skt	tib
 00101 namo bhagavadyai āryaprajñāpāramitāyai|| 00102 nirvikalpe namas tubhyaṃ prajñāpāramite 'mite|	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། པཉཙ་བིད་ཤ་ཏི་ས་ཧ་སྲི་ཀ་པྲཛཉའ་པའ་ར་མི་ཏ་། བོད་སྐད་དུ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་སྟོང་ཕྲག་ཉི་ཤུ་ལྔ་པ་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་dd་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎ ཉན་ཐོས་ཞི་བ་ཚོལ་རྣམས་ཀུན་ཤེས་ཉིད་ཀྱིས་ཉེར་ཞིར་ཁྲིད་མཛད་གང་ཡིན་དང་༎ འགྲོ་ལ་ཕན་པར་བྱེད་རྣམས་ལམ་ཤེས་ཉིད་ཀྱིས་འཇིག་རྟེན་དོན་སྒྲུབ་མཛད་པ་གང་༎
 00103 yā tvaṃ sarvān avadyāṅgi niravadyair nirīkṣyase|| 00104 ākāśam iva nirlepāṃ niṣprapañcāṃ nirakṣarām|| 00105 yas tvāṃ paśyati bhāvena sa paśyati tathāgatam||	གང་དང་ཡང་དག་ལྡན་པས་ཐུབ་རྣམས་རྣམ་པ་ཀུན་ལྡན་སྣ་ཚོགས་འདི་གསུངས་པ་༎
 00106 tava cāryaguṇādyāyā buddhasya ca jagadguroḥ| 00107 na paśyanty antaraṃ santaś candracandrikayor iva||	ཉན་ཐོས་བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་བཅས་སངས་རྒྱས་ཀྱི་ནི་ཡུམ་དེ་ལ་ཕྱག་འཚལ་༎ རྒྱལ་སྲས་གང་དག་སྐྱེ་བོ་མ་ལུས་བསྒྲལ་ཕྱིར་བྱང་ཆུབ་ཏུ་ནི་ཡིད་བྱས་དང་༎ སོ་སོར་བྱང་ཆུབ་རྟོགས་ནས་གང་དག་སླར་ཡང་མཉམ་མེད་སྒོམ་པར་བྱེད་རྣམས་དང་༎ སློབ་མ་དང་ནི་སློབ་མའི་ལམ་འགྲོ་ཉོན་མོངས་ཟིལ་མནན་འགྲོ་བ་གང་ཡིན་པ་༎
 00108 kṛpātmakāḥ prapadya tvāṃ buddhadharmapuraḥsarām| 00109 sukhenāyānti māhātmām atulaṃ bhaktivatsale||	དེ་དག་ཐམས་ཅད་དམ་པའི་ཆོས་མཉན་ཕྱིར་ན་རབ་དགའི་ཡིད་ཀྱིས་འདིར་སྤྱོན་ཅིག་། 
 00110 sakṛd apy āśaye śuddhe yas tvāṃ vidhivad īkṣate| 00111 tenāpi niyataṃ siddhiḥ prāpyate 'moghadarśane|| 00201 sarveṣām api vīrāṇāṃ parārthe niyatātmanām| 00202 poṣikā janayitrī ca mātā tvam asi vatsalā|| 00203 yad buddhā lokaguravaḥ putrās tava kṛpālavaḥ| 00204 tena tvam asi kalyāṇi sarvasattvapitāmahī|| 00205 sarvapāramitābhis tvaṃ nirmalābhir anindite|	གང་ཕྱིར་དྲི་མ་མང་པོས་དུས་འདི་དེ་༄༢ཨ་༌་༎
 00206 candralekheva tārābhir anuyātāsi sarvadā|| 00207 vineyaṃ janamāsādya tatra tatra tathāgathaiḥ| 00208 bahurūpā tvam evaikā nānānāmabhir īḍyase||	བཞིན་མ་ཡིན་འགྲོ་བ་འདི་ཡིན་ཞིང་༎
 00209 prabhāṃ prāpyeva dīptāṃśor avaśyāyodabindavaḥ| 00210 tvāṃ prāpya pralayaṃ yānti doṣā vādāś ca vādinām|| 00211 tvam eva trāsajananī bālānāṃ bhīmadarśanā|	ལྟ་བ་མཆོག་ཏུ་མི་ལེགས་ཆགས་སྡང་མན་པ་རབ་ཏུ་ལྷག་གྱུར་མི་ག-ཡོ་ལ་༎
 00212 āśvāsajananī cāsi viduṣāṃ saumyadarśanā|| 00213 yasya tvayy apy abhiṣvaṅgas tvannāthasya na vidyate| 00214 tasyāṃba katham anyatra rāgadveṣau bhaviṣyataḥ|| 00215 nāgacchasi kutaś cittaṃ na ca kvacana gacchasi| 00216 sthāneṣv api ca sarveṣu vidvadbhir nopalabhyase|| 00217 ye tvām evaṃ na paśyanti prapadyante ca bhāvataḥ| 00218 prapadya ca vimucyante tad idaṃ mahad adbhutam|| 00301 tvām eva badhyate paśyann apaśyann api badhyate| 00302 tvām eva mucyate paśyann apaśyann api mucyate|| 00303 aho vismayanīyāsi gambhīrāsi yaśasvinī| 00304 sudurbodhāsi māyeva dṛśyase na ca dṛśyase|| 00305 buddhaiḥ prayekabuddhaiś ca śrāvakaiś ca niṣevitā| 00306 mārgas tvam eko mokṣasya nāsty anya iti niścayaḥ|| 00307 vyavahāraṃ puraskṛtya prajñaptyarthaṃ śarīriṇām| 00308 kṛpayā lokanāthais tvam ucyase ca na cocyase|| 00309 śaktaḥ kas tvām iha stotuṃ nirnimittāṃ nirañjanām|	ཚེ་ཡང་རིང་པོ་མེད་དང་མུན་པས་དྲི་བྲལ་སྣང་བ་བཟང་པོ་དང་ལྡན་པས་༎
 00310 sarvavāgvisayātītā yā tvaṃ kvacid aniḥśritā|| 00311 saty evam api saṃvṛtyā vākpathair vayam īdṛśaiḥ| 00312 tvām astutyām api stutvā tuṣṭūṣantaḥ sunirvṛtāaḥ| 00313 prajñāpāramitāṃ stutvā yan mayopacitaṃ śubham| 00314 tenās tv āśu jagat kṛtsnaṃ prajñāpāraparāyaṇam||	ཐེ་ཚོམ་ཡུལ་མིན་མདོ་འདི་ཀྱེ་མ་རྙེད་དཀའ་བས་ན་རིག་པར་བདག་གིས་དབྱེ་༎
 00401 evaṃ mayā śrutam|	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 ekasmin samaye bhagavān rājagṛhe viharati sma	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ཀྱི་རི་བྱ་རྒོད་འཕུངས་པ་ན་བཞུགས་ཏེ་།
 00402 gṛdhrakūṭe parvate mahatā bhikṣusaṃghena sārdhaṃ pañcamātrair bhikṣusahasraiḥ sarvair arhadbhiḥ	དགེ་སློང་ལྔ་སྟོང་ཙམ་གྱི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་ཟད་པ་། ཉོན་མོངས་པ་མེད་པ་། དབང་དུ་གྱུར་པ་།
 00403 kṣīṇāsravair niṣkleśair vaśībhūtaiḥ suvimuktacittaiḥ suvimuktaprajñair ājāneyai-	སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ་།
 00404 r mahānāgaiḥ kṛtakṛtyaiḥ kṛtakaraṇīyair apahṛtabhārair anuprāprasvakārthaiḥ parikṣīṇa-	བྱ་བ་བྱས་པ་། བྱེད་པ་བྱས་པ་། ཁུར་བོར་བ་། བདག་གི་དོན་རབ་ཏུ་ཐོབ་པ་།
 00405 bhavasaṃyojanaiḥ samyagājñāsuvimuktacittaiḥ sarvacetovaśiparamapāramitāprāptaiḥ,	སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་ཡོངས་སུ་ཟད་པ་། ཡང་དག་པར་ཀུན་ཤེས་པས་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། སེམས་ཀྱི་དབང་ཐམས་ཅད་ལ་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མཆོག་ཐོབ་པ་རྣམས་དང་ཐབས་ཅིག་གོ་༎ གང་ཟག་གཅིག་མ་གཏོགས་པ་ནི་འདི་ལྟར་སློབ་པ་རྒྱུན་ཏུ་ཞུགས་པ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོའོ་༎ 
 00406 pañcamātrair bhikṣuṇīśatair upāsakair upāsikābhiś ca sārdhaṃ sarvair dṛṣṭadharmair apari-	དགེ་སློང་མ་གྲགས་འཛིན་དང་། སྐྱེ་དགུའི་བདག་མོ་ཆེན་མོ་ལ་སོགས་པ་ལྔ་བརྒྱ་ཙམ་དང་། དགེ་བསྙེན་མ་དང་། ༄༢བ་དགེ་བསྙེན་མ་ཤིན་ཏུ་མང་བ་ཀུན་ཀྱང་ཆོས་མཐོང་བ་དག་དང་ཡང་ཐབས་ཅིག་གོ་༎
 00407 māṇairś ca bodhisattvakoṭīniyutaśatasahasraiḥ sārdhaṃ sarvair dhāraṇīpratilabdhaiḥ	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཚད་མེད་པ་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དང་ཡང་ཐབས་ཅིག་སྟེ་། ཐམས་ཅད་ཀྱང་གཟུངས་རབ་ཏུ་ཐོབ་པ་། ཏིང་ངེ་འཛིན་རབ་ཏུ་ཐོབ་པ་། སྟོང་པ་ཉིད་ཀྱི་རྣམ་པར་སྤྱོད་པ་།
 00408 śūnyatāvihāribhir animittagocaraiḥ praṇidhānākalpitaiḥ kṣāntisamatāprati-	མཚན་མ་མེད་པའི་སྤྱོད་ཡུལ་ཅན་། རྟོག་པ་མེད་པའི་སྨོན་ལམ་དང་ལྡན་པ་། ཆོས་ཐམས་ཅད་ལ་མཉམ་པ་ཉིད་ཀྱིས་བཟོད་པ་རབ་ཏུ་ཐོབ་པ་།
 00409 labdhair asaṅgadhāraṇīpratilabdhair acyutābhijñair ādeyavacanair akuhakair alapakair arapagata-	ཆགས་པ་མེད་པའི་གཟུངས་རབ་ཏུ་ཐོབ་པ་། མངོན་པར་ཤེས་པ་ཤིན་ཏུ་མ་ཉམས་པ་། མཉན་པར་འོས་པའི་ཚིག་དང་ལྡན་པ་། ཚུལ་འཆོས་པ་མེད་པ་། ཁ་གསག་མེད་པ་། གྲགས་པ་དང་། ཁེ་དང་བཀུར་སྟིའི་སེམས་མེད་པ་།
 00410 jñātralābhacittair nirāmiṣadharmadeśakair gaṃbhīradharmakṣāntipāraṃgatair vaiśāradya-	ཟང་ཟིང་མེད་པའི་ཆོས་སྟོན་པ་། ཆོས་ཟབ་མོའི་བཟོད་པ་དམ་པ་རྟོགས་པར་ཁོང་དུ་ཆུད་པ་། མི་འཇིགས་པ་ཆེན་པོ་ཐོབ་པ་།
 00411 prāptair mārakarmasamatikrāntaiḥ karmāvaraṇapratiprasrabdhair dharmapravicayavibhakti-	བདུད་ཀྱི་ལས་ཐམས་ཅད་ལས་ཡང་དག་པར་འདས་པ་། ལས་ཀྱི་སྒྲིབ་པ་རྒྱུན་ཆད་པ་། ཆོས་རབ་ཏུ་རྟོགས་པས་རྣམ་པར་དབྱེ་ཞིང་བསྟན་པ་ལ་མཁས་པ་།
 00412 nirdeśakuśalair asaṃkhyeyakalpapraṇidhānasusamārabdhaiḥ smitamukhaiḥ pūrvālāpibhi-	བསྐལ་པ་གྲངས་མེད་པ་ནས་སྨོན་ལམ་ཤིན་ཏུ་བརྩམས་པ་། བཞིན་འཛུམ་པ་དང་ལྡན་པ་། སྔོན་དུ་སྨྲ་བ་། ཁྲོ་གཉེར་མེད་པ་། ཕ་རོལ་ལ་ཚིགས་སུ་བཅད་པའི་དབྱངས་སུ་བརྗོད་པ་མཁས་པ་།
 00413 r vigatabhṛkuṭīmukhair gāthābhir gītālapanakuśalair apagatalīnacittair anācchedyaprati-	ཞུམ་པའི་སེམས་དང་བྲལ་བ་།
 00414 bhānair anantaparṣadabhibhavanavaiśāradyasamanvāgair anantakalpakoṭīniḥsaraṇakuśalai-	སྤོབས་པ་མི་ཆོད་པ་། འཁོར་མཐའ་ཡས་པ་ཟིལ་གྱིས་མནན་པའི་མི་འཇིགས་པ་དང་ལྡན་པ་། བསྐལ་པ་བྱེ་བ་མཐའ་ཡས་པ་ལས་ངེས་པར་འབྱུང་བ་ལ་མཁས་པ་།
 00415 r māyāmarīcidakacandrasvapnapratiśrutkāpratibhāsapratibimbanirmāṇopamadharmā- 00501 dhimuktaiḥ sattvagaticaritasūkṣmanānādhimuktyavatārakuśalair apratihatacittai-	ཆོས་ཐམས་ཅད་སྒྱུ་མ་དང་། སྨིག་རྒྱུ་དང་། ཆུ་ཟླ་དང་། རྨི་ལམ་དང་། སྒྲ་བརྙན་དང་། མིག་ཡོར་དང་། གཟུགས་བརྙན་དང་། སྤྲུལ་པ་ལྟ་བུར་ལྷག་པར་མོས་པ་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སེམས་ཀྱི་རྒྱུད་དང་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་འགྲོ་བ་དང་། སྤྱོད་པ་དང་། མོས་པ་ཕྲ་མོ་སྣ་ཚོགས་ལ་འཇུག་པར་མཁས་པ་།
 00502 r adhimātraksāntisamanvāgatair yāthātmāvatāraṇakuśalaiḥ sarvabuddhakṣetraānantavyūha-	སེམས་ཅན་ཐམས་ཅད་ལ་སྡང་བ་མེད་པའི་སེམས་དང་ལྡན་པ་། བཟོད་པ་རླབས་པོ་ཆེ་དང་ལྡན་པ་།
 00503 praṇidhānaprasthānaparigṛhītair asaṃkhyeyalokadhātubuddhānusmṛtisamāhita-	བདག་ཉིད་ཇི་ལྟ་བ་བཞིན་འཇུག་པ་ལ་མཁས་པ་། སངས་རྒྱས་ཀྱི་ཞིང་ཐམས་ཅད་དུ་བཀོད་པ་མཐའ་ཡས་པར་སྨོན་པ་དང་འཇུག་པ་ཡོངས་སུ་གཟུང་བ་། འཇིག་རྟེན་གྱི་ཁམས་གྲངས་མེད་པ་ན་༄༣ཨ་༌་༎
 00504 satatasamitābhimukhībhūtair aparimitabuddhādhyeṣaṇakuśalair nānādṛṣṭyanuśayaparyava-	བཞུགས་པའི་སངས་རྒྱས་རྗེས་སུ་དྲན་པའི་ཏིང་ངེ་འཛིན་རྟག་ཏུ་རྒྱུན་མི་འཆད་པར་མངོན་དུ་གྱུར་པ་། སངས་རྒྱས་དཔག་ཏུ་མེད་པ་ལ་གསོལ་བ་འདེབས་པ་ལ་མཁས་པ་། སེམས་ཅན་གྱི་ལྟ་བ་སྣ་ཚོགས་དང་བག་ལ་ཉལ་དང་ཀུན་ནས་ལྡང་བའི་ཉོན་མོངས་པ་ཞི་བར་བྱ་བ་ལ་མཁས་པ་།
 00505 sthānakleśapraśamanakuśalaiḥ samādhivikrīḍitaśatasahasranirhārakuśalaiḥ tad yathā 00506 bhadrapālena ca bodhisattvena mahāsattvena ratnākareṇa ca sārthavāhena ca nara-	ཏིང་ངེ་འཛིན་གྱིས་རྣམ་པར་རྩེན་པ་བརྒྱད་སྟོང་མངོན་པར་སྒྲུབ་པ་ལ་མཁས་པ་། ཡོན་ཏན་བརྗོད་པ་བསྐལ་པ་མཐའ་ཡས་པར་མི་ཟད་པ་དང་ལྡན་པ་ཤ་སྟག་དང་ཐབས་ཅིག་སྟེ་། འདི་ལྟ་སྟེ་སྐྱེ་བ་གཅིག་གིས་ཐོགས་པའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བཟང་སྟེ་། 
 00507 dattena ca varuṇadattena ca śubhaguptena ca indradattena ca uttaramatinā ca viśeṣa- 00508 matinā ca vardhamānamatinā ca amoghadarśinā ca susamprasthitena ca suvi- 00509 krāntavikramiṇā ca nityodyuktena ca anikṣiptadhureṇa ca sūryagarbheṇa ca	སྐྱོང་དང་། 
 00510 anupamacintinā ca avalokiteśvareṇa ca mahāsthāmaprāptena ca mañju- 00511 śriyā ca vajramatinā ca ratnamudrāhastena ca nityokṣiptahastena ca maitre- 00512 yeṇa ca bodhisattvena mahāsattvena evam pramukhair anekair bodhisattvakoṭīniyuta- 00513 śatasahasraiḥ sārdham|	རིན་ཆེན་འབྱུང་གནས་དང་། དེད་དཔོན་དམ་པ་དང་། སྐྱེས་བུས་བྱིན་དང་། ཆུས་བྱིན་དང་། དབང་པོས་བྱིན་དང་། བློ་གྲོས་དམ་པ་དང་། ཁྱད་པར་བློ་གྲོས་དང་། བློ་གྲོས་འཕེལ་བ་དང་། དོན་ཡོད་མཐོང་བ་དང་། རབ་ཏུ་ཞུགས་པ་དང་། རབ་ཀྱི་རྩལ་གྱིས་རྣམ་པར་གནོན་པ་དང་། རྟག་ཏུ་བརྩོན་པ་དང་། རྟག་ཏུ་སྦྱོར་བ་དང་། མི་གཏོང་བརྩོན་པ་དང་། ཉི་མའི་སྙིང་པོ་དང་། བློ་གྲོས་དཔེ་མེད་པ་དང་། སྤྱན་རས་གཟིགས་ཀྱི་དབང་པོ་དང་། མཐུ་ཆེན་ཐོབ་པ་དང་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་དང་། རྡོ་རྗེ་བློ་གྲོས་དང་། ལག་ན་རིན་ཆེན་ཕྱག་རྒྱ་དང་། རྟག་ཏུ་ལག་བརྐྱང་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་དུ་མ་དག་དང་ཐབས་ཅིག་གོ་༎ 
 00514 atha khalu bhagavān svayam eva siṃhāsanaṃ prajñapya nyaṣīdat paryaṅkaṃ baddhvā	དེ་ནས་དེའི་ཚེ་བཅོམ་ལྡན་འདས་ཉིད་ཀྱི་གདན་སེང་གེའི་ཁྲི་བཤམས་ནས་། སྐུ་དྲང་པོར་བསྲངས་ཏེ་དགོངས་པ་མངོན་དུ་བཞག་ནས་སྐྱིལ་མོ་ཀྲུང་བཅས་ཏེ་བཞུགས་སོ་༎
