skt	tib
 ārya saṃghāṭa sūtra svastiḥ namaḥ sarvabuddhabodhisattvebhyaḥ ||	༄༣༥༣བ་རྒྱ་གར་སྐད་དུ་། ཨའརྱ་སངགྷ་ཏའི་སའུ་ཏྲ་དྷརམམ་པརཡའ་ཡ་། བོད་སྐད་དུ་། འཕགས་པ་ཟུང་གི་མདོའི་ཆོས་ཀྱི་རྣམ་གྲངས་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 [sasū 1] evaṃ mayā śrutamekasmin samaye bhagavān rājagṛhe viharati sma |	འདི་སྐད་བདག་གི་ཐོས་པ་དུས་གཅིག་ན་། བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་།
 gṛddhrakūṭe parvate mahatā bhikṣusaṃghena | sārdhaṃ [sasū 2] dvāviṃśatibhirbhikṣusahasraiḥ tadyathā āyuṣmatā cājñātakauṇḍinyena |	བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ལ་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དགེ་སློང་སུམ་ཁྲི་ཉིས་སྟོང་ལ་འདི་ལྟ་སྟེ་།
 āyuṣmatā ca mahāmaudgalyāyena | āyuṣmatā ca śāradvatīputreṇa | āyuṣmatā ca mahākāśyapena | āyuṣmatā ca rāhulena | āyuṣmatā ca bakkulena | āyuṣmatā ca bhadravāsena | āyuṣmatā ca bhadraśriyā | āyuṣmatā ca nandaśriyā | āyuṣmatā ca jāṅgulena | āyuṣmatā ca subhūtinā | āyuṣmatā ca revatena | āyuṣmatā ca nandasenena | āyuṣmatā cānandena | evaṃpramukhairdvāviṃśatibhirbhikṣusahasraiḥ |	ཚེ་དང་ལྡན་པ་ཀུན་ཤེས་ཀོཨོནདི་ནྱ་དང༏་ཚེ་དང་ལྡན་པ་མོཨོངགལ་གྱི་བུ་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་ཤའ་རིའི་བུ་དང་། ཚེ་དང་ལྡན་པ་འོད་སྲུང་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་སྒྲ་གཅན་འཛིན་དང་། ཚེ་དང་ལྡན་པ་བཀཀུ་ལ་དང་། ཚེ་དང་ལྡན་པ་བཟང་སྐྱོང་དང་། ཚེ་དང་ལྡན་པ་བཟང་དཔལ་དང་། ཚེ་དང་ལྡན་པ་ཙནདན་དཔལ་དང་། ཚེ་དང་ལྡན་པ་དུག་སེལ་དང་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་དང་། ཚེ་དང་ལྡན་པ་ནམ་གྲུ་དང་། ཚེ་དང་ལྡན་པ་དགའ་སྡེ་དང་། དེ་དག་ལ་སོགས་པ་དགེ་སློང་སུམ་ཁྲི་ཉིས་སྟོང་དང་། བྱང་ཆུབ་སེམས་དཔའ་དྲུག་ཁྲི་ཉིས་སྟོང་ལ་འདི་ལྟ་སྟེ་།
 [sasū 3] dvāṣaṣṭibhiśca bodhisattvasahasraiḥ tadyathā maitreyeṇa ca bodhisattvena mahāsattvena | sarvaśūreṇa ca bodhisattvena mahāsattvena | kumāraśriyā ca bodhisattvena mahāsattvena | kumāravāsinā ca bodhisattvena mahāsattvena | kumārabhadreṇa ca bodhisattvena mahāsattvena | anūnena ca (nāma) bodhisattvena mahāsattvena |	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་དཔའ་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གཞོན་ནུའི་དཔལ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་༄༣༥༤ཨ་༌༎
 maṃjuśriyā ca kumārabhūtena bodhisattvena mahāsattvena | samantabhadrena ca bodhisattvena mahāsattvena | sudarśanena ca bodhisattvena mahāsattvena | bhaiṣajyarājena ca bodhisattvena mahāsattvena | (vajrasenena ca bodhisattvena mahāsattvena | ) evaṃpramukhairdvāṣaṣṭibhirbodhisattvasahasraiḥ [sasū 4] dvāṣaṣṭibhiśca devaputrasahasraiḥ tadyathā arjunena ca devaputreṇa | bhadreṇa ca devaputreṇa | subhadreṇa ca devaputreṇa | dharmarucinā ca devaputreṇa | candanagarbheṇa ca devaputreṇa | candavāsinā ca devaputreṇa | candanena ca devaputreṇa | candanasenena ca devaputreṇa | evaṃpramukhairdvāṣaṣṭibhirdevaputrasahasraiḥ ||	ཆེན་པོ་གཞོན་ནུར་གནས་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གཞོན་ནུ་བཟང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་མི་འབྲི་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཇམ་དཔལ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་བཟང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བལྟ་ན་སྡུག་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྨན་གྱི་སྡེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེའི་སྡེ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དྲུག་ཁྲི་ཉིས་སྟོང་དང་། ལྷའི་བུ་ཁྲི་ཉིས་སྟོང་ལ་འདི་ལྟ་སྟེ་།
 [sasū 5] aṣṭābhiśca devakanyāsahasraiḥ tadyathā mṛdaṃginyā ca devakanyāyā | prāsādavatyā ca devakanyāyā | mahātmasaṃprayuktayā ca devakanyāyā | varṣaśriyāyā ca devakanyāyā | (padmaśriyāya ca devakanyāyā | ) prajāpativāsinyā ca devakanyāyā | balinyā ca devakanyāyā | subāhuyuktayā ca devakanyāyā | evaṃpramukhairaṣṭābhirdevakanyāsahasraiḥ [sasū 6] aṣṭābhiśca nāgarājasahasraiḥ tadyathā apalālena ca nāgarājñā | elapatreṇa ca nāgarājñā | timiṅgilena ca nāgarājñā | kuṃbhasāreṇa ca nāgarājñā | kuṃbhaśīrṣeṇa ca nāgarājñā | sunandena ca nāgarājñā | suśākhena ca nāgarājñā | gavaśīrṣeṇa ca nāgārājñā | evaṃpramukhairaṣṭābhirnāgarājasahasrais [sasū 7] te sarve yena rājagṛhaṃ mahānagaraṃ yena gṛddhrakūṭaḥ parvato yena ca bhagavāṃcchākyamunistathāgato	ལྷའི་བུ་སྲིད་གྲུབ་དང་། ལྷའི་བུ་བཟང་པོ་དང་། ལྷའི་བུ་ཤིན་ཏུ་བཟང་པོ་དང་། ལྷའི་བུ་ཆོས་འདོད་དང་། ལྷའི་བུ་ཙནདན་སྙིང་པོ་དང་། ལྷའི་བུ་ཙནདན་གནས་དང་། ལྷའི་བུ་ཙནདན་དང་། དེ་དག་ལ་སོགས་པ་ལྷའི་བུ་ཁྲི་ཉིས་སྟོང་དང་། ལྷའི་བུ་མོ་བརྒྱད་སྟོང་ལ་འདི་ལྟ་སྟེ༏་ལྷའི་བུ་མོ་རྔ་ལྡན་དང་། ལྷའི་བུ་མོ་མཛེས་ལྡན་དང་། ལྷའི་བུ་མོ་བདག་ཉིད་ཆེ་ལྡན་དང་། ལྷའི་བུ་མོ་མིག་དཔལ་དང་། ལྷའི་བུ་མོ་སྐྱེ་རྒུའི་བདག་མོ་གནས་པ་དང་། ལྷའི་བུ་མོ་སྟོབས་འཛིན་དང་། ལྷའི་བུ་མོ་ནོར་དཔལ་དང་། ལྷའི་བུ་མོ་ལག་པ་བཟང་ལྡན་དང་། དེ་དག་ལ་སོགས་པ་ལྷའི་བུ་མོ་བརྒྱད་སྟོང་དང་། ཀླུའི་རྒྱལ་པོ་བརྒྱད་སྟོང་ལ་འདི་ལྟ་༄༣༥༤བ་སྟེ༏་ཀླུའི་རྒྱལ་པོ་སོག་མ་མེད་དང་། ཀླུའི་རྒྱལ་པོ་ཨཨེ་ལའི་འདབ་མ་དང་། ཀླུའི་རྒྱལ་པོ་ཉ་མིད་དང་། ཀླུའི་རྒྱལ་པོ་བུམ་པའི་སྙིང་པོ་དང་། ཀླུའི་རྒྱལ་པོ་བུམ་པ་མགོ་དང་། ཀླུའི་རྒྱལ་པོ་དགེ་བྱེད་དང་། ཀླུའི་རྒྱལ་པོ་ཤིན་ཏུ་དགའ་བ་དང་། ཀླུའི་རྒྱལ་པོ་འདབ་བཟང་དང་། ཀླུའི་རྒྱལ་པོ་གླང་པོའི་མགོ་དང་། དེ་དག་ལ་སོགས་པ་ཀླུའི་རྒྱལ་པོ་བརྒྱད་སྟོང་དང་ཐབས་ཅིག་ཏུ་བཞུགས་ཏེ༏་དེ་དག་ཐམས་ཅད་ཀྱང་རྒྱལ་པོའི་ཁབ་ག་ལ་བ་དང་། བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ག་ལ་བ་དང་། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་དོང་སྟེ་ལྷགས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་བཙལ་ཏེ་། 
 'rhan samyaksaṃbuddhastenopasaṃkrāmadupasaṃkramya bhagavataḥ pādau śirasābhivandya bhagavantaṃ triṣpradakṣiṇīkṛtya bhagavataḥ puratastasthire | [sasū 8] (etadavocan deśayatu bhagavāṃ dharmaṃ deśayatu sugataḥ dharmaṃ yaṃ śrutvāsme kṣipramanuttarā samyaksaṃbodhimabhisaṃbuddhyema yena ca sarvasattvānāṃ karmāvaraṇakṣayo bhaveyāt)	བཅོམ་ལྡན་འདས་ལ་ལན་གསུམ་བསྐོར་བ་བྱས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་སྤྱན་སྔར་འཁོད་བཙལ་ཏེ་། 
 bhagavāṃśca tūṣṇībhāvenādhivāsayati sma |	།
 [sasū 9] atha khalu sarvaśūro bodhisattvo mahāsattvaḥ utthāyāsanādekāṃsamuttarāsaṅgaṃ	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་དཔའ་བ་སྟན་ལས་ལངས་ཏེ་།
