skt	tib
 (vaidya 165) bhaiṣajyaguruvaidūryaprabharājasūtram |	༄༤༡༩ཨ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་བྷ་ག་བའ་ན་བྷེཨེ་ཤ་ཛྱེ་གུ་རུ་བེཨེ་དའུརྱ་པྲ་བྷ་སྱ་པའུརྦ་པྲ་ནི་དྷ་ན་བི་ཤེ་ཤ་བི་སཏའ་ར་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་བཅོམ་ལྡན་འདས་སྨན་གྱི་བླ་བེཨེ་དའུརྱའི་འོད་ཀྱི་སྔོན་གྱི་སྨོན་ལམ་གྱི་ཁྱད་པར་རྒྱས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ༏་༏སངས་རྒྱས་དང་། 
 oṃ namaḥ sarvajñāya | namo bhagavate bhaiṣajyaguruvaidūryaprabharājāya tathāgatāya ||	བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 evaṃ mayā śrutam |	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 ekasmin samaye bhagavān janapadacaryāṃ caramāṇo 'nupūrveṇa yena vaiśālī mahānagarī tenānuprāpto 'bhūt |	བཅོམ་ལྡན་འདས་ཡུལ་རྒྱུ་བ་རྒྱུ་ཞིང་ཡངས་པ་ཅན་དུ་བྱོན་ཏེ་།
 tatra khalu bhagavān vaiśālyāṃ viharati sma vādyasvaravṛkṣamūle mahatā bhikṣusaṃghena	ཡངས་པ་ཅན་ན་རོལ་མོའི་སྒྲ་ཅན་གྱི་ཤིང་ལྗོན་པའི་དྲུང་ན་དགེ་སློང་བརྒྱད་སྟོང་གི་དགེ་འདུན་ཆེན་པོ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་།
 sārdham aṣṭabhirbikṣusahasraiḥ ṣaṭtriṃśadbhiś ca bodhisattvasahasraiḥ sārdhaṃ rājāmātyabrāhmaṇagṛhapatisaṃhatyā devanāgayakṣagandharvāsuragaruḍakinnaramahoragamanuṣyāmanuṣyaparṣadā ca parivṛtaḥ puraskṛto dharmaṃ deśayati sma |	བྱང་ཆུབ་སེམས་དཔའ་སུམ་ཁྲི་དྲུག་སྟོང་དང་ཡང་ཐབས་གཅིག་ཏུ་རྒྱལ་པོ་དང་། བློན་པོ་དང་། བྲམ་ཟེ་དང་། ཁྱིམ་བདག་རྣམས་དང་། ལྷ་དང་། ལྷ་མ་ཡིན་དང་། ནམ་མཁའ་ལྡིང་དང་། མི་འམ་ཅི་དང་། ལྟོ་འཕྱེ་ཆེན་པོ་༄༤༡༩བ་རྣམས་ཀྱིས་ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ཏེ་ཆོས་སྟོན་ཏོ་༎
 atha khalu mañjuśrīr dharmarājaputro buddhānubhāvenotthāyāsanād ekaṃsam uttarāsaṅgaṃ	དེ་ནས་སངས་རྒྱས་ཀྱི་མཐུས་ཆོས་ཀྱི་རྒྱལ་བུ་འཇམ་དཔལ་སྟན་ལས་ལངས་ཏེ་།
 kṛtvā dakṣiṇaṃ jānumaṇḍalaṃ pṛthivyāṃ pratiṣṭhāpya yena bhagavāṃs tenāñjaliṃ praṇamya	བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་བགོས་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་བཙུགས་ཏེ་། བཅོམ་ལྡན་འདས་གལ་བ་དེ་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ གང་ཐོས་པས་སེམས་ཅན་རྣམས་ཀྱི་ལས་ཀྱི་སྒྲིབ་པ་ཡོངས་སུ་བྱང་བར་འགྱུར་ཅེས་གསོལ་ཏོ་༎ བ་དང་། སླད་མའི་ཚེ་སླད་མའི་དུས་སུ་དམ་པའི་ཆོས་ལྟར་བཅོས་པ་འབྱུང་བ་ན་སེམས་ཅན་དེ་དག་རྗེས་སུ་གཟུང་ཅེས་གསོལ་ཏོ་༎ བ་དང་། 
 bhagavantam etad avocat - deśayatu bhagavaṃs teṣāṃ tathāgatānāṃ nāmāni,	བའི་སླད་དུ་། དེ་བཞིན་གཤེགས་པ་དེ་དག་གི་མཚན་དང་ཅེས་གསོལ་ཏོ་༎ བ་དང་། 
 teṣāṃ pūrvapraṇidhānavistaravibhaṅgam | vayaṃ śrutvā sarvakarmāvaraṇāni viśodhayema paścime kāle paścime samaye saddharmapratirūpake vartamāne sattvānām anugraham upādāya |	བའི་སླད་དུ་། ། སྔོན་གྱི་སྨོན་ལམ་ཁྱད་པར་རྒྱས་པ་བཅོམ་ལྡན་འདས་ཀྱིས་བསྟན་དུ་གསོལ་།
 atha bhagavān mañjuśriye kumārabhūtāya sādhukāram adāt - sādhu sādhu mañjuśrīḥ, mahākāruṇikas tvaṃ mañjuśrīḥ |	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ལེགས་སོ་ཞེས་བྱ་བ་བྱིན་ཏེ་། འཇམ་དཔལ་ལེགས་སོ་༎ ལེགས་སོ་༎ འཇམ་དཔལ་།
 tvam aprameyāṃ karuṇāṃ janayitvā samādhesase(?) nānākarmāvaraṇenāvṛtānāṃ sattvānām arthāya hitāya sukhāya devamanuṣyāṇāṃ ca hitārthāya |	ཁྱོད་ཀྱིས་སྙིང་རྗེ་དཔག་ཏུ་མེད་པ་བསྐྱེད་ནས་སེམས་ཅན་ལས་ཀྱི་སྒྲིབ་པ་སྣ་ཚོགས་ཀྱིས་བསྒྲིབས་པ་རྣམས་དང་། ལྷ་དང་། མི་རྣམས་ཀྱི་དོན་དང་། ཕན་པ་དང་། བདེ་བའི་ཕྱིར་གསོལ་བ་འདེབས་པ་ནི་ལེགས་སོ་༎
 tena hi tvaṃ mañjuśrīḥ śṛṇu,	འཇམ་དཔལ་།
 sādhu ca suṣṭhu ca manasi kuru, bhāṣiṣye |	དེའི་ཕྱིར་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་བཤད་དོ་༎ འཇམ་དཔལ་། གཞོན་ནུར་གྱུར་པས་།
 evaṃ bhagavan,	བཅོམ་ལྡན་འདས་།
 iti mañjuśrīḥ kumārabhūto bhagavataḥ pratyaśrauṣīt |	དེ་བཞིན་ནོ་ཞེས་གསོལ་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ལྟར་ཉན་པ་དང་། བཅོམ་༄༤༢༠ཨ་༌༎
 bhagavāṃs tasyaitad avocat -	ལྡན་འདས་ཀྱིས་ང་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
 asti mañjuśrīḥ pūrvasmin digbhāge ito buddhakṣetrād daśagaṅgānadīvālukāsamāni buddhakṣetrāṇy atikramya vaidūryanirbhāsā nāma lokadhātuḥ |	འཇམ་དཔལ་། ཤར་ཕྱོགས་ལོགས་སུ་སངས་རྒྱས་ཀྱི་ཞིང་འདི་ནས་སངས་རྒྱས་ཀྱི་ཞིང་གངྒའའི་ཀླུང་བཅུའི་བྱེ་མ་སྙེད་འདས་པ་ན་། འཇིག་རྟེན་གྱི་ཁམས་བེཨེ་དའུརྱའི་སྣང་བ་ཞེས་བྱ་བ་ཡོད་དེ་།
 tatra bhaiṣajyaguruvaidūryaprabho nāma tathāgato 'rhan samyaksaṃbuddho viharati vidyācaraṇasaṃpannaḥ	དེ་ན་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རིག་པ་དང་ཞབས་སུ་ལྡན་པ་། བདེ་བར་གཤེགས་པ་འཇིག་རྟེན་མཁྱེན་པ་།
 sugato lokavid anuttaraḥ puruṣadamyasārathiś ca śāstā devānāṃ manuṣyāṇāṃ ca buddho bhagavān |	སྐྱེས་བུ་འདུལ་བའི་ཁ་ལོ་སྒྱུར་བ་། བླ་ན་མེད་པ་། ལྷ་དང་། མི་རྣམས་ཀྱི་སྟོན་པ་།
 tasya khalu punar mañjuśrīḥ bhagavato bhaiṣajyaguruvaidūryaprabhasya tathāgatasya pūrvaṃ bodhisattvacārikāṃ carata imāni dvādaśa mahāpraṇidhānāny abhūvan |	སངས་རྒྱས་བཅོམ་ལྡན་འདས་སྨན་གྱི་བླ་བེཨེ་དའུརྱའི་འོད་ཅེས་བྱ་བ་བཞུགས་སོ་༎ འཇམ་དཔལ་། བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་སྨན་གྱི་བླ་བེཨེ་དའུརྱའི་འོད་དེ་སྔོན་བྱང་ཆུབ་སེམས་དཔའི་སྤྱད་པ་སྤྱོད་པ་ན་སྨོན་ལམ་ཆེན་པོ་བཅུ་གཉིས་པོ་འདི་དག་བཏབ་བོ་༎
 katamāni dvādaśa mahāpraṇidhānāni?	བཅུ་གཉིས་གང་ཞེ་ན་། དེའི་སྨོན་ལམ་ཆེན་པོ་དང་པོ་ནི་།
 prathamaṃ tasya mahāpraṇidhānam abhūt yadāham anāgate 'dhvani anuttarāṃ samyaksaṃbodhim abhisaṃbudhyeyam, tadā mama śarīraprabhayā aprameyāsaṃkhyeyāparimāṇā lokadhātavo bhrājeraṃs tapyeran viroceran | yathā cāhaṃ dvātriṃśadbhir mahāpuruṣalakṣaṇaiḥ samanvāgataḥ, aśītibhiś cānuvyañjanair alaṃkṛtadehaḥ,	གང་གི་ཚེ་བདག་མ་འོངས་པའི་དུས་ན་བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་མངོན་པར་རྫོགས་པར་སངས་རྒྱས་པ་དེའི་ཚེ་བདག་གི་ལུས་ཀྱི་འོད་ཀྱིས་འཇིག་རྟེན་གྱི་ཁམས་གྲངས་མེད་དཔག་ཏུ་མེད་ཅིང་དཔག་གིས་མི་ལང་བ་དག་ལྷ་མ་མེ་ལྷན་ནེ་ལྷང་ངེར་གྱུར་ཅིག་། སེམས་ཅན་ཐམས་ཅད་སྐྱེས་བུ་ཆེན་པོའི་མཚན་སུམ་ཅུ་རྩ་གཉིས་དང་། དཔེ་བྱད་བཟང་པོ་བརྒྱད་ཅུས་ལེགས་པར་བརྒྱན་པར་གྱུར་ཏེ་།
 tathaiva sarvasattvā bhaveyuḥ ||	བདག་ཅི་འདྲ་བ་དེ་བཞིན་དུ་སེམས་ཅན་ཐམས་ཅད་ཀྱང་དེ་འདྲ་བར་གྱུར་ཅིག་ཅེས་བཏ་བོ་༎ ༄༤༢༠བ་དེའི་སྨོན་ལམ་ཆེན་པོ་གཉིས་པ་ནི་།
