skt	tib
 bhavasaṅkrāntisūtram namassarvabuddhabodhisattvebhyaḥ |	༄༢༨༤ཨ་རྒྱ་གར་སྐད་དུ༏་ཨའརྱ་བྷེ་བ་སམ་ཀརའནཏི་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་སྲིད་པ་འཕོ་བ་ཞེས་བྱ་བ་ཐེག་པོའི་མདོ་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 1| evaṃ mayā śrutam |	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 ekasmin samaye bhagavān rājagṛhe viharati sma kalantakanivāse veṇuvane mahatā bhikṣusaṅaghena sārdhaṃ dviśatapacāśadbhiḥ bhikṣubhiḥ saṃbahulaiśca bodhisattvamahāsattvaiḥ |	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་འོད་མའི་ཚལ་བྱ་ག་?་ལནཏ་ཀ་གནས་པ་ན་དགེ་སློང་སྟོང་ཉིས་བརྒྱ་ལྔ་༄༢༨༤བ་བཅུའི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རབ་ཏུ་མང་པོ་དང་ཐབས་ཅིག་ཏུ་བཞུགས་ཏེ་།
 atha bhagavānanekaśatasahasraparivāraparivṛtaḥ purato 'valokya dharmaṃ deśayati sma |	དེ་ནས་བཅོམ་ལྡན་འདས་འཁོར་བརྒྱ་སྟོང་དུ་མས་ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ནས་ཆོས་སྟོན་ཏོ་༎ ཚངས་པར་སྤྱོད་པ་། ཐོག་མར་དགེ་བ་། བར་དུ་དགེ་བ་། ཐ་མར་དགེ་བ་། དོན་བཟང་པོ་༎ ཚིག་འབྲུ་བཟང་པོ་། མ་འདྲེས་པ་། ཡོངས་སུ་རྫོགས་པ་། ཡོངས་སུ་དག་པ་།
 ādau kalyāṇaṃ madhye kalyāṇamavasāne kalyāṇaṃ svarthaṃ suvyajanaṃ kevalaṃ paripūrṇaṃ pariśuddhaṃ paryavadātaṃ brahmacaryaṃ prakāśayati sma ||	ཡོངས་སུ་བྱང་བ་ཡང་དག་པར་སྟོན་ཏོ་༎
 2| tadā magadharājaḥ śreṇyo vimvisāraḥ mahātā rājavibhavena mahatā ca rājabalena rājagṛhānmahānagarānniṣkramya yena veṇuvanaṃ yena ca bhagavān tenopasaṅakramīt | upasaṅakramya bhagavataḥ pādau śirasā abhivandya triḥ pradakṣiṇīkṛtya ekānte atiṣṭhat |	དེའི་ཚེ་ཡུལ་མ་ག་དྷའི་རྒྱལ་པོ་བཟོ་སྦྱངས་གཟུགས་ཅན་སྙིང་པོ་རྒྱལ་པོའི་ཁ་བ་ཀྱི་གྲོང་ཁྱེར་ཆེན་པོ་ནས་བྱུང་སྟེ་། རྒྱལ་པོའི་འབྱོར་པ་ཆེན་པོ་དང་། རྒྱལ་པོའི་མཐུ་ཆེན་པོས་ཕྱིར་འོད་མའི་ཚལ་ག་ལ་བ་དང་། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་སོང་སྟེ་ཕྱིན་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་འཚལ་ཏེ་ལན་གསུམ་བསྐོར་བ་བྱས་ནས་ཕྱོགས་གཅིག་ཏུ་འདུག་གོ་། 
 ekānte sthitvā magadharājaḥ śreṇyo bimbisāraḥ bhagavantametadavocat |	ཕྱོགས་གཅིག་ཏུ་འདུག་ནས་ཡུལ་མ་ག་དྷའི་རྒྱལ་པོ་བཟོ་སྦྱངས་གཟུགས་ཅན་སྙིང་པོས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་ཏུ་འདུག་གོ་། ༎ བཅོམ་ལྡན་འདས་།
 kathaṃ bhagavan kṛtaṃ karma saṃcayaṃ pratirudhya ciraniruddhaṃ maraṇakāla upasthitaṃ manaso 'bhimukhībhavati |	ཇི་ལྟར་ན་། ལས་བགྱིས་ཤིང་བསགས་པ་འགགས་ནས་ཡུན་རིང་དུ་འགགས་པ་འགུམ་པའི་དུས་ཀྱི་ཚེ་ཉེ་བར་གནས་ཤིང་ཡིད་ལ་མངོན་དུ་འགྱུར་ལགས་།
 sūnyeṣu sarvasaṃskāreṣu kathaṃ karmaṇāmavipraṇāśo 'sti ||	འདུ་བྱེད་ཐམས་ཅད་སྟོང་པ་ལ་ཇི་ལྟར་ལས་རྣམས་ཆབ་མི་འཚལ་བར་གདའ།
 3| evamukte bhagavān magadharājaṃ śreṇyaṃ bimbisārametadavocat |	དེ་སྐད་ཅེས་གསོལ་པ་དང་། བཅོམ་༄༢༨༥ཨ་༌༎ ལྡན་འདས་ཀྱིས་ཡུལ་མ་ག་དྷའི་རྒྱལ་པོ་བཟོ་སྦྱངས་གཟུགས་ཅན་སྙིང་པོ་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎ རྒྱལ་པོ་ཆེན་པོ་།
