skt	tib
 (vaidya 258)	༄༣༡༤བ་། །རྒྱ་གར་སྐད་དུ་།
 avalokiteśvaraguṇa-kāraṇḍavyūhaḥ | oṃ namo ratnatrayāya || śrīāryāvalokiteśvarāya bodhisattvāya mahāsattvāya mahākāruṇikāya ||	ཨའརྱ་ཀ་རནད་བཡའུ་ཧ་ནའ་མ་མཧའ་ཡའ་ན་སའུ་ཏྲ་།
 start kvyu 1,1:	བོད་སྐད་དུ་།
 1| jetavanavihāravarṇanaṃ prathamaṃ prakaraṇam |	འཕགས་པ་ཟ་མ་ཏོག་བཀོད་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་།
 evaṃ mayā śrutam |	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 ekasmin samaye bhagavān śrāvastyāṃ viharati sma jetavane 'nāthapiṇḍadasyārāme mahatā bhikṣusaṃghena sārdhamardhatrayodaśabhirbhikṣuśataiḥ saṃbahulaiśca bodhisattvaśatasahasraiḥ | tadyathā - vajrapāṇinā ca bodhisattvena mahāsattvena | jñānardaśanena ca bodhisattvena mahāsattvena | vajrasenena ca bodhisattvena mahāsattvena | guhaguptena ca bodhisattvena mahāsattvena |	བཅོམ་ལྡན་འདས་མཉན་དུ་ཡོད་པའི་ཛེ་ཏའི་ཚལ་མགོན་མེད་པ་ལ་ཟས་སྦྱིན་པའི་ཀུན་དགའ་ར་བ་ན་དགེ་སློང་བརྒྱ་ཕྲག་ཕྱེད་དང་བཅུ་གསུམ་གྱི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རབ་ཏུ་མང་པོ་རྣམས་དང་ཡང་ཐབས་གཅིག་པ་ལ་འདི་ལྟ་སྟེ་། 
 ākāśagarbheṇa ca bodhisattvena mahāsattvena | sūryagarbheṇa ca bodhisattvena mahāsattvena | anikṣiptaghureṇa ca bodhisattvena mahāsattvena | ratnapāṇinā ca bodhisattvena mahāsattvena | samantabhadreṇa ca bodhisattvena mahāsattvena | mahāsthāmaprāptena ca bodhisattvena mahāsattvena | sarvanīvaraṇaviṣkambhinā ca bodhisattvena mahāsattvena |	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེ་བློ་གྲོས་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཡེ་ཤེས་མཐོང་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེའི་སྡེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གསང་སྦེད་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ནམ་མཁའི་སྙིང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཉི་མའི་སྙིང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་༄༣༡༥ཨ་༌༎
 sarvaśūreṇa ca bodhisattvena mahāsattvena | bhaiṣajyasenena ca bodhisattvena mahāsattvena | avalokiteśvareṇa ca bodhisattvena mahāsattvena | vajramatinā ca bodhisattvena mahāsattvena | sāgaramatinā ca bodhisattvena mahāsattvena | dharmadhareṇa ca bodhisattvena mahāsattvena | pṛthivīvaralocanena ca bodhisattvena mahāsattvena | āśvāsahastena ca bodhisattvena mahāsattvena |	དཔའ་ཆེན་པོ་བརྩོན་འགྲུས་མི་གཏོང་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ལག་ན་རིན་པོ་ཆེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་བཟང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་མཐུ་ཆེན་ཐོབ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྒྲིབ་པ་ཐམས་ཅད་རྣམ་པར་སེལ་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་དཔའ་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྨན་གྱི་སྡེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྤྱན་རས་གཟིགས་ཀྱི་དབང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ལག་ན་རྡོ་རྗེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྒྱ་མཚོ་མཆིང་རྣམ་བློ་གྲོས་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཆོས་འཛིན་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སའི་སྤྱན་མཆོག་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དབུགས་ཕྱིན་པའི་ལག་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། དེ་ལྟ་བུ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱེ་བ་རྣམས་ཀྱང་ཚོགས་སོ་༎ 
 maitreyeṇa ca bodhisattvena mahāsattvena | evaṃpramukhairaśītikoṭyo bodhisattvāḥ saṃniṣaṇṇāḥ | anye ca dvātriṃśaddevanikāyā devaputrāḥ saṃnipatitā maheśvaranārāyaṇadevaputrapūrvaṃgamāḥ |	གཞན་ཡང་དབང་ཕྱུག་དང་། མཐུ་བོ་ཆེ་ལ་སོགས་པ་ལྷའི་སྡེ་སུམ་ཅུ་རྩ་གཉིས་ཀྱི་ལྷའི་སྲས་པོ་རྣམས་ཀྱང་ཚོགས་སོ་༎ གཞན་༄༣༡༥བ་ཡང་ལྷའི་སྡེ་སུམ་ཅུ་རྩ་གསུམ་གྱི་ལྷའི་བུ་རྣམས་ཚོགས་ཏེ་།
 śakro devānāmindro brahmā ca sahāṃpatiścandrādityavāyuvaruṇādayo devaputrāḥ saṃnipatitāstasmin parṣadi |	ལྷའི་བུ་དབང་ཕྱུག་ཆེན་པོ་དང་། ཉི་མ་དང་། ཟླ་བ་དང་། རླུང་གི་ལྷ་དང་། ཆུའི་ལྷ་ལ་སོགས་པ་ལྷའི་བུ་དེ་དག་ཚོགས་པ་དང་ལྷན་ཅིག་ཏུ་བརྒྱ་བྱིན་ལྷའི་དབང་པོ་དང་། ཚངས་པ་མི་མཇེད་ཀྱི་བདག་པོ་དག་ཀྱང་ཚོགས་སོ་༎
