 सुखावतीव्यूहः । [विस्तरमातृका] ॐ नमो रत्नत्रयाय । ॐ नमः श्रीसर्वबुद्धबोधिसत्त्वेभ्यः । नमो दशदिगनन्तापर्यन्तलोकधातुप्रतिष्ठितेभ्यः सर्वबुद्धबोधिसत्त्वार्यश्रावकप्रत्येकबुद्धेभ्यो ऽतीतानागतप्रत्युत्पन्नेभ्यः । नमो ऽमिताभाय । नमो ऽचिन्त्यगुणान्तरात्मने ॥ स्तर्त् सुख्व् १:	༄༣༦༧ཨ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་ཨཨ་མི་ཏའ་བྷ་བ་བྱུ་ཧ་། ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་འོད་དཔག་མེད་ཀྱི་བཀོད་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम् ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवान् राजगृहे विहरति स्म गृध्रकूटपर्वते महता भिक्षुसंघेन सार्धं द्वात्रिंशता भिक्षुसहस्रैः,	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ལ་དགེ་སློང་སུམ་ཁྲི་ཉིས་སྟོང་གི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་། ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་ཟད་པ་། ཉོན་མོངས་པ་མེད་པ་། གནས་པ་དང་ལྡན་པ་།
 सर्वैरर्हद्भिः क्षीणास्रवैर्निःक्लेशैरुषितवद्भिः सम्यगाज्ञासुविमुक्तचित्तैः परीक्षचित्तैः	ཡང་དག་པའི་ཤེས་པས་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་ཡོངས་སུ་ཟད་པ་།
 परिक्षीणभवसंयोजनैरनुप्राप्तस्वकार्थैर्विजितवद्भिरुत्तमदमथप्राप्तैः सुविमुक्तचित्तैः	༄༣༦༧བ་བདག་གི་དོན་རྗེས་སུ་ཐོབ་པ་། རྣམ་པར་རྒྱལ་བ་དང་ལྡན་པ་། དུལ་བ་དང་ཞི་བའི་མཆོག་ཐོབ་པ་། སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ་།
 सुविमुक्तप्रज्ञैर्महानागैः षडभिज्ञैर्वशीभूतैरष्टविमोक्षध्यायिभिर्बलप्राप्तैरभिज्ञाताभिज्ञैः	མངོན་པར་ཤེས་པ་དྲུག་དང་ལྡན་པ་། དབང་དང་ལྡན་པར་གྱུར་པ་། རྣམ་པར་ཐར་པ་བརྒྱད་ལ་བསམ་གཏན་པ་། སྟོབས་ཐོབ་པ་། མངོན་པར་ཤེས་པས་མངོན་པར་ཤེས་པ་།
 स्थविरैर्महाश्रावकैः ।	གནས་བརྟན་ཉན་ཐོས་ཆེན་པོ་ཤ་སྟག་ལ་འདི་ལྟ་སྟེ་། ཚེ་དང་ལྡན་པ་ཀུན་ཤེས་ཀོའུ་དི་ནྱ་དང་། ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་དང་། ཚེ་དང་ལྡན་པ་རླངས་པ་དང་། ཚེ་དང་ལྡན་པ་མིང་ཆེན་དང་། ཚེ་དང་ལྡན་པ་རྒྱལ་བཟང་དང་། ཚེ་དང་ལྡན་པ་གྲགས་ལྷ་དང་། ཚེ་དང་ལྡན་པ་དྲི་མ་མེད་པ་དང་། ཚེ་དང་ལྡན་པ་ལག་བཟང་དང་། ཚེ་དང་ལྡན་པ་བྱམས་མའི་བུ་གང་པོ་དང་། ཚེ་དང་ལྡན་པ་བ་གླང་བདག་དང༏་ཚེ་དང་ལྡན་པ་ལྟེང་རྒྱས་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་ཆུ་ཀླུང་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་ག་ཡ་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་གཞོན་ནུ་འོད་སྲུང་དང་། ཚེ་དང་ལྡན་པ་འོད་སྲུང་ཆེན་པོ་དང༏་ཚེ་དང་ལྡན་པ་ཤའ་རིའི་བུ་དང་། ཚེ་དང་ལྡན་པ་མོའུ་དགལ་གྱི་བུ་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་གསུས་པོ་ཆེ་དང་། ཚེ་དང་ལྡན་པ་ཀ་པི་ན་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་སྐུལ་བྱེད་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་མ་འགགས་པ་དང་། ཚེ་དང་ལྡན་པ་གྲུམ་པོ་དང་། ཚེ་དང་ལྡན་པ་དགའ་ཡོད་དང་། ཚེ་དང་ལྡན་པ་ཀིམ་པི་ལ་དང་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་དང་། ཚེ་དང་ལྡན་པ་ནམ་གྲུ་དང་། ༄༣༦༨ཨ་༌༎ ཚེ་དང་ལྡན་པ་སེང་ལྡེང་ནགས་པ་དང་། ཚེ་དང་ལྡན་པ་བ་ཀུ་ལ་དང་། ཚེ་དང་ལྡན་པ་ལེགས་འོངས་དང་། ཚེ་དང་ལྡན་པ་དོན་ཡོད་རྒྱལ་པོ་དང་། ཚེ་དང་ལྡན་པ་ཕ་རོལ་སོན་དང་། ཚེ་དང་ལྡན་པ་ལམ་བསྟན་པ་དང་། ཚེ་དང་ལྡན་པ་ལམ་ཕྲན་བསྟན་པ་དང་། ཚེ་དང་ལྡན་པ་སྒྲ་གཅན་ཟིན་དང་། ཚེ་དང་ལྡན་པ་དགའ་བོ་དང་། དེ་དག་དང་གཞན་ཡང་མངོན་པར་ཤེས་པས་མངོན་པར་ཤེས་པ་གནས་བརྟན་ཉན་ཐོས་ཆེན་པོ་ཤ་སྟག་སྟེ་། གང་ཟག་གཅིག་མ་གཏོགས་པ་ནི་།
 तद्यथा - आज्ञातकौण्डिन्येन च, अश्वजिता च, बाष्पेण च, महानाम्ना च, भद्रजिता च, यशोदेवेन च, विमलेन च, सुबाहुना च, पूर्णमैत्रायणीपुत्रेण च, उरुबिल्वाकाश्यपेन च, नदीकाश्यपेन च, गयाकाश्यपेन च, कुमारकाश्यपेन च, महाकाश्यपेन च, शारिपुत्रेण च, महामौद्गल्यायनेन च, महाकौष्ठिल्येन च, महाकफिलेन च, महाचुन्देन च, अनिरुद्धेन च, नन्दिकेन च, कम्पिलेन च, सुभूतिना च, रेवतेन च, खदिरवनिकेन च, वकुलेन च, स्वागतेन च, अमोघराजेन च, पारायणिकेन च, पत्केन च, चुल्लपत्केन च, नन्देन च, राहुलेन च, आयुष्मतानन्देन च,	འདི་ལྟ་སྟེ་།
 एतैश्चान्यैश्च अभिज्ञाताभिज्ञैः स्थविरैर्महाश्रावकैरेकं पुद्गलं स्थापयित्वा शैक्षप्रतिद्युत्तरिकरणीयं यदिदमायुष्मन्तमानन्दम् ।	སློབ་པའི་ལམ་ལ་གོང་དུ་བྱ་བ་ཡོད་པ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོའོ་༎
 मैत्रेयपूर्वंगमैश्च संबहुलैर्बोधिसत्त्वैर्महासत्त्वैः ॥ सुख्व्_१ ॥ स्तर्त् सुख्व् २: अथ खल्वायुष्मानान्द उत्थायासमादेकांसमुत्तरासङ्गं कृत्वा दक्षिणं जानुमण्डलं	བྱམས་པ་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་མང་པོ་དང་ཡང་ཐབས་གཅིག་གོ་། དེ་ནས་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོ་སྟན་ལས་ལངས་ཏེ་བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་། བཙུགས་ཏེ་། 
