 स्तर्त् र्क्प् १ प्रथमः परिवर्तः नमस्तथागताय गन्धप्रभश्रिये ।	༄༢༨༩བ་རྒྱ་གར་སྐད་དུ་། ཨའརྱ་མ་ཧའ་སན་ནི་པའ་ཏ་རཏན་ཀེ་ཏུ་དྷའ་ར་ནའི་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་འདུས་པ་ཆེན་པོ་རིན་པོ་ཆེ་ཏོག་གི་གཟུངས་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་མདོ༏་བམ་པོ་དང་པོ་། དེ་བཞིན་གཤེགས་པ་འོད་ཞི་སྤོས་སྣང་དཔལ་ལ་ཕྱག་འཚལ་ལོ་༎
 नमो महाब्रह्मघोषाय ।	ཚངས་པ་ཆེན་པོ་དབྱངས་ཅན་ལ་ཕྱག་འཚལ་ལོ་༎
 एतेषां नमस्कर्तासंप्राप्तः मारव्यूहेन । एषा धारणी उद्ग्रहणीया । मया अस्यां विद्यायां सिद्धिः प्राप्ता ।	དེ་ལ་ཕྱག་བཙས་ཏེ་བདུད་ཀྱི་འཁོར་གྱིས་མི་ཚུགས་པ་ཞེས་བྱ་བའི་ཟུངས་འདི་སྦྱོར་བར་བགྱིའི་། བདག་གིས་རིག་སྔགས་འདི་གྲུབ་པར་གྱུར་ཅིག་། འདི་ལྟ་སྟེ་།
 अवामे अवामे अवामे ।	ཨཨ་བའ་མེ་ཨཨ་བའ་མེ་། ཨཨམ་བ་རེ་།
 ॐ वरे ॐ वरे ।	ཨཨམ་བ་རེ་།
 परिकुञ्ज नट नट पुस्कर वहज लुख ।	པ་རུ་ཀུན་ཛ་ན་ཏ་ན་ཏ་པུ་སྐ་ར་བ་ཧ་ཛ་ལུ་ཁ་།
 खम खम ।	ཁ་མ་ཁ་ཡ་།
 इलि मिलि ।	ཨཻ་ལི་མི་ལི་།
 किलि मिलि । कीर्तिवर ।	ཀི་ལི་མི་ལི་། ཀིརྟི་བ་ར་།
 मुद्रे मुद्रे मुखे स्वाहा ।	མུ་དྲེ་མུ་དྲ་མུ་ཁེ་སབ༹འཧའ་།
 एवं मया श्रुतम् ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवान् राजगृहे महानगरे विहरति व्याकलन्तकनिवापे सार्धं महता भिक्षुसंघेन सार्धं भिक्षुसहस्रैः सर्वैरर्हद्भिः क्षीणास्रवैर्निष्क्लेशैर्वशीभूतैः	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ཀྱི་གྲོང་ཁྱེར་ཆེན་པོ་འོད་མའི་ཚལ་བྱ་ཀ་ལནཏ་ཀ་གནས་པ་ན་དགེ་སློང་སྟོང་དུ་ཚང་བའི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་༄༢༩༠ཨ་༌༎ ཟད་པ༏་ཉོན་མོངས་པ་མེད་པ་། དབང་དང་ལྡན་པར་གྱུར་པ་། སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་།
 सुविमुक्तचित्तैः सुविमुक्तप्रज्ञैराजानेयैः महानागैः कृतकृत्यैः कृतकरणीयैः	ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ༏་༏བྱ་བ་བྱས་པ་། བྱེད་པ་བྱས་པ་། ཁུར་བོར་བ་།
 अपहृतभारैः अनुप्राप्तस्वकार्थैः परिक्षीणभवसंयोजनैः सम्यगाज्ञासुविमुक्तचित्तैः	བདག་གི་དོན་རབ་ཏུ་ཐོབ་པ་། སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་ཡོངས་སུ་ཟད་པ་།
 सर्वचेतोवशितापरमपारमिताप्राप्तैरेकान्ते निषण्णैः सार्धं बोधिसत्त्वनियुतैः	ཡང་དག་པའི་ཤེས་པས་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ༏་སེམས་ཀྱི་དབང་ཐམས་ཅད་ཀྱི་དམ་པའི་ཕ་རོལ་ཏུ་སོན་པ་ཤ་སྟག་དང་ཐབས་ཅིག་ཏུ་བཞུགས་སོ་༎ 
 महता बोधिसत्त्वसंघेन तद्यथा मेरुशिखरधरकुमारभूतेन वरूणमतिकुमारभूतेन सुमतिकुमारभूतेन जिनमतिकुमारभूतेन रश्मिमतिकुमारभूतेन आकाशमतिकुमारभूतेन	བྱང་ཆུབ་སེམས་དཔའ་ཁྲིའི་བྱང་ཆུབ་སེམས་དཔའི་དགེ་འདུན་ཆེན་པོ་ལ་འདི་ལྟ་ཏུ་བཞུགས་སོ་༎ སྟེ་། 
 विद्युन्मतिकुमारभूतेन मञ्जुश्रिया कुमारभूतेन शाक्यकुमारभूतेन वरूणकुमारभूतेन विमलकुमारभूतेन मैत्रेयेण बोधिसत्त्वेन महासत्त्वेन ।	ལྷུན་པོའི་རྩེ་འཛིན་གཞོན་ནུར་གྱུར་པ་དང་། ཆུ་ལྷའི་བློ་གྲོས་གཞོན་ནུར་གྱུར་པ་དང་། བཟང་པོའི་བློ་གྲོས་གཞོན་ནུར་གྱུར་པ་དང་། རྒྱལ་བའི་བློ་གྲོས་གཞོན་ནུར་གྱུར་པ་དང་། འོད་ཀྱི་བློ་གྲོས་གཞོན་ནུར་གྱུར་པ་དང་། ནམ་མཁའི་བློ་གྲོས་གཞོན་ནུར་གྱུར་པ་དང་། གློག་གི་བློ་གྲོས་གཞོན་ནུར་གྱུར་པ་དང་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་དང་། ཐུབ་དཀའ་གཞོན་ནུར་གྱུར་པ་དང་། ཆུ་ལྷ་གཞོན་ནུར་གྱུར་པ་དང་། དྲི་མེད་གཞོན་ནུར་གྱུར་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་ཁྲི་ཐམས་ཅད་ཀྱང་བཟོད་པ་དང་། གཟུངས་དང་། ཏིང་ངེ་འཛིན་ཐོབ་བོ་༎
 ते सर्वे बोधिसत्त्वनियुताः क्षान्तिधारण-समाधि-प्रतिलब्धाः सर्वधर्मानावरणज्ञाः	ཆོས་ཐམས་ཅད་ལ་སྒྲིབ་པ་མེད་པའི་ཡེ་༄༢༩༠བ་ཤེས་ཅན་།
 सर्वसत्त्वसमचित्ताः सर्वमारविषयसमतिक्रान्ताः सर्वतथागतविषयावतारज्ञानकुशला	སེམས་ཅན་ཐམས་ཅད་ལ་སེམས་མཉམ་པ་། བདུད་ཀྱི་ཡུལ་ཐམས་ཅད་ལས་ཡང་དག་པར་འདས་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཡུལ་ལ་འཇུག་པ་།
 महामैत्री महाकरुणासमन्वागता उपायज्ञानकुशलाः ।	ཤེས་པ་ལ་མཁས་པ་། བྱམས་པ་ཆེན་པོ་དང་། སྙིང་རྗེ་ཆེན་པོ་དང་ལྡན་པ་། ཐབས་ཤེས་པ་ལ་མཁས་པ་ཤ་སྟག་དང་མང་ཐབས་ཅིག་གོ་།
 तस्मिन् समये राजगृहे महानगरे द्वौ प्राज्ञौ परिव्राजकौ प्रतिवसतः मेधाविनौ अष्टादशविद्यास्थानपारंगतौ पञ्चशतपरिवारौ ।	དེའི་ཚེ་རྒྱལ་པོའི་ཁབ་ཀྱི་གྲོང་ཁྱེར་ཆེན་པོ་ན་ཀུན་ཏུ་རྒྱུ་མཁས་པ་། གསལ་བ་། ཡིད་གཞུངས་པ་། རིག་པའི་གནས་བཅོ་བརྒྱད་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་།
 तत्र एक उपतिष्य अपरश्च कोलितः ।	ག-ཡོག་ལྔ་བརྒྱད་དང་། གཅིག་གི་མིང་ནི་། ཉེ་རྒྱལ་། གཅིག་གི་མིང་ནི་། པང་ནས་སྐྱེས་ཞེས་བྱ་བ་གཉིས་ཤིག་འཁོད་དོ་༎ ཚོགས་ཀྱི་གཙོ་བོ་༎
 एतौ द्वौ गणमुखयौ परिव्राजकौ परस्परं संस्थापनं कृतवन्तौ । यदावयोश्चैकः प्रथमममृतमधिगच्छेत् तदपरस्यारोचयितव्यम् ।	ག-ཡོག་གི་ཚོགས་ཅན་དེ་གཉིས་ཕན་ཚུན་འདི་ལྟར་བདག་ཅག་ལས་གང་གིས་ཐོག་མར་བདུད་རྩི་ཐོབ་པ་དེས་གཅིག་ལ་གཅིག་སྤྲན་ཏོ་༎ ཞེས་དམ་ཚིག་བྱས་སོ་༎
 (दुत्त् २) अथ खलु आयुष्मानश्वजित् पूर्वाण्हकालसमे निवास्य पात्रचीवरमादाय राजगृहं पिण्डाय प्राविशत् ।	དེ་ནས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་སྔ་དྲོའི་དུས་ཀྱི་ཚེ་ཤམ་ཐབས་དང་ཆོས་གོས་བགོས་།
 अद्राक्षीदुपतिष्यः परिव्राजको गोचराय प्रस्थितमायुष्मन्तमश्वजितं राजगृहे महानगरे पिण्डाय चरन्तरम् ।	ལྷུང་བཟེད་ཐོགས་ནས་རྒྱལ་པོའི་ཁབ་ཀྱི་གྲོང་ཁྱེར་ཆེན་པོར་བསོད་སྙོམས་ཀྱི་ཕྱིར་ཞུགས་པ་དང་། ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་གྱིས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་སྤྱོད་ཡུལ་དུ་ཞུགས་ནས་རྒྱལ་པོའི་ཁབ་ཀྱི་གྲོང་ཁྱེར་ཆེན་པོར་བསོད་སྙོམས་ཀྱི་ཕྱིར་སོང་བ་མཐོང་ངོ་༎ 
 दृष्ट्वास्यैतदभवत् ।	མཐོང་ནས་དེ་འདི་སྙམ་དུ་སེམས་ཏེ་།
 न मे कस्यचित् पूर्वं श्रमणस्य वा ब्राह्मणस्य वान्येषां वा केषांचिन् मनुष्यभूतानामयमेवंरूपः प्रासादिकः ईर्याप[थः]यथास्य भिक्षोर्यत्त्वहमेतमुपसंक्रम्य परिपृच्छेयम् ।	ཇི་ལྟར་དགེ་སློང་འདི་སྤྱོད་ལམ་མཛེས་པ་དེ་ལྟ་བུ་ནི་། བདག་གིས་སྔོན་ཆད་དགེ་སྦྱོང་ངམ་། བྲམ་ཟེའམ་། མིར་གྱུར་པ་གཞན་སུ་ལའང་གང་ལའང་སྔོན་མ་མཐོང་༄༢༩༡ཨ་༌༎
 कस्ते आयुष्मन् शास्ता कं बोद्दिश्य प्रव्रजितः कस्य वा धर्मो रोचते ।	ན༏་བདག་དེའི་གན་དུ་སོང་སྟེ་ཚེ་དང་ལྡན་པ་ཁྱོད་ཀྱི་སྟོན་པ་གང་ཡིན་། གང་ལས་རབ་ཏུ་བྱུང་། གང་གི་ཆོས་ལ་དགའ་ཞེས་འདྲིའོ་༎
 अथोपतिष्यः येनायुष्मानश्वजित् तेनोपसंक्रामदुपसंक्रम्याभ्युपेत्यायुष्मताश्वजिता सार्धं संमुखं संमोदनीं संरञ्जनीं विविधां कथामुपसंसृत्य [कान्ते न्यषीदत् ।	སྙམ་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་ག་ལ་བ་དེར་སོང་སྟེ་ཕྱིན་ནས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་དང་ལྷན་ཅིག་མངོན་དུ་ཡང་དག་པར་དགའ་བར་བྱ་བ་དང་། ཡང་དག་པར་མགུ་བར་བྱ་བའི་གཏམ་སྣ་ཚོགས་བྱས་ཏེ་ཕྱོགས་གཅིག་ཏུ་འདུག་གོ་།
 एकान्ते निषण्ण उपतिष्यः] परिव्राजक आयुष्मन्तश्वजितमेतदवोचत् ।	ཕྱོགས་གཅིག་ཏུ་འདུག་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་གྱིས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ 
 कस्ते आयुष्मन् शास्ता कं बोद्दिश्य प्रव्रजितः कस्य वा धर्मो रोचते ।	ཚེ་དང་ལྡན་པ་། ཁྱོད་ཀྱི་སྟོན་པ་གང་། གང་ལས་རབ་ཏུ་བྱུང་། གང་གི་ཆོས་ལ་དགའ།
 अथायुष्मानश्वजि[दुपतिष्यं परिव्राज]कमेतदवोचत् । शाक्य[स्या]स्ति सुतो महाव्रततपाः सर्वोत्तमो ऽस्मिन् वशी	དེ་ནས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་གྱིས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ ཤའཀྱའི་སྲས་པོ་བརྟུལ་ཞུགས་དཀའ་ཐུབ་ཆེན་པོ་ཀུན་གྱི་དམ་པ་དབང་དང་ལྡན་༎
 संसारार्णवपारगो ऽपि जगतो मुक्तस्तथा मोचकः ।	འཁོར་བའི་རྒྱ་མཚོའི་ཕ་རོལ་ཕྱིན་ཅིང་གྲོལ་ལ་དེ་བཞིན་འགྲོ་བ་སྒྲོལ་མཛད་པ་༎
 बुद्धो नाम [विबुद्धो ऽनुत्तर इह दुः]खार्णवोच्छोषकः	སངས་རྒྱས་ཞེས་བྱ་སད་མཛད་མི་མཉམ་སྡུག་བསྔལ་མཚོ་སྐེམ་ད་ལྟར་འདི་ན་ཡོད་༎
 तं यातः शरणं सदाहममलो धर्मस्ततो रोचते ॥ र्क्प्_१।१ ॥	དྲི་མ་མེད་པ་དེ་ཡི་སྐྱབས་སུ་རྟག་པར་ང་སོང་དེ་ཡི་ཆོས་ལ་དགའ༎
 उपतिष्य आह ।	ཉེ་རྒྱལ་གྱིས་སྨྲས་པ་།
 किंवादी तव शास्ता किमाख्यायी ।	ཁྱོད་ཀྱི་སྟོན་པ་ཇི་སྐད་སྨྲ་། ཇི་སྐད་སྟོན་།
 (दुत्त् ३) आयुष्मानश्व[जिदाह ।	ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་གྱིས་སྨྲས་པ་།
 तस्मात् आयुष्मन् शृणु साधु च सुष्ठु च मनसिकुरु भाषिष्ये । कर्मक्लेश-सहेतुकारणवती लोकप्रवृत्तिर्यथा कर्मक्लेशनिवृत्तिकारणमपि प्रोवाच तं नायकः ।	དེའི་ཕྱིར་ཚེ་དང་ལྡན་པ་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་ངས་བཤད་དོ་༎ ཇི་ལྟར་འཇིག་རྟེན་ལས་༄༢༩༡བ་དང་ཉོན་མོངས་རྒྱུར་བཅས་བྱེད་རྒྱུ་ལྡན་འབྱུང་དང་༎ ལས་དང་ཉོན་མོངས་པ་དག་ལྡོག་རྒྱུ་དེའང་འདྲེན་པས་རབ་ཏུ་གསུངས་༎
 यस्मिन् जन्म-जरा-विपत्तिनियतं दुःखं न सन्तिष्ठते	གང་ན་སྐྱེ་དང་རྒ་དང་རྒུད་པའི་སྡུག་བསྔལ་ངེས་པར་མི་གནས་པ་༎
 तं मोक्षप्रवरं स वादिवृषभो ज्ञात्वा स्वयं भाषते ॥ र्क्प्_१।२ ॥	ཐར་པ་མཆོག་དེ་སྨྲ་བའི་ཁྱུ་མཆོག་དེ་ཡིས་རང་གིས་མཁྱེན་ཏེ་གསུངས་༎
 अथोपतिष्यस्य परिव्राजकस्येमं धर्मपर्यायं श्रुत्वा विरजोविगतमलं विगतोपक्लेशं धर्मेषु धर्मचक्षुर्विशुद्धम् ।	དེ་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་གྱིས་ཆོས་ཀྱི་རྣམ་གྲངས་འདི་ཐོས་ནས་ཆོས་རྣམས་ལ་ཆོས་ཀྱི་མིག་རྡུལ་མེད་ཅིང་དྲི་མ་དང་བྲལ་ལ་ཉོན་མོངས་པ་མེད་པ་སྐྱེས་ཏེ་།
 स स्रोतआपत्तिफलं प्राप्तस्तस्यां वेलायामिमा गाथा अभाषत । ॥॥। ॥॥। ॥॥। जन्मसरितां संशोषणी सर्वदा	དེས་ན་རྒྱུན་དུ་ཞུགས་པའི་འབྲས་བུ་ཐོབ་ནས་དེའི་ཚེ་ཚིགས་སུ་བཅད་པ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ 
 यद् बुद्धेन् सुदुर्लभं श्रुत मया धर्मामृतं देशितम् ।	སངས་རྒྱས་ཀྱིས་ནི་ཤིན་ཏུ་རྙེད་དཀའ་ཐོས་རྙེད་བདུད་རྩིའི་ཆོས་བཤད་པ་༎ འདི་ནི་རྟག་ཏུ་སྐྱེ་བའི་འབབ་ཆུ་སྐེམ་པར་བདེན་པ་ཁོང་དུ་ཆུད་༎
 यद्दुःखव्युपशान्तये च जगतः प्रज्ञाविभावातुलो	དེ་ནི་འགྲོ་བ་རྣམས་ཀྱི་སྡུག་བསྔལ་རབ་ཏུ་ཞི་བར་འགྱུར་བ་སྟེ་༎
 ॥॥। ॥॥। ॥॥। मार्गो ह्ययं निष्ठितः ॥ र्क्प्_१।३ ॥	ལམ་འདི་དམ་པ་ཤེས་རབ་ཆོས་རྣམས་སྒོམ་པ་མི་ཉམས་བྱེད་པ་ཡིན་༎
 अथोपतिष्यः परिव्राजकः आयुष्मन्तमश्वजितमेतदवोचत् । कुत्रायुष्मा[न विह]रत्यर्हन् सम्यक् संबुद्धः ।	དེ་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་གྱིས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ ཚེ་དང་ལྡན་པ༏་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་དེ་ད་ལྟ་ག་ལ་བཞུགས་།
 आयुष्मानश्वजिदाह ।	ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་གྱིས་སྨྲས་པ་། ཚེ་དང་ལྡན་པ་།
 (दुत्त् ४) इहैवायुष्मन् भगवान् राजगृहे विहरति स्म वेणुवने कलन्दकनि [वापे महाभिक्षुसंघे]न सार्धं यदुत जटिलसहस्रेण प्रव्रजितेन उपतिष्य आह ।	བཅོམ་ལྡན་འདས་ནི་། རྒྱལ་པོའི་ཁབ་འོད་མའི་ཚལ་བྱ་ཀ་ལནཏ་ཀ་གནས་པ་ན་འདི་ལྟ་སྟེ་། རལ་པ་ཅན་སྟོང་རབ་ཏུ་བྱུང་བའི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་ཐབས་ཅིག་ཏུ་བཞུགས་༄༢༩༢ཨ་༌༎ སོ༏་༏ཉེ་རྒྱལ་གྱིས་སྨྲས་པ་།
 एषो ऽहं सखायं सशिष्यवर्गमवलोक्य प्रव्रजिष्यामि ।	བདག་གི་གྲོགས་པོའི་མཆོག་དང་། སློབ་མའི་འཁོར་ལ་བལྟས་ཏེ་བཅོམ་ལྡན་འདས་ཀྱི་ཐད་དུ་རབ་ཏུ་འབྱུང་ངོ་༎
 अथोपतिष्यः परिव्राजकः आयुष्मतो ऽश्वजितः पादौ शिरसाभिवन्द्य त्रिः प्रदक्षिणं कृत्वा प्राक्रामत् । य[त्र कोलितः] तेनोपजगाम । अद्राक्षीत् कोलितः परिव्राजकः उपतिष्यं परिव्राजकं दूरत एवागच्छन्तम् ।	དེ་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་གྱིས་ཚེ་དང་ལྡན་པ་རྟ་ཐུལ་གྱི་རྐང་པ་ལ་མགོ་བོས་ཕྱག་བཙལ་ནས་ལན་གསུམ་དུ་བསྐོར་བ་བྱས་ཏེ་སླར་སོང་ནས་ཀུན་ཏུ་རྒྱུ་པང་ནས་སྐྱེས་ག་ལ་བ་དེར་སོང་བ་དང་། ཀུན་ཏུ་རྒྱུ་པང་ནས་སྐྱེས་ཀྱིས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་རྒྱང་རིང་པོ་ནས་འོང་བ་མཐོང་སྟེ་། མཐོང་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་ལ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎
 दृष्ट्वा च पुनः उपतिष्यं परि[व्राजकमाह] । विप्रसन्नानि ते आयुष्मन्निन्द्रियाणि परिशुद्धो मुखवर्णः पर्यवदातश्छविवर्णः ।	ཚེ་དང་ལྡན་པ་། ཁྱོད་ཀྱི་དབང་པོ་རྣམས་ནི་།
 आह ।	དབ༹ངས་། བཞིན་གྱི་མདངས་ནི་། ཡོངས་སུ་དག་། པགས་པའི་མདོག་ནི་། ཀུན་ཏུ་དཀར་བ་ལས་ནི་།
 अमृतं ते आयुष्मन्नधिगतम् ।	ཚེ་དང་ལྡན་པ་། ཁྱོད་ཀྱིས་བདུད་རྩི་རྙེད་དོ་༎
 उपतिष्य [आह ।	ཉེ་རྒྱལ་གྱིས་སྨྲས་པ་།
 आयुष्म]न्नधिगतममृतमिति ।	ཚེ་དང་ལྡན་པ་། དེ་དེ་བཞིན་ཏེ་།
 आयुष्मन् शृणु साधु च सुष्ठु च मनसिकुरु भाषिष्ये ऽहं ते यन्मयाधिगतम् ।	ཁོ་བོས་བདུད་རྩི་རྙེད་ཀྱི་། ཚེ་དང་ལྡན་པ་། དེའི་ཕྱིར་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་། ཁོ་བོས་ཅི་རྙེད་པ་ཁྱོད་ལ་བཤད་དོ་༎
 अथ कोलितः परि[व्राजक ए]कांसमुत्तरासङ्गं कृत्वा दक्षिणं जानुमण्डलं पृथिव्यां प्रतिष्ठाप्य येनोपतिष्यः परिव्राजकस्तेनाञ्जलिं प्रणम्यै[तदवोचत्] येनोत्तरेयं त्रिभवात् जलौघोत् स्कन्धान्महारींश्च [विनाशयेयम् ।	དེ་ནས་ཀུན་ཏུ་རྒྱུ་པང་ནས་སྐྱེས་སྟན་ལས་ལངས་ནས་བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ཏེ་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་བཙུགས་ཏེ་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་ག་ལ་བ་དེ་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་དེ་འདི་སྐད་ཅེས་སྨྲས་སོ་༎ གང་གིས་སྲིད་གསུམ་རྒྱ་མཚོ་མྱུར་རྒལ་ཞིང་༎ ཕུང་པོ་དགྲ་ཆེན་རྣམ་པར་གཞིག་བྱ་བ་༎
 वद मार्गमेकं शिव शोकहीनं यमत्र जानेयं ह्यपुनर्भवाय] ॥ र्क्प्_१।४ ॥ (दुत्त् ५)	མྱ་ངན་མེད་ཞི་ལམ་དེ་ཤོད་ཅིག་༄༢༩༢བ་དང༏་༏ཡང་འབྱུང་མེད་པའི་ལམ་དུ་འཇུག་པར་བྱ་༎
 अथोपति[ष्यः आ]ह ।	དེ་ནས་ཀུན་ཏུ་རྒྱུ་ཉེ་རྒྱལ་གྱིས་འདི་སྐད་ཅེས་སྨྲས་སོ་༎
