 (वैद्य ३११) अर्थविनिश्चयसूत्रम् । श्रीमञ्जुगुरवे(श्रिये) नमः ।	༄༢༦༢བ་། །རྒྱ་གར་སྐད་དུ་། ཨཨརཐ་བི་ནི་ཤཙ་ཡ་ནའ་མ་དྷརྨ་པརཡའ་ཡ་། བོད་སྐད་དུ་། དོན་རྣམ་པར་ངེས་པ་ཞེས་བྱ་བའི་ཆོས་ཀྱི་རྣམ་གྲངས་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎ འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་༄༢༦༣ཨ་༌༎ གཅིག་ན་། བཅོམ་ལྡན་འདས་མཉན་ཡོད་ན་ཤར་ཕྱོགས་ཀྱི་ཀུན་དགའ་ར་བ་རི་དབ༹གས་འཛིན་གྱི་མའི་ཁང་པ་ན་དགེ་སློང་སྟོང་ཉིས་བརྒྱ་ལྔ་བཅུའི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་སོ་༎ དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་སྤྲིན་ལྟར་ཟབ་ཅིང་སྙན་ལ་རྒྱ་ཆེ་བའི་ཚངས་པའི་དབྱངས་ཀྱིས་དགེ་སློང་རྣམས་ལ་བཀའ་སྩལ་པ་། དགེ་སློང་དག་། ཁྱེད་ལ་ཆོས་བཤད་པར་བྱ་སྟེ་། ཚངས་པར་སྤྱོད་པ་། ཐོག་མར་དགེ་བ་། བར་དུ་དགེ་བ་། ཐ་མར་དགེ་བ་། དོན་བཟང་པོ་། ཚིག་འབྲུ་བཟང་པོ་། མ་འདྲེས་པ་། ཡོངས་སུ་རྫོགས་པ་། ཡོངས་སུ་དག་པ་། ཡོངས་སུ་བྱང་བ་། འདི་ལྟ་སྟེ་། དོན་རྣམ་པར་ངེས་པ་ཞེས་བྱ་བའི་ཆོས་ཀྱི་རྣམ་གྲངས་ཡང་དག་པར་རབ་ཏུ་བཤད་པར་བྱ་ཡི་། དེ་ལེགས་པར་རབ་ཏུ་ཉོན་ལ་ཡིད་ལ་ཟུངས་ཤིག་དང་བཤད་དོ་༎ དགེ་སློང་དག་གིས་བཅོམ་ལྡན་འདས་ལེགས་སོ་ཞེས་གསོལ་ཏེ་། བཅོམ་ལྡན་འདས་ཀྱི་ལྟར་ཉན་པ་དང་། བཅོམ་ལྡན་འདས་ཀྱིས་དེ་དག་ལ་འདི་སྐད་ཅེས་བཀའ་སྩལ་ཏོ་༎
 भगवानाह - कश्चासौ भिक्षवो ऽर्थविनिश्चयो नाम धर्मपर्यायः? यदुक्तम् - पञ्च स्कन्धाः । पञ्चोपादानस्कन्धाः । अष्टादश धातवः ।	དགེ་སློང་དག་། དོན་རྣམ་པར་ངེས་པ་ཞེས་བྱ་བའི་ཆོས་ཀྱི་རྣམ་གྲངས་དེ་གང་ཞེ་ན་།
 द्वादशायतनानि । द्वादशाङ्गः प्रतीत्यसमुत्पादः । चत्वारि आर्यसत्यानि । द्वाविंशति इन्द्रियाणि । चत्वारि ध्यानानि । [चतस्र आरूप्यसमापत्तयः] । चत्वारो ब्रह्मविहाराः । चतस्रः प्रतिसंविदः । चतस्रः समाधिभावनाः । चत्वारि स्मृत्युपस्थानानि । चत्वारि सम्यक्प्रहाणानि । चत्वार ऋद्धिपादाः । पञ्चेन्द्रियाणि । पञ्च बलानि । सप्त बोध्यङ्गानि । आर्याष्टाङ्गमार्गः । षोडशाकारा आनापानानुस्मृतिः । चत्वारि स्रोतापत्त्यङ्गानि । दश तथागतबलानि चत्वारि वैशारद्यानि । चतस्रः प्रतिसंविदः । अष्टादश आवेणिकबुद्धधर्माः । द्वात्रिंशन्महापुरुषलक्षणानि । अशीत्यनुव्यञ्जनानि ।	འདི་ལྟ་སྟེ༏་ཕུང་པོ་ལྔ་དང་། ཉེ་བར་ལེན་པའི་ཕུང་པོ་ལྔ་དང་། ཁམས་བཅོ་བརྒྱད་དང་། སྐྱེ་མཆེད་བཅུ་གཉིས་དང་། རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་ཡན་ལག་བཅུ་གཉིས་དང་། འཕགས་༄༢༦༣བ་པའི་བདེན་པ་བཞི་དང་། དབང་པོ་ཉི་ཤུ་རྩ་གཉིས་དང་། བསམ་གཏན་བཞི་དང་། ཚངས་པའི་གནས་པ་བཞི་དང་། ལམ་བཞི་དང་། ཏིང་ངེ་འཛིན་བསྒོམ་པ་བཞི་དང་། དྲན་པ་ཉེ་བར་གཞག་པ་བཞི་དང་། ཡང་དག་པ་སྤོང་བ་བཞི་དང་། རྫུ་འཕྲུལ་གྱི་རྐང་པ་བཞི་དང་། དབང་པོ་ལྔ་དང་། སྟོབས་ལྔ་དང་། བྱང་ཆུབ་ཀྱི་ཡན་ལག་བདུན་དང་། འཕགས་པའི་ལམ་ཡན་ལག་བརྒྱད་པ་དང་། དབུགས་རྫུབ་པ་དང་། འབྱུང་བ་དྲན་པ་རྣམ་པ་བཅུ་དྲུག་དང་། རྒྱུན་དུ་ཞུགས་པའི་ཡན་ལག་བཞི་དང་། དེ་བཞིན་གཤེགས་པའི་སྟོབས་བཅུ་དང་། མི་འཇིགས་པ་བཞི་དང་། སོ་སོ་ཡང་དག་པར་རིག་པ་བཞི་དང་། སངས་རྒྱས་ཀྱི་ཆོས་མ་འདྲེས་པ་བཅོ་བརྒྱད་དང་། སྐྱེས་བཅུ་ཆེན་པོའི་མཚན་སུམ་ཅུ་རྩ་གཉིས་དང་། དཔེ་བྱད་བཟང་པོ་བརྒྱད་ཅུ་སྟེ་།
 अयं भिक्षवो ऽर्थविनिश्चयस्य धर्मपर्यायस्योद्देशः ॥	དགེ་སློང་དག་། འདི་ནི་དོན་རྣམ་པར་ངེས་པའི་ཆོས་ཀྱི་རྣམ་གྲངས་མདོར་བསྟན་པའོ་༎
 (१) तत्र भिक्षवः कतमे पञ्च स्कन्धाः?	དགེ་སློང་དག་། དེ་ལ་ཕུང་པོ་ལྔ་གང་ཞེ་ན་།
 तद्यथा - रूपस्कन्धः ।	འདི་ལྟ་སྟེ་།
 वेदनास्कन्धः । संज्ञास्कन्धः । संस्कारस्कन्धः ।	གཟུགས་ཀྱི་ཕུང་པོ་དང་། ཚོར་བའི་ཕུང་པོ་དང་། འདུ་ཤེས་ཀྱི་ཕུང་པོ་དང་། འདུ་བྱེད་ཀྱི་ཕུང་པོ་དང་། རྣམ་པར་ཤེས་པའི་ཕུང་པོ་སྟེ་། དགེ་སློང་དག་།
 विज्ञानस्कन्धः । इमे भिक्षवः पञ्च स्कन्धाः ॥	འདི་དག་ནི་ཕུང་པོ་ལྔའོ་༎
 (२) तत्र भिक्षवः कतमे पञ्चोपादानस्कन्धाः? तद्यथा - रूपोपादानस्कन्धः ।	དགེ་སློང་དག་། དེ་ལ་ཉེ་བར་ལེན་པའི་ཕུང་པོ་ལྔ་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་།
 वेदनोपादानस्कन्धः । संज्ञोपादानस्कन्धः । संस्कारोपादानस्कन्धः ।	གཟུགས་ཉེ་བར་ལེན་པའི་ཕུང་པོ་དང་། ཚོར་བ་ཉེ་བར་ལེན་པའི་ཕུང་པོ་དང་། འདུ་ཤེས་ཉེ་བར་ལེན་པའི་ཕུང་པོ་དང་། ༄༢༦༤ཨ་༌༎ འདུ་བྱེད་ཉེ་བར་ལེན་པའི་ཕུང་པོ་དང་། རྣམ་པར་ཤེས་པ་ཉེ་བར་ལེན་པའི་ཕུང་པོ་སྟེ་། དགེ་སློང་དག་།
