 आर्य संघाट सूत्र स्वस्तिः नमः सर्वबुद्धबोधिसत्त्वेभ्यः ॥	༄༣༥༣བ་རྒྱ་གར་སྐད་དུ་། ཨའརྱ་སངགྷ་ཏའི་སའུ་ཏྲ་དྷརམམ་པརཡའ་ཡ་། བོད་སྐད་དུ་། འཕགས་པ་ཟུང་གི་མདོའི་ཆོས་ཀྱི་རྣམ་གྲངས་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 [ससू १] एवं मया श्रुतमेकस्मिन् समये भगवान् राजगृहे विहरति स्म ।	འདི་སྐད་བདག་གི་ཐོས་པ་དུས་གཅིག་ན་། བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་།
 गृद्ध्रकूटे पर्वते महता भिक्षुसंघेन । सार्धं [ससू २] द्वाविंशतिभिर्भिक्षुसहस्रैः तद्यथा आयुष्मता चाज्ञातकौण्डिन्येन ।	བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ལ་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དགེ་སློང་སུམ་ཁྲི་ཉིས་སྟོང་ལ་འདི་ལྟ་སྟེ་།
 आयुष्मता च महामौद्गल्यायेन । आयुष्मता च शारद्वतीपुत्रेण । आयुष्मता च महाकाश्यपेन । आयुष्मता च राहुलेन । आयुष्मता च बक्कुलेन । आयुष्मता च भद्रवासेन । आयुष्मता च भद्रश्रिया । आयुष्मता च नन्दश्रिया । आयुष्मता च जाङ्गुलेन । आयुष्मता च सुभूतिना । आयुष्मता च रेवतेन । आयुष्मता च नन्दसेनेन । आयुष्मता चानन्देन । एवंप्रमुखैर्द्वाविंशतिभिर्भिक्षुसहस्रैः ।	ཚེ་དང་ལྡན་པ་ཀུན་ཤེས་ཀོཨོནདི་ནྱ་དང༏་ཚེ་དང་ལྡན་པ་མོཨོངགལ་གྱི་བུ་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་ཤའ་རིའི་བུ་དང་། ཚེ་དང་ལྡན་པ་འོད་སྲུང་ཆེན་པོ་དང་། ཚེ་དང་ལྡན་པ་སྒྲ་གཅན་འཛིན་དང་། ཚེ་དང་ལྡན་པ་བཀཀུ་ལ་དང་། ཚེ་དང་ལྡན་པ་བཟང་སྐྱོང་དང་། ཚེ་དང་ལྡན་པ་བཟང་དཔལ་དང་། ཚེ་དང་ལྡན་པ་ཙནདན་དཔལ་དང་། ཚེ་དང་ལྡན་པ་དུག་སེལ་དང་། ཚེ་དང་ལྡན་པ་རབ་འབྱོར་དང་། ཚེ་དང་ལྡན་པ་ནམ་གྲུ་དང་། ཚེ་དང་ལྡན་པ་དགའ་སྡེ་དང་། དེ་དག་ལ་སོགས་པ་དགེ་སློང་སུམ་ཁྲི་ཉིས་སྟོང་དང་། བྱང་ཆུབ་སེམས་དཔའ་དྲུག་ཁྲི་ཉིས་སྟོང་ལ་འདི་ལྟ་སྟེ་།
 [ससू ३] द्वाषष्टिभिश्च बोधिसत्त्वसहस्रैः तद्यथा मैत्रेयेण च बोधिसत्त्वेन महासत्त्वेन । सर्वशूरेण च बोधिसत्त्वेन महासत्त्वेन । कुमारश्रिया च बोधिसत्त्वेन महासत्त्वेन । कुमारवासिना च बोधिसत्त्वेन महासत्त्वेन । कुमारभद्रेण च बोधिसत्त्वेन महासत्त्वेन । अनूनेन च (नाम) बोधिसत्त्वेन महासत्त्वेन ।	བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་དཔའ་བ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གཞོན་ནུའི་དཔལ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་༄༣༥༤ཨ་༌༎
 मंजुश्रिया च कुमारभूतेन बोधिसत्त्वेन महासत्त्वेन । समन्तभद्रेन च बोधिसत्त्वेन महासत्त्वेन । सुदर्शनेन च बोधिसत्त्वेन महासत्त्वेन । भैषज्यराजेन च बोधिसत्त्वेन महासत्त्वेन । (वज्रसेनेन च बोधिसत्त्वेन महासत्त्वेन । ) एवंप्रमुखैर्द्वाषष्टिभिर्बोधिसत्त्वसहस्रैः [ससू ४] द्वाषष्टिभिश्च देवपुत्रसहस्रैः तद्यथा अर्जुनेन च देवपुत्रेण । भद्रेण च देवपुत्रेण । सुभद्रेण च देवपुत्रेण । धर्मरुचिना च देवपुत्रेण । चन्दनगर्भेण च देवपुत्रेण । चन्दवासिना च देवपुत्रेण । चन्दनेन च देवपुत्रेण । चन्दनसेनेन च देवपुत्रेण । एवंप्रमुखैर्द्वाषष्टिभिर्देवपुत्रसहस्रैः ॥	ཆེན་པོ་གཞོན་ནུར་གནས་པ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་གཞོན་ནུ་བཟང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་མི་འབྲི་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཇམ་དཔལ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་བཟང་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བལྟ་ན་སྡུག་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྨན་གྱི་སྡེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་རྡོ་རྗེའི་སྡེ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་དྲུག་ཁྲི་ཉིས་སྟོང་དང་། ལྷའི་བུ་ཁྲི་ཉིས་སྟོང་ལ་འདི་ལྟ་སྟེ་།
 [ससू ५] अष्टाभिश्च देवकन्यासहस्रैः तद्यथा मृदंगिन्या च देवकन्याया । प्रासादवत्या च देवकन्याया । महात्मसंप्रयुक्तया च देवकन्याया । वर्षश्रियाया च देवकन्याया । (पद्मश्रियाय च देवकन्याया । ) प्रजापतिवासिन्या च देवकन्याया । बलिन्या च देवकन्याया । सुबाहुयुक्तया च देवकन्याया । एवंप्रमुखैरष्टाभिर्देवकन्यासहस्रैः [ससू ६] अष्टाभिश्च नागराजसहस्रैः तद्यथा अपलालेन च नागराज्ञा । एलपत्रेण च नागराज्ञा । तिमिङ्गिलेन च नागराज्ञा । कुंभसारेण च नागराज्ञा । कुंभशीर्षेण च नागराज्ञा । सुनन्देन च नागराज्ञा । सुशाखेन च नागराज्ञा । गवशीर्षेण च नागाराज्ञा । एवंप्रमुखैरष्टाभिर्नागराजसहस्रैस् [ससू ७] ते सर्वे येन राजगृहं महानगरं येन गृद्ध्रकूटः पर्वतो येन च भगवांच्छाक्यमुनिस्तथागतो	ལྷའི་བུ་སྲིད་གྲུབ་དང་། ལྷའི་བུ་བཟང་པོ་དང་། ལྷའི་བུ་ཤིན་ཏུ་བཟང་པོ་དང་། ལྷའི་བུ་ཆོས་འདོད་དང་། ལྷའི་བུ་ཙནདན་སྙིང་པོ་དང་། ལྷའི་བུ་ཙནདན་གནས་དང་། ལྷའི་བུ་ཙནདན་དང་། དེ་དག་ལ་སོགས་པ་ལྷའི་བུ་ཁྲི་ཉིས་སྟོང་དང་། ལྷའི་བུ་མོ་བརྒྱད་སྟོང་ལ་འདི་ལྟ་སྟེ༏་ལྷའི་བུ་མོ་རྔ་ལྡན་དང་། ལྷའི་བུ་མོ་མཛེས་ལྡན་དང་། ལྷའི་བུ་མོ་བདག་ཉིད་ཆེ་ལྡན་དང་། ལྷའི་བུ་མོ་མིག་དཔལ་དང་། ལྷའི་བུ་མོ་སྐྱེ་རྒུའི་བདག་མོ་གནས་པ་དང་། ལྷའི་བུ་མོ་སྟོབས་འཛིན་དང་། ལྷའི་བུ་མོ་ནོར་དཔལ་དང་། ལྷའི་བུ་མོ་ལག་པ་བཟང་ལྡན་དང་། དེ་དག་ལ་སོགས་པ་ལྷའི་བུ་མོ་བརྒྱད་སྟོང་དང་། ཀླུའི་རྒྱལ་པོ་བརྒྱད་སྟོང་ལ་འདི་ལྟ་༄༣༥༤བ་སྟེ༏་ཀླུའི་རྒྱལ་པོ་སོག་མ་མེད་དང་། ཀླུའི་རྒྱལ་པོ་ཨཨེ་ལའི་འདབ་མ་དང་། ཀླུའི་རྒྱལ་པོ་ཉ་མིད་དང་། ཀླུའི་རྒྱལ་པོ་བུམ་པའི་སྙིང་པོ་དང་། ཀླུའི་རྒྱལ་པོ་བུམ་པ་མགོ་དང་། ཀླུའི་རྒྱལ་པོ་དགེ་བྱེད་དང་། ཀླུའི་རྒྱལ་པོ་ཤིན་ཏུ་དགའ་བ་དང་། ཀླུའི་རྒྱལ་པོ་འདབ་བཟང་དང་། ཀླུའི་རྒྱལ་པོ་གླང་པོའི་མགོ་དང་། དེ་དག་ལ་སོགས་པ་ཀླུའི་རྒྱལ་པོ་བརྒྱད་སྟོང་དང་ཐབས་ཅིག་ཏུ་བཞུགས་ཏེ༏་དེ་དག་ཐམས་ཅད་ཀྱང་རྒྱལ་པོའི་ཁབ་ག་ལ་བ་དང་། བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ག་ལ་བ་དང་། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་དོང་སྟེ་ལྷགས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་ཞབས་ལ་མགོ་བོས་ཕྱག་བཙལ་ཏེ་། 
 ऽर्हन् सम्यक्संबुद्धस्तेनोपसंक्रामदुपसंक्रम्य भगवतः पादौ शिरसाभिवन्द्य भगवन्तं त्रिष्प्रदक्षिणीकृत्य भगवतः पुरतस्तस्थिरे । [ससू ८] (एतदवोचन् देशयतु भगवां धर्मं देशयतु सुगतः धर्मं यं श्रुत्वास्मे क्षिप्रमनुत्तरा सम्यक्संबोधिमभिसंबुद्ध्येम येन च सर्वसत्त्वानां कर्मावरणक्षयो भवेयात्)	བཅོམ་ལྡན་འདས་ལ་ལན་གསུམ་བསྐོར་བ་བྱས་ནས་བཅོམ་ལྡན་འདས་ཀྱི་སྤྱན་སྔར་འཁོད་བཙལ་ཏེ་། 
 भगवांश्च तूष्णीभावेनाधिवासयति स्म ।	།
 [ससू ९] अथ खलु सर्वशूरो बोधिसत्त्वो महासत्त्वः उत्थायासनादेकांसमुत्तरासङ्गं	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཀུན་ཏུ་དཔའ་བ་སྟན་ལས་ལངས་ཏེ་།
