 क्षेमेन्द्रविरचिता बोधिसत्त्वावदानकल्पलता । नमः सर्वज्ञाय । १। प्रभासावदानम् ।	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། བོ་དྷི་ས་ཏབ༹འ་བ་དའ་ན་ཀལྤ་ལ་ཏའ་། ན་མ༔སརབབ་ཛཉའ་ཡ་། ༼མཉམ་པའི་པྲིཏཏ་ལས་བཅུ་བདུན་པ་དལ་གྱིས་གནོན་པ།༽ ཙིཏཏམ་ཡ་སྱ་སཕ་ཏི་ཀ་བི་མ་ལམ་ནེཨེ་བ་གྲིཧནའ་ཏི་རའ་གམ་dd་༌་༎ བོད་སྐད་དུ་། བྱང་ཆུབ་སེམས་དཔའི་རྟོགས་པ་བརྗོད་པ་དཔག་བསམ་གྱི་འཁྲི་ཤིང་། ཐམས་ཅད་མཁྱེན་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 चित्तं यस्य स्फटिकविमलं नैव गृह्णाति रागं	གང་ཐུགས་དྲི་བྲལ་ཤེལ་ལ་ཆགས་མཚོན་འཛིན་པ་མིན་པ་ཉིད༎ ཀའ་རུ་ཉ་རྡྲེ་མ་ན་སི་ནི་ཁི་ལའ༔་ཤོ་ཤི་ཏའ་ཡེ་ན་དོ་ཤའ༔། ཨཨ་ཀྲོ་དྷེ་ན་སབ༹་ཡ་མ་བྷི་ཧ་ཏོཨོ་ཡེ་ན་སམ་སའ་ར་ཤ་ཏྲུ༔་སརབའ་ཛཉོ་སོཨོ་བྷ་བ་ཏུ་བྷ་བ་ཏའ་ཤྲེ་ཡ་སེ་ནི་ཤཙ་ལའ་ཡ་། 
 कारुण्यार्द्रे मनसि निखिलाः शोषिता येन दोषाः ।	ཡིད་ནི་སྙིང་རྗེས་བརླན་ལ་གང་གིས་སྐྱོན་རྣམས་མ་ལུས་བསྐམས་༎
 अक्रोधेन स्वयमभिहतो येन संसारशत्रुः	གང་གིས་ཁྲོ་བ་མེད་ལ་རང་གིས་འཁོར་བའི་དགྲ་མངོན་བཅོམ་༎
 सर्वज्ञो ऽसौ भवतु भवतां श्रेयसे निश्चलाय ॥ कव्क्_१।१ ॥	ཀུན་མཁྱེན་དེ་ཡིས་ཁྱེད་ལ་དགེ་ལེགས་ག-ཡོ་བ་མེད་གྱུར་ཅིག་། ༄༢ཨ་༌། ༼། བཅུ་དགུ་པ་སྟག་རྣམ་རྩེ་ན།༽ སཙཚའ་ཡ༔་སཐི་ར་དྷརྨ་མའུ་ལ་བ་ལ་ཡ༔པུ་ཉའ་ལ་བའ་ལ་སཐི་ཏི་དྷའི་བི་དཡའ་ཀ་རུ་ནའ་མབྷ་པའ་དི་བི་ལ་སདྦིསཏའིརྣ་ཤ་ཁའ་ནབི༹་ཏ༔་༎ སནཏོ་ཤོཛཛབ༹་ལ་པ་ལླ་བ༔ཤུ་༌་༎
 सच्छायः स्थिरधर्ममूलवलयः पुण्यालवालस्थितिर्	དམ་པའི་གྲིབ་བསིལ་དང་ལྡན་བརྟན་པའི་ཆོས་ཀྱི་རྩ་བས་བསྐོར་ཅིང་བསོད་ནམས་ར་བར་གནས་༎
 धीविद्याकरुणाम्भसा हि विलसद्विस्तीर्णशाखान्वितः ।	བློ་དང་རིག་པ་སྙིང་རྗེ་ལ་སོགས་ཆུ་ཡིས་རྣམ་མཛེས་རྣམ་པར་རྒྱས་པའི་ཡལ་ག་ཅན་༎
 संतोषोज्ज्वलपल्लवः शुचियशःपुष्पः सदासत्फलः	ཆོག་ཤེས་དྲི་མེད་ཡལ་འདབ་གྲགས་སྙན་དཀར་བའི་མེ་ཏོག་ཙི་ཡ་ཤ༔པུཤཔ༔ས་དའ་སཏཔ་ལ༔སརབབའ་ཤ་པ་རི་པའུ་ར་ཀོ་བི་ཛ་ཡ་ཏེ་ཤརའི་བུདདྷ་ཀལྤ་དྲུ་མ༔། ༼འདི་མན་ཁ་སྒོ་ཕན་པ།༽ ། ཛའ་ཡ་ཏེ་ཛ་ག་དུདདྷརྟུ་སམ་སའ་ར་མ་ཀ་རའ་ཀ་རའ་ཏ་༎ མ་ཏི་རྨ་ཧའ་ནུ་བྷའ་བའ་ནའ་མ་ཏརའ་ནུ་ཤྲུ་ཡ་ཏེ་རྟག་ཏུ་དམ་པའི་འབྲས་བུ་ནི་༎ 
 सर्वाशापरिपूरको विजयते श्रीबुद्धकल्पद्रुमः ॥ कव्क्_१।२ ॥	བསམ་ཀུན་ཡོངས་སུ་རྫོགས་པར་མཛད་པ་དཔལ་ལྡན་སངས་རྒྱས་ལྗོན་པ་རྣམ་པར་རྒྱལ་གྱུར་ཅིག་།འཁོར་བ་ཆུ་སྲིན་འབྱུང་གནས་ལས་༎
 जायते जगदुद्धर्तुं संसारमकराकरात् ।	འགྲོ་བ་གདོན་པའི་བློ་གྲོས་ནི་༎
