 प्रत्ययपरीक्षा नाम प्रथमं प्रकरणम् । आर्यमञ्जुश्रिये कुमारभूताय नमः ।	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། མའུ་ལ་མའ་དྷཡའ་མི་ཀི་པྲཏཏི་པྲ་སན་ན་པ་ད་ནའ་མ་། བོད་སྐད་དུ་། དབུ་མ་རྩ་བའི་འགྲེལ་པ་ཚིགས་གསལ་བ་ཞེས་བྱ་བ་། འཕགས་པ་dd་འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 यो ऽन्तद्वयावासविधूतवासः संबुद्धधीसागरलब्धजन्मा ।	གང་ཞིག་མཐའ་གཉིས་གནས་ལ་གནས་བསལ་ཞིང་༎ རྫོགས་སངས་རྒྱས་བློ་རྒྱ་མཚོར་སྐྱེ་བ་བརྙེས་༎
 सद्धर्मतोयस्य गभीरभावं यथानुबुद्धं कृपया जगाद ॥ १ ॥	དམ་ཆོས་མཛོད་ཀྱི་ཟབ་མོ་ཉིད་ཇི་ལྟར་༎ རྗེས་སུ་རྟོགས་བཞིན་ཐུགས་རྗེས་སྟོན་པར་མཛད་༎ གང་གིས་ལྟ་བའི་མེ་དག་གིས་༎
 यस्य दर्शनतेजांसि परवादिमतेन्धनम् ।	ད་དུང་ཕས་རྒོལ་གཞུང་ལུགས་ཀྱི་༎ བུད་ཤིང་དང་ནི་འཇིག་རྟེན་གྱི་༎
 दहन्त्यद्यापि लोकस्य मानसानि तमांसि च ॥ २ ॥	ཡིད་ཀྱི་མུན་རྣམས་འཇོམས་པར་མཛད་༎
 यस्यासमज्ञानवचःशरौघा निघ्नन्ति निःशेषभवारिसेनाम् ।	གང་གི་གཉིས་མེད་ཡེ་ཤེས་གསུང་མདའི་ཚོགས་༎
 त्रिधातुराज्यश्रियमादधाना विनेयलोकस्य सदेवकस्य ॥ ३ ॥	ལྷ་དང་བཅས་པའི་གདུལ་བྱའི་འཇིག་རྟེན་ལ་༎ ཁམས་གསུམ་དག་ཏུ་རྒྱལ་ཐབས་ལེགས་མཛད་པས་༎ སྲིད་པའི་དགྲ་སྡེ་མ་ལུས་འཇོམས་མཛད་པའི་༎
 नागार्जुनाय प्रणिपत्य तस्मै तत्कारिकाणां विवृतिं करिष्ये ।	ཀླུ་སྒྲུབ་དེ་ལ་ཕྱག་འཚལ་ནས་ནི་དེའི་༎ ཚིག་ལེའུར་བྱས་པའི་འགྲེལ་པ་སླ་བ་དང་༎ སྡེབ་ལེགས་ངག་གིས་སྦྱར་ཞིང་༄༢ཨ་༌་༎ རྟོག་གེ་ཡི་༎
 उत्तानसत्प्रक्रियवाक्यनद्धां तर्कानिलाव्याकुलितां प्रसन्नाम् ॥ ४ ॥	རླུང་གིས་མ་དཀྲུགས་རབ་ཏུ་གསལ་བར་བྱ་༎
 तत्र ऽन स्वतो नापि परतो न द्वाभ्याम्ऽ;	དེ་ལ་བདག་ལས་མ་ཡིན་གཞན་ལས་མིན་༎
