 ॐ नमो मैत्रेयनाथाय ॥	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཨཨ་བྷི་ས་མ་ཡ་ཨཨ་ལམ་ཀའ་ར་ནའ་མ་པྲཛཉའ་པའ་ར་མི་ཏོ་བ་དེ་ཤ་ཤའ་སྟྲ་ཀའ་རི་ཀའ་། བོད་སྐད་དུ་། ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་མན་ངག་གི་བསྟན་བཅོས་dd་མངོན་པར་རྟོགས་པའི་རྒྱན་ཞེས་བྱ་བའི་ཚིག་ལེའུར་བྱས་པ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 या सर्वज्ञतया नयत्युपशमं शान्तैषिणः श्रवकान् या मार्गज्ञतया जगद्धितक्रितां लोकार्थसंपादिका ।	ཉན་ཐོས་ཞི་བ་ཚོལ་རྣམས་ཀུན་ཤེས་ཉིད་ཀྱིས་ཉེར་ཞིར་འཁྲིད་མཛད་གང་ཡིན་དང་༎ འགྲོ་ལ་ཕན་པར་བྱེད་རྣམས་ལམ་ཤེས་ཉིད་ཀྱིས་འཇིག་རྟེན་དོན་སྒྲུབ་མཛད་པ་གང་༎
 सवार्कारमिदं वदन्ति मुनयो विश्वं यया संगता	གང་དང་ཡང་དག་ལྡན་པས་ཐུབ་རྣམས་རྣམ་པ་ཀུན་ལྡན་སྣ་ཚོགས་འདི་གསུངས་པ་༎
 स्तस्यै श्रावकबोधिसत्त्वगणिनो बुद्धस्य मन्ने नमः ॥	ཉན་ཐོས་བྱང་ཆུབ་སེམས་དཔའི་ཚོགས་བཅས་སངས་རྒྱས་ཀྱི་ནི་ཡུམ་དེ་ལ་ཕྱག་འཚལ་༎
 सर्वाकारज्ञतामार्गः शासित्रा यो ऽत्र देशित । धीमन्ती वीक्षीषीरंस्तमनालीढं परैरिति ॥ अभ्स्_१।१ ॥	རྣམ་པ་ཐམས་ཅད་མཁྱེན་ཉིད་ལམ་༎ སྟོན་པས་འདི་རྣམས་བཤད་པ་གང་༎ གཞན་གྱིས་མྱོང་བ་མ་ཡིན་ཏེ་༎
 स्मृतौ चाधाय सूत्रार्थं धर्मचर्या दशात्मिका ।	ཆོས་སྤྱོད་བཅུ་ཡི་བདག་ཉིད་ཀྱི་༎ མདོ་དོན་དྲན་པ་ལ་བཞག་ནས་༎ བློ་དང་ལྡན་པས་མཐོང་འགྱུར་ཕྱིར་༎ བདེ་བླག་ཏུ་ནི་རྟོགས་པ་༄༢ཨ་༌་༎
 सूखेन प्रतिपत्सीरन्नित्यारम्भप्रयोजनम् ॥ अभ्स्_१।२ ॥	ཞེས་༏་། བྱ་བ་རྩམ་པའི་དགོས་པ་ཡིན་༎
 प्रज्ञापारमिताष्टाभीः पदार्थैः समुदीरिता ।	ཤེས་རབ་ཕ་རོལ་ཕྱིན་པ་ནི་༎ དངོས་པོ་བརྒྱད་ཀྱིས་ཡང་དག་བཤད་༎
 सर्वाकारज्ञता मार्गज्ञता सर्वज्ञता ततः ॥ अभ्स्_१।३ ॥	རྣམ་ཀུན་མཁྱེན་ཉིད་ལམ་ཤེས་ཉིད་༎ དེ་ནས་ཐམས་ཅད་ཤེས་པ་ཉིད་༎
 सर्वाकाराभिसंबोधो मुर्धप्रार्प्तो ऽनुपूर्विकः ।	རྣམ་ཀུན་མངོན་རྫོགས་རྟོགས་པ་དང་༎ རྩེ་མོར་ཕྱིན་དང་མཐར་གྱིས་པ་༎
 एकक्षणभिसंबोधो धर्मकायश्च ते ऽष्टधा ॥ अभ्स्_१।४ ॥	སྐད་ཅིག་གཅིག་མངོན་རྫོགས་བྱང་ཆུབ་༎ ཆོས་ཀྱི་སྐུ་དང་དེ་རྣམ་བརྒྱད་༎
 चित्तोत्पादो ऽववादश्च निर्वेधाङ्गं चतुर्विधं ।	སེམས་བསྐྱེད་པ་དང་གདམས་ངག་དང་༎ ངེས་འབྱེད་ཡན་ལག་རྣམ་བཞི་དང་༎ སྒྲུབ་པ་ཡི་ནི་རྟེན་གྱུར་པ་༎
 आधारः प्रतिपत्तेश्च धर्मधातुस्वभावकः ॥ अभ्स्_१।५ ॥	ཆོས་ཀྱི་དབྱིངས་ཀྱི་རང་བཞིན་དང་༎ དམིགས་པ་དག་དང་ཆེད་དང་ནི་༎
 आलम्बनं समुद्देशः संनाहप्रस्थितिक्रिये ।	གོ་ཆ་འཇུག་པའི་བྱ་བ་དང་༎ ཚོགས་ནི་ངེས་པར་འབྱུང་བཅས་རྣམས་༎
 संभाराश्च सनिर्याणाः सर्वाकारज्ञता मुनेः ॥ अभ्स्_१।६ ॥	ཐུབ་པའི་རྣམ་ཀུན་མཁྱེན་པ་ཉིད་༎
