 आचार्य वसुबन्धुविरचितम् पञ्चस्कन्धप्रकरणम् प्रथमाधिकारः - स्कन्धोद्देशनिर्देशकः	༄༡༡བ་༌་༎ རྒྱ་གར་སྐད་དུ་། པཉཙ་སྐནདྷ་པྲ་ཀ་ར་ན་། བོད་སྐད་དུ་། ཕུང་པོ་ལྔའི་རབ་ཏུ་བྱེད་པ་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 पञ्चस्कन्धाः रूपस्कन्धः वेदनास्कन्धः संज्ञास्कन्धः संस्कारस्कन्धः विज्ञानस्कन्धश्च ॥ १ ॥ रूपस्य द्वौ भेदौ	ཕུང་པོ་ལྔ་ནི་གཟུགས་ཀྱི་ཕུང་པོ་དང་། ཚོར་བའི་ཕུང་པོ་དང་། འདུ་ཤེས་ཀྱི་ཕུང་པོ་དང་། འདུ་བྱེད་ཀྱི་ཕུང་པོ་དང་། རྣམ་པར་ཤེས་པའི་ཕུང་པོའོ་༎
 रूपं कतमत् ।	གཟུགས་གང་ཞེ་ན་།
 यत् किञ्चिद् रूपं सर्वं तच्चत्वारि महाभूतानि चत्वारि च महाभूतान्युपादाय ॥ २ ॥ महाभूतनामानि	གཟུགས་གང་ཡིན་པ་ཅི་ཡང་རུང་སྟེ་། དེ་དག་ཐམས་ཅད་འབྱུང་བ་ཆེན་པོ་བཞི་དག་དང་། འབྱུང་བ་ཆེན་པོའི་བཞི་དག་རྒྱུར་བྱས་པའོ་༎
 कतमानि चत्वारि महाभूतानि ।	འབྱུང་བ་ཆེན་པོ་བཞི་དག་གང་ཞེ་ན་།
 पृथिवी धातुः अब्धातुः तेजोधातुःवायुधातुश्च ॥ ३ ॥ महाभूतलक्षणानि	སའི་ཁམས་དང་། ཆུའི་ཁམས་དང་། མེའི་ཁམས་དང་། རླུང་གི་ཁམས་སོ་༎
 तत्र पृथिवीधातुः कतमः । कठिनता ॥ ४ ॥	དེ་ལ་སའི་ཁམས་གང་ཞེ་ན་། སྲ་བ་ཉིད་དོ་༎
 अब्धातुः कतमः । निष्यन्दता ॥ ५ ॥	ཆུའི་ཁམས་གང་ཞེ་ན་།
 तेजोधातुः कतमः उष्णता ॥ ६ ॥	གཤེར་བ་ཉིད་དོ་༎ མེའི་ཁམས་གང་ཞེ་ན་། ཚ་བ་ཉིད་དོ་༎
 वायुधातुः कतमः ।	རླུང་གི་ཁམས་གང་ཞེ་ན་༎
 पौनः पुन्यकम्पनता ॥ ७ ॥ उपादायरूपनामानि	ཡང་ཞིང་ག-ཡོ་བ་ཉིད་དོ་༎
 उपादयरूपं कतमत् ।	རྒྱུར་བྱས་པའི་གཟུགས་གང་ཞེ་ན་།
