 नमः सर्वज्ञाय ॥	༄༡བ་༅༎ རྒྱ་གར་སྐད་དུ་། པྲ་ཏི་མོཀཤ་སའུ་ཏྲ་། བོད་སྐད་དུ་། སོ་སོ་ཐར་བའི་མདོ་། བམ་པོ་དང་པོ་། ཐམས་ཅད་མཁྱེན་པ་ལ་ཕྱག་འཚལ་ལོ་༎ སྙན་པའི་བ་དན་འཇིག་རྟེན་གསུམ་དུ་གྲགས་༎ དམ་པའི་ཆོས་སྒྲ་སེང་གེའི་སྒྲ་བསྒྲགས་པ་༎ ཐམས་ཅད་མཁྱེན་པ་དཀོན་མཆོག་མཛོད་བརྙེས་པ་༎ ཞབས་ལ་ཚངས་དབང་གཙུག་གི་༄༢ཨ་༅༎ ནོར་བུས་གཏུགས་༎
 प्रणम्य पूर्वं जगति प्रधानं दुःखालयोत्तीर्णम् अनन्तपारम्* ।	སྡུག་བསྔལ་རྒྱ་མཚོ་གཏིང་མཐའ་མེད་རྒལ་བ་༎ འགྲོ་བའི་གཙོ་ལ་སྤྱི་བོས་ཕྱག་འཚལ་ཏེ་༎
 सर्वज्ञशिक्षापदरत्नकोशम् उद्घाटयाम्य् आर्यगणस्य मध्ये ॥ १ ॥	ཐམས་ཅད་མཁྱེན་པའི་བསླབ་གཞི་དཀོན་མཆོག་སྣོད་༎ འཕགས་པའི་ཚོགས་ཀྱི་དབུས་སུ་དབྱེ་བར་བྱ་༎
 त्रैलोक्यविख्यातयशःपताकं सद्धर्मनादोदितसिंहनादम्* ।	སངས་རྒྱས་འདུལ་བ་གངས་ཆེན་མཚོ་༎
 सर्वं कषासादितरत्नकोशं ब्रह्माण्डचूडामणिघृष्टपादम्* ॥ २ ॥ कृत्स्नस्यागाधपारस्य बौद्धस्य विनयोदधेः ।	གཏིང་མཐའ་མེད་པ་ཐམས་ཅད་ཀྱི་༎
 प्रतिष्ठाहृदयं सारं प्रातिमोक्षो ऽयम् उच्यते ॥ ३ ॥	གནས་པའི་སྙིང་དང་སྙིང་པོ་ནི་༎ སོ་སོར་ཐར་པ་འདི་ཡིན་ནོ༏་༏འདི་ནི་དམ་ཆོས་རྒྱལ་པོ་ཡི་༎
 एष सद्धर्मराजस्य सद्धर्मालेख्यसंग्रहः ।	ཆོས་ཀུན་གྱི་ནི་འདྲེན་པ་མཆོག་།
 एष भिक्षुवणिग्ग्रामः शिक्षापण्यमहापणः ॥ ४ ॥	འདི་ནི་དགེ་སློང་ཚོང་ཚོགས་ཀྱི་༎ བསླབ་ཟོང་ཚོང་ཁང་ཆེན་པོ་ཡིན་༎
 एष दौःशील्यदुष्टानां विषविष्कम्भणो ऽगदः ।	ཚུལ་ཁྲིམས་འཆལ་བས་ཟིན་རྣམས་ཀྱི་༎ གདུག་པ་རྣམ་སེལ་སྨན་འདི་ཡིན་༎
 एष यौवनविभ्रान्तकुमारद्विपदाङ्कुशः ॥ ५ ॥	འདི་ནི་ལང་ཚོས་རྣམ་འཁྲུལ་༄༢བ་བའི༏་༏རྐང་གཉིས་གཞོན་ནུའི་ལྕགས་ཀྱུ་ཡིན་༎
