 नमो भगवत्या आर्यप्रज्ञापारमितायै ॥	༄༢༨༨ཨ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་པྲཛཉའ་པ་ར་མི་ཏ་ན་ཡ་ཤ་ཏ་པ་ཉཙ་ཤ་ཏི་ཀའ་༎ བོད་སྐད་དུ་། འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་བརྒྱ་ལྔ་བཅུ་བ་༎ བཅོམ་ལྡན་འདས་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 अश्प् १। एवम् मया श्रुतम् एकस्मिन् समये भगवान् सर्वतथागतवज्राधिष्ठानसमयज्ञानविविधविशेषसमन्वागतः	འདི་སྐད་བདག་གིས་ཐོས་པའི་དུས་གཅིག་ན་།བཅོམ་ལྡན་འདས་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱིས་མཁྱེན་པའི་བྱེ་བྲག་རྣམ་པ་ཐ་དད་པ་དང་ལྡན་པ་། དེ་བཞིན་གཤེགས་པ་རིན་པོ་ཆེ་ཐམས་ཅད་ཀྱི་ཅོད་པན་གྱིས་།
 सर्वतथागतरत्नमुकुटत्रैधातुकाभिषेकप्राप्तः सर्वतथागतसर्वज्ञज्ञानमहायोगेश्वरः	ཁམས་གསུམ་དུ་དབང་བཅུ་རྫོགས་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་མ་། ཐམས་ཅད་མཁྱེན་པའི་ཡེ་ཤེས་དང་ལྡན་པ་།
 सर्वतथागतसर्वमुद्रासमताधिगतो विश्वकार्यकरणतयाशेषानवशेषसत्त्वधातुसर्वाशापरिपूरिसर्वकर्मकृन्	རྣལ་འབྱོར་ཅན་ཆེན་པོའི་དབང་ཕྱུག་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཕྱག་རྒྱས་ཆོས་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་ཐུགས་སུ་ཆུད་པ་། སྣ་ཚོགས་ཀྱི་བྱ་བ་མཛད་དེ་མ་ལུས་པ་ན་སེམས་ཅན་གྱི་ཁམས་ལུས་པ་མེད་པ་ཐམས་ཅད་ཀྱི་རེ་བ་ཐམས་ཅད་ཡོངས་སུ་བསྐང་བའི་འཕྲིན་ལས་མཛད་པ་། ཐུགས་རྗེ་ཆེན་པོ་རྣམ་པར་སྣང་མཛད་ཆེན་པོ་།
 महावैरोचनः शाश्वतस् त्र्यध्वसमतास्थितसर्वकायवाक्चित्तवज्रस् तथागतः सर्वतथागताध्युषितप्रशस्तभूषिते	རྟག་པ་ཁམས་གསུམ་༄༢༨༨བ་གྱི་མཉམ་པ་ཉིད་ལ་བཞུགས་པ་། སྐུ་དང་། གསུང་དང་། ཐུགས་ཐམས་ཅད་རྡོ་རྗེ་དེ་བཞིན་གཤེགས་པ་། ལྷའི་རྒྱལ་པོ་གཞན་འཕྲུལ་དབང་བྱེད་ཀྱི་གནས་༎ འདོད་པའི་ཁམས་ཐམས་ཅད་ན་།
 महामणिरत्नप्रत्युप्ते विचित्रवर्णघण्टावसक्तमारुतोद्धूतपट्तपताकास्रग्दामचामरहारार्धहारचन्द्रोपशोभिते सर्वकामधातूपरिपरनिर्मितवशवर्तिनो देवराजस्य भवने विजहार ॥	ནོར་བུ་རིན་པོ་ཆེ་ཆེན་པོས་རབ་ཏུ་སྤྲས་པ་དང་། བ་དན་ཁ་དོག་སྣ་ཚོགས་དྲིལ་བུ་བརྒྱུས་པ་རླུང་གིས་བསྐྱོད་པ་དང་། མེ་ཏོག་གི་ཕྲེང་བ་དང་། རྔ་མ་དང་། རྒྱན་ཕྲེང་དང་། ཆུན་འཕྱང་དང་། ཟླ་བ་ལྟ་བུས་མཛེས་པར་བྱས་པ་༎ དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་བཞུགས་པ་། ཤེས་པ་བསྟོད་པ་ན་།
 अश्प् २। अष्टाभिर् बोधिसत्त्वकोटीभिः सार्धम् । तद्यथा वज्रपाणिना च बोधिसत्त्वेन महासत्त्वेन । अवलोकितेश्वरेण च बोधिसत्त्वेन महासत्त्वेन । आकाशगर्भेण च बोधिसत्त्वेन महासत्त्वेन । वज्रमुष्टिना च बोधिसत्त्वेन महासत्त्वेन । मञ्जुश्रिया च बोधिसत्त्वेन महासत्त्वेन । सहचित्तोत्पादितधर्मचक्रप्रवर्तिना च बोधिसत्त्वेन महासत्त्वेन । गगनगञ्जेन च बोधिसत्त्वेन महासत्त्वेन । सर्वमारबलप्रमर्दिना च बोधिसत्त्वेन महासत्त्वेन ॥	བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཕྲག་བརྒྱ་དང་ཐབས་ཅིག་ཏུ་བཞུགས་པ་ལ་འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ལག་ན་རྡོ་རྗེ་དང་། སྤྱན་རས་གཟིགས་དབང་ཕྱུག་དང་། ནམ་མཁའི་སྙིང་པོ་དང་། རྡོ་རྗེ་ཁུ་ཚུར་དང་། འཇམ་དཔལ་དང་། སེམས་བསྐྱེད་མ་ཐག་ཏུ་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བ་དང་། ནམ་མཁའ་མཛོད་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བདུད་ཀྱི་སྟོབས་ཐམས་ཅད་རབ་ཏུ་འཇོམས་པ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཕྲག་བརྒྱ་དང་ཐབས་ཅིག་སྟེ་།
 अश्प् ३। एवं प्रमुखाभिर् अष्टाभिर् बोधिसत्त्वकोटीभिः परिवृतः पुरस्कृतो धर्मं देशयति स्म । आदौ कल्याणं मध्ये कल्याणं पर्यवसाने कल्याणं स्वर्थं सुव्यञ्जनम् केवलं परिपूर्णं परिशुद्धं पर्यवदातं सर्वधर्मविशुद्धिमुखं ब्रह्मचर्यम् संप्रकाशयति स्म ॥	ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ནས་ཆོས་སྟོན་ཏེ་།
 अश्प् ४। यद् उत सर्वधर्मस्वभावविशुद्धिमुखं नम	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པའི་ཚུལ་ཆོས་ཐམས་ཅད་ཀྱི་ངོ་བོ་ཉིད་རྣམ་པར་དག་པའི་སྒོ་ཞེས་བྱ་བ་། ཐོག་མར་དགེ་བ་། བར་དུ་༄༢༨༩ཨ་༌༎ དགེ་བ་། ཐ་མར་དགེ་བ་། དོན་བཟང་པོ་། ཚིག་འབྲུ་བཟང་པོ་། མ་འདྲེས་པ་། ཡོངས་སུ་རྫོགས་པ་། ཡོངས་སུ་བྱང་བ་།
 प्रज्ञापारमितानयं देशयति स्म । तद्यथा (१) सुरतविशुद्धिपदम् एतद् यत् उत बोधिसत्त्वपदम् ।	ཡང་དག་པར་སྟོན་ཏེ་། འདི་ལྟར་རབ་ཏུ་དགའ་བ་རྣམ་པར་དག་པའི་གནས་དེ་ནི་།
