 ॥ सद्धर्मलङ्कावतारसूत्रम् ॥ ॐ नमो रत्नत्रयाय । ॐ नमः सर्वबुद्धबोधिसत्त्वेभ्यः ॥ स्तर्त् परिवर्त १ रावणाध्येषणापरिवर्तः प्रथमः ।	༄༨༧བ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་ལངཀ་ཨཨ་བ་ཏའ་ར་མཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་ལངཀར་༄༨༨ཨ་༌༎ གཤེགས་པའི་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम् ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवांल्लङ्कापुरे समुद्रमलयशिखरे विहरति स्म नानारत्नगोत्रपुष्पप्रतिमण्डिते महता भिक्षुसंघेन सार्धं महता च बोधिसत्त्वगणेन नानाबुद्धक्षेत्रसंनिपतितैर्बोधिसत्त्वैर्महासत्त्वैः	བཅོམ་ལྡན་འདས་ལངཀའི་གྲོང་རྡལ་ན་། རྒྱ་མཚོའི་རི་མ་ལ་ཡའི་རྩེ་མོ་རིན་པོ་ཆེའི་རིགས་དང་། མེ་ཏོག་སྣ་ཚོགས་ཀྱིས་བརྒྱན་པ་ལ་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སངས་རྒྱས་ཀྱི་ཞིང་སྣ་ཚོགས་པ་ནས་འདུས་པ་ཏིང་ངེ་འཛིན་དང་། 
 अनेकसमाधिवशिताबलाभिज्ञाविक्रीडितैर्महामतिबोधिसत्त्वपूर्वंगमैः सर्वबुद्धपाण्यभिषेकाभिषिक्तैः	དབང་དང་། སྟོབས་དང་། མངོན་པར་ཤེས་པ་དུ་མས་རྣམ་པར་རོལ་པ་།
 स्वचित्तदृश्यगोचरपरिज्ञानार्थकुशलैर्नानासत्त्वचित्तचरित्ररूपनयविनयधारिभिः	བྱང་ཆུབ་སེམས་དཔའ་བློ་གྲོས་ཆེན་པོ་ལ་སོགས་པ་དག་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་ཕྱག་གི་དབང་བསྐུར་བས་དབང་བསྐུར་བ་བདག་གི་སེམས་སྣང་བའི་སྤྱོད་ཡུལ་ཡོངས་སུ་ཤེས་པའི་དོན་ལ་མཁས་པ་། སེམས་ཅན་གྱི་སེམས་སྣ་ཚོགས་དང་། གཟུགས་དང་། ཚུལ་དང་། འདུལ་བ་རྣམ་པ་ཐ་དད་པའི་ཆ་བྱད་འཆང་བ་།
 पञ्चधर्मस्वभावविज्ञाननैरात्म्याद्वयगतिंगतैः ॥	ཆོས་ལྔ་དང༏་རང་བཞིན་དང་། རྣམ་པར་ཤེས་པ་དང་། བདག་མེད་པ་གཉིས་ཁོང་དུ་ཆུད་པར་རྟོགས་པའི་བྱང་ཆུབ་སེམས་དཔའ་དག་གི་ཚོགས་ཆེན་པོ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་།
 तेन खलु पुनः समयेन भगवान् सागरनागराजभवनात् सप्ताहेनोत्तीर्ण ऽभूत् ।	ཡང་དེའི་ཚེ་ན་བཅོམ་ལྡན་འདས་རྒྱ་མཚོའི་ཀླུའི་རྒྱལ་པོའི་གནས་ནས་ཞག་བདུན་ལོན་ཏེ་བྱུང་ནས་བརྒྱ་བྱིན་དང་། 
 अनेकशक्रब्रह्मनागकन्याकोटिभिः प्रत्युद्गम्यमानो लङ्कामलयमवलोक्य स्मितमकरोत्	ཚངས་པ་དང་། ཀླུའི་བུ་མོ་བྱེ་བ་དུ་མས་བསུ་བ་དང་ལངཀའི་རི་མ་ལ་ཡ་ལ་༄༨༨བ་གཟིགས་ཏེ་།
 - पूर्वकैरपि तथागतैरर्हद्भिः सम्यक्संबुद्धैरस्मिंल्लङ्कापुरीमलयशिखरे स्वप्रत्यात्मार्यज्ञानतर्कदृष्टितीर्थ्यश्रावकप्रत्येकबुद्धार्यविषये तद्भावितो धर्मो देशितः ।	ལངཀའི་གྲོང་རྡལ་གྱི་རི་མ་ལ་ཡའི་རྩེ་མོ་འདིར་སྔོན་གྱི་དེ་བཞིན་གཤེགས་པ་དགྲ་བཅོམ་པ་ཡང་དག་པར་རྫོགས་པའི་སངས་རྒྱས་རྣམས་ཀྱིས་ཀྱང་འཕགས་པ་སོ་སོ་རང་གིས་རིག་པའི་ཡེ་ཤེས་། རྟོག་གེའི་ལྟ་བ་མུ་སྟེགས་ཅན་དང་། ཉན་ཐོས་དང་། རང་སངས་རྒྱས་དང་། འཕགས་པའི་ཡུལ་མ་ཡིན་པ་དེ་དག་གིས་བསྒོམས་པའི་ཆོས་བསྟན་ཏེ་།
 यन्न्वहमपि अत्रैव रावणं यक्षाधिपतिमधिकृत्य एतदेवोद्भावयन् धर्मं देशयेयम् ॥	ངས་ཀྱང་དེ་ཉིད་དུ་གནོད་སྦྱིན་གྱི་བདག་པོ་འབོད་སྒྲོགས་ཀྱི་ཕྱིར་དེ་ཉིད་བསྙད་ཅིང་ཆོས་བསྟན་ཏོ་སྙམ་ནས་འཛུམ་པ་མཛད་དོ་༎
