 ह् ६३अ६; च् ३२८च्५ (०) समाहिता भूमिः कतमा?	༎ ། མཉམ་པར་གཞག་པའི་ས་གང་ཞེ་ན་།
 उद्दानम्:	སྡོམ་ལ་།
 उद्देशस् तद्व्यवस्थानं मनस्कारो निमित्तता	བསྟན་དང་དེ་ཡི་རྣམ་གཞག་དང་༎ ཡིད་ལ་བྱེད་དང་མཚན་མ་དང་༎ མདོ་སྡེ་རྣམ་པ་སྣ་ཚོགས་ལས་༎
 सूत्रान्तसंग्रहश् चेति विचित्रः पश्चिमो भवेत्।	བསྡུས་པ་ཐ་མར་གྱུར་པ་ཡིན་༎ མཉམ་པར་གཞག་པའི་ས་ནི་མདོར་བསྡུ་ན་།
 समाहिता भूमिः समासत उद्देशतो ’पि, तद्व्यवस्थानतो ’पि, मनसिकारप्रभेदतो ’पि, निमित्तप्रभेदतो ’पि, सूत्रान्तसंग्रहतो ’पि वेदितव्या।	བསྟན་པ་དང་། དེའི་རྣམ་པར་གཞག་པ་དང་། ཡིད་ལ་བྱེད་པའི་རབ་ཏུ་དབྱེ་བ་དང་། མཚན་མའི་རབ་ཏུ་དབྱེ་བ་དང་། མདོ་སྡེའི་བསྡུ་བ་ཡིན་པར་རིག་པར་བྱའོ་༎
 ह् ६३अ७; च् ३२८च्११ (१।०) उद्देशः कतमः?	བསྟན་པ་གང་ཞེ་ན་།
 समासतः समाहिता भूमिश् चतुर्विधा, तद्यथा ध्यानं विमोक्षः समाधिः समापत्तिश् च।	མདོར་བསྡུ་ན་མཉམ་པར་གཞག་པའི་ས་ནི་རྣམ་པ་བཞི་སྟེ་། འདི་ལྟ་སྟེ་། བསམ་གཏན་དང་། རྣམ་པར་ཐར་པ་དང་། ཏིང་ངེ་འཛིན་དང་། སྙོམས་པར་འཇུག་པའོ་༎
 ह् ६३अ७; च् ३२८च्१२ (१।१) ध्यानं कतमत्?	བསམ་གཏན་གང་ཞེ་ན་།
 चत्वारि ध्यानानि:	བསམ་གཏན་བཞི་སྟེ་།
 विवेकजं सवितर्कं सविचारम्, समाधिजम् अवितर्कम् अविचारम्, निष्प्रीतिकम्, उपेक्षास्मृतिपरिशुद्धं च।	དབེན་པ་ལས་སྐྱེས་པ་རྟོག་པ་དང་བཅས་དཔྱོད་པ་དང་བཅས་པ་དང་། ཏིང་ངེ་འཛིན་ལས་སྐྱེས་པ་རྟོག་པ་མེད་ཅིང་དཔྱོད་པ་མེད་པ་དང་། དགའ་བ་མེད་པ་དང་། བཏང་སྙོམས་དང་དྲན་པས་ཡོངས་སུ་དག་པའོ་༎
 ह् ६३अ७; च् ३२८च्१५ (१।२) विमोक्षः कतमः?	རྣམ་པར་ཐར་པ་གང་ཞེ་ན་།
 अष्टौ विमोक्षाः:	རྣམ་པར་ཐར་པ་བརྒྱད་དེ་།
 रूपी रूपाणि पश्यतीति प्रथमो विमोक्षः।	གཟུགས་ཅན་གཟུགས་རྣམས་ལ་ལྟ་བ་ནི་། རྣམ་པར་ཐར་པ་དང་པོའོ་༎
 अध्यात्मम् अरूपसंज्ञी बहिर्धा रूपाणि पश्यतीति द्वितीयो विमोक्षः।	ནང་གཟུགས་མེད་པར་འདུ་ཤེས་པས་ཕྱི་རོལ་གྱི་གཟུགས་རྣམས་ལ་ལྟ་བ་ནི་རྣམ་པར་ཐར་པ་གཉིས་པའོ་༎ 
 शुभं विमोक्षं कायेन साक्षात्कृत्वोपसंपद्य विहरतीति तृतीयो विमोक्षः।	སྡུག་པའི་རྣམ་པར་ཐར་པ་ལུས་ཀྱིས་མངོན་སུམ་དུ་བྱས་ནས་བསྒྲུབས་ཏེ་གནས་པ་གཉིས་པའོ་༎ ནི་། རྣམ་པར་ཐར་པ་གསུམ་པའོ་༎
 आकाशानन्त्यायतनम् … विज्ञानानन्त्यायतनम् … आकिंचन्यायतनम् … नैवसंज्ञानासंज्ञायतनम् … संज्ञावेदयितनिरोधं कायेन साक्षात्कृत्योपसंपद्य विहरतीत्य् अष्टमो विमोक्षः।	ནམ་མཁའ་མཐའ་ཡས་སྐྱེ་མཆེད་དང་། རྣམ་ཤེས་མཐའ་ཡས་སྐྱེ་མཆེད་དང་། ཅི་ཡང་མེད་པའི་སྐྱེ་མཆེད་དང་། འདུ་ཤེས་མེད་འདུ་ཤེས་མེད་མིན་སྐྱེ་མཆེད་དང་། འདུ་ཤེས་དང་ཚོར་བ་འགོག་པ་ལུས་ཀྱིས་མངོན་སུམ་དུ་བྱས་ཏེ་། བསྒྲུབས་ནས་གནས་པ་ནི་རྣམ་པར་ཐར་པ་བརྒྱད་པའོ་༎ ཏིང་ངེ་འཛིན་༄༡༢༡ཨ་༌་༎
 ह् ६३ब्२; च् ३२८च्१९ (१।३) समाधिः कतमः?	གང་ཞེ་ན་།
 शून्यता, अप्रणिहितः, आनिमित्तः।	སྟོང་པ་ཉིད་དང་། སྨོན་པ་མེད་པ་དང་། མཚན་མ་མེད་པའོ་༎
 पुनस् त्रयः समाधयः:	ཡང་ཏིང་ངེ་འཛིན་ནི་གསུམ་སྟེ་།
 सवितर्कः सविचारः, अवितर्को विचारमात्रः, अवितर्को ’विचारः।	རྟོག་པ་དང་བཅས་དཔྱོད་པ་དང་བཅས་པ་དང་། རྟོག་པ་མེད་ལ་དཔྱོད་པ་ཙམ་དང་། རྟོག་པ་མེད་ཅིང་དཔྱོད་པ་མེད་པའོ་༎
 पुनस् त्रयः:	ཡང་གསུམ་སྟེ་།
 परीत्तः, महद्गतः, अप्रमाणः।	ཆུང་ངུ་དང་། ཆེན་པོར་གྱུར་པ་དང་། ཚད་མེད་པའོ་༎
 पुनस् त्रयः:	ཡང་གསུམ་སྟེ་།
 प्रीतिसहगतः, सातसहगतः, उपेक्षासहगतः।	དགའ་བ་ལྡན་པ་དང་། བདེ་བ་དང་ལྡན་པ་དང་། བཏང་སྙོམས་དང་ལྡན་པའོ་༎
 पुनर् एकांशभावितः समाधिः, उभयांशभावितः समाधिः। पुनश् चतुःसमाधिभावनासहगतः समाधिः। पुनर् आर्यः पञ्चज्ञानिकः समाधिः। पुनर् आर्यः पञ्चाङ्गिकः समाधिः।	ཡང་ཆ་གཅིག་བསྒོམས་པའི་ཏིང་ངེ་འཛིན་དང་། གཉིས་ཀའི་ཆ་བསྒོམས་པའི་ཏིང་ངེ་འཛིན་ཏོ་༎
 पुनर् आर्य एव समाधिः सोपनिषत् सपरिष्कारः। पुनर् वज्रोपमः समाधिः। पुनः शैक्षः समाधिः, अशैक्षः समाधिः, नैव शैक्षो नाशैक्षः समाधिः।	ཡང་ཏིང་ངེ་འཛིན་བཞི་བསྒོམས་པ་དང་ལྡན་པའི་ཏིང་ངེ་འཛིན་དང་། ཡང་འཕགས་པའི་ཤེས་པ་ལྔ་དང་ལྡན་པའི་ཏིང་ངེ་འཛིན་དང་། ཡང་ཡན་ལག་ལྔ་དང་ལྡན་པའི་ཏིང་ངེ་འཛིན་དང་། ཡང་འཕགས་པ་ཉིད་ཀྱི་ཏིང་ངེ་འཛིན་རྒྱུ་དང་བཅས་ཤིང་ཡོ་བྱད་དང་བཅས་པ་དང་། ཡང་རྡོ་རྗེ་ལྟ་བུའི་ཏིང་ངེ་འཛིན་དང་། ཡང་སློབ་པའི་ཏིང་ངེ་འཛིན་དང་། མི་སློབ་པའི་ཏིང་ངེ་འཛིན་དང་། སློབ་པ་ཡང་མ་ཡིན་མི་སློབ་པ་ཡང་མ་ཡིན་པའི་ཏིང་ངེ་འཛིན་ཏོ་༎
 ह् ६३ब्३; च् ३२९अ१ (१।४) समापत्तिः कतमा?	སྙོམས་པར་འཇུག་པ་གང་ཞེ་ན་།
 पञ्च दर्शनसमापत्तयः, अष्टाव् अभिभ्वायतनसमापत्तयः, दश कृत्स्नायतनसमापत्तयः, चतस्र आरूप्यसमापत्तयः, असंज्ञासमापत्तिः, निरोधसमापत्तिश्	མཐོང་བའི་སྙོམས་པར་འཇུག་པ་ལྔ་དང་། ཟིལ་གྱིས་གནོན་པའི་སྐྱེ་མཆེད་བརྒྱད་ཀྱི་སྙོམས་པར་འཇུག་པ་དང་། ཟད་པར་གྱི་སྐྱེ་མཆེད་བཅུའི་སྙོམས་པར་འཇུག་པ་དང་། གཟུགས་མེད་པའི་སྙོམས་པར་འཇུག་པ་བཞི་དང་། འདུ་ཤེས་མེད་པའི་སྙོམས་པར་འཇུག་པ་དང་། འགོག་པའི་སྙོམས་པར་འཇུག་པའོ་༎
 ह् ६३ब्४; च् ३२९अ४ (२।०।०) तद्व्यवस्थानं कतमत्?	དེའི་རྣམ་པར་གཞག་པ་གང་ཞེ་ན་།
 ह् ६३ब्४; च् ३२९अ४ (२।०।१) कस्मात् पुनर् एषैव समाहिता भूमिः, न पुनर् यापि कामधातौ चित्तैकाग्रता?	ཅིའི་ཕྱིར་དེ་ཁོ་ན་ལ་མཉམ་པར་གཞག་པའི་ས་ཞེས་བྱ་ལ་། གང་འདོད་པའི་ཁམས་ཀྱི་སེམས་རྩེ་གཅིག་པ་ཉིད་ནི་མ་ཡིན་ཞེ་ན་།
 यस्माद् एष समाधिर् अविप्रतिसारप्रामोद्यप्रीतिप्रस्रब्धिसुखाभिनिर्हृतः, न तु कामावचरः।	འདི་ལྟར་ཏིང་ངེ་འཛིན་དེ་ནི་འགྱོད་པ་མེད་པ་དང་། མཆོག་ཏུ་དགའ་བ་དང་། དགའ་བ་དང་། ཤིན་ཏུ་སྦྱངས་པ་དང་། བདེ་བས་མངོན་པར་བསྒྲུབས་པ་ཡིན་ལ་། འདོད་པ་ན་སྤྱོད་པ་ནི་དེ་ལྟ་མ་ཡིན་ཏེ་།
 न च पुनर् नास्ति कामधातौ सम्यग्धर्मोपनिध्यानम्।	འདོད་པའི་ཁམས་ན་ཡང་དག་པའི་ཆོས་ལ་ཉེ་བར་སེམས་པ་མེད་པ་ནི་མ་ཡིན་ནོ་༎
 ह् ६३ब्४; च् ३२९अ७ (२।१।०) तत्र प्रथमं ध्यानं प्रविवेकप्रीतिर् इत्य् उच्यते।	དེ་ལ་བསམ་གཏན་དང་པོ་ནི་རབ་ཏུ་དབེན་པ་ལས་སྐྱེས་པའི་དགའ་བ་ཞེས་བྱ་སྟེ་། དེ་༄༡༢༡བ་མངོན་སུམ་དུ་བྱས་ནས་གནས་ན་།
 तां साक्षात्कृत्य विहरतः पञ्च धर्माः प्रहीयन्ते, तद्यथा कामोपसंहितं सौमनस्यम्, कामोपसंहितं दौर्मनस्यम्, अकुशलोपसंहितं सौमनस्यम्, अकुशलोपसंहितं दौर्मनस्यम्, अकुशलोपसंहिता चोपेक्षा।	ཆོས་ལྔ་སྤོང་བར་འགྱུར་ཏེ་། འདི་ལྟ་སྟེ་། འདོད་པ་དང་ལྡན་པའི་ཡིད་བདེ་བ་དང་། འདོད་པ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་དང་། མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་བདེ་བ་དང་། མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་དང་། མི་དགེ་བ་དང་ལྡན་པའི་བཏང་སྙོམས་སོ་༎
 पञ्च धर्मा भावनापारिपूरिं गच्छन्ति:	ཆོས་ལྔ་བསྒོམས་པ་ཡང་ཡོངས་སུ་རྫོགས་པར་འགྱུར་ཏེ་།
 प्रामोद्यम्, प्रीतिः, प्रस्रब्धिः, सुखम्, समाधिश् च।	མཆོག་ཏུ་དགའ་བ་དང་། དགའ་བ་དང་། ཤིན་ཏུ་སྦྱངས་པ་དང་། བདེ་བ་དང་། ཏིང་ངེ་འཛིན་ཏོ་༎
 ह् ६३ब्५; च् ३२९अ१० (२।१।१।१) कामोपसंहितं सौमनस्यं कतमत्?	འདོད་པ་དང་ལྡན་པའི་ཡིད་བདེ་བ་གང་ཞེ་ན་།
 प्रतिलभ्यमानान् प्रतिलब्धान् उपभुज्यमानांश् च पञ्च कामगुणान् प्रतीत्य, दृष्टश्रुतानुभूतांश् चतान् एवानुस्मरतो यत् सौमनस्यम्।	འདོད་པ་ལྔའི་ཡོན་ཏན་དག་འཐོབ་པའི་ཚེ་དང་། ཐོབ་པར་གྱུར་པ་དང་། ཉེ་བར་སྤྱོད་པ་དང་། མཐོང་བ་དང་། ཐོས་པ་དང་། མྱོང་བ་ལ་བརྟེན་ནས་དེ་དག་ཉིད་རྗེས་སུ་དྲན་པའི་ཡིད་བདེ་བ་གང་ཡིན་པའོ་༎
 ह् ६३ब्६; च् ३२९अ१२ (२।१।१।२) कामोपसंहितं दौर्मनस्यं कतमत्?	འདོད་པ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་གང་ཞེ་ན་།
 तान् एव पञ्च कामगुणान् अलभमानस्य तदुपभोगं वा पुनर् अलभमानस्य लब्धानां वा हानिं विगमं विनाशं प्रतीत्य यद् दौर्मनस्यम्।	འདོད་པ་ལྔའི་ཡོན་ཏན་དེ་དག་ཉིད་མི་འཐོབ་པའི་ཚེའམ་། དེ་ལ་ལོངས་སྤྱོད་པ་མི་འཐོབ་པའམ་། ཐོབ་པ་རྣམས་ཉམས་པ་དང་། འབྲལ་བ་དང་། ཆུད་ཟ་བ་ལ་བརྟེན་ནས་ཡིད་མི་བདེ་བ་གང་ཡིན་པའོ་༎
 ह् ६३ब्६; च् ३२९अ१५ (२।१।१।३) अकुशलोपसंहितं सौमनस्यं कतमत्?	མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་བདེ་བ་གང་ཞེ་ན་།
 यथापीहैकत्यः सहैव सुखेन सहैव सौमनस्येन प्राणातिपातिको भवति यावन् मिथ्यादृष्टिकः।	འདི་ལྟར་འདི་ན་ཁ་ཅིག་བདེ་བ་དང་བཅས་ཤིང་ཡིད་བདེ་བ་དང་བཅས་བཞིན་པས་། སྲོག་གཅོད་པ་ན་ལོག་པར་ལྟ་བའི་བར་དུ་འགྱུར་བའོ་༎
 ह् ६३ब्७; च् ३२९अ१६ (२।१।१।४) अकुशलोपसंहितं दौर्मनस्यं कतमत्?	མི་དགེ་བ་དང་ལྡན་པའི་ཡིད་མི་བདེ་བ་གང་ཞེ་ན་།
 यथापीहैकत्यः सहैव दुःखेन सहैव दौर्मनस्येन प्राणातिपातिको भवति यावन् मिथ्यादृष्टिकः।	འདི་ལྟར་འདི་ན་ཁ་ཅིག་སྡུག་བསྔལ་བ་དང་བཅས་ཤིང་ཡིད་མི་བདེ་བ་དང་བཅས་བཞིན་པས་སྲོག་གཅོད་པ་ནས་ལོག་པར་ལྟ་བའི་བར་དུ་འགྱུར་བའོ༎ 
 ह् ६३ब्७; च् ३२९अ१७ (२।१।१।५) अकुशलोपसंहितोपेक्षा कतमा?	མི་དགེ་བ་དང་ལྡན་པའི་བཏང་སྙོམས་གང་ཞེ་ན་། འདི་ལྟར་འདི་ན་རྒྱལ་པོའམ་། བློན་པོའམ་། གང་གི་བདག་པོ་ཡང་རུང་བའམ་།
