 म्स्स्: सि प्।२, सि प्।८५अ; होएर्न्ले १४३ स्।ब्।३८+३९+मन्नेर्हेइम् ३; स्ह्त् इ ३७४ फ़ोल्। १व् (क्प्-सि प्।२)	༄༢༡༡ཨ་རྒྱ་གར་སྐད་དུ་། ཨའརྱ་ཀའ་ཤྱ་པ་པ་རི་བརྟ་ནའ་མ་མཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་འོད་སྲུང་གི་ལེའུ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 १ सिद्धम्* एवं मया श्रुतम् एकस्मिं समये भगवान् राजगृहे विहरति स्म ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་། བཅོམ་ལྡན་འདས་།
 गृद्धकूटे पर्वते २ महता भिक्षुसंघेन सार्धम् अष्टाभिर् भिक्षुसहस्रैः षोडशभिश् च बोधिसत्वसहस्रैः नानाबुद्धक्षेत्रसंनिपतितैर्	རྒྱལ་པོའི་ཁབ་བྱ་རྒོད་ཕུང་པོའི་རི་ལ་དགེ་སློང་༄༢༡༡བ་བརྒྱད་སྟོང་གི་དགེ་འདུན་ཆེན་པོ་དང་། བྱང་ཆུབ་སེམས་དཔའ་སངས་རྒྱས་ཀྱི་ཞིང་སྣ་ཚོགས་ནས་འདུས་པ་ཁྲི་དྲུག་སྟོང་ཐམས་ཅད་ཀྱང་། འདི་ལྟ་སྟེ་། 
 ३ एकजातिप्रबद्धैर् यदुतानुत्तरस्यां सम्यक्सम्बोधौ ।	བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ཏུ་སྐྱེ་བ་གཅིག་གིས་ཐོགས་པ་ཤ་སྟག་དང་ཐབས་གཅིག་ཏུ་བཞུགས་། འདི་ལྟ་སྟེ་། ཏེ་། 
 तत्र भगवान् आयुष्मन्तं ४ महाकाश्यपम् आमन्त्रयति स्म ।	དེའི་ཚེ་ན་ཚེ་དང་ལྡན་པ་འོད་སྲུང་ཆེན་པོ་འཁོར་དེ་ཉིད་དུ་འདུས་པར་གྱུར་ནས་འདུག་གོ༏་དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་ཚེ་དང་ལྡན་པ་འོད་སྲུང་ཆེན་པོ་ལ་བཀའ་སྩལ་པ་།
  १ चत्वार इमे काश्यप धर्मा बोधिसत्वस्य प्रज्ञापारिहाणाय ५ संवर्तन्ते ।	འོད་སྲུང་། ཆོས་བཞི་པོ་འདི་དག་ནི་བྱང་ཆུབ་སེམས་དཔའི་ཤེས་རབ་ཡོངས་སུ་ཉམས་པར་འགྱུར་བ་སྟེ་།
 कतमे चत्वारः यदुत अगौरवो भवति धर्मे च धर्मभाणके च ।	བཞི་གང་ཞེ་ན་། འདི་ལྟ་སྟེ་། ཆོས་དང་ཆོས་སྨྲ་བ་ལ་མི་གུས་པ་ཡིན་།
 धर्ममात्सरः फ़ोल्। २र् (क्प्-सि प्।२)	ཆོས་ལ་སེར་སྣ་བྱེད་ཅིང་ཆོས་ལ་སློབ་དཔོན་གྱི་དཔེ་མཁྱུད་བྱེད་པ་ཡིན་།
 १ च भवति । धर्माचार्यमुष्टिञ् च करोति धर्मकामानञ् च पुद्गलानां धर्मान्तरायं करोति ।	ཆོས་འདོད་པའི་གང་ཟག་རྣམས་ལ་ཆོས་ཀྱི་བར་ཆད་བྱེད་ཅིང་འདུན་པ་ཟློག་པར་བྱེད་།
 विच्छन्दयति	རྣམ་པར་འཁྲུག་པ་བྱེད་དེ་།
