 (वैद्य ९३) स्वल्पाक्षरा प्रज्ञापारमिता । नमः सर्वबुद्धबोधिसत्त्वेभ्यः ॥	༄༤༢ཨ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་སབ༹འལཔའ་ཨཨཀཤ་ར་པྲཛཉའ་པའ་ར་མི་ཏའ་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡི་གེ་ཉུང་དུ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम् ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवान् राजगृहे विहरति स्म गृध्रकूटे पर्वते महता भिक्षुसंघेन सार्धं द्वादशसाहस्रपञ्चशतैर्बोधिसत्त्वकोटिनियुतशतसहस्रैः सार्धं विहरति स्म,	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་བྱ་རྒོད་ཕུང་པོའི་རི་ལ་དགེ་སློང་ཁྲི་ཉིས་སྟོང་ལྔ་བརྒྱའི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་། ༄༤༢བ་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་ཕྲག་དུ་མ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་།
 लोकपालादिदेवकोटिनियुतसहस्रैः परिवृतः पुरस्कृतः श्रीसिंहासने विहरति स्म ॥	བརྒྱ་བྱིན་དང་། ཚངས་པ་དང་། འཇིག་རྟེན་སྐྱོང་བ་ལ་སོགས་པ་ལྷ་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་གྱིས་ཡོངས་སུ་བསྐོར་ཅིང་མདུན་གྱིས་བལྟས་ཏེ་། དཔལ་གྱི་སྙིང་པོའི་སེང་གེའི་ཁྲིལ་བཞུགས་སོ་༎
 अथ खलु बोधिसत्त्वो महासत्त्वो आर्यावलोकितेश्वरो उत्थाय आसनादेकमंसमुत्तरासङ्गं	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་སྟན་ལས་ལངས་ཏེ་། 
 कृत्वा दक्षिणं जानुमण्डलं पृथिव्यां प्रतिष्ठाप्य येन भगवांस्तेनाञ्जलिं प्रणम्य	བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་བཙུགས་ཏེ་ཏེ་། ། བཅོམ་ལྡན་འདས་ག་ལ་བ་དེར་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་། འཛུམ་མུལ་ཏེ་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
 प्रहसितवदनो भूत्वा भगवन्तमेतदवोचत् - देशयतु भगवान् प्रज्ञापारमितां	བཅོམ་ལྡན་འདས་།
 स्वल्पाक्षरां महापुण्याम्, यस्याः श्रवणमात्रेण सर्वसत्त्वाः सर्वकर्मावरणानि क्षपयिष्यन्ति, नियतं च बोधिपरायणा भविष्यन्ति । ये च सत्त्वा मन्त्रसाधने उद्युक्तास्तेषां चाविघ्नेन मन्त्राः सिध्यन्ति ॥	ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཡི་གེ་ཉུང་དུ་ལ་བསོད་ནམས་ཆེ་བ༏་གང་ཐོས་པ་ཙམ་གྱིས་སེམས་ཅན་ཐམས་ཅད་ཀྱི་ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་བྱང་བར་འགྱུར་བ་དང་། བྱང་ཆུབ་ལ་ངེས་པར་གཞོལ་བར་འགྱུར་བ་དང་། གང་དག་གསང་སྔགས་སྒྲུབ་པར་བརྩོན་པ་དེ་དག་བགེགས་མ་མཆིས་པར་གསང་སྔགས་འགྲུབ་པར་འགྱུར་བ་བཤད་དུ་གསོལ་། 
 अथ खलु भगवान् आर्यावलोकितेश्वराय बोधिसत्त्वाय महासत्त्वाय महाकरुणिकाय साधुकारमदात् - साधु साधु कुलपुत्र, यस्त्वं सर्वसत्त्वानामर्थाय हिताय सुखाय प्रधानाय च दीर्घरात्रं नियुक्तः ।	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་ལ་ལེགས་སོ་ཞེས་བྱ་བཤད་དུ་གསོལ་། བ་བྱིན་ཏེ་། རིགས་ཀྱི་བུ་། ཁྱོད་ཡུན་རིང་པོར་སེམས་ཅན་ཐམས་ཅད་ལ་༄༤༣ཨ་༌༎ ཕན་པའི་ཕྱིར་བརྩོན་པ་ལེགས་སོ་༎ དེའི་ཕྱིར་།
 तेन हि त्वं कुलपुत्र शृणु,	རིགས་ཀྱི་བུ་།
