 गोत्र-पटलम् (छप्तेर् १।१)	༄༡བ་༌་༎ རྣལ་འབྱོར་སྤྱོད་པའི་ས་ལས་བྱང་ཆུབ་སེམས་དཔའི་ས་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 ॐ नमो बुद्धाय ॥	འཕགས་པ་dd་བྱམས་པ་ལ་ཕྱག་འཚལ་ལོ་༎ ཆོས་བཅུ་པོ་འདི་དག་ནི་།
 दशेमे धर्माः सफलस्य बोधिसत्त्वमार्गस्य महायानस्य संग्रहाय संवर्तन्ते । कतमे दश ।	ཐེག་པ་ཆེན་པོ་བྱང་ཆུབ་སེམས་དཔའི་ལམ་འབྲས་བུ་དང་བཅས་པ་སྡུད་པར་བྱེད་པ་ཡིན་ནོ་༎ བཅུ་གང་ཞེ་ན་།
 आधारो लिङ्गं पक्षो ऽध्याशयो विहार उपपत्तिः परिग्रहो भूमिश्चर्या प्रतिष्ठा च ।	གཞི་དང་། རྟགས་དང་། ཕྱོགས་དང་༏་ལྷག་པའི་བསམ་པ་དང་། གནས་པ་དང་། སྐྱེ་བ་དང་། ཡོངས་སུ་འཛིན་པ་དང་། ས་དང་། སྤྱོད་པ་དང་། རབ་ཏུ་གནས་པའོ་༎
 उद्दानम् ।	སྡོམ་ལ་།
 आधारो लिङ्ग-पक्षाध्याशय-विहारा उपपत्तिः ।	གཞི་དང་རྟགས་དང་ཕྱོགས་རྣམས་དང་༎ ལྷག་པའི་བསམ་དང་གནས་པ་དང་༎ སྐྱེ་དང་ཡོངས་སུ་འཛིན་དང་ས་༎
 परिग्रहो भूमिश्चर्या प्रतिष्ठा पश्चिमा भवेत् ॥	སྤྱོད་དང་རབ་གནས་ཐ་མ་ཡིན་༎
 तत्राधारः कतमः ।	དེ་ལ་གཞི་གང་ཞེ་ན་།
 इह बोधिसत्त्वस्य स्वगोत्रं प्रथमश्चित्तोत्पादः सर्वे च बोधिपक्ष्या धर्मा आधार इत्युच्यते ।	འདི་ལ་བྱང་ཆུབ་སེམས་དཔའི་རང་གི་རིགས་དང་། དང་པོ་སེམས་བསྐྱེད་པ་དང་༏་བྱང་ཆུབ་ཀྱི་ཕྱོགས་ཀྱི་ཆོས་ཐམས་ཅད་ནི་གཞི་ཞེས་བྱའོ་༎
 तत्कस्य हेतोः ।	དེ་ཅིའི་ཕྱིར་ཞེ་ན་།
