 आचार्यकमलशीलविरचितो मध्यमकालोकः	༄༡༣༣བ་༅་༎ རྒྱ་གར་སྐད་དུ་། མ་དྷྱ་མ་ཀའ་ལོ་ཀ་ནའ་མ་། བོད་སྐད་དུ་། དབུ་མ་སྣང་བ་ཞེས་བྱ་བ་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 अज्ञानिनो ये ऽत्र विपन्नदृष्ट्या भावेषु चासक्तिमहाग्रहाणां	འདི་ན་མི་མཁས་གང་དག་ལྟ་བ་ཉམས་པས་དངོས་ལ་ཞེན་པའི་གདོན་ཆེན་གྱིས་༎
 वशेन ग्रस्ता हि प्रणष्टप्रज्ञा नागार्जुनादींश्च महामहिम्नः ।	ཟིན་པའི་དབང་གིས་བློ་གྲོས་ཉམས་པས་ཆེ་བའི་ཆེ་བ་ཀླུ་སྒྲུབ་ལ་སོགས་ལ་༎
 क्षिपन्ति तेनात्मविनाश एव तेषां महाभूतग्रहोपशान्त्यै	སྨོད་པར་བྱེད་ཀྱང་བདག་ཉིད་ཕུང་བ་འབའ་ཞིག་བྱེད་དུ་ཟད་པ་དེ་དག་གི་།འབྱུང་པོའི་གདོན
 प्रारभ्यते पोषकरो ऽभ्युपायः कारुण्यमाश्रित्य मयाधूनात्र ॥	རྣམས་ཞི་བར་བྱ་ཕྱིར་སྙིང་རྗེས་གསོ་བའི་ཐབས་ནི་བརྩམ་པར་བྱ་༎
 भावाभिनिवेश एव तावत् समस्तसङ्क्लेशजालमूलम्,	ཀུན་ནས་ཉོན་མོངས་པའི་དྲ་བ་མཐའ་དག་འབྱུང་བའི་རྩ་བ་ནི་དངོས་པོར་མངོན་པར་ཞེན་པ་ཡིན་པས་དེ་ཡོངས་སུ་སྤངས་ཏེ་།
 अतस्तत्परिहृत्य निःश्रेयसपदाभिलाषिणां सर्वधर्मनिःस्वभावताव्युत्पादनार्थमिदमारभ्यते ।	ལེགས་པའི་གོ་འཕང་འདོད་པ་རྣམས་ལ་ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པར་བསྟན་པའི་ཕྱིར་འདི་རྩོམ་མོ་༎ 
 परमार्थगम्भीरोदधिनयमनवगाह्य अत्र केचिदाहुः - युक्त्यागमाभ्यां सर्वधर्मनिःस्वभावता सिध्यतीति चेत्?	འདི་ན་ཁ་ཅིག་དོན་དམ་པ་ཟབ་མོའི་ཚུལ་གྱི་རྒྱ་མཚོའི་གཏིང་མི་དཔོགས་ནས་རྩོམ་མོ་༎ སྨྲ་བ་། ལུང་ངམ་རིགས་པའི་སྒོ་ནས་ཆོས་ཐམས་ཅད་ངོ་བོ་ཉིད་མེད་པར་བསྒྲུབ་པར་འགྱུར་གྲང་ན་།
 [१] नागमस्तावच्छक्तः,	རེ་ཞིག་བཀའ་ལུང་གི་སྒོ་ནས་ནི་ནུས་པ་མ་ཡིན་ཏེ་།
 केनापि तथाभ्युपगमाभावाद्,	དེ་༄༡༣༤ཨ་༌་༎ སུ་ཡང་ཁས་མི་ལེན་པའི་ཕྱིར་རོ་༎
