 सर्व तथागत तत्त्व सङ्ग्रह् छप्तेर् १ वज्रधतु-मह-मन्दल-विधि-विस्तर-मन्दल इ।१	༄༩༢བ་། །རྒྱ་གར་སྐད་དུ་། སརྦ་ཏ་ཐའ་ག་ཏཏཏབ༹་སམ་གྲ་ཧ་ནའ་མ་མཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་དེ་ཁོ་ན་ཉིད་བསྡུས་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 [एवं मया श्रु]तमेकस्मिन् समये भगवान् सर्वतथागत-वज्राधिष्ठानसमयज्ञानविविधविशेषसमन्वागतः,	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན༏་བཅོམ་ལྡན་འདས་རྣམ་པར་སྣང་མཛད་ཐུགས་རྗེ་ཆེན་པོ་དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རྡོ་རྗེ་བྱིན་གྱིས་བརླབས་དང་། དམ་ཚིག་གི་ཡེ་ཤེས་རྣམ་པ་སྣ་ཚོགས་ཀྱི་༄༩༣ཨ་༌༎
 सर्वतथागतरत्नमुकुटत्रैधातुकधर्मराज्याभिषेकप्राप्तः,	ཁྱད་པར་དང་ལྡན་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་རིན་པོ་ཆེའི་དབུ་རྒྱན་གྱིས་ཁམས་གསུམ་གྱི་ཆོས་ཀྱི་རྒྱལ་པོའི་དབང་བསྐུར་བ་མངའ་བརྙེས་པ་།
 सर्वतथागतसर्वज्ञानमहायोगीश्वरः,	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཐམས་ཅད་མཁྱེན་པའི་ཡེ་ཤེས་རྣལ་འབྱོར་ཆེན་པོའི་དབང་ཕྱུག་།
 सर्वतथागतसर्वमुद्रासमताधिगतविश्वकार्यकरणताशेषानवशेषसत्त्वधातुसर्वाशापरिपूरकः,	དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་ཀྱི་ཕྱག་རྒྱ་ཐམས་ཅད་མཉམ་པ་ཉིད་ཐུགས་སུ་ཆུད་ཅིང་ཐམས་ཅད་ཀྱི་དགོས་པ་མཛད་པ་ཉིད་ཀྱིས་སེམས་ཅན་གྱི་ཁམས་མ་ལུས་ཤིང་ལུས་པ་མེད་པ་ཐམས་ཅད་ཀྱི་རེ་བ་ཐམས་ཅད་ཡོངས་སུ་སྐོང་བའི་འཕྲིན་ལས་མཛད་པ་། 
 महाकृपो वैरोचनः शाश्वतस्त्र्यध्वसमयव्यवस्थितः सर्वकायवाक्चित्तवज्रस्तथागतः,	ཐུགས་རྗེ་ཆེ་བ་རྣམ་པར་སྣང་མཛད་དུས་གསུམ་དུ་རྟག་པར་བཞུགས་ཤིང་སྐུ་ལས་མཛད་པ་། དང་། གསུང་དང་། ཐུགས་ཐམས་ཅད་རྡོ་རྗེ་ལྟ་བུར་གྱུར་པའི་དེ་བཞིན་གཤེགས་པ་། དེ་བཞིན་གཤེགས་པ་ཐམས་ཅད་བཞུགས་ཤིང་བསྔགས་བསྟོད་པ་།
 सर्वतथागताध्युषितप्रशस्तस्तविते महामणिरत्नप्रत्युप्ते विचित्रवर्णघण्टावसक्तमारुतोद्धतपट्टस्रक्चामरहारार्धहारचन्द्रोपशोभिते अकनिष्ठदेवराजस्य भवने विजहार ।	ནོར་བུ་དང་། རིན་པོ་ཆེ་ཆེན་པོས་སྤྲས་པ་། ཁ་དོག་སྣ་ཚོགས་ཤིང་དྲིལ་བུ་བཏགས་པ་། དར་དང་། འཕན་དང་། མེ་ཏོག་གི་ཕྲེང་བ་དང་། རྔ་མ་དང་། དྲ་བ་དང་། དྲ་བ་ཕྱེད་པ་དང་། ཟླ་བ་རླུང་གིས་བསྐྱོད་པ་རྣམས་ཀྱིས་མཛེས་པར་བྱས་པའི་འོག་མིན་གྱི་ལྷའི་རྒྱལ་པོའི་གནས་ན་བཞུགས་པ་། 
 नवनवतिभिर्बोधिसत्त्वकोटिभिः सार्धं,	བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཕྲག་དགུ་བཅུ་རྩ་དགུ་ལ་།
 तद्यथा वज्रपाणिना च बोधिसत्त्वेन, अवलोकितेश्वरेण च बोधिसत्त्वेन, आकाशगर्भेण च, वज्रमुष्टिना च, मञ्जुश्रिया च,	འདི་ལྟ་སྟེ་།
 सहचित्तोत्पादधर्मचक्रप्रवर्तिना च, गगनगञ्जेन च सर्वमारबलप्रमर्दिना च, एवंप्रमुखैर्नवनवतिभिर्बोधिसत्त्वकोटिभिः;	བྱང་ཆུབ་སེམས་༄༩༣བ་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཕྱག་ན་རྡོ་རྗེ་དང་། ཀུན་ཏུ་སྤྱན་རས་གཟིགས་ཀྱི་དབང་པོ་དང་། ནམ་མཁའི་སྙིང་པོ་དང་། རྡོ་རྗེ་ཁུ་ཚུར་དང་། འཇམ་དཔལ་དང་། སེམས་བསྐྱེད་མ་ཐག་ཏུ་ཆོས་ཀྱི་འཁོར་ལོ་བསྐོར་བ་དང་། ནམ་མཁའི་མཛོད་དང་། བདུད་ཀྱི་སྟོབས་ཐམས་ཅད་རབ་ཏུ་འཇོམས་པ་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱེ་བ་ཕྲག་དགུ་བཅུ་རྩ་དགུ་དང་། གངྒའའི་ཀླུང་གི་བྱེ་མ་སྙེད་ཀྱི་དེ་བཞིན་གཤེགས་པ་རྣམས་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་།
