 धर्मकीर्तिप्रणीता सन्तानान्तरसिद्धिः	༄༣༥༥བ་༅་༎ རྒྱ་གར་སྐད་དུ་། སནཏ་ནའ་ནྱ་ཏ་ར་སིདདྷི་ནའ་མ་པྲ་ཀ་ར་ན་། བོད་སྐད་དུ་། རྒྱུད་གཞན་གྲུབ་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎ རང་ལུས་བློ་སྔོན་འགྲོ་པ་ཡི་༎
 बुद्धिपूर्वां क्रियां दृष्ट्वा स्वदेहे ऽन्यत्र तद्ग्रहात् ।	བྱ་བ་མཐོང་ནས་གཞན་ལ་དེ་༎
 ज्ञायते यदि धीश्चित्तमात्रे ऽप्येष नयः समः ॥	འཛིན་ཕྱིར་གལ་ཏེ་བློ་ཤེས་འགྱུར་༎ སེམས་ཙམ་ལ་ཡང་ཚུལ་འདི་མཚུངས་༎
 आत्मनि चित्तस्पन्दनपूर्वौ क्रियाभिलापौ दृष्ट्वान्यत्र तयोर्दर्शनाद्यदि स्पन्दनमनुमीयेत,	གལ་ཏེ་བདག་ཉིད་ལ་བྱ་བ་དང་། བརྗོད་པ་སེམས་ཀྱི་ག-ཡོ་བ་སྔོན་དུ་འགྲོ་བ་ཅན་དག་མཐོང་ནས་། གཞན་ལ་དེ་དག་མཐོང་བས་ག-ཡོ་པ་རྗེས་སུ་དཔོག་པར་བྱེད་ན་།
 चित्तमात्रे ऽप्यष नयः समः ।	ཚུལ་འདི་ནི་སེམས་ཙམ་ལ་ཡང་མཚུངས་པས་།
 अतः चित्तमात्रतावादी अपि परचित्तमनुमातुं शक्नोति ।	སེམས་ཙམ་དུ་སྨྲ་བས་ཀྱང་གཞན་གྱི་སེམས་རྗེས་སུ་དཔག་པར་བྱ་ནུས་ཏེ་།
 तच्च कायवाग्विज्ञप्तिप्रतिभासि ज्ञानं ज्ञानान्तरस्पन्दनवेशेषेण विना भवत्येवं न मतम् । [१-३]	དེ་ཡང་ཤེས་པ་གཞན་གྱིས་ག-ཡོ་བའི་ཁྱད་པར་མེད་པར་ལུས་ངག་གི་རྣམ་པར་རིག་བྱེད་དུ་སྣང་པའི་ཤེས་པ་དེ་ལྟ་༄༣༥༦ཨ་༌་༎ བུ་དག་ཡོད་པར་མི་འདོད་དོ་༎
 अथ परज्ञानस्य क्रियानुपलम्भात् परधीरनुमातुं न युज्यत इति चेत्?	གལ་ཏེ་གཞན་གྱི་ཤེས་པའི་བྱེད་པ་མ་དམིགས་པའི་ཕྱིར་གཞན་གྱི་རྗེས་སུ་དཔག་པར་མི་རུང་ངོ་ཞེ་ན་། འདྲ་བའི་ཕྱིར་མ་ཡིན་ཏེ་།
 न; तुल्यत्वात् परो ऽपि परज्ञानपूर्वौ तौ कदापि न पश्यति ऽतः तेनापि तन्न ज्ञायते । [४-५]	ཕ་རོལ་པོས་ཀྱང་གཞན་གྱི་ཤེས་པ་སྔོན་དུ་འགྲོ་བ་ཅན་དེ་དག་ནམ་ཡང་མ་མཐོང་པས་དེས་ཀྱང་དེ་ཤེས་པར་མི་འགྱུར་རོ་༎
 आत्मनश्चित्तस्य परवर्तिनोर्निमित्तत्वानुपपत्तेः परचित्तं ज्ञायत इति चेत् ।	གལ་ཏེ་བདག་ཉིད་ཀྱི་སེམས་གཞན་ལ་ཡོད་པ་དག་གི་རྒྱུ་མཚན་ཉིད་དུ་མི་རུང་བའི་ཕྱིར་རོ་༎ གཞན་གྱི་སེམས་ཤེས་པར་འགྱུར་རོ་ཞེ་ན་།
