 सूत्रार्थसमुच्चयोपदेशः	༄༣༠༤ཨ་༅་༎ རྒྱ་གར་སྐད་དུ་། སའུ་ཏརའ་རཐ་ས་མུ་ཙཚ་ཡོ་པ་དེ་ཤ་། བོད་སྐད་དུ་། མདོའི་སྡེའི་དོན་ཀུན་ལས་བཏུས་པའི་མན་ངག་། 
 नमो रत्नत्रयाय	དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ་༎
 संदृश्य गम्भीरमुदारमब्ध्याकाशोपमं सूत्रसुमातृकां च ।	རྒྱ་མཚོ་ནམ་མཁའ་ལྟར་ཟབ་རྒྱ་ཆེ་བ་༎ མདོ་སྡེའི་སྡེ་སྣོད་མ་མོ་ཀུན་བལྟས་ཤིང་༎
 श्रीमद्गुरोरास्यसमुद्गतार्थान् दुष्प्रापणीयांन् विलिखामि चाहम् ॥ १ ॥	དཔལ་ལྡན་བླ་མའི་ཞལ་ནས་བྱུང་བ་ཡི་༎
 अत्र बोधिसत्त्वानां रत्नोपमाः पञ्चाशद् धर्माः प्राणोपमादयः ।	རྙེད་པར་དཀའ་བའི་དོན་རྣམས་བྲི་བར་༄༣༠༤བ་བྱ་༏་༏འདིར་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ཀྱི་ནོར་ལྟ་བུའི་ཆོས་ནི་ལྔ་བཅུ་སྟེ་། སྲོག་ལྟ་བུ་ལ་སོགས་པའོ་༎
 तान् अभिधास्ये किञ्चित् । तद्यथा-	དེ་རྣམས་ཅུང་ཟད་བཤད་པར་བྱ་སྟེ་། ཇི་སྐད་དུ་།
 आयुर्जीवितमाधार ऊष्मविज्ञानयोर्हि यः । २ अ ब । यथा सत्त्वाः प्राणेषु स्निह्यन्तः प्राणांश्चाश्रयन्ते,	སྲོག་ནི་ཚེ་ཡིན་དྲོད་དང་ནི་༎ རྣམ་ཤེས་རྟེན་ཉིད་ཡིན་པའོ་༎ ཞེས་སོ་༎
 तथा बोधिसत्त्वा अपि प्राणोपमबोधिचित्ते स्निह्यन्तस्तदाश्रयन्ते ।	དེ་ལྟར་སེམས་ཅན་རྣམས་ལ་སྲོག་གཅེས་ཤིང་སྲོག་ལ་བརྟེན་པ་དེ་བཞིན་དུ་བྱང་ཆུབ་སེམས་དཔའ་ལ་ཡང་སྲོག་ལྟ་བུའི་བྱང་ཆུབ་ཀྱི་སེམས་གཅེས་ཤིང་ལ་དེ་ལ་བརྟེན་པའོ་༎
 मातापितृसमो धर्मस्तु शून्यता-करुणे ।	ཕ་མ་ལྟ་བུའི་ཆོས་ནི་སྟོང་པ་ཉིད་དང་། སྙིང་རྗེ་ཡིན་ཏེ་།
 तदनोत्पादे न बोधिसत्त्वसम्भवः ।	དེས་མ་བསྐྱེད་པའི་བྱང་ཆུབ་སེམས་དཔའ་འབྱུང་བར་མི་འགྱུར་རོ་༎
 गृहिणीवत् मृति-शिक्षा-कर्मणिसंचितिसंज्ञानि अहोरात्रं त्रिः समागमः ।	བྱན་མོ་ལྟ་བུ་ནི་འཆི་བ་དང་༏་བསླབ་པ་དང་། ལས་ཀྱིས་བསགས་པ་བགྲང་བ་རྣམས་ཏེ་། ཉིན་མཚན་ལན་གསུམ་དུ་འགྲོགས་དགོས་པའོ་༎
 गृहवद् दश कुशलानि ।	ཁང་པ་ལྟ་བུ་ནི་དགེ་བ་བཅུ་པོ་ཡིན་ཏེ་།
 इमामि तु गृहमेव दुर्गतिद्वारपिधानात् ।	འདི་ནི་ཁང་པ་ཉིད་དེ་ངན་འགྲོ་དག་གི་སྒོ་གཅོད་པའི་ཕྱིར་།
 धनोपमानि आर्यसप्तधनानि, अल्पेच्छता, संतोषश्च ।	ནོར་ལྟ་བུ་ནི་འཕགས་པའི་ནོར་བདུན་དང་། འདོད་པ་ཆུང་བ་དང་། ཆོག་ཤེས་པའོ་༎
 मित्रवत् त्रिधातुप्रयोगं कुर्वन्नपि निर्वाणाशयता, विपुलदाने ऽपि विपाकनिरपेक्षता, सर्वधर्मानुत्पादज्ञाने ऽपि कर्मविपाकानुत्सर्गः, सर्वधर्मनैरात्म्यज्ञाने ऽपि सत्त्वेषु करुणोत्पादः ।	གྲོགས་པོ་ལྟ་བུ་ནི་སྦྱོར་བ་ཁམས་གསུམ་ན་བྱེད་ཀྱང་བསམ་པ་མྱ་ངན་ལས་འདས་པ་དང་། སྦྱིན་པ་རྒྱ་ཆེན་པོ་གཏོང་ཡང་རྣམ་པར་སྨིན་པ་ལ་རེ་བ་མེད་པ་དང་། ཆོས་ཐམས་ཅད་སྐྱེ་བ་མེད་པར་ཤེས་ཀྱང་ལས་ཀྱི་རྣམ་པར་སྨིན་པ་མི་འདོར་བ་དང་། ཆོས་ཐམས་ཅད་བདག་མེད་པར་ཤེས་ཀྱང་སེམས་ཅན་ལ་སྙིང་རྗེ་བསྐྱེད་པའོ་༎
 मूलसमाः श्रद्धा, श्रवणं, त्यागः , क्षान्तिश्च ।	རྩ་བ་ལྟ་བུ་ནི་དད་པ་དང་། ཐོས་པ་དང་། གཏོང་བ་དང་། བཟོད་པའོ་༎
 क्षेत्रोपमं शीलम् ।	ཞིང་ལྟ་བུ་ནི་ཚུལ་ཁྲིམས་སོ་༎
 बन्धुसमाः दशपारमिताः ।	ཉེ་དུ་ལྟ་བུ་ནི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བཅུའོ་༎
 आचार्योपमास्तु षडनुस्मृतयः ।	སློབ་དཔོན་ལྟ་བུ་ནི་རྗེས་སུ་དྲན་པ་དྲུག་གོ་༎
 उपाध्यायोपमास्तु आर्यकाश्यप-परिपृच्छासूत्रे बोधिचित्ताविस्मरणाय चत्वारो धर्माः ।	མཁན་པོ་ལྟ་བུ་ནི་འཕགས་པ་འོད་སྲུངས་ཀྱིས་ཞུས་པའི་མདོའི་བྱང་ཆུབ་ཀྱི་སེམས་མི་བརྗེད་པར་འགྱུར་བའི་ཆོས་བཞིའོ་༎
 श्रेष्ठिसमाः शिक्षासमुच्चये चतुर्दशापकारप्रतिपक्षाः ।	ཚོང་དཔོན་ལྟ་བུ་ནི་བསླབ་པ་ཀུན་ལས་བཏུས་ཀྱི་གནོད་པ་བཅུ་བཞིའི་གཉེན་པོ་རྣམས་སོ་༎
 भगिनीसमानि चतुरप्रमाणानि ।	སྲིང་མོ་ལྟ་བུ་ནི་ཚད་མེད་པ་བཞིའོ་༎
 दासोपमानि चतुःसंग्रहवस्तूनि ।	བྲན་ལྟ་བུ་ནི་བསྡུ་བའི་དངོས་པོ་བཞིའོ་༎
 प्रजोपमस्तु श्व-दास-चाण्डालवदहङ्कार-नाशः ।	འབངས་ལྟ་བུ་ནི་ཁྱི་དང་བྲན་དང་གདོལ་པ་ལྟ་བུར་ང་རྒྱལ་བཅག་པའོ་༎
 नेत्रोपमे तु आशयाध्याशयविशुद्धी ।	མིག་ལྟ་བུ་ནི་བསམ་པ་དང་། ལྷག་པའི་བསམ་པ་རྣམ་པར་དག་པའོ་༎
 धात्रीसमं कल्याणमित्रम् ।	མ་མ་ལྟ་བུ་ནི་དགེ་བའི་བཤེས་གཉེན་ཡིན་ནོ་༎
 राजोपमं त्रिरत्नम् ।	རྒྱལ་པོ་ལྟ་བུ་ནི་དཀོན་མཆོག་གསུམ་ཡིན་ནོ་༎
 तोयसंकारोपमा त्रिमण्डलपरिशुद्धिः ।	ཆུ་ལུད་ལྟ་བུ་ནི་འཁོར་གསུམ་ཡོངས་སུ་དག་༄༣༠༥ཨ་༌་༎ པ་ཡིན་ནོ་༎
 मार्गदर्शकसमाः स्मृति-सम्प्रजन्य-योनिशोमनसिकाराप्रमादाः, चतुर्विपर्यासप्रतिपक्षसेवनञ्च ।	ལམ་མཁན་ལྟ་བུ་ནི་དྲན་པ་དང་། ཤེས་བཞིན་དང་། ཚུལ་བཞིན་སེམས་པ་དང་། བག་ཡོད་པ་དང་། ཕྱིན་ཅི་ལོག་བཞིའི་གཉེན་པོ་བསྟེན་པའོ་༎
 चर्र्नवत् सत्त्वापरित्यागानुग्रहौ ।	པགས་པ་ལྟ་བུ་ནི་སེམས་ཅན་མི་གཏོང་ཞིང་རྗེས་སུ་འཛིན་པའོ་༎
 अलङ्कारोपमाः श्रद्धा, शीलं, त्यागः, श्रुतं, प्रज्ञा च ।	རྒྱན་ལྟ་བུ་ནི་དད་པ་དང་། ཚུལ་ཁྲིམས་དང་། གཏོང་བ་དང་། ཐས་པ་དང་། ཤེས་རབ་པོ་༎
 व्याधिपीडोपमं तु आध्यात्मिकबाह्यवस्त्वभिनिविष्टचित्तम् ।	ནད་དང་ཟུག་རྔུ་ལྟ་བུ་ནི་ཕྱི་ནང་གི་དངོས་པོ་ལ་ཞེན་པའི་སེམས་སོ་༎
 हतचित्तपुरुषवत् गृहस्थो बोधिसत्त्व एवं विचारयति- कदाहं ब्रह्मचारी भवेयम् ।	སྐྱེས་བུ་མནར་སེམས་ཅན་ལྟ་བུ་ནི་ཁྱིམ་པའི་བྱང་ཆུབ་སེམས་དཔའ་འདི་སྙམ་དུ་བདག་ནམ་ཞིག་ན་ཚངས་པར་སྤྱོད་པར་འགྱུར་ཞིག་གུ་ཞེས་པ་དང་། 
 प्रव्रजित एवं चिन्तयति- कदाहं जगतो दुःखानि मोक्तुं क्षम इति ।	རབ་ཏུ་བྱུང་བ་འདི་སྙམ་དུ་ནམ་ཞིག་ན་བདག་གིས་འགྲོ་བ་རྣམས་སྡུག་བསྔལ་ལས་ཐར་བར་ནུས་ཞེས་པའོ་༎
 कुसीदोपमं गृहस्थेन क्षेत्रादीनाम् अपरित्यागः ।	ལེ་ལོ་ཅན་ལྟ་བུ་ནི་ཁྱིམ་པས་ཞིང་ལ་སོགས་པ་མ་སྤངས་པའོ་༎
 प्रव्रजितेन दौःशील्यादीनामप्रहाणम् ।	རབ་ཏུ་བྱུང་བས་ཚུལ་འཆོས་ལ་སོགས་པ་མ་སྤངས་པའོ་༎
 शीलस्कन्धसूत्रे- ऽभिक्षवः,	ཚུལ་ཁྲིམས་ཀྱི་ཕུང་པོའི་མདོ་ལས་།
 प्रव्रजितेन हस्तियुद्धदर्शनमपि मिथ्याजीव इति उक्तम् ।	དགེ་སློང་དག་རབ་ཏུ་བྱུང་བས་གླང་པོ་ཆེ་འཐབ་པ་ལ་བལྟས་ན་ཡང་ལོག་པའི་འཚོ་བ་ཡིན་ནོ་ཞེས་གསུངས་སོ་༎
 सुस्वभावोपमो योनिशोमनसिकारवान् ।	གཤིས་བཟང་པོ་ལྟ་བུ་ནི་ཚུལ་བཞིན་སེམས་པ་དང་ལྡན་པའོ་༎
 मूकोपमः परदोष-भ्रान्त्यनाख्याता, स्वगुणानाख्याता, अपरनिन्दकश्च ।	དིག་པ་ལྟ་བུ་ནི་གཞན་གྱི་ཉེས་པ་དང་འཁྲུལ་པ་མི་བརྗོད་པ་དང་། རང་གི་ཡོན་ཏན་མི་བརྗོད་པ་དང་། གཞན་ལ་མི་སྨོད་པའོ་༎
 अन्धोपमो ऽपरदोषद्रष्टा ।	ལོང་བ་ལྟ་བུ་ནི་གཞན་གྱི་འཁྲུལ་པ་ལ་མི་བལྟ་བའོ་༎
 गृहीतचौरोपमः सद्धर्मविनाशे सद्धर्मग्राहकः ।	རྐུན་མ་ཟིན་པ་ལྟ་བུ་ནི་དག་པའི་ཆོས་འཇིག་པ་ན་དམ་པའི་ཆོས་འཛིན་པའོ་༎
 बालोपमः सुवाक्, स्फूर्तिमान्, सुखदः, सुतोषः, सुपोषः, सुभरः, सन्तुष्टश्च ।	བྱིས་པ་ལྟ་བུ་ནི་བཀའ་བློ་བདེ་བ་དང་། ང་ལོ་ཡང་བ་དང་། འགྲོགས་ན་བདེ་བ་དང་། མགུ་སླ་བ་དང་། གསོ་སླ་བ་དང་༏་དགང་སླ་བ་དང་། ཆོས་ཤེས་པའོ་༎
 दूतोपमस्तु बोधिसत्त्वो बह्वर्थो बहुक्रिय उदारचित्तश्च ।	ཕོ་ཉ་ལྟ་བུ་ནི་བྱང་ཆུབ་སེམས་དཔའ་དོན་མང་བ་དང་། བྱ་བ་མང་བ་དང་སྙིང་ལས་ཆེ་བའོ་༎
 अमात्योपमो दृढप्रतिज्ञः ।	བློན་པོ་ལྟ་བུ་ནི་དམ་བཅའ་བརྟེན་པའོ་༎
 पण्डितोपमो ऽप्रतिहतसत्त्वः प्रत्युपकारी च ।	མཛངས་པ་ལྟ་བུ་ནི་སེམས་ཅན་དང་ཞེ་འགྲས་པ་མེད་པ་དང་བཅོས་སུ་བཏུབ་པའོ་༎
 शिष्योपमस्तु त्रिर्दिवा त्रिश्च रात्रौ गुरुपर्युपासकः, कृतपुण्यसम्भारसञ्चयः संवरपोषकश्च ।	སློབ་མ་ལྟ་བུ་ནི་ཉིན་ལན་གསུམ་མཚན་ལན་གསུམ་དུ་བླ་མ་ལ་བསྙེན་བཀུར་བྱ་བ་དང་། བསོད་ནམས་ཀྱི་ཚོགས་བསག་པ་དང་། སྡོམ་པ་གསོ་བའོ་༎
 प्रत्युत्थापकोपमः सर्वसत्त्वबुद्धत्वप्रापणपूर्वम् स्वबुद्धत्वकामः ।	བསུ་སྐྱེལ་བ་ལྟ་བུ་ནི་སེམས་ཅན་ཐམས་ཅད་སངས་རྒྱས་པར་བྱས་ནས་གདོད་བདག་ཉིད་འཚང་རྒྱ་བར་འདོད་པའོ་༎ 
 अन्धनायकोपमः स्वबुद्धभावपूर्व परार्थक्रियाः ।	ལོང་ཁྲིད་ལྟ་བུ་ནི་བདག་༄༣༠༥བ་སངས་རྒྱས་པར་བྱས་ནས་གདོད་གཞན་གྱི་དོན་བར་འདོད་པའོ་༎ བྱེད་པའོ་༎ 
