 नमो बुद्धाय । [अभ्यर्चन]	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། མ་དྷཡའན་ཏ་བི་བྷ་ག་ཏའི་ཀ་། བོད་སྐད་དུ་། དབུས་དང་མཐའ་རྣམ་པར་འབྱེད་པའི་འགྲེལ་པ་། བམ་པོ་དང་པོ་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎ བསྟན་བཅོས་འདི་ནི་རབ་dd་མཛད་པ་༎ བདེ་གཤེགས་ཉིད་སྐྱེས་བདག་སོགས་ལ་༎
 शास्त्रस्यास्य प्रणेतारम् अभ्यर्ह्य सुगतात्मजं [।]	འཆད་པ་ལ་ཡང་མངོན་མཆོད་ནས་༎
 वक्तारं चास्मदादिभ्यो यतिष्ये ऽर्थविवेचने ॥	དོན་རྣམས་དབྱེ་ཕྱིར་འབད་པར་བྱ་༎
 [शास्त्रशरीर] तत्रादितः शास्त्रशरीरं व्यवस्थाप्यते ।	དེ་ལ་ཐོག་མ་ཁོ་ནར་བསྟན་བཅོས་ཀྱི་ལུས་རྣམ་པར་གཞག་སྟེ་།
 लक्षणं ह्य् आवृतिस् तत्वं प्रतिपक्षस्य भावना ।	མཚན་ཉིད་སྒྲིབ་པ་དེ་ཁོ་ན་༎ གཉེན་པོ་དག་ནི་བསྒོམ་པ་དང་༎ དེ་ཡི་གནས་དང་འབྲས་བུ་ཐོབ་༎
 तत्र च स्था फलप्राप्तिर् यानानुत्तर्यम् एव च ॥	ཐེག་པ་བླ་ན་མེད་པའོ་༎
 इत्य् एते सप्तार्था ह्य् अस्मिं च्छास्त्रे उपदिश्यन्ते ।	ཞེས་བྱ་བ་དོན་བདུན་པོ་འདི་དག་བསྟན་བཅོས་འདི་ལས་འཆད་དོ་༎ འདི་ལྟ་སྟེ་།
 यद् उत लक्षणं आवरणं तत्वं प्रतिपक्षस्य भावना । तस्याम् एव च प्रतिपक्षभावनायाम् अवस्था फलप्राप्तिश् च यानानुत्तत्यञ् च सप्तमो ऽर्थः । [छप्तेर् इ। लक्षणपरिच्छेद] [१। अभूतपरिकल्प; अ। सदसल्लक्सण]	མཚན་ཉིད་དང་༏་སྒྲིབ་པ་དང་། དེ་ཁོ་ན་དང་། གཉེན་པོ་བསྒོམ་པ་དང་། གཉེན་པོ་བསྒོམ་པ་དེ་ཉིད་ཀྱི་གནས་དང་། འབྲས་བུ་ཐོབ་པ་དང་། ཐེག་པ་བླ་ན་མེད་པ་སྟེ་དོན་བདུན་པའོ་༎
 तत्र लक्षणम् आरभ्याह ।	དེ་ལ་མཚན་ཉིད་ལས་བརྩམས་ནས་༎
 अभूतपरिकल्पो ऽस्ति द्वयन् तत्र न विद्यते ।	ཡང་དག་མ་ཡིན་ཀུན་རྟོག་ཡོད་༎ དེ་ལ་གཉིས་པོ་ཡོད་མ་ཡིན་༎
 शून्यता विद्यते त्व् अत्र तस्याम् अपि स विद्यते ॥ १।१ (म्व्भ् १८)	སྟོང་པ་ཉིད་ནི་འདི་ལ་ཡོད་༎ དེ་ལ་ཡང་ནི་དེ་ཡོད་དོ་༎
