 महाप्रतिसरा विद्याराज्ञी नमो भगवत्यै आर्यमहाप्रतिसरायै । नमः सम्यक्संबुधेभ्यः ॥	༄༥༢ཨ་། རྒྱ་གར་སྐད་དུ་། ཨའརྱ་མཧའ་པྲ་ཏི་ས་ར་བིདཡའ་རའི་ཛཉའི་། བོད་སྐད་དུ༏་འཕགས་པ་རིག་པའི་རྒྱལ་མོ་སོ་སོར་འབྲང་བ་ཆེན་མོ་༎ སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम् एकस्मिन् समये भगवान् वज्रमेरुशिखरकुटागारे विहरति स्म ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་༄༥༢བ་གཅིག་ན་། བཅོམ་ལྡན་འདས་རྡོ་རྗེའི་ལྷུན་པོ་ཆེན་པོའི་ཟོམ་ན་ཁང་པ་བརྩེགས་པ་རྡོ་རྗེ་ཆེན་པོའི་ཏིང་ངེ་འཛིན་གྱི་སའི་གནས་།
 महावज्रसमाधिभूमिप्रतिस्थाने महावज्रकल्पवृक्षसमलंकृते ।	རྡོ་རྗེ་ཆེན་པོའི་དཔག་བསམ་གྱི་ཤིང་ལྗོན་པས་ལེགས་པར་བརྒྱན་པ་།
 महावज्रपुष्किरिणीरत्नपद्मप्रभोद्भासिते ।	རྡོ་རྗེ་ཆེན་པོའི་རྫིང་གི་རིན་པོ་ཆེ་དང་པདམའི་འོད་ཀྱིས་སྣང་བར་བྱས་པ་།
 महावज्रवालिकासंस्कृतभूमिभागे ।	ས་ཕྱོགས་རྡོ་རྗེ་ཆེན་པོའི་བྱེ་མ་བདལ་བ་།
 महावज्राधिष्ठाने ।	རྡོ་རྗེ་ཆེན་པོར་བྱིན་གྱིས་བརླབས་པ་།
 महावज्रमण्डलमाडे ।	འཁོར་གྱི་ཁྱམས་རྡོ་རྗེ་ཆེན་པོ་ལས་བྱས་པ་།
 शक्रस्य देवानाम् इन्द्रस्य भवने । महावज्रसिंहासनकोटीनियुतशतसहस्रविराजिते ।	ལྷའི་དབང་པོ་བརྒྱ་བྱིན་གྱི་རྡོ་རྗེའི་སེངྒེའི་ཁྲི་ཆེན་པོ་བྱེ་བ་ཁྲག་ཁྲིག་བརྒྱ་སྟོང་གིས་རྣམ་པར་མཛེས་པ་། 
 धर्मदेशनाप्रतिभानप्रातिहार्यसमन्वागते ।	ཆོས་བསྟན་པ་དང་། ཆོ་འཕྲུལ་ཅན་སངས་རྒྱས་ཐམས་ཅད་ཀྱི་བྱིན་གྱི་རླབས་ཀྱིས་བྱིན་གྱིས་བརླབས་པ་།
 सर्वबुद्धाधिष्ठानाधिष्ठिते सर्वधर्मसमताप्रवेशे सर्वज्ञतानिर्याते । चतुरशीतिभिर् बोधिसत्वकोटीनियुतशतसहस्रैः सार्धम् ।	ཆོས་ཐམས་ཅད་ཀྱི་མཉམ་པ་ཉིད་ལ་འཇུག་པ་ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱིས་ངེས་པར་འབྱུང་བ་ན་བྱང་ཆུབ་སེམས་དཔའ་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་ཕྲག་བརྒྱད་ཅུ་རྩ་བཞི་ཐམས་ཅད་ཀྱང་སྐྱེ་བ་གཅིག་གིས་ཐོགས་པ་།
 सर्वैर् एकजातिभिर् अवैवर्तिकैर् अनुत्तरायां सम्यक्संबोधौ महास्थामप्राप्तैर् महावज्रविमोक्षसमाधिबुद्धक्षेत्रविकुर्वणमहाप्रातिहार्यसंदर्शकैः	བླ་ན་མེད་པ་ཡང་དག་པར་རྫོགས་པའི་བྱང་ཆུབ་ལས་ཕྱིར་མི་ལྡོག་པ་། མཐུ་ཆེན་པོ་ཐོབ་པ་། རྡོ་རྗེ་ཆེན་པོའི་རྣམ་པར་ཐར་པ་དང་། ཏིང་ངེ་འཛིན་གྱི་སངས་རྒྱས་ཀྱི་ཞིང་དུ་མར་རྣམ་པར་འཕྲུལ་པ་དང་། ཆོ་འཕྲུལ་ཆེན་པོ་ཀུན་ཏུ་སྟོན་པ་།
 एकचित्रक्षणभवमुहूर्तसर्वसत्वचित्तचरितानुप्रवेशविचित्रमधुरोदारगम्भीरधर्मदेशनाप्रतिभानप्रातिहार्यसंदर्शकैर्	སེམས་ཀྱི་སྐད་ཅིག་། ཐང་གཅིག་། ཡུད་ཙམ་གཅིག་ལ་སེམས་ཅན་ཐམས་ཅད་ཀྱི་སེམས་དང་། སྤྱོད་པའི་རྗེས་སུ་འཇུག་པའི་ཆོས་སྟོན་པ་སྣ་ཚོགས་སྙན་ཅིང་རྒྱ་ཆེ་ལ་ཟབ་ཅིང་ཡངས་པ་དང་། 
