 आलम्बनपरीक्षावृत्तिः (आप्व्) आचार्यदिङ्नागकृता नमः सर्वबुद्धबोधिसत्त्वेभ्यः	༄༨༦ཨ་༌་༎ རྒྱ་གར་སྐད་དུ་། ཨའ་ལམ་བ་ན་པ་རའིཀཤི་བྲིཏཏི་། བོད་སྐད་དུ་། དམིགས་པ་བརྟག་པའི་འགྲེལ་པ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 ये चक्षुरादिज्ञानस्यालम्बनं बाह्यार्थो ऽस्तीतीच्छन्ति । ननु ते कल्पयन्ति परमाणुन्; तत्कारणात्वात्[ज्ञानस्य] । संघातं वा तदाभज्ञानस्य जायमानत्वात् । तत्र तावत्	གང་དག་མིག་ལ་སོགས་པའི་རྣམ་པར་ཤེས་པའི་དམིགས་པ་ཕྱི་རོལ་གྱི་དོན་ཡིན་པར་འདོད་པ་དེ་དག་ནི་དེའི་རྒྱུ་ཡིན་པའི་ཕྱིར་རྡུལ་ཕྲ་རབ་དག་ཡིན་པའམ་དེར་སྣང་བའི་ཤེས་པ་སྐྱེ་བའི་ཕྱིར་དེ་འདུས་པ་ཡིན་པར་རྟོག་གྲང་ན་། དེ་ལ་རེ་ཞིག་། 
 यद्यपीन्द्रियविज्ञप्तेर्ग्राह्यांशः(=अणवः) कारणं भवेत् ।	དབང་པོ་རྣམ་པར་རིག་པའི་རྒྱུ་༎ ཕྲ་རབ་རྡུལ་དག་ཡིན་མོད་ཀྱི་༎
 अतदाभतया तस्या नाक्षवद्विषयः स तु(अणवः) ॥ आव्_१ ॥	དེར་མི་སྣང་ཕྱིར་དེ་ཡུལ་ནི་༎ རྡུལ་ཕྲན་མ་ཡིན་དབང་པོ་བཞིན་༎
 विषय इति । ज्ञानेन स्वरूप मेव निर्धार्यते । तदाकारतया जायमानत्वात् ।	ཡུལ་ཞེས་བྱ་བ་ནི་ཤེས་པས་གང་གིས་རང་གི་ངོ་བོ་ངེས་པར་འཛིན་པ་ཡིན་ཏེ་དེའི་རྣམ་པར་སྐྱེ་བའི་ཕྱིར་རོ་༎
 यद्यप्यणवः तत्कारणम् । तथापि न तादृशाः अक्षवत् ।	རྡུལ་༄༨༦བ་ཕྲ་མོ་དག་གི་ནི་དེའི་རྒྱུ་ཉིད་ཡིན་དུ་ཟིན་ཀྱང་དེ་ལྟ་མ་ཡིན་ཏེ་དབང་པོ་བཞིན་ནོ་༎ 
 एवञ्च नाणवस्तावदालम्बनम् । संघातस्तु तदाभत्वे ऽपि[ज्ञानम्य नालम्बनम् । यतः]	དེ་ལྟར་ན་རེ་ཞིག་རྡུལ་ཕྲ་མོ་དག་དམིགས་པ་མ་ཡིན་ནོ་༎ འདུས་པ་ནི་དེར་སྣང་བ་ཉིད་ཡིན་དུ་ཟིན་ཀྱང་། གང་ལྟར་སྣང་དེ་དེ་ལས་མིན་༎
 यदाभासा न तस्मात्सा यो ऽर्थः स्वावभासिविज्ञप्तिमुत्पादयति सह्यालम्बनं युज्यते । यतः स एव ह्युत्पत्तिप्रत्यय उच्यते ।	དོན་གང་ཞིག་རང་སྣང་བའི་རྣམ་པར་རིག་པ་བསྐྱེད་པ་དེ་ནི་དམིགས་པ་ཡིན་པར་རིགས་ཏེ་། འདི་ལྟར་དེ་ནི་སྐྱེ་བའི་རྐྱེན་ཉིད་དུ་བཤད་པས་སོ་༎
 संघातस्तु नैवम् ।	འདུས་པ་ནི་དེ་ལྟ་ཡང་མ་ཡིན་ཏེ་།
 द्रव्याभावाद् द्विचन्द्रवत् ।	རྫས་སུ་མེད་ཕྱིར་ཟླ་གཉིས་བཞིན་༎
 इन्द्रियवैकल्यात् द्विचन्द्रदर्शनस्य तदाभत्वे ऽपि न तस्य विषयो ऽस्ति ।	དབང་པོ་མ་ཚང་བའི་ཕྱིར་ཟླ་བ་གཉིས་མཐོང་བ་ནི་དེར་སྣང་བ་ཉིད་ཡིན་དུ་ཟིན་ཀྱང་དེའི་ཡུལ་མ་ཡིན་ནོ་༎
 तद्वत् संघातः द्रव्यतो ऽसत्त्वेन अकारणात्वात् नालम्बनम् ।	དེ་བཞིན་དུ་རྫས་སུ་ཡོད་པ་མ་ཡིན་པ་ཉིད་ཀྱིས་རྒྱུ་མ་ཡིན་པའི་ཕྱིར་འདུས་པ་དམིགས་པ་མ་ཡིན་ནོ་༎
 एवं बाह्यदूयञ्चैव न युक्तं मतिगोचरः ॥ आव्_२ ॥	དེ་ལྟར་ཕྱི་རོལ་གཉིས་ཀར་ཡང་༎ བློ་ཡི་ཡུལ་དུ་མི་རུང་ངོ་༎
 अणुः कलापश्चेति बाह्यो ऽर्थः नालम्बनम्, एकाङ्गवैकल्यात् ॥	ཡན་ལག་གཅིག་མ་ཚང་བའི་ཕྱིར་ཕྱི་རོལ་གྱི་རྡུལ་ཕྲ་མོ་དང་ཚོགས་པ་ཞེས་བྱ་བའི་དོན་ནི་དམིགས་པ་མ་ཡིན་ནོ་༎ འདི་ལ་ནི་།
 तत्र साधनं सञ्चिताकारमिच्छन्ति किल केचन ।	།
 सर्वो ऽर्थो बह्वाकारः अतः तत्र केनचिदाकारेण प्रत्यक्ष इप्यते ।	དོན་ཐམས་ཅད་ནི་རྣམ་པ་དུ་མ་ཅན་ཡིན་པས་དེ་ལ་རྣམ་པ་འགའ་ཞིག་གིས་མངོན་སུམ་ཉིད་དུ་འདོད་དོ་༎
 परमाणुष्वप्यस्ति सञ्चिताभज्ञानोत्पत्तिकारणभावः ।	རྡུལ་ཕྲ་རབ་རྣམས་ལ་ཡང་འདུས་པར་སྣང་བའི་ཤེས་པ་སྐྱེད་པའི་རྒྱུ་ཡོད་དོ་༎
 अण्वाकारो न विज्ञप्तेरर्थः कठिनतादिवत् ॥ आव्_३ ॥	།
 यथा कठिनतादि विद्यमानमपि न चाक्षुषबुद्धिविषयः । एवमनुत्वमपि ॥	ཇི་ལྟར་སྲ་ཉིད་ལ་སོགས་པ་ནི་ཡོད་བཞིན་དུ་ཡང་མིག་གི་བློའི་ཡུལ་མ་ཡིན་པ་ལྟར་རྡུལ་ཕྲ་མོ་ཉིད་ཀྱང་དེ་དང་འདྲའོ་༎
 भवेद्धटशरावादेस्तथा सति समा मतिः ।	དེ་དག་ལྟར་ན་བུམ་པ་དང་ཁམ་ཕོར་སོགས་བློ་མཚུངས་པར་འགྱུར་།
