 अभिधर्मकोशभाष्यम् प्रथमं कोशस्थानम् ॐ नमो बुद्धाय	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཨཨ་བྷི་དྷརྨ་ཀོ་ཤའ་ཀའ་རི་ཀའ་། བོད་སྐད་དུ་། ཆོས་མངོན་པའི་མཛོད་ཀྱི་ཚིག་ལེའུར་བྱས་པ་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 यः सर्वथासर्वहतान्धकारः संसारपङ्काज्जगदुज्जहार ।	dd་གང་ཞིག་ཀུན་ལ་མུན་པ་གཏན་བཅོམ་ཞིང་༎ འཁོར་བའི་འདམ་ལས་འགྲོ་བ་དྲངས་མཛད་པ་༎
 तस्मै नमस्कृत्य यथार्थशास्त्रे शास्त्रं प्रवक्ष्याम्यभिधर्मकोशम् ॥ वक्क्_१।१ ॥	དོན་བཞིན་སྟོན་པ་དེ་ལ་ཕྱག་འཚལ་ནས་༎ ཆོས་མངོན་མཛོད་ཀྱི་བསྟན་བཅོས་རབ་བཤད་བྱ་༎
 प्रज्ञामला सानुचराभिधर्मः तत्प्राप्तये यापि च यच्च शास्त्रम् ।	ཆོས་མངོན་ཤེས་རབ་དྲི་མེད་རྗེས་འབྲང་བཅས་༎ དེ་ཐོབ་བྱ་ཕྱིར་གང་དང་བསྟན་བཅོས་གང་༎ འདིར་དེ་དོན་དུ་ཡང་དག་ཆུད་ཕྱིར་རམ་༎
 तस्यार्थतो ऽस्मिन् समनुप्रवेशात् स चा श्रयो ऽस्येत्यभिधर्मकोशम् ॥ वक्क्_१।२ ॥	འདི་ཡི་གནས་དེ་ཡིན་པས་ཆོས་མངོན་མཛོད་༎
 धर्माणां प्रविचयमन्तरेण नास्ति क्लेशानां यत उपशान्तये ऽभ्युपायः ।	ཆོས་རྣམས་རབ་ཏུ་རྣམ་འབྱེད་མེད་པར་ཉོན་མོངས་རྣམས་༎ གང་ཕྱིར་ཉེ་བར་ཞི་བར་བྱ་བའི་ཐབས་མེད་ལ་༎
 क्लेशैश्च भ्रमति भवार्णवे ऽत्र लोकस्तद्धेतोरत उदितः किलैष शास्त्रा ॥ वक्क्_१।३ ॥	ཉོན་མོངས་པས་ཀྱང་འཇིག་རྟེན་སྲིད་མཚོ་འདིར་འཁྱམས་ཏེ་༎ དེ་བས་དེ་ཕྱིར་འདི་ནི་སྟོན་པས་གསུངས་སོ་ལོ་༎
 सास्रवानास्रवा धर्माः संस्कृता मार्गवर्जिताः ।	ཟག་བཅས་ཟག་པ་མེད་ཆོས་རྣམས་༎ ལམ་མ་གཏོགས་པའི་འདུས་བྱས་རྣམས་༎
 सास्रवाः आस्रवास्तेषु यस्मात्समनुशेरते ॥ वक्क्_१।४ ॥	ཟག་བཅས་གང་ཕྱིར་དེ་དག་ལ་༎ ༄༢ཨ་༌་༎ ཟག་རྣམས་ཀུན་ཏུ་རྒྱས་པར་འགྱུར་༎
 अनास्रवा मार्गसत्यं त्रिविधं चाप्यसंस्कृतम् ।	ཟག་མེད་ལམ་གྱི་བདེན་པ་དང་༎ འདུས་མ་བྱས་རྣམ་གསུམ་ཡང་སྟེ་༎
 आकाशं द्वौ निरोधौ च तत्राकाशमनावृतिः ॥ वक्क्_१।५ ॥	ནམ་མཁའ་དང་ནི་འགོག་པ་གཉིས་༎ དེ་ལ་ནམ་མཁའ་མི་སྒྲིབ་པའོ་༎
 प्रतिसंख्यानिरोधो यो विसंयोगः पृथक् पृथक् ।	སོ་སོར་བརྟགས་པས་འགོག་པ་གང་༎ བྲལ་བའོ་སོ་སོ་སོ་སོ་ཡིན་༎ སྐྱེ་ལ་གཏན་དུ་གེགས་བྱེད་པ་༎
 उत्पादात्यन्तविघ्नो ऽन्यो निरोधो ऽप्रतिसंख्यया ॥ वक्क्_१।६ ॥	འགོག་གཞན་སོ་སོར་བརྟགས་མིན་པས་༎
 ते पुनः संस्कृता धर्मा रूपादिस्कन्धपञ्चकम् ।	འདུས་བྱས་ཆོས་རྣམས་དེ་དག་ཀྱང་༎ གཟུགས་ལ་སོགས་པའི་ཕུང་པོ་ལྔ་༎
 स एवाध्वा कथावस्तु सनिःसाराः सवस्तुकाः ॥ वक्क्_१।७ ॥	དེ་དག་ཉིད་དུས་གཏམ་གཞི་དང་༎ ངེས་པར་འབྱུང་བཅས་གཞི་དང་བཅས་༎
 ये सास्रवा उपादानस्कन्धास्ते सरणा अपि ।	གང་དག་ཟག་བཅས་ཉེར་ལེན་པའི་༎ ཕུང་པོའང་དེ་དག་འཐབ་བཅས་ཀྱང་༎
 दुःखं समुदयो लोको दृष्टिस्थानं भवश्च ते ॥ वक्क्_१।८ ॥	སྡུག་བསྔལ་ཀུན་འབྱུང་འཇིག་རྟེན་དང་༎ ལྟ་གནས་སྲིད་པའང་དེ་དག་ཡིན་༎
 रूपं पञ्चेन्द्रियाण्यर्थाः पञ्चाविज्ञप्तिरेव च ।	གཟུགས་ནི་དབང་པོ་ལྔ་དང་དོན་༎ ལྔ་དང་རྣམ་རིག་བྱེད་མིན་ཉིད་༎
 तद्विज्ञानाश्रया रूपप्रसादाश्चक्षुरादयः ॥ वक्क्_१।९ ॥	དེ་དག་རྣམས་ཀྱི་རྣམ་ཤེས་རྟེན་༎ མིག་ལ་སོགས་གཟུགས་དང་བ་རྣམས་༎
 रूपं द्विधा विंशतिधा शब्दस्त्वष्टविधः रसः ।	གཟུགས་རྣམ་གཉིས་དང་རྣམ་ཉི་ཤུ་༎ སྒྲ་ནི་རྣམ་པ་བརྒྱད་ཡོད་དེ་༎
 षोढा चतुर्विधो गन्धः स्पृश्यमेकादशात्मकम् ॥ वक्क्_१।१० ॥	རོ་ནི་རྣམ་དྲུག་དྲི་རྣམ་བཞི་༎ རེག་བྱ་བཅུ་གཅིག་བདག་ཉིད་དོ་༎
 विक्षिप्ताचित्तकस्यापि यो ऽनुबन्धः शुभाशुभः ।	ག-ཡེངས་དང་སེམས་མེད་པ་ཡི་ཡང་༎ དགེ་དང་མི་དགེ་རྗེས་འབྲེལ་གང་༎
