 ॥ सुवर्णप्रभासोत्तमसूत्रेन्द्रराजः ॥ ॥ निदानपरिवर्तः ॥ ॐ नमः श्रीसर्वबुद्धबोधिसत्त्वेभ्यः । ॐ नमः श्रीभगवत्यै आर्यप्रज्ञापारमितायै ॥ तद्यथा । ॐ श्रुतिस्मृतिगतिविजये स्वाहा ॥ यस्मिन् पारमिता दशोत्तमगुणास्तैस्तैर्नयैः सूचिताः सर्वज्ञेन जगद्धिताय दश च प्रख्यापिता भूमयः । उच्छेदध्रुववर्जिता च विमला प्रोक्ता गतिर्मध्यमा तत्सूत्रं स्वर्णप्रभानिगदितं शृण्वन्तु बोध्यर्थिनः ॥	༄༤༠༥བ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་སུ་བརྣ་པྲ་བྷའ་སོཏཏ་མ་སའུ་ཏྲེནདྲ་རའ་ཛ་ནའ་མ་མཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་གསེར་འོད་དམ་པ་མདོ་སྡེའི་དབང་པོའི་རྒྱལ་པོ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་༎ བམ་པོ་དང་པོ་། འདས་པ་དང་། མ་བྱོན་པ་དང་། ད་ལྟར་བྱུང་བའི་སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་དང་། རང་སངས་རྒྱས་དང་། འཕགས་པ་ཉན་ཐོས་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 श्रुतं मयैकसमये गृध्रकूटे तथागतः ॥	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་། བྱ་རྒོད་ཕུང་པོ་ཆོས་ཀྱི་དབྱིངས་༎
 विजहार धर्मधातौ गम्भीरे बुद्धगोचरे ॥ सुव्_१।१ ॥ बोधिसत्त्वसमुच्चयया महाकुलदेवतया, सरस्वत्या च महादेवतया, श्रिया च महादेवतया, दृढया च महापृथिवीदेवतया, हारीत्या च महादेवतया, एवं प्रमुखाभिर्महादेवताभिरनेकदेवनागयक्षराक्षसगन्धर्वासुरगरुडकिन्नरमहोरगमनुष्यामनुष्यैः सार्धम् । अथायुष्मानानन्दो भगवन्तमेतदवोचत् । किं तासां भगवन्धर्मविनयं भविष्यतीति? भगवानाह गाथाभिः ।	ཟབ་མོ་སངས་རྒྱས་སྤྱོད་ཡུལ་ན་༎ དེ་བཞིན་གཤེགས་པ་བཞུགས་ནས་ནི་༎
 भावनं च न दुःपृच्छया विरजस्कं समाधिं धर्मसारं प्रतिष्ठितम् ।	དག་ཅིང་རྡུལ་རྣམས་མེད་པ་ཡི་༎
 शुद्धेषु विरजस्केषु बोधिसत्त्वोत्तमेषु च ।	བྱང་ཆུབ་སེམས་དཔའ་མཆོག་རྣམས་ལ་༎
 निदानं सूत्रराजेन्द्रं स्वर्णप्रभासोत्तममिदम् ॥ सुव्_१।२ ॥	མདོ་སྡེའི་དབང་པོའི་རྒྱལ་པོ་སྟེ་༎
 ततो गम्भीरश्रवणेन गम्भीरव्युपपरीक्षणेन ।	མཉན་ན་ཤིན་ཏུ་ཟབ་པ་དང་༎ ཡོངས་སུ་བརྟགས་ན་ཟབ་པ་ཉིད་༎ གསེར་འོད་དམ་པ་འདི་འཆད་དོ་༎
 दिक्षु चतसृषु बुद्धैरधिष्ठानमधिष्ठितम् ॥ सुव्_१।३ ॥ (बग्छि २)	ཕྱོགས་བཞིར་སངས་རྒྱས་རྣམས་ཀྱིས་ནི་༎ བྱིན་གྱི་རླབས་ཀྱིས་བྱིན་བརླབས་པ་༎ མི་འཁྲུགས་པས་ནི་ཤར་ཕྱོགས་སུ་༎
 अक्षोभ्यराजः पूर्वस्मिन्दक्षिणे रत्नकेतुना ।	རིན་ཆེན་ཏོག་གིས་ལྷོ་ཕྱོགས་སུ་༎
 पश्चिमायाममिताभ उत्तरे दुन्दुभिस्वरः ॥ सुव्_१।४ ॥ तं प्रवक्ष्याम्यधिष्ठानं माङ्गल्यदेशनोत्तमम् ।	འོད་དཔག་མེད་ཀྱིས་ནུབ་ཕྱོགས་སུ་༎ རྔ་སྒྲ་ཡིས་ནི་བྱང་ཕྱོགས་སུ་༎
 सर्वपापविनाशार्थं सर्वपापक्षयंकरम् ॥ सुव्_१।५ ॥	སྡིག་པ་ཐམས་ཅད་གཞིག་པའི་ཕྱིར་༎ བཤད་པ་དམ་པ་བཀྲ་ཤིས་པ་༎ སྡིག་པའི་༄༤༠༦ཨ་༌༎
 सर्वसौख्यप्रदातारं सर्वदुःखविनाशनम् ।	ལས་རྣམས་ཟད་བྱེད་པ་༎ བདེ་པ་?་ཐམས་ཅད་སྦྱིན་བྱེད་པ་༎ སྡུག་བསྔལ་ཐམས་ཅད་འཇིག་བྱེད་པ་༎
 मूलं सर्वज्ञतत्त्वस्य सर्वश्रीसमलङ्कृतम् ॥ सुव्_१।६ ॥	ཐམས་ཅད་མཁྱེན་པ་ཉིད་ཀྱི་གཞི༏་༏དཔལ་ཀུན་གྱིས་ནི་ལེགས་བརྒྱན་པ་༎ བྱིན་གྱིས་བརླབས་ཏེ་བརྗོད་པར་བྱ་༎
 उपहतेन्द्रिया ये हि सत्त्वा नष्टा हतायुषः । अलक्ष्म्या परिविष्टा हि देवतासु पराङ्मुखाः ॥ सुव्_१।७ ॥ कान्तया ते जना द्विष्टाः कुटुम्बादिष्वपद्रुताः ।	སེམས་ཅན་གང་དག་དབང་པོ་ཉམས་༎
