 श्रीमदर्चटविरचिता ॥ हेतुबिन्दुटीका ॥ ॥ नमः सर्वज्ञाय ॥ [जिनमनस्कारेण मङ्गलम् ।]	༄༡༨༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཧེ་ཏུ་བིནདུ་བི་བ་རན་། བོད་སྐད་དུ་། གཏན་ཚིགས་ཐིགས་པའི་འགྲེལ་པ་། བཅོམ་ལྡན་འདས་རྡོ་རྗེ་འཆང་བ་ལ་ཕྱག་འཚལ་ལོ་༎
 यः सञ्जातमहाकृपो व्यसनिनं त्रातुं समग्रं जनम्,	སྐྱེ་བོའི་ཚོགས་ཀྱི་ཉོན་མོངས་སྐྱོབ་པའི་ཕྱིར་ན་ཐུགས་རྗེ་ཆེན་པོ་ཡང་དག་བསྐྱེད་བ་ཅན་༎
 पुण्यज्ञानमयं प्रचित्य विपुलं हेतुं विधूतश्रमः ।	བསོད་ནམས་ཡེ་ཤེས་བདག་ཉིད་རབ་ཏུ་བསགས་པ་རྒྱ་ཆེ་བ་ཡི་རྒྱུ་དག་ངལ་བ་རྣམ་པར་བསལ་༎ 
 कृत्स्नज्ञेयविसर्पि[निर्मलतरप्रज्ञोद]याद्रिं श्रितो	ཤེས་བྱ་མ་ལུས་རབ་འབྱམས་དྲི་མ་མེད་པའི་ཤེས་རབ་འཆར་བའི་རི་བོ་ལ་བརྟེན་བསལ་༎ 
 लोके हार्द्दतमोपहो जिनरविर्मूर्ध्ना नमस्यामि तम् ॥ १ ॥	ནས་༎ འཇིག་རྟེན་སྙིང་གི་མུན་པ་འཇོམས་མཛད་རྒྱལ་བ་ཉི་མ་གང་ཡིན་དེ་ལ་སྤྱི་བོས་ཕྱག་འཚལ་ལོ་༎
 [धर्मकीर्तिवचसां सरसतमत्वख्यापनम् ।]	ཆོས་ཀྱི་གྲགས་པའི་རྣམས་ལ་ནི༎
 वरं हि धार्मकीर्तेषु चर्वितेष्वपि चर्वणम् ।	དཔྱད་ཟིན་ཀྱང་ནི་དཔྱད་པ་མཛེས་༎ རྒུན་ནི་བཙིར་བ་གྱུར་ཀྱང་ནི་༎
 निष्पीडितापि मृद्वी[का ननु स्वादं जहा]ति किम्? ॥ २ ॥ [स्वलाघवं प्रख्याप्य ग्रन्थविवरणप्रतिज्ञा ।]	མངར་བ་ཅིས་ན་འདོར་འགྱུར་རམ་༎ འགྲོ་རྣམས་ཕྱོགས་གཅིག་གང་གི་བློ་༎
 न्यायमार्गतुलारूढं जगदेकत्र यन्मतिः ।	རིགས་ལམ་གནས་ནས་གཞལ་གྱུར་ན་༎ རྒྱལ་གྱུར་དེ་གསུང་ཟབ་མོ་གང་༎
 जयेत् तस्य क्व गम्भीरा गिरो ऽहं जडधीः क्व च? ॥ ३ ॥	བདག་བློ་བླུན་པོས་ག་ལ་ཡིན་༎ དེ་ལྟ་ན་ཡང་བདག་ལས་ཀྱང༎
 तथापि मन्दमतयः सन्ति मत्तो [ऽपि केचन ।	གང་དག་ཁ་ཅིག་བློ་དམན་པ་༎
 तेषां कृते] मयाप्येष हेतुबिन्दुर्विभज्यते ॥ ४ ॥ [आदिवाक्यस्य प्रयोजनप्रकटनम् ।]	ཡོད་པ་རྣམས་ལ་བདག་གིས་ནི་༎ གཏན་ཚིགས་ཐིགས་པར་རྣམ་པར་དབྱེ་༎
