 १। सर्वाकारज्ञताचर्यापरिवर्तो नाम प्रथमः ॥ नमः सर्वबुद्धबोधिसत्त्वेभ्यः ।	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཨའརྱ་ཨཨཤཏ་ས་ཧ་སྲི་ཀ་པྲཛཉའ་པའ་ར་མི་ཏའ་པཉཛི་ཀ་སའ་རོཏཏ་མ་ནའ་མ་། བོད་སྐད་དུ་། འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་བརྒྱད་སྟོང་པའི་དཀའ་འགྲེལ་dd་སྙིང་པོ་མཆོག་ཅེས་བྱ་བ་། ཕྱོགས་བཅུ་མཐའ་ཡས་པ་ན་རྣམ་པར་བཞུགས་པའི་སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་རྣམས་ལ་ཕྱག་འཚལ་ལོ་༎
 भवति बहुतरार्के केवलं यस्य लोके दिनमुदयसमृद्ध्या रात्रिरस्तङ्गमेन । प्रतिविषयविसारी शुद्धिमानस्तु वंशः (?)	གང་ཞིག་ཉི་མ་མང་པོ་ཕུན་སུམ་ཚོགས་པ་ཇི་སྲིད་དུ་༏་།འཆར་དང་ནུབ་པས་འཇིག་རྟེན་ཉིན་དང་མཚན་མོར་འགྱུར་བ་ཡིན་༎ ཡུལ་རྣམས་སོ་སོར་ཁྱབ་པར་བྱེད་པ་དག་ལྡན་ཐོགས་མེད་པའི་༎
 स गुरुगुणनिधेर्वो जायतां बुद्धबोधः ॥ ॥॥॥॥॥॥।नमः शरणं दशबलास्ते वा (?) ॥	སངས་རྒྱས་རྟོགས་པའི་ཡོན་ཏན་གཅེས་གཏེར་ཁྱེད་ལ་འབྱུང་གྱུར་ཅིག་། 
 यस्याः कतिपयवर्णा धृताः कर्णपुटैरपि ।	ཡི་གེ་གང་ཞིག་རྣ་ལམ་དུ་༎ ཅུང་ཟད་འཛིན་པར་བྱེད་པ་ཡང་༎
 बोधेर्भवन्ति बीजानि जिनमाता प्यत्यसौ ।	བྱང་ཆུབ་ས་བོན་འགྱུར་བ་ཡི་༎ རྒྱལ་བའི་ཡུམ་འདི་རྒྱལ་གྱུར་ཅིག་། 
 मैत्रेयस्य विभोरलंकृतिमयः पोतो यदर्थार्णवे	ཁྱབ་བདག་བྱམས་པ་གང་གི་རྒྱན་གྱི་རང་བཞིན་གྲུས་ནི་གང་ཞིག་རྒྱ་ཆེན་པོ་༎
 निर्णीतं बहुविस्तराकृतिसमैर्यस्या निजांशेरपि ।	མང་པོའི་དོན་གྱི་རྒྱ་མཚོ་མཉམ་པར་རང་གི་ཡན་ལག་དག་གིས་གཏན་ལ་ཕབ་༎ ཤེས་རབ་ཕ་རོལ་ཕྱིན་པའི་གཞུང་ལུགས་ཆེན་པོ་གང་ཡིན་དེ་ནི་བརྒྱད་སྟོང་པ་༎
 व्याचष्टे वचसा स्फुटेन लघुना मन्दो ऽपि रत्नाकारः प्रज्ञापारमितां॥॥॥।न महतां (तीं) तामष्टसाहस्रिकाम् ॥	༄༢ཨ་༅་༎ རིན་ཆེན་འབྱུང་གནས་དམན་པའི་ཚིག་ཉུང་ཤིན་ཏུ་གསལ་བས་རྣམ་པར་བཤད་པར་བྱ་༎
 (र्स्त्_२) अथ कस्मादियं व्याख्यायते?	ཅི་སྟེ་ཡང་ཅིའི་ཕྱིར་འདི་བཤད་ཅེ་ན་། བཅོམ་ལྡན་འདས་ཀྱི་གསུང་རབ་ཀྱི་ནང་ན་། མདོ་སྡེ་རིན་པོ་ཆེ་ཉིད་ཡིན་པའི་ཕྱིར་ཏེ་༏་དེའི་ཕྱིར་གསུང་རབ་ནི་བཅུ་གཉིས་ཏེ་།
 सूत्रं गेयं व्याकरणं गाथा उदानं निदानं अवदानं इतिवृत्तकं जातकं वैपुल्यं अद्भुता धर्माः उपदेशाश्चेति ।	མདོའི་སྡེ་དང་། དབྱངས་ཀྱིས་བསྙད་པའི་སྡེ་དང་། ལུང་བསྟན་པ་དང་། ཚིགས་སུ་བཅད་པ་དང་། ཆེད་དུ་བརྗོད་པ་དང་། གླིང་གཞི་དང་། རྟོག་པ་བརྗོད་པ་དང་། དེ་ལྟ་བུ་བྱུང་བ་དང་། སྐྱེས་པའི་རབས་དང་། ཤིན་ཏུ་རྒྱས་པ་དང་། རྨད་དུ་བྱུང་བའི་ཆོས་དང་། གཏན་ལ་དབབ་པ་དག་གོ་། 
