 मञ्जुश्रीज्ञानसत्वस्य परमार्था नामसंगीतिः नमो मञ्जुश्रीकुमारभूताय	༄༡བ་༅༎ རྒྱ་གར་སྐད་དུ་། མཉཛུ་ཤརའི་ཛཉའ་ན་སཏབ༹་སྱ་པ་ར་མའརཐ་ནའ་མ་སམ་གའི་ཏི་། བོད་སྐད་དུ་། འཇམ་དཔལ་ཡེ་ཤེས་སེམས་དཔའི་དོན་དམ་པའི་མཚན་ཡང་དག་པར་བརྗོད་པ་། འཇམ ༼༌༎ རྒྱད་རྒྱལ་སྡུད་མཛད་ཆོས་རྒྱལ་ཟླ་བ་བཟང་༎ ༽ ༼༌༎ རིགས་བརྒྱའི་ཁྱབ་པ་དག་དྲུག་པ་རྡོ་རྗེ་འཆང་༎ ༽ ༼༌༎ ལྷ་ཡི་རིགས་ལྡན་པད་མ་དཀར་པོའི་ཞབས་༎༽ ༄༢ཨ་༅༎ དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 अथ वज्रधरः श्रीमान् दुर्दान्तदमकः परः ।	དེ་ནས་དཔལ་ལྡན་རྡོ་རྗེ་འཆང་༎ གདུལ་དཀའ་འདུལ་བ་རྣམས་ཀྱི་མཆོག་།
 त्रिलोकविजयी वीरो गुह्यराट् कुलिशेश्वरः ॥ म्न्स्_१ ॥	དཔའ་བོ་འཇིག་རྟེན་གསུམ་ལས་རྒྱལ་༎ རྡོ་རྗེ་དབང་ཕྱུག་གསང་བའི་རྒྱལ་༎
 विबुद्धपुण्डरीकाक्षः प्रोत्फुल्लकमलाननः ।	རྣམ་རྒྱས་པདམ་དཀར་པོའི་སྤྱན༏་༏པདམ་རབ་ཏུ་རྒྱས་པའི་ཞལ་༎ རང་གི་ལག་གི་རྡོ་རྗེ་མཆོག་།
 प्रोल्लालयन् वज्रवरं स्वकरेण मुहुर् मुहुः ॥ म्न्स्_२ ॥	ཡང་དང་ཡང་དུ་གསོར་བྱེད་པ་༎ ཁྲོ་གཉེར་ལྡན་པའི་རླབས་ལ་སོགས་༎
 भृकुटीतरङ्गप्रमुखैर् अनन्तैर् वज्रपाणिभिः । दुर्दान्तदमकैर् वीरैर् वीरबीभत्सरूपिभिः ॥ म्न्स्_३ ॥	ལག་ན་རྡོ་རྗེ་མཐའ་ཡས་པ་༎ ༼༌༎ རྒྱལ་བ་གཉིས་པ་འཇམ་མགོན་བློ་བཟང་གྲགས་༎༽ ༼༌༎ མཁས་བཙུན་བཟང་གྲུབ ༧རྒྱལ་མཆོག་ཐུབ་བསྟན་མཚོན་ཁ་?་༽ ༄༢བ་དཔའ་བོ་གདུལ་དཀའ་འདུལ་བ་པོ་༎ དཔའ་བོ་འཇིགས་རུང་གཟུགས་ཅན་དང་༎ རྡོ་རྗེ་རྩེ་མོ་རབ་འཕྲོ་བ་༎
 उल्लालयद्भिः स्वकरैः प्रस्फुरद्वज्रकोटिभिः ।	རང་གི་ལག་གིས་གསོར་བྱེད་པ་༎
 प्रज्ञोपायमहाकरुणा- जगदर्थकरैः परैः ॥ म्न्स्_४ ॥	ཤེས་རབ་ཐབས་དང་སྙིང་རྗེ་ཆེ་༎ འགྲོ་དོན་བྱེད་པ་རྣམས་ཀྱི་མཆོག་། དགའ་མགུ་རངས་པའི་བསམས་པ་ཅན་༎
 हृष्टतुष्टाशयैर् मुदितैः क्रोधविग्रहरूपिभिः ।	ཁྲོ་བོའི་ལུས་ཀྱི་གཟུགས་ལྡན་པ་༎ སངས་རྒྱས་འཕྲིན་ལས་བྱེད་པའི་མགོན་༎
 बुद्धकृत्यकरैर् नाथैः सार्धं प्रणतविग्रहैः ॥ म्न्स्_५ ॥	ལུས་བཏུད་རྣམས་ཀྱིས་ལྷན་ཅིག་ཏུ་༎
 प्रणम्य नाथं संबुद्धं भगवन्तं तथागतम् ।	མགོན་པོ་བཅོམ་ལྡན་དེ་བཞིན་གཤེགས་༎ རྫོགས་སངས་རྒྱས་ལ་ཕྱག་འཚལ་ཏེ་༎
 कृताञ्जलिपुटो भूत्वा इदम् आह स्थितो ऽग्रतः ॥ म्न्स्_६ ॥	ཐལ་མོ་སྦྱར་བ་བྱས་གྱུར་ནས་༎ སྤྱན་སྔར་འདུག་སྟེ་འདི་སྐད་གསོལ་༎
 मद्धिताय ममार्थाय अनुकम्पाय मे विभो ।	ཁྱབ་བདག་བདག་ལ་སྨན་པ་དང་༎ བདག་དོན་བདག་ལ་ཐུགས་བརྩེའི་ཕྱིར་༎
 मायाजालाभिसंबोधेर् यथा लाभी भवाम्य् अहं ॥ म्न्स्_७ ॥	སྒྱུ་འཕྲུལ་དྲ་བས་མངོན་རྫོགས་པའི་༎ བྱང་ཆུབ་ཇི་ལྟར་བདག་ཐོབ་མཛོད་༎ ཉོན་མོངས་པས་ནི་སེམས་དཀྲུགས་ཤིང་༎
 अज्ञानपङ्कमग्नानां क्लेशव्याकुलचेतसां ।	མི་ཤེས་འདམ་དུ་བྱིང་བ་ཡི་༎
 हिताय सर्वसत्वानाम् अनुत्तरफलाप्तये ॥ म्न्स्_८ ॥	༄༣ཨ་༅༎ སེམས་ཅན་ཀུན་ལ་སྨན་པ་དང་༎ བླ་མེད་འབྲས་བུ་ཐོབ་པའི་ཕྱིར་༎
 प्रकाशयतु संबुद्धो भगवां शास्ता जगद्गुरुः ।	བཅོམ་ལྡན་སྟོན་པ་རྫོགས་སངས་རྒྱས་༎ འགྲོ་བའི་བླ་མས་བཤད་དུ་གསོལ་༎
 महासमयतत्वज्ञ इन्द्रियाशयवित् परः ॥ म्न्स्_९ ॥	དམ་ཚིག་ཆེན་པོ་དེ་ཉིད་མཁྱེན་༎ དབང་པོ་བསམ་པ་རིག་པ་མཆོག་། བཅོམ་ལྡན་འདས་ཀྱི་ཡེ་ཤེས་སྐུ་༎
 भगवज्ज्ञानकायस्य महोष्णीषस्य गीष्पतेः ।	གཙུག་ཏོར་ཆེན་པོ་ཚིག་གི་བདག་༎
 मञ्जुश्रीज्ञानसत्वस्य ज्ञानमूर्तेः स्वयंभुवः ॥ म्न्स्_१० ॥	འཇམ་དཔལ་ཡེ་ཤེས་སེམས་དཔའ་ཡི་༎ ཡེ་ཤེས་སྐུ་སྟེ་རང་བྱུང་བ་༎
 गम्भीरार्थाम् उदारार्थां महार्थाम् असमां शिवां । आदिमध्यान्तकल्याणीं नामसंगीतिम् उत्तमां ॥ म्न्स्_११ ॥	དོན་ཟབ་དོན་ནི་རྒྱ་ཆེ་ཞིང་༎ དོན་ཆེན་མཚུངས་མེད་རབ་ཞི་བ་༎ ཐོག་མ་བར་དང་མཐར་དགེ་བ་༎ མཚན་ཡང་དག་པར་བརྗོད་པ་མཆོག་།
 यातीतैर् भाषिता बुद्धैर् भाषिष्यन्ते ह्य् अनागताः ।	འདས་པའི་སངས་རྒྱས་རྣམས་ཀྱིས་གསུངས་༎
 प्रत्युत्पन्नाश् च संबुद्धा यां भाषन्ते पुनः पुनः ॥ म्न्स्_१२ ॥	མ་འོངས་རྣམས་ཀྱང་གསུང་འགྱུར་ལ་༎ ད་ལྟར་བྱུང་བའི་རྫོགས་སངས་རྒྱས་༎ གང་ཡང་ཡང་ཡང་གསུང་བ་གང་༎
 मायाजालमहातन्त्रे या चास्मिं संप्रगीयते ।	རྒྱུད་ཆེན་སྒྱུ་འཕྲུལ་དྲ་པ་འདིར་༎
 महावज्रधरैर् हृष्टैर् अमेयैर् मन्त्रधारिभिः ॥ म्न्स्_१३ ॥	རྡོ་རྗེ་འཆང་ཆེན་གསང་སྔགས་འཆང་༎ དཔག་མེད་རྣམས་༄༣བ་ཀྱིས་དགྱེས་པ་ཡིས་༎ གང་ཡང་ཡང་དག་རབ་གསུངས་པ་༎
 अहं चैनां धारयिष्याम्य् आ निर्याणाद् दृढाशयः ।	བདག་ཀྱང་འདི་ནི་གཟུང་བར་བགྱི་༎ བསམ་པ་བརྟན་པོས་ངེས་འབྱུང་བར་༎
