 आर्यप्रतीत्यसमुत्पादो नाम महायानसूत्रम् ।	༄༡༩༥ཨ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་པྲ་ཏའི་ཏྱ་ས་མུཏ་པའ་ར་ད་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་རྟེན་ཅིང་འབྲེལ་པར་འབྱུང་བ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम् ।	འདི་སྐད་བདག་གིས་ཐོས་པའི་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवान् त्रायस्त्रिंशानां देवानां मध्ये विहरति स्म पाण्डुकम्बलकल्पे	བཅོམ་ལྡན་འདས་སུམ་ཅུ་རྩ་གསུམ་གྱི་ལྷའི་ནང་ན་།
 शिलातले जिताश्वादिमहाश्रावकैः आर्यमैत्रेयावलोकितेश्वरवज्रहस्तादिभिर्बोधिसत्त्वैर्महासत्त्वैः अप्रमेयगुणरत्नालंकृतैः महाब्रह्मसहांपतिनारायणमहेश्वरादिभिर्देवैः शक्रेण देवानामिन्द्रेण गन्धर्वराजेन पञ्चशिखेन च सार्धम् ।	ཨཨར་མོ་ནི་ག་ལྟ་བུའི་རྡོ་ལེབ་ལ་རྟ་ཐུལ་ལ་སོགས་པ་ཉན་ཐོས་ཆེན་པོ་རྣམས་དང་། འཕགས་པ་བྱམས་པ་དང་། འཕགས་པ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་དང༏་ལག་ན་རྡོ་རྗེ་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ཡོན་ཏན་རིན་པོ་ཆེ་དཔག་ཏུ་མེད་པས་བརྒྱན་པ་རྣམས་དང་། མི་མཇེད་ཀྱི་བདག་པོ་ཚངས་པ་ཆེན་པོ་དང་། སྲེད་མེད་ཀྱི་བུ་དང་། དབང་ཕྱུག་ཆེན་པོ་ལ་སོགས་པ་ལྷ་རྣམས་དང་། ལྷའི་དབང་པོ་བརྒྱ་བྱིན་དང་། དྲི་ཟའི་རྒྱལ་པོ་གཙུག་ཕུད་ལྔ་པ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་།
 अथावलोकितेश्वरो बोधिसत्त्वो महासत्त्वः उत्थायासनात् एकांसमुत्तरासङ्गं कृत्वा	དེ་ནས་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྤྱན་རས་གཟིགས་དབང་ཕྱུག་སྟན་ལས་ལངས་ཏེ་བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ནས་པུས་མོ་ག-ཡས་པའི་ལྷ་ང་རི་རབ་༄༡༩༥བ་ཀྱི་རྩེ་མོ་ལ་བཙུགས་ཏེ་། 
 दक्षिणं जानुं मेरुपृष्ठे ऽवष्टभ्य येन भगनान् तेनाञ्जलिं प्रणम्य भगवन्तमेतदवोचत्	བཅོམ་ལྡན་འདས་ག་ལ་བ་དེ་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎ བཅོམ་ལྡན་འདས་།
 - एते हि भगवन् देवाः चैत्यनमस्क्रियामण्डनाः एतत्परिषन्मण्डलपतिताः कथमपि	ལྷ་འདི་དག་ནི་མཆོད་རྟེན་བགྱིད་པར་འཚལ་བ་ཤ་སྟག་སྟེ་། འཁོར་གྱི་དཀྱིལ་འཁོར་འདིར་མཆིས་ན་། ཅི་ནས་ཚངས་པའི་བསོད་ནམས་འཕེལ་བ་དང་། ལྷ་དང་བཅས་པ་།
 ब्रह्मचर्यपुण्यप्रसवाः सदेवके समारके सब्रह्मके लोके सश्रमणब्राह्मणप्रजासु	བདུད་དང་བཅས་པ་། ཚངས་པ་དང་བཅས་པའི་འཇིག་རྟེན་ན་དགེ་སྦྱོང་དང་བྲམ་ཟེར་བཅས་པའི་སྐྱེ་དགུ་ལས་དགེ་སློང་དང་། 
 भिक्षवो भिक्षुण्यः उपासकोपासिकाः सुबहुलपुण्यप्रसवाः भगवतो धर्मदेशनां याचन्ते इति ।	དགེ་སློང་མ་དང་། དགེ་བསྙེན་དང་། དགེ་བསྙེན་མ་དག་བསོད་ནམས་ཤིན་ཏུ་མང་དུ་འཕེལ་བར་འགྱུར་བ་དེ་ལྟ་དེ་ལྟར་བཅོམ་ལྡན་འདས་ཀྱིས་དེ་དག་ལ་ཆོས་བསྟན་དུ་གསོལ་།
 तदा भगवांस्तेषां प्रतीत्यसमुत्पादगाथामवोचत् -	དེ་ནས་བཅོམ་ལྡན་འདས་ཀྱིས་རྟེན་ཅིང་འབྲེལ་བར་འབྱུང་བའི་ཚིགས་སུ་བཅད་པ་བཀའ་སྩལ་པ་། ཡེ་དྷརམའ་ཧེ་ཏུ་པྲ་བྷ་བའ་ཧེ་ཏུནཏེ་ཤའན་ཏ་ཐའ་ག་ཏོ་ཧྱ་བ་དཏ་། ཏེ་ཤའཉཙ་ཡོ་ནི་རོ་དྷ་ཨཨེ་བམ་བའ་དའི་མ་ཧའ་ཤྲ་མན་།
