 नमो रत्नत्रयाय	༄༢༢༢བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཨའརྱ་དྷརྨ་དྷའ་ཏུ་གརབྷ་བི་བ་ར་ན་། བོད་སྐད་དུ་། འཕགས་པ་ཆོས་ཀྱི་དབྱིངས་ཀྱི་སྙིང་པོའི་རྣམ་པར་འགྲེལ་པ་། དཀོན་མཆོག་གསུམ་ལ་ཕྱག་འཚལ་ལོ་༎
 ये धर्मा हेतुप्रभवा हेतुं तेषां तथागतो ह्यवदत् ।	ཆོས་རྣམས་གང་དག་རྒྱུས་བྱུང་དེ་དག་ནི་༎ རྒྱུ་དང་དེ་ལ་འགོག་པ་གང་ཡིན་པ་༎ དེ་བཞིན་གཤེགས་པ་ཉིད་ཀྱིས་བཀའ་སྩལ་པ་༎
 तेषां च यो निरोध एवंवादी महाश्रमणः ॥	དེ་སྐད་གསུངས་པའི་ཚུལ་ཅན་དགེ་སྦྱོང་ཆེ་༎
 इत्युक्तम् ।	ཞེས་བྱ་བ་སྨོས་ཏེ་།
 अत्र ऽये धर्माऽ इति सप्तभिः प्रकारैरवगन्तव्याः ।	དེ་ལ་ཆོས་གང་དག་ཅེས་བྱ་བ་ནི་རྣམ་པ་བདུན་དུ་ཤེས་པར་བྱ་སྟེ་།
 तद्यथा- विज्ञानं नामरूपं षडायतनं स्पर्शः वेदना जातिर्जरामरणमिति । इमे धर्माः अपि पञ्चभ्यः प्रकारेभ्य उत्पद्यन्त इति ऽहेतुप्रभवाःऽ इत्युक्तम् ।	རྣམ་པར་ཤེས་པ་དང་། མིང་དང་། གཟུགས་དང་། སྐྱེ་མཆེད་དྲུག་དང་། རེག་པ་དང་། ཚོར་བ་དང་། སྐྱེ་བ་དང་། རྒ་ཤི་རྣམས་སོ་༏་། ཆོས་དེ་དག་ཀྱང་རྣམ་པ་ལྔ་ལས་བྱུང་བ་ཡིན་པས་རྒྱུས་བྱུང་ངོ་༎
 के ते पञ्च हेतवः?	རྒྱུ་ལྔ་པོ་དེ་དག་ཀྱང་གང་ཞེ་ན་།
 अविद्या तृष्णा उपादानं संस्कारा भवश्चेति ।	མ་རིག་པ་དང་། སྲེད་པ་དང་། ལེན་པ་དང་། འདུ་བྱེད་དང་སྲིད་པ་དང་ལྔའོ་༎
 सप्तविधानां धर्माणां पञ्चप्रकाराणां च तेषां हेतूनां निरोधस्तावद् ऽहेतुं तेषां च यो निरोधःऽ इत्यादिनाभिहितः ।	ཆོས་རྣམ་པ་བདུན་དང་། དེའི་རྒྱུ་ལྔ་པོ་དེ་དག་འགོག་པ་ནི་རྒྱུ་དང་དེ་ལ་འགོག་པ་སྟེ་།
 स एवोपशमः मोक्षो निर्वाणमिति ।	དེ་ཡང་ཉེ་བར་ཞི་བ་དང་། ཐར་པ་དང་། མྱ་ངན་ལས་འདས་པ་ཞེས་བྱ་བ་ཉིད་དོ་༎
