 ००१०१ नमः समन्तभद्राय।	༄༣༢༦བ་༅་༎ རྒྱ་གར་སྐད་དུ་། བའ་ད་ནྱ་ཡ་ནའ་མ་པྲ་ཀ་ར་ན་། བོད་སྐད་དུ་། རྩོད་པའི་རིགས་པ་ཞེས་བྱ་བའི་རབ་ཏུ་བྱེད་པ་། བཅོམ་ལྡན་འདས་འཇམ་པའི་རྡོ་རྗེ་ལ་ཕྱག་འཚལ་ལོ་༎
 ००१०२ न्यायवादिनम् अपि वादेषु असद्-व्यवस्था-उपन्यासैः शठा ००१०३ निगृह्णन्ति, तन्-निषेध-अर्थम् इदम् आरभ्यते।	རྩོད་པ་དག་ལ་རིགས་པ་སྨྲ་བ་རྣམས་ཀྱང་ཡང་དག་པ་མ་ཡིན་པའི་རྣམ་པར་གཞག་པ་ཉེ་བར་དགོད་པའི་སྒོ་ནས་ག-ཡོ་སྒྱུ་ཅན་ཚར་གཅོད་པར་བྱེད་པའི་ཕྱིར་དེ་སུན་དབྱུང་བའི་དོན་དུ་འདི་བརྩམས་སོ་༎ སྒྲུབ་པའི་ཡན་ལག་མི་བརྗོད་ཅིང་༎
 ००१०४ असाधन-अङ्ग-वचनम् अदोष-उद्भावनं द्वयोः ।	སྐྱོན་མི་བརྗོད་པ་གཉིས་པོ་དག་། 
 ००१०५ निग्रहस्थानम्,	ཚར་གཅད་པ་ཡི་གནས་ཡིན་གྱི་༎
 अन्यत् तु न युक्तम् इति न इष्यते ॥१॥	གཞན་ནི་མི་རིགས་ཕྱིར་མི་འདོད་༎
 ००१०६ इष्टस्य अर्थस्य सिद्धिः साधनम्,	སྒྲུབ་པ་ནི་འདོད་པའི་དོན་སྒྲུབ་པའོ་༎
 तस्य निर्वर्तकम्	དེའི་སྒྲུབ་པར་བྱེད་པ་ནི་ཡན་ལག་གོ་༎ དེ་བརྗོད་པ་ནི་སྒྲུབ་པའི་ཡན་ལག་བརྗོད་པའོ་༎
 ००१०७ अङ्गम्, तस्य अवचनम् तस्य अङ्गस्य अनुच्चारणं वादिनो ००१०८ निग्रह-अधिकरणम्,	དེ་མི་བརྗོད་པའི་རྒོལ་བ་ནི་ཚར་བཅད་པའི་གནས་ཡིན་ནོ་༎
 तद् अभ्युपगम्य अप्रतिभया तूष्णींभावात्,	དེ་ཁས་བླངས་ནས་རྒོལ་བ་ནི་སྤོབས་པ་མེད་པས་མི་སྨྲ་བར་འདུག་པའི་ཕྱིར་རམ་།
 ००१०९ साधन-अङ्गस्य असमर्थाद् वा।	སྒྲུབ་པའི་ཡན་ལག་ལ་ནུས་པ་མེད་པའི་ཕྱིར་རོ་༎
