 अभिधर्मसमुच्चयभाष्यम् इ [लक्षणसमुच्चयो नाम प्रथमः समुच्चयः] ॐ नमो रत्नत्रयाय ।	༄༡བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཨཨ་བྷི་དྷ་རམམ་སརྦ་དུ་ཙཚ་ཡ་བྷའ་ཤུམ་། བོད་སྐད་དུ་། ཆོས་མངོན་པ་ཀུན་ལས་བཏུས་པའི་བཤད་པ་། བམ་པོ་དང་པོ་། འཇམ་དཔལ་གཞོན་ནུར་གྱུར་dd་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 किमर्थमिदं शास्त्रमारब्धम् ।	ཅིའི་ཕྱིར་བསྟན་བཅོས་འདི་བརྩམས་ཤེ་ན་།
 स्कन्धादीनारभ्य कति कस्मादित्येवमादिषु चिन्तास्थानेषु कौशल्यकरणार्थम् ।	ཕུང་པོ་ལ་སོགས་པ་ལས་བརྩམས་ཏེ་། དུ་དང་ཅིའི་ཕྱིར་ཞེས་བྱ་བ་ལ་སོགས་པ་བསམ་པའི་གནས་རྣམས་ལ་མཁས་པར་བྱ་བའི་ཕྱིར་བརྩམས་སོ་༎ 
 तथाह्यनेन कौशल्येन द्विविधो ऽनुशंसो लभ्यते - मनस्कारानुशंसंः सांकथ्यविनिश्चयानुशंसश्च ।	འདི་ལྟར་མཁས་པ་འདིས་ནི་ཕན་ཡོན་རྣམ་པ་གཉིས་ཐོབ་སྟེ་། ཡིད་ལ་བྱེད་པའི་ཕན་ཡོན་དང་། འབེལ་བའི་གཏམ་གཏན་ལ་འབེབས་པའི་ཕན་ཡོན་ནོ་༎
 तत्र मनस्कारानुशंसः शमथानुकूल्याद्विपश्यनावृद्धयानुकूल्याच्च वेदितव्यः ।	དེ་ལ་ཡིད་ལ་བྱེད་པའི་ཕན་ཡོན་ནི་ཞི་གནས་ཀྱི་རྗེས་སུ་མཐུན་པ་དང་། ལྷག་མཐོང་འཕེལ་བའི་རྗེས་སུ་མཐུན་པ་རིག་པར་བྱའོ་༎
 शमथानुकूल्यं पुनरेषु स्थानेषु कृतकौशलस्य निःसंदेहतया यथेष्टमालंबने ऐकाग्रययोगेन सुखं चित्तसमाधानतः ।	ཞི་གནས་ཀྱི་རྗེས་སུ་མཐུན་པ་ནི་གནས་འདི་དག་ལ་མཁས་པར་བྱས་པས་ཐེ་ཚོམ་མེད་པས་། ཇི་ལྟར་རང་གི་དམིགས་པ་ལ་རྩེ་གཅིག་པའི་ཚུལ་གྱིས་བདེ་བར་སེམས་མཉམ་པར་འཇོག་པའི་ཕྱིར་ཞི་གནས་ཀྱི་རྗེས་སུ་མཐུན་ནོ་༎
 विपश्यनावृद्धयानु कूल्यं बहुभिः प्रकारैः ज्ञेयपरीक्षया प्रज्ञाप्रकर्षगमनतः ।	ལྷག་མཐོང་༄༢ཨ་༌་༎ འཕེལ་བའི་རྗེས་སུ་མཐུན་པ་ནི་རྣམ་པ་མང་པོར་ཤེས་བྱ་ཡོངས་སུ་བརྟགས་པས་ཤེས་རབ་ཁྱད་ཞུགས་པར་འགྲོ་བའི་ཕྱིར་།
 सांकथ्यविनिश्चयानुशंस एषु स्थानेषु कुशलस्य सर्वप्रश्नव्याकरणशक्तियोगाद्वैशारद्यप्रतिलंभतो द्रष्टव्यः ॥	ལྷག་མཐོང་གི་རྗེས་སུ་མཐུན་ནོ་༎ འབེལ་བའི་གཏམ་གཏན་ལ་འབེབས་པའི་ཕན་ཡོན་ནི་གནས་འདི་དག་ལ་མཁས་པས་འདྲི་བ་ཐམས་ཅད་ལུང་སྟོན་པའི་མཐུ་དང་ལྡན་པས་མི་འཇིགས་པ་ཐོབ་པར་བལྟའོ་༎ 
 पञ्चाकारात्मवस्तूद्भावनतामुपादायेत्यत्रचतुराकारमात्मनो वस्त्वित्यात्मवस्तु ।	བདག་གི་གཞི་རྣམ་པ་ལྔ་བརྗོད་པའི་ཕྱིར་ཏེ་། ཞེས་བྱ་བ་འདི་ལ་རྣམ་པ་བཞི་ནི་བདག་གི་གཞི་ཡིན་པས་བདག་གི་གཞིའོ་༎
 पञ्चमं त्वात्मलक्षणमेव वस्त्वित्यात्मवस्त्विति वेदितव्यम् ।	ལྔ་པ་ནི་བདག་གི་མཚན་ཉིད་ཁོ་ན་སྟེ་། གཞི་ཡིན་པས་བདག་གི་གཞིར་རིག་པར་བྱའོ་༎
