 बोधिसत्त्वादिकर्मिक-मार्गावतार-देशना परमगुरवे नमः ।	༄༢༩༦ཨ་༅་༎ རྒྱ་གར་སྐད་དུ་། བོ་དྷི་ས་ཏབ༹་ཀ་རམའ་དི་མརགའ་བ་ཏའ་ར་དེ་ཤ་ན་། བོད་སྐད་དུ་། བྱང་ཆུབ་སེམས་དཔའ་ལས་དང་པོ་པའི་ལམ་ལ་འཇུག་པ་བསྟན་པ་། བླ་མ་དམ་པ་ལ་ཕྱག་འཚལ་ལོ་༎
 संसारे दुर्गतिघ्नं च निर्याणाभ्युदयप्रदम् ।	ངན་འགྲོ་འཁོར་བ་འཇོམས་པ་དང་༎ མངོན་མཐོ་ངེས་འབྱུང་རྩོལ་མཛད་པ་༎
 दशदिक्सर्वरत्नं च गुरुपादं नमामि च ॥ १ ॥	ཕྱོགས་བཅུའི་དཀོན་མཆོག་ཐམས་ཅད་དང་༎ བླ་མའི་ཞབས་ལ་ཕྱག་འཚལ་ལོ་༎
 इह यः स्वभावतो महाकरुणाप्रज्ञावान् महायानगोत्रीयः,	འདི་ན་གང་དག་རང་བཞིན་གྱིས་སྙིང་རྗེ་དང་ཤེས་རབ་ཆེ་བ་ཐེག་པ་ཆེན་པོའི་རིགས་ཅན་དང་། ཡང་གང་དག་སྐྱེ་བ་སྔ་མ་དག་ཏུ་ཐེག་པ་ཆེན་པོ་ལ་གོམས་པར་བྱས་པའི་དང་། སྐྱེས་བུ་། འཁོར་བ་ལ་ཡིད་ལེགས་པར་བྱུང་བ་འཆི་བ་རྗེས་སུ་དྲན་པ་།
 यश्च पूर्वजन्मसु महायानभावुकः पुरुषः संसारसुनिर्विण्णचित्तः मरणानुस्मृतिकश्च समस्तबाह्याध्यात्मिक-वस्तुस्वल्पाभिनिवेशः, ऽएकसत्कल्याणमित्रत एकाविपर्यस्तमार्गश्रवणे किं न स्यात्?	ཕྱི་ནང་གི་དངོས་པོ་ཐམས་ཅད་ལ་ཞེན་པ་ཆུང་བ་དང་། དགེ་བའི་བཤེས་གཉེན་དམ་པ་ཅིག་ལ་ཐེག་པ་ཆེན་པོའི་ལམ་ཕྱིན་ཅི་མ་ལོག་པ་ཅིག་ཐོས་པར་གྱུར་ན་ཅི་མ་རུང་།
 अहमेकं सन्तं अन्वेष्यामिऽ - एवं चिन्तयन् सः कल्याणमित्रानुरुपं गुरुमन्विष्य अन्यत्र निर्दिष्टवत् त्रिशरणगमनविशिष्टः,	བདག་གིས་དམ་པ་ཅིག་བཙལ་བར་བྱའོ་སྙམ་དུ་སེམས་པ་དེས་། དགེ་བའི་བཤེས་གཉེན་དུ་རུང་བའི་བླ་མ་བཙལ་ཏེ་།
 अनन्तगतीः विषयीकृत्य, सदाशयः, अनुत्तरमहाबोधावसाधारणचित्तोत्पादः, सदध्याशयः,	གཞན་དུ་བསྟན་པ་བཞིན་དུ་གསུམ་ལ་སྐྱབས་སུ་འགྲོ་བ་ཁྱད་པར་ཅན་དང་། འགྲོ་བ་མཐའ་ཡས་པ་ཡུལ་དུ་བྱས་ཏེ་བསམ་པ་བཟང་པོ་དང་ལྡན་པས་བླ་ན་མེད་པའི་བྱང་ཆུབ་ཆེན་པོར་སེམས་ཐུན་མོང་མ་ཡིན་པ་བསྐྱེད་པ་དང་། 
 मायाशाठ्यरहितबोधिप्रस्थानमहाचित्तोः बोधिसत्त्वशीलस्य त्रिशिक्षां सुष्ठु गृह्णीयात् ।	ལྷག་པའི་བསམ་པ་བཟང་པོ་དང་ལྡན་པས་ག-ཡོ་སྒྱུ་དང་བྲལ་བའི་འཇུག་པ་བྱང་ཆུབ་ཀྱི་སེམས་ཆེན་པོས་། བྱང་ཆུབ་སེམས་དཔའི་ཚུལ་ཁྲིམས་ཀྱི་བསླབ་པ་གསུམ་ལེགས་པར་བླང་བར་བྱའོ་༎
 ततः श्वश्वपचदाससंज्ञकस्य मायाशाठ्यरहितस्य तस्य बोधिसत्त्वस्य संभारमार्गीयत्वाद् अहोरात्रं काय-वाक्-चित्तसमस्तकर्माणि न व्यर्थानि भवन्ति ।	དེ་ནས་ཁྱི་དང་གདོལ་པ་དང་། བྲན་གྱི་འདུ་ཤེས་དང་ལྡན་པ་། ག-ཡོ་སྒྱུ་དང་བྲལ་བའི་བྱང་ཆུབ་སེམས་དཔའ་དེ་ཚོགས་ཀྱི་ལམ་པ་ཡིན་པས་ཉིན་དང་མཚན་དུ་ལུས་དང་ངག་དང་ཡིད་ཀྱི་བྱ་བ་ཐམས་ཅད་དོན་མེད་པར་མི་འགྱུར་རོ་༎
 एवं तेन चित्तेन भोजनमात्राज्ञानम्, इन्द्रियद्वारसंवरणम्, अणुमात्रे ऽप्यवद्ये भयदर्शनम्, अहर्निशं योगञ्च आपादयेत् ।	འདི་ལྟར་སེམས་དེས་ཟས་ཚོད་རིག་པར་བྱ་བ་དང་། དབང་པོའི་སྒོ་རྣམས་བསྡམ་པ་དང་། ཁ་ན་མ་ཐོ་བ་ཕྲ་རབ་ཙམ་ལ་ཡང་འཇིགས་པར་ལྟ་བ་དང་། ཉིན་དང་མཚན་དུ་རྣལ་འབྱོར་ལ་བརྩོན་པར་བྱའོ་༎
