 अभिधर्मसमुच्चय नमो बुद्धाय [अथ मूलवस्तुनि त्रिधर्मपरिच्छेदः प्रथमः ।]	༄༤༤ཨ་༌་༎ ཆོས་མངོན་པ་ཀུན་ལས་བཏུས་པ་བཞུགས་སོ་༎ ༄༤༤བ་༅་༎ རྒྱ་གར་སྐད་དུ་། ཨཨ་བྷི་དྷ་རྨ་ས་མུ་ཙཚ་ཡ་། བོད་སྐད་དུ་༎ ཆོས་མངོན་པ་ཀུན་ལས་བཏུས་པ་༎ བམ་པོ་དང་པོ་༎ འཇམ་དཔལ་གཞོན་ནུར་གྱུར་པ་ལ་ཕྱག་འཚལ་ལོ་༎ སྡོམ་ནི་།
 त्रिधर्मः संग्रहः संप्रयोगो ऽन्वयश्च लक्षणे ।	དུ་དང་ཅི་ཕྱིར་ཉེར་ལེན་དང་༎ མཚན་ཉིད་དེ་ཡི་རྣམ་གཞག་དང་༏་། གོ་རིམས་དོན་དང་དཔེ་དབྱེ་དང་༎ བསྡུས་ལ་སོགས་པ་རྣམ་པ་བཞི་༎ བསྡུས་དང་མཚུངས་ལྡན་ལྡན་པ་དང་༎ རྣམ་པར་ངེས་པ་བཞིར་དབྱེ་སྟེ་༎
 विनिश्चये सत्यधर्मौ प्राप्तिः सांकथ्यमेव च ॥ कति कस्मादुपादानं व्यवस्थानं च लक्षणम् ।	བདེན་དང་ཆོས་འཐོབ་འབྲེལ་གཏམ་ནི་༎ རྣམ་པར་ངེས་པའི་དབྱེ་བ་སྟེ་༎
 अनुकमार्थदृष्टान्तभेदा ज्ञेयाः समुच्चये ॥	ཀུན་ལས་བཏུས་པའི་སྤྱི་སྡོམ་ཡིན་༎
 स्कन्धा धातव आयतनानि च कति ।	ཕུང་པོ་རྣམས་ནི་དུ་༎ ཁམས་རྣམས་ནི་དུ་༎ སྐྱེ་མཆེད་རྣམས་ནི་དུ་ཞེ་ན་།
 स्कन्धाः पञ्च ।	ཕུང་པོ་རྣམས་ནི་ལྔ་སྟེ་།
 रूपस्कन्धो वेदनास्कन्धः संज्ञास्कन्धः संस्कारस्कन्धो विज्ञानस्कन्धश्च ॥	གཟུགས་ཀྱི་ཕུང་པོ་དང་། ཚོར་བའི་ཕུང་པོ་དང་། འདུ་ཤེས་ཀྱི་ཕུང་པོ་དང་། འདུ་བྱེད་ཀྱི་ཕུང་པོ་དང་། རྣམ་པར་ཤེས་པའི་ཕུང་པོའོ་༎
 धातवो ऽष्टादश ।	ཁམས་རྣམས་ནི་བཅབ༹་བརྒྱད་དེ་།
 चक्षुर्धातू रूपधातुश्चक्षुर्विज्ञानधातुः श्रोत्रधातुः शब्दधातुः श्रोत्रविज्ञानधातुर्घ्राणधातुर्गन्धधातुर्घ्राणविज्ञानधातुर्जिव्हाधातू	མིག་གི་ཁམས་དང་། གཟུགས་ཀྱི་ཁམས་དང་། མིག་གི་རྣམས་པར་ཤེས་པའི་ཁམས་དང་། རྣ་བའི་ཁམས་དང་། སྒྲའི་ཁམས་དང་། རྣ་བའི་རྣམས་པར་ཤེས་པའི་ཁམས་དང་། སྣའི་ཁམས་དང་། དྲིའི་ཁམས་དང་། སྣའི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། ལྕེའི་ཁམས་དང་། རོའི་ཁམས་དང་། ལྕེའི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། ལུས་ཀྱི་ཁམས་དང་། རེག་བྱའི་ཁམས་དང་། ལུས་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་དང་། ཡིད་ཀྱི་ཁམས་དང་། ཆོས་ཀྱི་ཁམས་དང་། ཡིད་ཀྱི་རྣམ་པར་ཤེས་པའི་ཁམས་སོ་༎ སྐྱེ་མཆེད་རྣམས་ནི་བཅུ་གཉིས་ཏེ་།
 रसधातुर्जिव्हाविज्ञानधातुः कायधातुः स्प्रष्टव्यधातुः कायविज्ञानधातुर्मनोधातुर्धर्मधातुर्मनोविज्ञानधातुश्च ॥ आयतनानि द्वदश । चक्षुरायतनं रूपायतनं श्रोत्रायतनं शब्दायतनं घ्राणायतनं गन्धायतनं जिव्हायतनं रसायतनं कायायतनं स्प्रष्टव्यायतनं मनआयतनं धर्मायतनं च ॥	མིག་གི་སྐྱེ་མཆེད་དང་། གཟུགས་ཀྱི་སྐྱེ་མཆེད་དང་། རྣ་བའི་སྐྱེ་མཆེད་དང་། སྒྲའི་སྐྱེ་མཆེད་དང་། སྣའི་སྐྱེ་མཆེད་དང་། དྲིའི་སྐྱེ་མཆེད་དང་། ལྕེའི་སྐྱེ་མཆེད་དང་། རོའི་སྐྱེ་མཆེད་དང་། ལུས་ཀྱི་སྐྱེ་མཆེད་དང་། རེག་བྱའི་སྐྱེ་མཆེད་དང་། ཡིད་ཀྱི་སྐྱེ་མཆེད་དང་། ཆོས་ཀྱི་སྐྱེ་མཆེད་དོ་༎
 किमुपादाय स्कन्धाः पञ्चैव ।	ཅིའི་ཕྱིར་ཕུང་པོ་རྣམས་ལྔ་ཁོ་ན་ཞེ་ན་།
 पंचाकारात्मवस्तूद्भावनतामुपादाय ।	བདག་གི་གཞི་རྣམ་པ་ལྔ་བརྗོད་པའི་ཕྱིར་ཏེ་།
 सपरिग्रहदेहात्मवस्तु उपभोगात्मवस्तु अभिलापात्मवस्तु सर्वधर्माधर्माभिसंस्कारात्मवस्तु (अभिध्-स् २) तदाश्रयात्मस्वस्तु चोपादाय ॥	བདག་གི་གཞི་ལུས་ཡོངས་སུ་གཟུང་བ་དང་བཅས་པ་བརྗོད་པ་དང་། བདག་གི་གཞི་ལོངས་༄༤༥ཨ་༌་༎ སྤྱོད་བརྗོད་པ་དང་། བདག་གི་གཞི་ཐ་སྙད་བརྗོད་པ་དང་། བདག་གི་གཞི་ཆོས་དང་ཆོས་མ་ཡིན་པ་མངོན་པར་འདུ་བྱེད་པ་བརྗོད་པ་དང་། བདག་གི་གཞི་དེ་དག་གི་གནས་བརྗོད་པའི་ཕྱིར་རོ་༎
 किमुपादाय धातोवो ऽष्टादशैव ।	ཅིའི་ཕྱིར་ཁམས་རྣམས་བཅབ༹་བརྒྱད་ཁོ་ན་ཞེ་ན་།
 द्वाभ्यां देहपरिग्रहाभ्यामतीतवर्त्तमानषडाकारोपभोगधारणतामुपादाय ॥	ལུས་དང་། ཡོངས་སུ་གཟུང་བ་གཉིས་ཀྱིས་། འདས་པ་དང་ད་ལྟར་གྱི་ཉེ་བར་སྤྱོད་པ་རྣམ་པ་དྲུག་འཛིན་པའི་ཕྱིར་རོ་༎
 किमुपादायायतनानि द्वादशैव ।	ཅིའི་ཕྱིར་སྐྱེ་མཆེད་རྣམས་བཅུ་གཉིས་ཁོ་ན་ཞེ་ན་།
 द्वाभ्यां देहपरिग्रहाभ्यामनागतषडाकारोपभोगायद्वारतामुपादाय ॥	ལུས་དང་ཡོངས་སུ་གཟུང་བ་གཉིས་ཉིད་། མ་འོངས་པའི་ཉེ་བར་སྤྱོད་པ་རྣམ་པ་དྲུག་སྐྱེ་བའི་སྒོའི་ཕྱིར་རོ་༎
 कस्मात् स्कन्धा उपादानमित्युच्यन्ते ।	ཅིའི་ཕྱིར་ཉེ་བར་ལེན་པའི་ཕུང་པོ་རྣམས་ཞེས་བྱ་ཞེ་ན་།
