 दशसाहस्रिका प्रज्ञापारमिता	༄༣༡༧ཨ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་ད་ཤ་ས་ཧ་སྲི་ཀ་པྲ་ཛཉའ་པའ་ར་མི་ཏའ་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་ཤེས་རབ་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ཁྲི་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་། སངས་རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम्:	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवान् राजगृहे विहरति स्म गृध्रकूटपर्वते महता भिक्षुसंघेन सार्धम् अनेकैर् भिक्षुसहस्रैः,	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ལ་དགེ་སློང་སྟོང་ཕྲག་དུ་མའི་དགེ་སློང་གི་དགེ་༄༣༡༧བ་འདུན་ཆེན་པོ་དང་ཐབས་ཅིག་ཏུ་བཞུགས་ཏེ་། ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་ཟད་པ་། ཉོན་མོངས་པ་མེད་པ་། དབང་དང་ལྡན་པར་གྱུར་པ་།
 सर्वैर् अर्हद्भिः क्षीणास्रवैर् निष्क्लेशैर् वशीभूतैः सुविमुक्तचित्तैः सुविमुक्तप्रज्ञैर्	སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ་།
 आजानेयैर् महानागैः कृतकृत्यैः कृतकरणीयैर् अपहृतभारैर् अनुप्राप्तस्वकार्थैः	བྱ་བ་བྱས་པ་། བྱེད་པ་བྱས་པ་། ཁུར་བོར་བ་།
 परिक्षीणभवसंयोजनैः सम्यगाज्ञासुविमुक्तचित्तैः सर्वचेतोवशिपरमपारमिताप्राप्तैर्,	བདག་གི་དོན་རྗེས་སུ་ཐོབ་པ༏་སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་ཡོངས་སུ་ཟད་པ་། ཡང་དག་པའི་ཤེས་པ་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། སེམས་ཀྱི་དབང་ཐམས་ཅད་ཀྱི་དམ་པའི་ཕ་རོལ་ཏུ་སོན་པ་ཤ་སྟག་སྟེ་། གང་ཟག་གཅིག་མ་གཏོགས་པ་ནི་། འདི་ལྟ་སྟེ་།
 एकं पुद्गलं स्थापयित्वा यदुतायुष्मन्तम् आनन्दं शैक्षं स्रोतआपन्नं; पञ्चमात्रैश् च भिक्षुणीशतैर्,	སློབ་པ་རྒྱུན་དུ་ཞུགས་པ་ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོའོ་༎
 उपासकैर् उपासिकाभिश् च सार्धं, सर्वैर् दृष्टसत्यैर्; अनेकसहस्रैश् च बोधिसत्त्वैर् महासत्त्वैः सार्धं,	དགེ་སློང་མ་ལྔ་བརྒྱ་ཙམ་དང་། དགེ་བསྙེན་དང་། དགེ་བསྙེན་མ་ཐམས་ཅད་ཀྱང་བདེན་པ་མཐོང་བ་ཤ་སྟག་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་སྟོང་ཕྲག་དུ་མ་ཐམས་ཅད་ཀྱང་གཟུངས་ཐོབ་པ་།
 सर्वैर् धारणीप्रतिलब्धैः समाधिप्रतिलब्धैः शून्यताविहारिभिर् अनिमित्तगोचरैर्	ཏིང་ངེ་འཛིན་ཐོབ་པ་། སྟོང་པ་ཉིད་ལ་གནས་པ་། མཚན་མ་མེད་པའི་སྤྱོད་ཡུལ་བ་།
 अविकल्पितप्रणिधानैः समताक्षान्तिप्रतिलब्धैर् असंगप्रतिभाणप्रतिलब्धैः सर्वैश्	མ་བརྟགས་པའི་སྨོན་ལམ་དང་ལྡན་པ་། མཉམ་པ་ཉིད་ཀྱི་བཟོད་པ་ཐོབ་པ་། སྤོབས་པ་ཐོགས་པ་མེད་པ་ཐོབ་པ་། ཐམས་ཅད་ཀྱང་མངོན་པར་ཤེས་པ་ལྔ་དང་ལྡན་པ་། གཟུང་བའི་ཚིག་དང་ལྡན་པ་། ཚུལ་འཆོས་པ་མེད་པ་། ཤེས་༄༣༡༨ཨ་༌༎
 च पञ्चाभिज्ञैर् आदेयवचनैर् अकुहकैर् अपगतज्ञानार्थलाभसत्कारचित्तैर् निरामिषधर्मदेशकैर्	ཀྱི་ཁེ་དང་། རྙེད་པ་དང་། བཀུར་སྟིའི་སེམས་དང་བྲལ་བ་། ཟང་ཟིང་མེད་པར་ཆོས་སྟོན་པ་། ཆོས་ཟབ་མོ་ལ་བཟོད་པའི་ཕ་རོལ་ཏུ་སོན་པ་།
 गम्भीरधर्मक्षान्तिपारगतैर् वैशारद्यप्राप्तैर् मारकर्मसमतिक्रान्तैः सर्वकरणावरणविमुक्तैर्	མི་འཇིགས་པ་ཐོབ་པ་། བདུད་ཀྱི་ལས་ལས་ཡང་དག་པར་འདས་པ་། ལས་ཀྱི་སྒྲིབ་པ་ཐམས་ཅད་ལས་རྣམ་པར་གྲོལ་བ་།
 धर्मनिर्देशसंचितैर् असंख्येयकल्पसमारब्धप्रणिधानैः स्मितमुखैः पूर्वाभिलापिभिर्	བསྟན་པའི་ཆོས་སྟོན་པས་བསགས་པ་། བསྐལ་པ་གྲངས་མེད་པ་ནས་སྨོན་ལམ་ཤིན་ཏུ་བརྩམས་པ་། བཞིན་འཛུམ་པ་དང་ལྡན་པ་། གསོང་པོར་སྨྲ་བ་།
 व्यपगतभ्रूकुटीमुखैर् अनन्तपरिषदभिभवनवैशारद्यसमन्वागतैर् अनेककल्पकोटिनिर्देशनिःसरणकुशलैर्	བཞིན་ཁྲོ་གཉེར་མེད་པ་། འཁོར་མཐའ་ཡས་པ་ཟིལ་གྱིས་གནོན་པའི་མི་འཇིགས་པ་དང་ལྡན་པ་། བསྐལ་པ་བྱེ་བ་ཕྲག་དུ་མར་བསྟན་པས་ངེས་པར་འབྱུང་བ་ལ་མཁས་པ་།
 मायामरीचिस्वप्नोदकचन्द्रप्रतिभासाकाशगन्धर्वनगरप्रतिबिम्बनिर्माणोपमधर्माधिमुक्तैर्	ཆོས་ལ་སྒྱུ་མ་དང་། སྨིག་རྒྱུ་དང་། རྨི་ལམ་དང་། ཆུ་ཟླ་དང་། མིག་ཡོར་དང་། ནམ་མཁའ་དང་། བྲག་ཅ་དང་། དྲི་ཟའི་གྲོང་ཁྱེར་དང་། གཟུགས་བརྙན་དང་། སྤྲུལ་པ་ལྟ་བུར་མོས་པ༏་མི་འཇིགས་པ་ཚད་མེད་པ་དང་ལྡན་པ་། སེམས་ཅན་ཐམས་ཅད་ཀྱི་སེམས་ཀྱི་སྤྱོད་པ་དང་། མོས་པ་དང་། ཕྲ་བ་མཁྱེན་པ་།
 अप्रमाणवैशारद्यसमन्वागतैः सर्वसत्त्वचित्तगत्यधिमुक्तिपर्याप्तिकुशलैः सर्वसत्त्वाप्रतिहतचित्तैर्	ཁོང་དུ་ཆུད་པར་བྱ་བ་ལ་མཁས་པ༏་སེམས་ཅན་ཐམས་ཅད་ལ་ཞེ་འགྲས་པ་མེད་པའི་སེམས་དང་ལྡན་པ་། བཟོད་པ་ཆེན་པོ་དང་ལྡན་པ་།
 महाक्षान्तिसमन्वागतैर् याथात्म्यावतारणकुशलैर् अनन्तबुद्धक्षेत्रव्यूहपरिगृहीतैर्	ཇི་ལྟ་བ་བཞིན་དུ་འཇུག་པ་ལ་མཁས་པ་། སངས་རྒྱས་༄༣༡༨བ་ཀྱི་ཞིང་མཐའ་ཡས་པར་སྨོན་པ་ཡོངས་སུ་བཟུང་བ་།
 असंख्येयलोकधातुगतबुद्धानुस्मृतिसमाधिसततसमिताभिमुखीभूतैर् अपरिमितबुद्धाध्येषणकुशलैर्	འཇིག་རྟེན་གྱི་ཁམས་གྲངས་མེད་པའི་སངས་རྒྱས་རྗེས་སུ་དྲན་པའི་ཏིང་ངེ་འཛིན་རྟག་ཏུ་རྒྱུན་མི་ཆད་པར་མངོན་དུ་གྱུར་པ༏་སངས་རྒྱས་དཔག་ཏུ་མེད་པ་ལ་གསོལ་བ་འདེབས་པ་ལ་མཁས་པ་། ལྟ་བ་སྣ་ཚོགས་ཀྱིས་ཀུན་ནས་བསླང་བའི་ཉོན་མོངས་པ་སྤོང་བ་ལ་མཁས་པ་།
 नानादृष्टिसमुत्थितक्लेशप्रशमनकुशलैः समाधिविक्रीडनशतसहस्रनिर्हारकुशलैस्,	ཏིང་ངེ་འཛིན་གྱིས་རྣམ་པར་རྩེ་བ་འབུམ་མངོན་པར་བསྒྲུབ་པ་ལ་མཁས་པའི་བྱང་ཆུབ་སེམས་དཔའ་ཤ་སྟག་ལ་། 
 तद्यथा भद्रपालेन च बोधिसत्त्वेन महासत्त्वेन,	འདི་ལྟ་སྟེ་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བཟང་སྐྱོང་དང་། དཀོན་མཆོག་འབྱུང་གནས་དང་། དེད་དཔོན་དང་། ནའ་ལས་བྱིན་དང་། གཟས་བྱིན་དང་། ཆུ་ལྷས་བྱིན་དང་། དབང་པོས་བྱིན་དང་། བློ་གྲོས་རྒྱ་ཆེན་དང་། བློ་གྲོས་ཁྱད་པར་ཅན་དང་། བློ་གྲོས་འཕེལ་དང་། མཐོང་བ་དོན་ཡོད་དང་། ཤིན་ཏུ་ཡང་དག་ཞུགས་དང་། རབ་ཀྱི་རྩལ་གྱིས་རྣམ་པར་གནོན་པ་དང་། རྟག་ཏུ་བརྩོན་དང་། བརྩོན་པ་མི་གཏོང་དང་། ཉི་མའི་སྙིང་པོ་དང་། ཟླ་བའི་སྙིང་པོ་དང་། བློ་གྲོས་དཔེ་མེད་དང་། སྤྱན་རས་གཟིགས་ཀྱི་དབང་ཕྱུག་དང་། འཇམ་དཔལ་དང་། ལག་ན་ཕྱག་རྒྱ་རིན་པོ་ཆེ་དང་། བྱང་ཆུབ་སེམས་དཔའ་རྟག་ཏུ་ལག་བརྐྱང་དང་། བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་བྱམས་པ་དང་། དེ་དག་ལ་སོགས་པ་བྱང་ཆུབ་སེམས་དཔའ་སྟོང་༄༣༡༩ཨ་༌༎
 रत्नाकरेण च, सार्थवाहेन च, नरदत्तेन च, वरुणदत्तेन च, इन्द्रदत्तेन च, उदारमतिना च, विशेषमतिना च, वर्धमानमतिना च, अमोघदर्शिना च, सुसंप्रस्थितेन चम्, सुविक्रान्तविक्रमिणा च, नित्योद्युक्तेन च, अनिक्षिप्तधुरेण च, आदित्यगर्भेण च, चन्द्रगर्भेण च, अनुपममतिना च, अवलोकितेश्वरेण च, मञ्जुश्रिया च, रत्नमुद्राहस्तेन च, नित्योत्क्षिप्तहस्तेन च बोधिसत्त्वेन, मैत्रेयेण च बोधिसत्त्वेन महासत्त्वेन,	ཕྲག་དུ་མ་ཐམས་ཅད་ཀྱང་གཞོན་ནུར་གྱུར་པ་ཤ་སྟག་དང་ཐབས་ཅིག་གོ་།
 एवंप्रमुखैर् अनेकबोधिसत्त्वसहस्रैः, सर्वैः कुमारभूतैः सार्धम्। तस्यां वेलायां भगवान् शक्रं च ब्रह्माणं च सर्वांश् च लोकपालान् तेजसाभिभूय	དེའི་ཚེ་བཅོམ་ལྡན་འདས་ཀྱིས་བརྒྱ་བྱིན་དང་། ཚངས་པ་དང་། འཇིག་རྟེན་སྐྱོང་བ་ཐམས་ཅད་ཀྱི་གཟི་བརྗིད་ཟིལ་གྱིས་མནན་ནས་།
 तासां चतसृनां पर्षदां पुरतो विरोचमान ऋद्ध्या नानाविधं विकुर्वणप्रातिहार्यं	འཁོར་བཞི་པོ་དེ་དག་གི་མདུན་ན་ལྷམ་མེ་ལྷན་ནེ་ལྷང་ངེ་ཞིང་། རྫུ་འཕྲུལ་གྱིས་རྣམ་པར་འཕྲུལ་བའི་ཆོ་འཕྲུལ་རྣམ་པ་དུ་མ་དག་ཡང་དག་པར་བསྟན་ཏོ་༎
 संदर्शयति स्म। रोमकूपेभ्यो ऽनेकानि रश्मिकोटिनियुतशतसहस्राणि निश्चेरुः।	སྤུའི་ཁུང་བུ་རྣམས་ནས་ཀྱང་འོད་ཟེར་བྱེ་བ་ཁྲག་ཁྲིག་འབུམ་ཕྲག་དུ་མ་དག་བྱུང་བར་གྱུར་ཏོ་༎ 
 तेन खलु समयेनायुष्मान् शारद्वतीपुत्रस् तस्यां पर्षदि संनिपतितो ऽभूत् संनिषण्णः।	ཡང་དེའི་ཚེ་ཚེ་དང་ལྡན་པ་ཤའ་རདབ༹་ཏིའི་བུ་འཁོར་དེར་འདུས་བར་གྱུར་ཏེ་།
 स तथागतस्येदृशम् ऋद्धिविकुर्वणप्रातिहार्यं दृष्ट्वा तुष्ट उदग्र आत्तमनः प्रमुदितः	འདུག་པ་དེས་དེ་བཞིན་གཤེགས་པའི་རྫུ་འཕྲུལ་གྱི་རྣམ་པར་འཕྲུལ་པའི་ཆོ་འཕྲུལ་དེ་ལྟ་བུ་མཐོང་ནས་དགའ་ཞིང་མགུ་ལ་ཡི་རངས་ཏེ་།
 प्रीतिसौमनस्यजात उत्थायासनाद् एकांसम् उत्तरासंगं कृत्वा दक्षिणं जानुमण्डलं	རབ་ཏུ་དགའ་ཞིང་དགའ་བ་དང་། ཡིད་བདེ་བ་སྐྱེས་ནས་། སྟན་ལས་ལངས་ཏེ་བླ་གོས་ཕྲག་པ་གཅིག་ཏུ་གཟར་ནས་། པུས་མོ་ག-ཡས་པའི་ལྷ་ང་ས་ལ་བཙུགས་ཏེ་།
 पृथिव्यां प्रतिष्ठाप्य येन भगवांस् तेनाञ्जलिं प्रणम्य भगवन्तम् एतद् अवोचत्:	བཅོམ་ལྡན་འདས་ག་ལ་བ་དེ་ལོགས་སུ་ཐལ་མོ་སྦྱར་བ་བཏུད་ནས་། བཅོམ་ལྡན་འདས་ལ་འདི་སྐད་ཅེས་གསོལ་ཏོ་༎
