 आर्यविमलकीर्तिनिर्देशो नाम महायानसूत्रम् १। बुद्धक्षेत्रपरिशुद्धिनिदानम् नमः सर्वातीतप्रत्युत्पन्नानागतेभ्यो बुद्धबोधि- सत्त्वार्यश्रावकप्रत्येकबुद्धेभ्यः ।	༄༢༧༠བ་། །རྒྱ་གར་སྐད་དུ་། ཨའརྱ་བི་མ་ལ་ཀའིརྟི་ནི་རྡེ་ཤ་ནའ་མ་མ་ཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་དྲི་མ་མེད་པར་གྲགས་པས་བསྟན་པ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། སངས་རྒྱས་དང་། བྱང་ཆུབ་སེམས་དཔའ་དང་། འཕགས་པ་ཉན་ཐོས་དང་། རང་སངས་རྒྱས་འདས་པ་དང་། ད་ལྟར་གྱི་དང་། མ་བྱོན་པ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎ འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एवं मया श्रुतम्- एअकस्मिन् समये भगवान् वैशाल्यां विहरति स्म आम्रपालीवने महता भिक्षुसंघेन सार्धम् अष्टाभिर्भिक्षुसहस्रैः,	བཅོམ་ལྡན་འདས་ཡངས་པའི་གྲོང་ཁྱེར་ན་ཨཨ་མྲ་སྲུང་བའི་ཚལ་ན་། དགེ་སློང་བརྒྱད་སྟོང་གི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་། ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་ཟད་པ་། ཉོན་མོངས་པ་མེད་པ་། དབང་དང་ལྡན་པར་གྱུར་པ་། སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་།
 सर्वैरर्हद्भिः क्षीणास्रवैर्निःक्लेशैर्वशीभूतैः सुविमुक्तचित्तैः सुविमुक्तप्रज्ञैराजानेयैर्महानागैः	ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ་། བྱ་བ་བྱས་པ་།
 कृतकृत्यैः कृतकरणीयैरपहृतभारैरनुप्राप्तस्वकार्थैः परिक्षीणभवसंयोजनैः	བྱེད་པ་བྱས་པ་། ཁུར་བོར་བ་། བདག་གི་དོན་རྗེས་སུ་ཐོབ་པ་། སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་ཡོངས་སུ་ཟད་པ་།
 सभ्यगाज्ञासुविमुक्तचित्तैः सर्वचेतोवशितापरमपारमिताप्राप्तैः ।	ཡང་དག་པའི་ཤེས་པས་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། སེམས་ཀྱི་དབང་ཐམས་ཅད་ཀྱི་དམ་པའི་ཕ་རོལ་ཏུ་སོན་པ་ཤ་སྟག་གོ་།
 द्वात्रिंशदा च बोधिसत्त्वसहस्त्रैः सार्धम्- अभिज्ञानाभिज्ञातैर्बोधिसत्त्वैर्महाभिज्ञापरिकर्मनिर्यातैर्बुद्धाधिष्ठानाधिष्ठितैर्धर्मनगरपालैः	བྱང་ཆུབ་སེམས་དཔའ་སུམ་ཁྲི་ཉིས་སྟོང་དང་ཡང་ཐབས་གཅིག་སྟེ་། མངོན་པར་ཤེས་པ་མངོན་པར་ཤེས་པའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་མངོན་པར་༄༢༧༡ཨ་༌༎ ཤེས་པ་ཆེན་པོ་ཡོངས་སུ་སྦྱངས་པ་ལས་ངེས་པར་བྱུང་བ་། སངས་རྒྱས་ཀྱིས་བྱིན་གྱི་རླབས་ཀྱིས་བྱིན་གྱིས་བརླབས་པ་། ཆོས་ཀྱི་གྲོང་ཁྱེར་སྲུང་བ་།
 सद्धर्मपरिग्राहकैर्महासिंहनादिभिर्दशदिक्षु सुगर्जितनादैरनध्येषितं सर्वसत्त्वानाम्	དམ་པའི་ཆོས་ཡོངས་སུ་འཛིན་པ་། སེང་གེའི་སྒྲ་ཆེན་པོ་སྒྲོགས་པ་། ཕྱོགས་བཅུར་སྒྲ་ཤིན་ཏུ་བསྒྲགས་པ་། གསོལ་བ་མ་བཏབ་པར་སེམས་ཅན་ཐམས་ཅད་ཀྱི་དགེ་བའི་བཤེས་གཉེན་དུ་གྱུར་པ་།
 कल्याणमित्रभूतैस्त्रिरत्नगोत्रानाच्छेद्यकारिभिर्निबृतमारप्रत्यर्थिकैः सर्वपरप्रवाद्यनभिभूतैः	དཀོན་མཆོག་གསུམ་གྱི་རིགས་རྒྱུན་མི་འཆད་པར་བྱེད་པ་། བདུད་དང་། ཕྱིར་རྒོལ་བ་བཅོམ་པ་། ཕ་རོལ་གྱི་རྒོལ་བ་ཐམས་ཅད་ཀྱིས་ཟིལ་གྱིས་མི་ནོན་པ་།
 स्मृतिबुद्ध्यवबोधसमाधिधारणीप्रतिभानसम्पन्नैः सर्वावरणपर्युत्थानविगतैरनावरणविमोक्ष	དྲན་པ་དང་། བློ་གྲོས་དང་། རྟོགས་པ་དང་། ཏིང་ངེ་འཛིན་དང་། གཟུངས་དང་། སྤོབས་པ་ཕུན་སུམ་ཚོགས་པ་། སྒྲིབ་པ་དང་། ཀུན་ནས་ལྡང་བ་ཐམས་ཅད་དང་བྲལ་བ་། སྒྲིབ་པ་མེད་པའི་རྣམ་པར་ཐར་པ་ལ་གནས་པ་། སྤོབས་པ་རྒྱུན་མི་འཆད་པ་།
 उपस्थितैरनाच्छेद्यप्रतिभानैर्दानदमनियमसंयमशीलक्षान्तिवीर्यध्यानप्रज्ञोपायकौशल्यप्रणिधानबलज्ञानपारमितानिर्यातैरनुपलब्धिधर्मक्षान्तिसमन्वागतैरवैवर्तिकधर्मचक्रप्रवर्तयद्भिरलक्षणमुद्रामुद्रितैः	སྦྱིན་པ་དང་། དུལ་བ་དང་། མི་འགྱུར་བ་དང་། ཡང་དག་པར་སྡོམ་པ་དང་། ཚུལ་ཁྲིམས་དང་། བཟོད་པ་དང་། བརྩོན་འགྲུས་དང་། བསམ་གཏན་དང་། ཤེས་རབ་དང་། ཐབས་ལ་མཁས་པ་དང་། སྨོན་ལམ་དང་། སྟོབས་དང་། ཡེ་ཤེས་ཀྱི་ཕ་རོལ་ཏུ་ཕྱིན་པ་ལས་ངེས་པར་བྱུང་བ་། མི་དམིགས་པའི་ཆོས་ལ་བཟོད་པ་དང་ལྡན་པ་། ཕྱིར་མི་ལྡོག་པའི་ཆོས་ཀྱི་འཁོར་ལོ་སྐོར་བ་།
