 धर्म-चक्र-प्रवर्तनो नाम प्रथमः परिवर्तः ॐ नमः श्रीसर्वबुद्धबोधिसत्त्वेभ्यः ॥ बुद्धं प्रणम्य सर्वज्ञं धर्मं सङ्घं गुणाकरं । करुणापुण्डरीकाख्यं प्रवक्ष्ये बोधिसूत्रकं ॥	༄༢༠༩བ་རྒྱ་གར་སྐད་དུ་། ཨའརྱ་ཀའ་རུ་ནའ་པུ་ནད་རའི་ཀ་ནའ་མ་མཧའ་ཡའ་ན་སའུ་ཏྲ་། བོད་སྐད་དུ་། འཕགས་པ་སྙིང་རྗེ་པདམ་དཀར་པོ་ཞེས་བྱ་བ་ཐེག་པ་ཆེན་པོའི་མདོ་། བམ་པོ་དང་པོ་། སངས་༄༢༡༠ཨ་༌༎ རྒྱས་དང་བྱང་ཆུབ་སེམས་དཔའ་ཐམས་ཅད་ལ་ཕྱག་འཚལ་ལོ་༎
 एवं मया श्रुतम् ।	འདི་སྐད་བདག་གིས་ཐོས་པ་དུས་གཅིག་ན་།
 एकस्मिन् समये भगवान् राजगृहे विहरति स्म गृध्रकूटे पर्वते महता भिक्षुसङ्घेन	བཅོམ་ལྡན་འདས་རྒྱལ་པོའི་ཁབ་ན་བྱ་རྒོད་ཀྱི་ཕུང་པོའི་རི་ལ་།
 सार्धं द्वादशभिर्भिक्षुशतैः सर्वैरर्हद्भिः क्षीणास्रवैर्निःक्लेशैर्वशीभूतैः	དགེ་སློང་དྲུག་ཁྲི་ཉིས་སྟོང་གི་དགེ་སློང་གི་དགེ་འདུན་ཆེན་པོ་ཐམས་ཅད་ཀྱང་དགྲ་བཅོམ་པ་། ཟག་པ་ཟད་པ་། ཉོན་མོངས་པ་མེད་པ་། དབང་དང་ལྡན་པར་གྱུར་པ་། སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་།
 सुविमुक्तचित्तैः सुविमुक्तप्रज्ञैराजानेयैर्महानागैः कृतकृत्यैः कृतकरणीयैरपहृतभारैरनुप्राप्तस्वकार्थैः	ཤེས་རབ་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། ཅང་ཤེས་པ་། གླང་པོ་ཆེན་པོ་བྱ་བ་བྱས་པ་། བྱེད་པ་བྱས་པ་། ཁུར་བོར་བ་། བདག་གི་དོན་རྗེས་སུ་ཐོབ་པ་།
 परिक्षीणभवसंयोजनैः सम्यगाज्ञासुविमुक्तचित्तैः सर्वचेतोवशिपरमपारमिताप्राप्तैरभिज्ञानाभिज्ञातैर्महाश्रावकैः । (क्प्सू २) तद्यथा, आयुष्मता चाज्ञातकौण्डिन्येन आयुष्मता चास्वजिता आयुष्मता च बाष्पेण आयुष्मता च महास्थाम्ना आयुष्मता च भद्रिकेण आयुष्मता च महाकाश्यपेन आयुष्मता चोरुविल्वाकाश्यपेन आयुष्मता	སྲིད་པར་ཀུན་ཏུ་སྦྱོར་བ་ཡོངས་སུ་ཟད་པ་། ཡང་དག་པའི་ཤེས་པས་སེམས་ཤིན་ཏུ་རྣམ་པར་གྲོལ་བ་། སེམས་ཀྱི་དབང་ཐམས་ཅད་ཀྱི་དམ་པའི་ཕ་རོལ་ཏུ་སོན་པ་ཤ་སྟག་དང་ཐབས་གཅིག་ཏུ་བཞུགས་ཏེ་། གང་ཟག་གཅིག་མ་གཏོགས་པ་ནི་འདི་ལྟ་སྟེ་།
 च गयाकाश्येपेन आयुष्मता च शारिपुत्रेण आयुष्मता च महामौद्गल्यायनेन आयुष्मता च महाकात्यायनेन आयुष्मता चानिरुद्धेन आयुष्मता च रेवतेन आयुष्मता च कंफिल्लेन आयुष्मता च गवांपतिना आयुष्मता च पिलिन्दवत्सेन आयुष्मता च बकुलेन आयुष्मता च महाकौष्ठिलेन आयुष्मता च भरद्वाजेन आयुष्मता च महानन्देन आयुष्मता चोपनन्देन आयुष्मता च सुन्दरनन्देन आयुष्मता च पूर्णेन आयुष्मता च सुभूतिना आयुष्मता च राहुलेन । एवं प्रमुखैश्चानेकैर्महाश्राकैरायुष्मता चानन्देन शैक्षेण, अन्याभ्यां भिक्षुसहस्राभ्यां शैक्षाशैक्षाभ्यां । महाप्रजापतीप्रमुखैश्च षड्भिक्षुणीसहस्रैः, यशोधरया च भिक्षुण्या राहुलमात्रा सपरिवारया ।	ཚེ་དང་ལྡན་པ་ཀུན་དགའ་བོའོ་༎ བྱམས་པ་ལ་སོགས་པ་གཟུངས་དང་། བཟོད་པ་དང་། ཏིང་ངེ་འཛིན་ཐོབ་པ་། སྟོང་པ་ཉིད་ལ་གནས་པ་།
 अशीतिभिश्च बोधिसत्त्वसहस्रैः सर्वैरवैवर्तिकैरेकजातिप्रतिबद्धैर्यदुतानुत्तरायां सम्यक्संबोद्धौ धारणीप्रतिलब्धैर्महाप्रतिभानप्रतिष्ठितैरवैवर्त्यधर्मचक्रप्रवर्तकैर्बहुबुद्धशतसहस्रपर्युपासितैर् (क्प्सू ३) बहुबुद्धशतसहस्रावरोपितकुशलमूलैर्बहुबुद्धशतसहस्रसंस्तुतैर्मैत्रीपरिभावितकायचित्तैस्तथागतज्ञानावतारणकुशलैर्महाप्रज्ञैः	ཕྱིར་མི་ལྡོག་པའི་བྱང་ཆུབ་སེམས་དཔའ་སེམས་དཔའ་ཆེན་པོ་ས་ཡ་ཕྲག་བརྒྱད་དང་ཡང་ཐབས་གཅིག་གོ་། 
 प्रज्ञापारमितागतिंगतैर्बहुलोकधातुशतसहस्रविश्रुतैर्बहुप्राणकोटीनियुतशतसहस्रसंपालकैः । तद्यथा, मञ्जुश्रिया च कुमारभूतेन बोधिसत्त्वेन महासत्त्वेन अवलोकितेश्वरेण च महास्थामप्राप्तेन च सर्वार्थनाम्ना च नित्योद्युक्तेन च अनिक्षिप्तधुरेण च रत्नपाणिना च भैषज्यराजेन च भैषज्यसमुद्गतेन च व्यूहराजेन च प्रदानशूरेण च रत्नचन्द्रेण च पूर्णचन्द्रेण च महाविक्रमिणा च अनन्तविक्रमिणा च त्रैलोक्यविक्रमिणा च महाप्रतिभानेन च सततसमिताभियुक्तेन च धरणिंधरेण च अक्षयमतिना च महामतिना च शान्तमतिना च नक्षत्रराजेन च रत्नवैरोचनेन च मैत्रेयेण च बोधिसत्त्वेन महासत्त्वेन सिंहेन च बोधिसत्त्वेन महासत्त्वेन ।	མི་མཛད་ཀྱི་བདག་པོ་ཚངས་པ་དང་། ཚངས་རིས་ཀྱི་ལྷའི་བུ་འབུམ་ཕྲག་མང་པོ་དང་ཡང་ཐབས་གཅིག་གོ་༎
 भद्रपालपूर्वंगमैश्च षोडशभिः सत्पुरुषैः सार्धं । तद्यथा, भद्रपालेन च रत्नाकरेण च सुसार्थवाहेन च नरदत्तेन च गुहगुप्तेन च वरुणदत्तेन च इन्द्रदत्तेन च उत्तरमतिना च विशेषमतिना च वर्धमानमतिना च अमोघदर्शिना च सुसंप्रस्थितेन च सुविक्रान्तविक्रमिणा (क्प्सू ४)	ལྷའི་བུ་གཞན་འཕྲུལ་དང་། གཞན་འཕྲུལ་གྱི་ལྷའི་༄༢༡༠བ་བུ་ས་ཡ་ཕྲག་བརྒྱད་དང་ཡང་ཐབས་གཅིག་གོ་༎
