		10.0
vEdya maQju SrI parivartA para paryAyA saptaSatikA prajQApAramitA om namaH BagavatyE Arya prajQApAramitAyE	@123b / /rgya gar skad du /a'arya sapta sha ti ka n'a ma pradzny'a pa ra mi ta ma h'a ya na s'u tra / bod skad du / 'phags pa shes rab kyi pha rol tu phyin pa bdun brgya pa zhes bya ba theg pa chen po'i mdo / bam po dang po /sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	71.3674833662227
evam mayA Srutam	'di skad bdag gis thos pa dus gcig na /	80.5537645877936
ekasmin samaye BagavAn SrAvastyAm viharati sma jetavane nATapiNxadasya ArAme mahatA Bikzu saMGena sArDam paripUrNena arhat Bikzu sah boDisattvAnAm ca mahAsattvAnAm mahA saMnAha saMnadDAnAm paripUrNEH daSaBiH boDisattva Sata sahasrEH sArDam sarvEH avinivartanIyEH anuttsamyaksaMboDeH tat yaTA  maQju SriyA ca kumAra BUtena mEtreyeNa ca asaFga pratiBAnena ca anikzipta DureNa ca	bcom ldan 'das mnyan yod na rgyal bu rgyal byed kyi tshal mgon med zas sbyin gyi kun dga' ra ba na dge slong stong tham pa'i dge slong gi dge 'dun chen po dang thabs cig tu bzhugs so // byang chub sems dpa' sems dpa' chen po go cha bgos pa sa ya thams cad kyang bla na med pa yang dag par rdzogs pa'i byang chub las phyir mi ldog pa sha stag la 'di lta ste // / 'jam dpal gzhon nur gyur pa dang / byams pa dang / spobs pa thams cad med dang / brtson pa mi 'dor ba dang / de dag la sogs pa byang chub sems dpa' sa ya dang yang thabs cig go / de nas 'jam dpal gzhon nur gyur pa de bzhin gshegs pa la blta ba dang / phyag bya ba dang / bsnyen bkur bya ba'i phyir skya rengs shar ba'i dus kyi tshe rang gi gnas nas byung @124a *//	69.54917883575769
evaMpramuKEH daSaBiH boDisattva Sata sahasrEH aTa Kalu maQjuSrIH kumAra BUtaH ruNa udgata kAla samaye svakAt vihArAt nizkramya yena taTAgata vihAraH tena upasaMkrAmat upasaMkramya vihArasya bahis dvAre sTitaH BUt taTAgatasya darSanAya vandanAya paryupAsanAya	ste de bzhin gshegs pa'i pho brang gi sgo ga la ba der song nas phyin pa dang / pho brang gi sgo'i phyi rol tu 'dug go /	12.314631085261873
aTa AyuzmAn api SAradvatI putraH svakAt vihArAt nizkramya yena taTAgata vihAraH tena upasaMkrAmat BagavataH darSanAya vandanAya paryupAsanA aTa AyuzmAn api pUrNaH mEtrAyaNI putraH AyuzmAn api mahAmOdgalyAyanaH AyuzmAn api mahAkASyapaH	de nas tshe dang ldan pa sh'a radva ti'i bu yang bcom ldan 'das la blta ba dang / phyag bya ba dang / bsnyen bkur bya ba'i phyir rang gi gnas nas byung ste de bzhin gshegs pa'i pho brang ga la ba der song ngo //	62.208515967210154
AyuzmAn api mahAkAtyAyanaH AyuzmAn api mahAkOzWilaH anye ca mahA SrAvakAH sva kasvakeByaH vihAreByaH nizkramya yena BagavataH vihAraH tena upasaMkrAntAH	de nas tshe dang ldan pa byams ma'i bu gang po dang / tshe dang ldan pa moo dgal gyi bu chen po dang / tshe dang ldan pa 'od srung chen po dang / tshe dang ldan pa ka ty'a ya'i bu chen po dang / tshe dang ldan pa gsus po che dang / de dag thams cad dang / gzhan yang nyan thos chen po rnams rang rang gi gnas nas byung ste bcom ldan 'das kyi pho brang ga la ba der song nas phyin pa dang / phyogs gcig tu 'khod do;/	76.202871687877
upasaMkramya ekAnte tasTuH aTa Kalu BagavAn aBikrAnta aBikrAntam mahA SrAvaka saMnipAtam viditvA svakAt vihArAt nizkramya bahis dvArasya ekAnte prajQapte eva Asane ny	de nas bcom ldan 'das kyis nyan thos chen po rnams 'ongs shing lhags te 'dus par mkhyen nas bdag gi pho brang nas byung ste pho brang gi phyi rol gyi phyogs gcig tu gdan bting ba la bzhugs so //	82.72050848473387
nizadya ca BagavAn jAnan= eva Ayuzmantam SAradvatI putram Amantrayate sma  kutas tvam SAradvatI putra kalyam eva Agatya taTAgata vihAra d	bzhugs nas kyang bcom ldan 'das kyis mkhyen bzhin du tshe dang ldan pa sh'a radva ti'i bu la bka' stsal pa / sh'a radva ti'i bu / khyod ci'i phyir zhogs pas 'ongs te de bzhin gshegs pa'i pho brang gi sgo na 'dug /	91.61682704992111
evam ukte AyuzmAn SAradvatI putraH Bagavantam etat avocat  sarva praTamataram Bagavat maQjuSrIH kumAra BUtaH taTAgata vihAra dvAre sTitaH	de skad ces bka' stsal pa dang / bcom ldan 'das la tshe dang ldan pa sh'a radva ti'i bus 'di skad ces gsol to // bcom ldan 'das / thams cad kyi thog ma nyid du 'jam dpal gzhon nur gyur pa de bzhin gshegs pa'i pho brang gi chab @124b sgor mchis so // bdag ni /	90.91455680884964
paScAdvayam Bagavantam drazwu kAmAH	bcom ldan 'das la blta bar 'tshal ba'i slad du slad kyis mchis so //	65.14622742821888
aTa Kalu BagavAn jAnan= eva maQju Sriyam kumAra BUtam Amantrayate sma  satyam kila	de nas bcom ldan 'das kyis mkhyen bzhin du 'jam dpal gzhon nur gyur pa la bka' stsal pa / 'jam dpal /	89.87929665943967
tvam maQjuSrIH sarva praTamataram taTAgata vihAra dvAre sTitaH taTAgatasya darSanAya vandanAya paryupAsanAya ca	khyod de bzhin gshegs pa la blta ba dang / phyag bya ba dang / bsnyen bkur bya ba'i phyir thams cad kyi thog ma nyid du de bzhin gshegs pa'i pho brang gi sgo na 'dug pa bden nam /	90.80545362782567
evam ukte maQjuSrIH kumAra BUtaH Bagavantam etat avocat  evam etat Bagavan	de skad ces bka' stsal pa dang / bcom ldan 'das la 'jam dpal gzhon nur gyur pas 'di skad ces gsol to // bcom ldan 'das / de de lta lags /	91.23207544586337
evam etat sugata	bde bar gshegs pa / de de lta lags te /	96.17117095604921
praTamataram asmi AgataH svakAt vihArAt nizkramya yena taTAgata vihAraH tena upasaMkrAntaH upasaMkramya ekAnte sTitaH BagavataH darSanAya vandanAya paryupAsanAya	bdag de bzhin gshegs pa la blta ba dang / phyag bgyi ba dang / bsnyen bkur bgyi ba'i slad du thams cad kyi thog ma nyid du rang gi gnas nas byung ste de bzhin gshegs pa'i pho brang ga la ba der mchis nas phyogs gcig tu mchis so //	88.7946176102656
tat kasya hetoH	de ci'i slad du zhe na / bcom ldan 'das / 'di ltar / bdag ni /	95.26511089263424
taTA hi Bagavan atRptaH ham taTAgatasya darSanena vandanena paryupAsanena ca	de bzhin gshegs pa la blta ba dang / phyag bgyi ba dang / bsnyen bkur bgyi bas ma ngoms pa'i slad du'o // bcom ldan 'das / 'di ltar /	74.30081540234447
yat api aham Bagavan taTAgatam upasaMkramAmi darSanAya vandanAya paryupAsanAya tat sarva sattvAnAm arTAya saced Bagavan saptaH vEdya	bdag de bzhin gshegs pa la blta ba dang / phyag bgyi ba dang / bsnyen bkur bgyi ba'i slad du mchis pa de yang sems can thams cad kyi don gyi slad du ste / bcom ldan 'das / gal te de bzhin gshegs pa la blta ba dang / phyag bgyi ba dang / bsnyen bkur bgyi ba ji ltar bdag gis mthong ba dang / ji ltar bdag phyag @125a *//	79.62717688820308
taTAgataH drazwavyaH vanditavyaH paryupAsitavyaH evam drazwavyaH	bgyid pa dang / ji ltar bdag bsnyen bkur bgyid pa de ltar blta bar bgyi'o //	66.315126953865
