explana torI rema Rks a numbeH of five figureH at Te left side indi cateH Te location of Te key word id Te basit textH id Te case of Te sv Te hb and Te vn Te first Tree figureH indicate Te page numbeH and Te last twaH indicate Te line numbeH foH example id Te case of Te pu and Te nb Te secA Und figure indi cateH Te CapteH numbeH and Te last Tree figureH indicate Te karika oH sutra numbeH foH example  Te pramana sidDi CapteH Te pararTa numana CapteH sutra id Te case of Te sp Te last twaH figureH indicate Te karika numbeH foH example id TiH database sa intences are arti ficiallI dividet intaH woH dunits alTouG Tey invA ulve a Ponetit fusion oH union id Te basit textH furTeH ca umpound wordH are dividet intaH TeiH sha Urtest ca unstitutive elements we use a hi Pen taH indicate Tat hi Penatet elema ints originallI fA Urm a ca umpount word wiT Te fa ullowing exceptiA uns Te prefixeH a dur nih remEn undividet irrespective of attaCment taH wordH oH ca umpound words suffixeH making an adveH b foH example vat vasa are dividet but su ffixeH makinc a possessive adjet tive foH example vat mad remEn undividet and terms suC as a numerat Da viDa prakara remEn alsaH undividet ca umpound wordH wiT Te suffixeH ta tvaH oH Bava Buta fundamentally remEn undividet foH example karya karana Bava Butata ca umpound wordH wiT evam tat taTa para yaTa su sve id Te wos Deat fundamentallI remEn undividet foH example evam jatiya tat utpatti taTakrta paratantra yaTarTa yaTasvam sujnana tva svaBava some ca umpount wordH whiC are regardet aH terminaH logI remEn alsaH undividet foH example agnihotra ayoga vyavacCeda arTapatti padarTa param arTa prasajya pratiseDa virudDa vyaBicarin samanantara pratyaya samtana parinama samanya laksana sva Bava pratibanDa Tose termH whose wos Deat iH subject taH Te sanDi ruleH foH example d Detu are citet id TeiH originan fa Urm foH example d hetu foH Te sake of usinc TiH database taH make an kwid index Ogust   tsukuba motoi ono note TiH data base iH quite a tentative one and i musD admit Tat Tere are a lot of erroH H and defects id TiH version i woult ap preciate id verI muC if Te useH would point oud ani errorH id TiH version saH Tat we cat make a betteH new version id Te future emEt onologoH tsukubaacjp		10.0
namaH budDAya	@238a # // rgya gar skad du /he tu bin du n'a ma pra ka ra na / bod skad du / gtan tshigs kyi thigs pa zhes bya ba'i rab tu byed pa / 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	46.60364065387734
parokza arTa pratipatteH anumAnaa ASraya tvAt tad vyutpAdana	don lkog tu gyur pa sgrub pa'i rten ni / rjes su dpag pa nyid yin pas / de bye brag tu rtogs par @238b bya ba'i phyir /	85.6629051003301
arTam saMkzepate idam AraByate	mdor bsdus nas 'di brtsam mo //	80.4400647378737
pakza DarmaH tad aMSena vyAptaH hetuH triDA eva saH	phyogs chos de'i chas khyab pa ni // gtan tshigs de ni rnam gsum nyid //	86.07716230504337
avinA aBAva niyamAt hetvABAsAH tatas apare	med na mi 'byung nges phyir ro // gtan tshigs ltar snang de las gzhan //	87.14831410597947
pakzaH DarmI	phyogs ni chos can te /	78.5616162341574
avayave samudAya OpacArAt prayojanaa BAvAt	yan lag la spyi nye bar brtags pa'i phyir ro //	75.8178733663356
anupacAraH iti ced na	gal te dgos pa med pa'i phyir nye bar gdags par mi bya'o zhe na /	81.07364280407245
sarva Darmi Darma pratizeDa arTa tvAt	ma yin te nye bar gdags pa ni chos can gyi chos thams cad dgag pa'i phyir te /	79.38328522484484
upacArasya evam hi cAkzuza tvaa Adi parihRtam Bavati	de ltar na mig gis gzung bar bya ba yin pa'i phyir ro zhes bya ba la sogs pa yongs su spangs pa yin no //	75.45767328607167
Darma vacanena api Darmasya para ASraya tvAt Darmya ASraya	gal te chos ni gzhan la brten pa yin pas kyang / rten chos can 'grub la /	74.88255813753278
sidDO Darmi grahaNAt pratyAsatteH sADya Darmi sidDiH iti	chos can smos pas kyang nye ba yin pa'i phyir / bsgrub par bya ba'i chos can yin par 'grub po zhe na / dpe'i chos can yang nye ba yin pa'i phyir ro //	81.9150647173038
ced na dRzwAnta DarmiNaH api pratyAsatteH tad aMSa vyAptyA dRzwAnta DarmiNi sattva sidDeH Darmi vacanAt sADya Darmi	de'i chos khyab pas dpe'i chos can la yod par grub pa'i phyir ; chos can gyi chos smos pas ni / bsgrub par bya ba'i chos can yongs su bsdus so //	86.39408964810028
parigrahaH sidDe api punarvacanam niyama arTam ASaFkyeta	bsgrub kyang nges par bya ba'i phyir yang smos su dogs par 'gyur te /	81.93418062654612
sajAtIyaH eva sattvam iti sidDe api tad aBAve vyatireke	mthun pa la yod pa kho nas ldog pa la de med par grub mod kyi /	86.73927808302531
sADyaa BAve asattva vacana vat tad aMSa vyApti vacanAt sidDe	bsgrub par bya ba med pa la med pa zhes smos pa bzhin du / de'i chos khyab pa smos pas /	84.84033239877475
api dRzwAnta DarmiNi sattve Darmi vacanam tatra eva BAva	dpe'i chos can la yang yod par grub mod kyi / de nyid la yod par nges par bya ba'i phyir / chos can smos su dogs par 'gyur ro //	80.33040240948714
niyama arTam ASaFkyeta tasmAt sAmarTyAt arTa gatO api upacAra mAtrAt samAna nirdeSAt pratipatti gOravam ca parihRtam	de bas na shugs kyis don go yang nye bar brtags pa tsam yi ge mnyam pas sgrub dka' ba yang yongs su spangs pa yin no // gal te phyogs kyi chos nyid yin na /	81.8252869154608
Bavati pakzasya Darma tve tad viSezaNa apekzasya anyatra ananuvRtteH	de'i khyad par la ltos pa gzhan du mi 'jug go zhe na /	73.62225067419965
asADAraNa tA iti ced na ayoga vyavacCedena viSezaNAt yaTA cEtraH DanurDaraH iti na anya yoga vyavacCedena yaTA pArTaH DanurDaraH iti	ma yin te ma 'brel ba rnam par bcad pas bye brag tu byas pa'i phyir dper na nag pa gzhu thogs so zhes bya ba lta bu yin gyi / dper na srid sgrub gzhu thogs pa lta bu'o / zhes gzhan dang 'brel ba rnam par bcad pas ni ma yin no //	88.68151463618236
tad aMSaH tad DarmaH	de'i cha ni de'i chos so //	82.3216749385551
vyAptiH vyApakasya tatra BAvaH eva vyApyasya vA tatra eva BAvaH	khyab pa ni de la khyab par byed pa yod pa kho na'am /	82.91174431946038
etena anvayaH vyatirekaH vA pakza DarmaH ca yaTAsvam pramANena niScitaH uktaH	yang na de kho na la khyab par bya ba yod pa'o // 'dis rjes su 'gro ba'am / ldog pa dang phyogs kyi chos rang gi tshad ma ji lta bdag gis nges par bshad @239a * // pa yin te /	84.62921186981227
sarvatra hetO sADya Darmaa BAve	gtan tshigs thams cad la bsgrub par bya ba'i chos med na /	90.11714046576927
vyAptyasidDeH vyApaka nivRttO vA vyatirekaa BAvAt anvaya vyatirekAByAm	khyab pa mi 'grub pa'i phyir ram / yang na khyab par byed pa log na ldog pa med pa'i phyir ro // rjes su 'gro ba dang / ldog pa nges pa dag gis ni /	91.15728746886973
niScitAByAm tad aMSa vyAptiH niScitA	de'i chos khyab pa nges pa yin no //	66.56957483291626
tatra pakza Darmasya sADya DarmiNi pratyakzatas anumAnataH vA prasidDiH niScayaH	de la bsgrub par bya ba'i chos can la / phyogs kyi chos mngon sum mam / rjes su dpag pa'i sgo nas rab tu grub pa ni nges pa ste /	90.630101620363
yaTA pradeSe DUmasya Sabde	dper na phyogs na du ba'am /	82.48325954164777
vA kRtaka tvasya sa DUmam hi pradeSam arTa antara vivikta rUpam	sgra la byas pa nyid lta bu'o // du ba dang bcas pa'i phyogs don gzhan gyis dpe na pa'i ngo bo can thun mong ma yin pa'i bdag nyid du mngon sum gyis mthong ba la /	82.70258562905593
asADAraNaa AtmanA dRzwavataH pratyakzeNa yaTA dRzwa Beda vizayam smArtam liFga vijQAnam utpadyate	ji ltar mthong ba tha dad pa'i yul can dran pa rtags shes pa skye'o //	72.06474193425551
tatra yat Adyam asADAraNa vizayam darSanam tat eva pramANam	de la dang po yul thun mong ma yin pa mthong ba gang yin pa de kho na tshad ma yin no //	91.90535293859406
tasmin taTABUte dRzwe sati sa yena yena asADAraNas tat asADAraNa tAm tatas Bedam aBilapanti atad vyAvRtti vizayA smRtiH utpannA pratyakza balena yaTA dRzwaA AkAra grahaNAt na	de de ltar mthong nas mngon sum gyi stobs kyis de dang dang gang gis thun mong ma yin pa de'i thun mong ma yin pa nyid de las tha dad pa mngon par brjod pa de ma yin pa las log pa'i yul can gyi dran pa skyes pa ni / ji ltar yongs su mthong ba'i rnam pa 'dzin pa'i phyir tshad ma ma yin te /	91.11366271972656
pramANam prAk asADAraNam dRzwvA asADAraNaH iti aBilapataH	sngar thun mong ma yin pa mthong nas / thun mong ma yin pa'o zhes mngon par brjod pas ni /	88.43839081609711
apUrva arTa aDigamaa BAvAt arTa kriyA sADanasya darSanAt	sngon ma rtogs pa'i don rtogs pa med pa'i phyir ro // don byed pa sgrub pa mthong zin pa'i phyir /	86.25205805862909
