tarka BAzA pratyakzam		10.0
maFgala AcaraNam	@336b # // rgya gar skad du /tarka bh'a sh'a / bod skad du / rtog ge'i skad / sangs rgyas la phyag 'tshal lo //	59.97054654743438
gurum praNamya lokeSam SiSunAm alpa meDasAm	bla ma 'jig rten dbang btud nas // byis pa yid gzhungs chung ba rnams //	78.18173581636366
Darma kIrti matam SrutyE tarka BAzA prakASyate pramANa sAmAnya lakzaNam	chos kyi grags pa'i lugs mnyan phyir // rtog ge'i skad ni rab gsal bya //	84.2352752056818
iha Kalu prekzA pUrva kAriNaH rTi janAH sarva puruza arTa sidDi nimittam pramANam anusaranti iti pramANam AdO vyutpAdyate	'dir rtog pa sngon du gtong ba don du gnyer ba'i skye bo rnams / skyes bu'i don thams cad 'grub pa'i rgyu mtshan tshad ma'i rjes su 'brang bas dang por tshad ma gtan la dbab par bya'o //	88.75411555192106
pramANam samyak jQAnam apUrva gocaram	tshad ma ni yang dag pa'i shes pa sngar ma rtogs pa'i spyod yul can no //	90.27851000187795
pramIyate rTaH nena iti pramANam tat eva samyak jQAnam sandeha viparyAsa doza rahita tvAt	'dis don 'jal bas na tshad ma yin la de nyid yang dag pa'i shes pa ste the tshom dang phyin ci log gi skyon dang bral ba nyid kyi phyir ro //	89.64453532277591
avisaMvAdakam jQAnam loke samyak jQAnam aBiDIyate	slu ba med pa'i shes pa ni 'jig rten na yang dag pa'i shes par brjod la phyir ro //	79.68367201396292
na ca saMSaya viparyAsa jQAnayoH avisaMvAdaka tvam asti yaTA sTANuH vA puruzaH vA iti jQAnasya marIcikAsu vA jala jQAnasya	/ the tshom dang phyin ci log gi shes pa dag la mi slu ba nyid yod pa yang ma yin te shing skam mam mi yin snyam pa'i shes pa dang / smig rgyu la chu'i rnam par shes pa bzhin no //	85.94415083572419
apUrvaH gocaraH asya iti apUrva gocaram	de'i spyod yul sngar med pa yin pas sngar ma rtogs pa'i spyod yul can no //	75.17622774845056
gocaraH vizayaH Gawa AdiH	spyod yul ni yul de bum pa la sogs pa yin la //	90.79015342225419
tasmAt utpannam tad arTa prApaNa yogyam jQAnam pramANam pramANasya kAryam	de las skyes pa de'i don thob par rung ba'i shes pa ni tshad ma'o //	85.37317615498945
