vEdya		10.0
suKAvatI vyUhaH vistara mAtRkA om namaH ratnatrayAya om namaH SrI sarva budDa boDisattveByaH namaH daSa diS anantA paryanta loka DAtu pratizWiteByaH sarva budDa boDisattva Arya SrAvaka pratyekabudDeByaH tIta anAgata pratyutpanneByaH namaH mita ABAya namaH cintya guNa antarAtmane start suKv	@367a / /rgya gar skad du /a'arya aa mi t'a bha ba byu ha / n'a ma ma h'a y'a na s'u tra / bod skad du / 'phags pa 'od dpag med kyi bkod pa zhes bya ba theg pa chen po'i mdo / bam po dang po / sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	45.57568365879046
evam mayA Srutam	'di skad bdag gis thos pa dus gcig na /	80.55377054825807
ekasmin samaye BagavAn rAjagRhe viharati sma gRDra kUwaparvate mahatA Bikzu saMGena sArDam dvAtriMSatA Bikzu sahasrEH	bcom ldan 'das rgyal po'i khab na bya rgod kyi phung po'i ri la dge slong sum khri nyis stong gi dge slong gi dge 'dun chen po dang thabs gcig tu bzhugs te / thams cad kyang dgra bcom pa / zag pa zad pa / nyon mongs pa med pa / gnas pa dang ldan pa /	88.33570834905595
sarvEH arhadBiH kzINa AsravEH niHkleSEH uzitavadBiH samyak AjQA su vimukta cittEH parIkza cittEH	yang dag pa'i shes pas sems shin tu rnam par grol ba / srid par kun tu sbyor ba yongs su zad pa /	71.13071174175141
parikzINa Bava saMyojanEH anuprApta svaka arTEH vijitavadBiH uttama dam aTa prAptEH su vimukta cittEH	@367b bdag gi don rjes su thob pa / rnam par rgyal ba dang ldan pa / dul ba dang zhi ba'i mchog thob pa / sems shin tu rnam par grol ba / shes rab shin tu rnam par grol ba / cang shes pa / glang po chen po /	81.40082479694466
su vimukta prajQEH mahA nAgEH zaw aBijQEH vaSIBUtEH azwa vimokza DyAyiBiH bala prAptEH aBijQAta aBijQEH	mngon par shes pa drug dang ldan pa / dbang dang ldan par gyur pa / rnam par thar pa brgyad la bsam gtan pa / stobs thob pa / mngon par shes pas mngon par shes pa /	84.9159952950855
sTavirEH mahA SrAvakEH	gnas brtan nyan thos chen po sha stag la 'di lta ste / tshe dang ldan pa kun shes ko'u di n+ya dang / tshe dang ldan pa rta thul dang / tshe dang ldan pa rlangs pa dang / tshe dang ldan pa ming chen dang / tshe dang ldan pa rgyal bzang dang / tshe dang ldan pa grags lha dang / tshe dang ldan pa dri ma med pa dang / tshe dang ldan pa lag bzang dang / tshe dang ldan pa byams ma'i bu gang po dang / tshe dang ldan pa ba glang bdag dang; tshe dang ldan pa lteng rgyas 'od srung dang / tshe dang ldan pa chu klung 'od srung dang / tshe dang ldan pa ga ya 'od srung dang / tshe dang ldan pa gzhon nu 'od srung dang / tshe dang ldan pa 'od srung chen po dang; tshe dang ldan pa sh'a ri'i bu dang / tshe dang ldan pa mo'u dgal gyi bu chen po dang / tshe dang ldan pa gsus po che dang / tshe dang ldan pa ka pi na chen po dang / tshe dang ldan pa skul byed chen po dang / tshe dang ldan pa ma 'gags pa dang / tshe dang ldan pa grum po dang / tshe dang ldan pa dga' yod dang / tshe dang ldan pa kim pi la dang / tshe dang ldan pa rab 'byor dang / tshe dang ldan pa nam gru dang / @368a *// tshe dang ldan pa seng ldeng nags pa dang / tshe dang ldan pa ba ku la dang / tshe dang ldan pa legs 'ongs dang / tshe dang ldan pa don yod rgyal po dang / tshe dang ldan pa pha rol son dang / tshe dang ldan pa lam bstan pa dang / tshe dang ldan pa lam phran bstan pa dang / tshe dang ldan pa sgra gcan zin dang / tshe dang ldan pa dga' bo dang / de dag dang gzhan yang mngon par shes pas mngon par shes pa gnas brtan nyan thos chen po sha stag ste / gang zag gcig ma gtogs pa ni /	10.0
tat yaTA  AjQAta kONxinyena ca aSva jitA ca bAzpeNa ca mahAnAmnA ca BadrajitA ca yaSodevena ca vimalena ca subAhunA ca pUrNa mEtrAyaNI putreNa ca uru bilva AkASyapena ca nadIkASyapena ca gayA kASyapena ca kumArakASyapena ca mahAkASyapena ca SAriputreNa ca mahAmOdgalyAyanena ca mahAkOzWilyena ca mahAkaPilena ca mahA cundena ca anirudDena ca nandikena ca kampilena ca suBUtinA ca revatena ca Kadira vanikena ca vakulena ca svAgatena ca amoGa rAjena ca pArAyaNikena ca patkena ca culla patkena ca nandena ca rAhulena ca AyuzmatA Anandena ca	'di lta ste /	10.0
etEH ca anyEH ca aBijQAta aBijQEH sTavirEH mahA SrAvakEH ekam pudgalam sTApayitvA SEkza pratidyuttari karaNIyam yat idam Ayuzmantam Anandam	slob pa'i lam la gong du bya ba yod pa tshe dang ldan pa kun dga' bo'o //	41.34994216430318
