		10.0
Arya SrI mahAdevI vyAkaraNam  dvAdaSa daNxaka nAma azwa Sata vimalIkaraNA om namaH sarva budDa boDisattveByaH	@102b rgya gar skad du / a'arya shr'i ma h'a de bi by'a ka ra na / bod skad du / 'phags pa lha mo chen mo dpal lung bstan pa / sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal lo //	88.32272149641749
evam mayA Srutam eka samaye BagavAn suKAvatyAm viharati sma mahatA boDisattva saMGena sArDam  tat yaTA avalokita ISvareNa ca boDisattvena mahAsattvena mahA sTAma prAptena ca boDisattvena mahAsattvena sarva nIvaraNa vizkaMBinA ca boDisattvena mahAsattvena kziti garBeNa ca boDisattvena mahAsattvena samantaBadreNa ca boDisattvena mahAsattvena AkASa garBeNa ca boDisattvena mahAsattvena vajrapANinA ca boDisattvena mahAsattvena sarva Baya hareNa ca boDisattvena mahAsattvena evam sarva maFgala DAriNA ca boDisattvena mahAsattvena sarva puNya lakzaNa DAriNA ca boDisattvena mahAsattvena candra sUrya trElokya DAriNA ca boDisattvena mahAsattvena sarva tIrTa maFgala DAriNA ca boDisattvena mahAsattvena maMju SriyA ca kumAra BUtena ca boDisattvena mahAsattvena evaMpramuKEH boDisattvEH mahAsattvEH  Smdv	'di skad bdag gis thos pa dus gcig ni / bcom ldan 'das bde ba can na byang chub sems @103a *// dpa'i dge 'dun chen po 'di lta ste / byang chub sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug dang / byang chub sems dpa' sems dpa' chen po mthu chen thob pa dang / byang chub sems dpa' sems dpa' chen po sgrib pa thams cad rnam par sel ba dang / byang chub sems dpa' sems dpa' chen po sa'i snying po dang / byang chub sems dpa' sems dpa' chen po kun tu bzang po dang / byang chub sems dpa' sems dpa' chen po nam mkha'i snying po dang / byang chub sems dpa' sems dpa' chen po lag na rdo rje dang / byang chub sems dpa' sems dpa' chen po 'jigs pa thams cad sel ba dang / de bzhin du byang chub sems dpa' sems dpa' chen po dag byed kyi bkra shis thams cad 'dzin pa dang / byang chub sems dpa' sems dpa' chen po bsod nams kyi mtshan thams cad 'dzin pa dang / byang chub sems dpa' sems dpa' chen po nyi zla dang / 'jig rten 'dzin pa dang / byang chub sems dpa' sems dpa' chen po mu stegs kyi bkra shis thams cad 'dzin pa dang / byang chub sems dpa' sems dpa' chen po 'jam dpal gzhon nur gyur pa dang / de la sogs pa bskal pa bzang po'i byang chub sems dpa' sems dpa' chen po thams @103b cad dang thabs cig tu bzhugs so //	64.58709353714349
aTa Kalu Arya avalokita ISvaraH boDisattvaH mahAsattvaH yena BagavAn= tena upasaMkrAntaH upasaMkramya BagavataH pAdO SirasA aBivandya ekAnte nyazIdat SrIH api mahAdevI Bagavantam eva upasaMkrAntA	de nas byang chub sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug bcom ldan 'das ga la ba der song ste phyin nas bcom ldan 'das kyi zhabs la mgo bos phyag 'tshal te phyogs gcig tu 'dug go /	76.30022503815515
upasaMkramya BagavataH pAdO Sata sahasram pradakzINIkRtya sarvAn= ca tAn suKAvatI nivAsinaH boDisattvAn mahAsattvAn SirasA aBivandya ek	lha mo chen po dpal yang bcom ldan 'das kyi thad du song ste phyin nas bcom ldan 'das kyi zhabs la mgo bos phyag 'tshal te lan gsum bskor ba byas nas bde ba can na gnas pa'i byang chub sems dpa' sems dpa' chen po de dag la yang mgo bos phyag 'tshal te phyogs gcig tu 'dug go //	87.70517733642039
aTa Kalu BagavAn aneka Sata sahasra puNya alaMkRtaH taTAgata kowi parivRtaH sarva Sakra brahma lokapAla stutastavitaH	de nas bcom ldan 'das bsod nams brgya stong du mas brgyan cing / de bzhin gshegs pa bye ba dag gis yongs su bskor te brgya byin dang / tshangs pa dang / 'jig rten skyong ba thams cad kyis bstod cing bsngags so //	92.03736923960399
Sriyam mahAdevIm dRzwA mahA brahma svareNa avalokita ISvaram boDisattvam mahAsattvam etat avocat	lha mo chen mo dpal la gzigs nas tshangs pa chen po'i gsung gis byang chub sems dpa' sems dpa' chen po spyan ras gzigs dbang phyug la 'di skad ces bka' stsal to // spyan ras gzigs dbang phyug / rgyal po'am / blon po'am / dge slong ngam /	82.03393912089814
yaH kaScid avalokita ISvara rAjA vA rAjamAtraH vA BikzuBikzuNI upAsa kopAsikA vA brAhmaNa kzatriya viS SUdrA vA SriyA mahAdevyAH azwa uttaram Satam vimala praKyam nAma stotram DArayizyanti tasya	dge slong ma'am / dge bsnyen nam / dge bsnyen ma'am / bram ze'am / rgyal rigs sam / rje'u rigs sam / dmangs rigs gang la la lha mo chen mo dpal gyi ming brgya @104a *// rtsa brgyad dri ma med par grags pa zhes bya ba'i bstod pa 'di 'chang na /	80.14049211787764
rAjQaH kzatriyasya vizaye tezAm sattvAnAm sarva BayA iti upadravA praSamizyanti sarva cora DUrta manuzya amanuzya Bayam na Bavizyati	rgyal rigs kyi rgyal po de'i yul dang / sems can de dag gi 'jigs pa dang / yams kyi nad gnod pa thams cad zhi bar 'gyur zhing chom rkun dang / g-yo can dang / mi dang / mi ma yin pa'i 'jigs pa thams cad 'byung bar mi 'gyur te /	91.35134439037446
sarva Dana DAnya koSa kozWAgAra vivRdDiH Bavizyati	nor dang / 'bru dang / mdzod dang / bang ba thams cad rnam par 'phel bar 'gyur ro //	85.68806173166311
tasya ca rAjQaH kzatriyasya gRhe SrIH nivasizyati	rgyal rigs kyi rgyal po de'i khyim du yang dpal nges par gnas par 'gyur ro //	87.7040227133233
aTa te boDisattvAH mahAsattvAH evam vAcam aBAzanta	de nas byang chub sems dpa' sems dpa' chen po de dag gis tshig 'di skad ces gsol to // bcom ldan 'das //	85.46266239793589
sADu sADu Smdv Bagavan su BAzitA iyam vAc	gsung 'di legs par bka' stsal pa legs so legs so // legs te /	80.41240485937905
ye SriyA mahAdevyAH nAmaDeyAni DArayizyanti tezAm api imAH guNa anuSaMsAH Bavizyanti	gang dag lha mo chen mo dpal gyi ming rnams 'dzin pa dang / thos nas kyang sgrub par bgyid pa de dag gi yon tan dang / pan yon ni //	83.08082538877409
aTa Arya avalokita ISvaraH boDisattvaH mahAsattvaH Bagavantam etat avocat	de dag lags so // de nas byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug gis bcom ldan 'das la 'di skad ces gsol to // bcom ldan 'das /	91.01510699333937
kutra Bagavan SriyA mahAdevyA kuSala mUlam avaropitam	lha mo dpal gyis dge ba'i rtsa ba gang du bskyed pa lags /	82.4828869541584
BagavAn Aha	bcom ldan 'das kyis bka' stsal pa /	94.66379267828805
gaMgA nadI vAlukA samAnAm taTAgatAnAm antikAt SriyA mahAdevyA kuSala mUlam avaropitam	lha mo chen mo dpal gyis de bzhin gshegs @104b pa gangg'a'i klung gi bye ma snyed la dge ba'i rtsa ba bskyed de /	85.91652480910376
