		10.0
AcArya nAgArjuna viracitaH suhRd leKaH sl	@40b # // rgya gar skad du /su hri da le kha / bod skad du / bshes pa'i spring yig /'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	60.437797981008664
prakRti sukRta arha guNa AXya sugata vacoByaH samudAnItAH ca mayA	yon tan rang bzhin dge 'os bdag gis ni // bde bar gshegs pa'i gsung bsnyad las byung ba'i //	83.19309211305078
SuBam Alakzya kRtAH vE kAScid Arya agItayaH tvayA ca SravyAH	bsod nams 'dun slad 'phags pa'i dbyangs 'di dag / cung zad cig bsdebs khyod kyis gsan pa'i rigs // ji ltar bde gshegs sku gzugs shing las kyang //	66.48794673993218
dAru mayI hi api pratimA sampUjyate kA api sugatasya vidvadBiH	bgyis pa ci 'dra 'ang rung ste mkhas pas mchod //	73.87134406157696
taTA amanojQam kAvyam sat Darma ASrayAt ca mama idam na nindyam	de bzhin bdag gi snyan ngag 'di ngan yang // dam chos brjod la brten slad smad mi bgyi //	72.24527034692329
mahA muneH ati maDuram manye vacanam BavatA avagatam eva syAt	thub pa chen po'i bka' ni sman dgu zhig ; / khyod kyi thugs su lta yang chud mod kyi //	73.37137291232962
Akalpitam tu suDayA nanu ati Davalam na dRSyate candrikayA	rdo thal las bgyis dgung zla'i 'od kyis ni // ches dkar nyid du ci ste mi bgyid lags //	67.12241838688254
jinEH budDa Darma saMGa SIla tyAga deva Adi zaz anusmRtayaH	rgyal bas sangs rgyas chos dang dge 'dun dang // gtong dang tshul khrims lha rjes dran pa drug / rab tu bka' stsal de dag so so yi //	80.39823105426859
pradarSitAH tAH tu tad guNa samBArEH pRTak anusmaraNIyAH ca	@41a * // yon tan tshogs kyis rjes su dran par bgyi //	66.56671826766846
daSa kuSalAH karma paTAH kAya vAc cittEH sarvadA aByasanIyAH	dge ba'i las lam bcu po lus dang ni // ngag dang yid kyis rtag tu bsten bgyi zhing //	76.42869814850198
madya AdiBiH nivRte puNya mayEH ca AjIvEH su prasannaH syAH	chang rnams las ldog de bzhin dge ba yi // 'tsho ba la yang mngon par dgyes par mdzod // longs spyod g-yo ba snying po med mkhyen nas /	71.03579575812256
jQAtvA cala AmasArAm sampattim dvija Bikzu dIna mitreByaH	dge slong gram ze bkren dang bshes rnams la // sbyin pa tshul bzhin stsal bgyi pha rol du //	80.08686440558024
dAnam deyam viDinA janma antarezu na dAnAt param mitram	sbyin las gzhan pa'i gnyen mchog ma mchis so //	67.11764484946744
SIlam sevyam amiSram tvayA anupahata alaMGitAnupaliptam ca	khyod kyi tshul khrims ma nyams mod mi dma' // ma 'dres ma sbags pa dag bsten par mdzod //	65.71503893483262
carAcara pratizWam tu guNa ASrayam BUvat ca rAjate SIlam	khrims ni rgyu dang mi rgyu'i sa bzhin du // yon tan kun gyi gzhi rten lags par gsungs //	82.64389075392076
zaw imAH dAnam SIlam kzAnti vIrya DyAna prajQAH pAramitAH	sbyin dang tshul khrims bzod brtson bsam gtan dang // de bzhin shes rab gzhal med pha rol phyin // 'di dag rgyas mdzod srid pa'i rgya mtsho yi //	72.92942702476086
aprameyAH saMvarDya Bavet ca Bava sAgara pAragaH jinendraH	pha rol phyin pa rgyal ba'i dbang po mdzod //	75.30342279830813
yatra pUjA pitLNAm kulam tad AcArya brahmaBiH samRdDam	gang la pha dang ma dag mchod byed pa'i // rigs de tshangs bcas slob dpon bcas pa'ang lags //	81.8576973050898
tad pUjayA ca kIrtiH tad anantaram ca aDigamyate ByudayaH pi	de dag la mchod grags par 'gyur ba dang // slad ma la yang mtho ris 'gyur ba lags //	78.39073286011372
hiMsA cOrye madirA kAma ati cAram RzA ukti nRtya gItAni	'tshe dang chom rkun 'khrig pa brdzun dang ni //	75.2491848245059
tyAjya anya kAla Baktam mAlA ganDa Adi viSeza ucca SayanAni	chang dang dus min zas la chags pa dang // mal stan mtho la dga' dang glu dag dang // gar dang phreng ba'i khyad par rnams spong zhing //	73.96826791107755
anukRtya arhat SIlam kuryAt upozaDam azwABiH aFgEH ced	dgra bcom tshul khrims rjes su byed pa yi // yan lag brgyad po 'di dag dang ldan na //	82.18964322168108
laBate hi pumAn strI vA su ramya kAmAvacara Adi deva kAyam	gso sbyong 'dod spyod lha lus yid 'ong ba // skyes pa bud med dag la stsol bar bgyid //	76.39535139316916
mAtsarya SAWya mAyA aBimAna Asakti kOsIdya rAga dvezAn kula rUpa yOvana Sruta bala Adi jam madam ripum iva paripaSyet ca	ser sna g-yo sgyu chags dang snyom las dang // mngon pa'i nga rgyal 'dod chags zhe sdang dang // rigs dang gzugs dang thos pa lang tsho dang // dbang thad che bas rgyags pa dgra bzhin gzigs //	88.86930363590275
