		10.0
Darma kIrti hetu bindu namaH budDAya	@238a # // rgya gar skad du /he tu bin du n'a ma pra ka ra na / bod skad du / gtan tshigs kyi thigs pa zhes bya ba'i rab tu byed pa / 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	66.6758023740574
parokza arTa pratipatteH anumAna ASraya tvAt eva tat vyutpAdana arTa saMkzepate idam AraByate pakza DarmaH tad aMSena vyAptaH hetuH triDA eva saH	don lkog tu gyur pa sgrub pa'i rten ni / rjes su dpag pa nyid yin pas / de bye brag tu rtogs par @238b bya ba'i phyir / mdor bsdus nas 'di brtsam mo // phyogs chos de'i chas khyab pa ni // gtan tshigs de ni rnam gsum nyid //	92.46704734801425
avinA aBAva niyamAt hetvABAsAH tatas pare	med na mi 'byung nges phyir ro // gtan tshigs ltar snang de las gzhan //	87.49721401571308
pakzaH DarmI	phyogs ni chos can te /	78.5616162341574
avayave samudAya upacArAt	yan lag la spyi nye bar brtags pa'i phyir ro //	73.82083026399003
prayojana aBAvAt anupacAraH iti ced  na	gal te dgos pa med pa'i phyir nye bar gdags par mi bya'o zhe na /	90.02414345741272
sarva Darmi Darma pratizeDa arTa tvAt upacArasya	ma yin te nye bar gdags pa ni chos can gyi chos thams cad dgag pa'i phyir te /	79.84391144705195
evam hi cAkzuza tva Adi parihRtam Bavati	de ltar na mig gis gzung bar bya ba yin pa'i phyir ro zhes bya ba la sogs pa yongs su spangs pa yin no // gal te chos ni gzhan la brten pa yin pas kyang /	71.92836141993786
Darma vacanena api para ASraya tvAt Darmasya Darmya ASraya sidDO pratyAsatteH sADya DarmiNaH eva sidDiH iti ced  na	rten chos can 'grub la / chos can smos pas kyang nye ba yin pa'i phyir / bsgrub par bya ba'i chos can yin par 'grub po zhe na /	82.98355791008144
pratyAsatteH dRzwAnta DarmiNaH pi	dpe'i chos can yang nye ba yin pa'i phyir ro //	81.8037523005871
sidDe tad aMSa vyAptyA dRzwAnta DarmiNi sattve punar DarmiNaH vacanam dRzwAnta DarmiNaH eva yaH DarmaH sa hetuH iti niyama arTam ASaMkyeta	de'i chos khyab pas dpe'i chos can la yod par grub pa'i phyir ; chos can gyi chos smos pas ni / bsgrub par bya ba'i chos can yongs su bsdus so // bsgrub kyang nges par bya ba'i phyir yang smos su dogs par 'gyur te /	91.3673507484175
dRzwam sajAtIyaH eva sattvam iti avaDAraNena sADya aBAve sidDe pi vyatireke sADya aBAve asattva vacanam	mthun pa la yod pa kho nas ldog pa la de med par grub mod kyi / bsgrub par bya ba med pa la med pa zhes smos pa bzhin du / de'i chos khyab pa smos pas /	90.05454957920962
taTA iha api tad aMSa vyApti vacanAt sidDe pi dRzwAnta DarmiNi sattve tatra eva BAva niyama arTa Darmi vacanam ASaMkyeta	dpe'i chos can la yang yod par grub mod kyi / de nyid la yod par nges par bya ba'i phyir / chos can smos su dogs par 'gyur ro //	82.2279143619272
tasmAt sAmarTyAt arTa pratItO= api upacAra mAtrAt samAna nirdeSAt pratipatti gOravam ca parihRtam Bavati pakzasya Darma tve tad viSezaNa apekzasya anyatra ananuvRtteH asADAraNa tA iti ced  na	de bas na shugs kyis don go yang nye bar brtags pa tsam yi ge mnyam pas sgrub dka' ba yang yongs su spangs pa yin no // gal te phyogs kyi chos nyid yin na / de'i khyad par la ltos pa gzhan du mi 'jug go zhe na /	75.21141546836763
ayoga vyavacCedena viSezaNAt yaTA cEtraH DanurDaraH iti	ma yin te ma 'brel ba rnam par bcad pas bye brag tu byas pa'i phyir dper na nag pa gzhu thogs so zhes bya ba lta bu yin gyi / dper na srid sgrub gzhu thogs pa lta bu'o /	79.61368559947138
na anya yoga vyavacCedena yaTA pArTaH DanurDaraH iti	zhes gzhan dang 'brel ba rnam par bcad pas ni ma yin no //	74.13741483534167
tad aMSaH taDarmaH	de'i cha ni de'i chos so //	71.90094526608785
tasya vyAptiH hi vyApakasya tatra BAvaH eva	khyab pa ni de la khyab par byed pa yod pa kho na'am /	86.98951878371062
vyApyasya vA tatra eva BAvaH	yang na de kho na la khyab par bya ba yod pa'o //	86.22875867571149
etena anvayaH vyatirekaH vA pakza DarmaH ca yaTAsvam pramANena niScitaH uktaH	'dis rjes su 'gro ba'am / ldog pa dang phyogs kyi chos rang gi tshad ma ji lta bdag gis nges par bshad @239a * // pa yin te /	90.99157419976693
sarvatra hetO sADya vEDarmye vyApti asidDeH vyApaka anivRttO nivRtti aBAvAt vA	gtan tshigs thams cad la bsgrub par bya ba'i chos med na / khyab pa mi 'grub pa'i phyir ram / yang na khyab par byed pa log na ldog pa med pa'i phyir ro //	92.06297129425464
anvaya vyatireka aniScayAByAm hi tad Darma vyApti niScayaH	rjes su 'gro ba dang / ldog pa nges pa dag gis ni / de'i chos khyab pa nges pa yin no //	89.36901116486817
tatra pakza Darmasya sADya DarmiNi pratyakzataH numAnataH vA prasidDiH	de la bsgrub par bya ba'i chos can la / phyogs kyi chos mngon sum mam / rjes su dpag pa'i sgo nas rab tu grub pa ni nges pa ste /	87.78607429017167
taTA pradeSe DUmasya	dper na phyogs na du ba'am /	87.03732722146171
Sabde vA kRtaka tvasya	sgra la byas pa nyid lta bu'o //	78.82741904258728
sa DUmam hi pradeSam arTa antara vivikta rUpam asADAraNa AtmanA dRzwavataH smArtam yaTAdRzwa Beda vizayam liFga jQAnam utpadyate	du ba dang bcas pa'i phyogs don gzhan gyis dpe na pa'i ngo bo can thun mong ma yin pa'i bdag nyid du mngon sum gyis mthong ba la / ji ltar mthong ba tha dad pa'i yul can dran pa rtags shes pa skye'o //	91.3083913751841
tatra yat Adyam asADAraNa vizayam darSanam tat eva pramANam	de la dang po yul thun mong ma yin pa mthong ba gang yin pa de kho na tshad ma yin no //	91.90535293859406
tasmin= taTABUte darSanena dRzwesati sa yena yena asADAraNaH tat asADAraNa tAm tatas Bedam aBilapantI ata dvaya AvRti vizayA smRtiH utpatrApratyakza balena na pramANam	de de ltar mthong nas mngon sum gyi stobs kyis de dang dang gang gis thun mong ma yin pa de'i thun mong ma yin pa nyid de las tha dad pa mngon par brjod pa de ma yin pa las log pa'i yul can gyi dran pa skyes pa ni /	82.34712903655124
yaTA dRzwa AkAra grahaNAt	ji ltar yongs su mthong ba'i rnam pa 'dzin pa'i phyir tshad ma ma yin te /	76.77907274864816
prAc asADAraNam dRzwvA asADAraNaH iti aBilapataH apUrva arTa aDigama aBAvAt	sngar thun mong ma yin pa mthong nas / thun mong ma yin pa'o zhes mngon par brjod pas ni / sngon ma rtogs pa'i don rtogs pa med pa'i phyir ro //	83.98257675198491
arTa kriyA sADanasya AlocanA jQAnena darSanAt ca	don byed pa sgrub pa mthong zin pa'i phyir /	79.41979893771085
adRzwasya punar tad sADanasya vikalpena apratipatteH anumAna vat	rnam par rtog pas ni rjes su dpag pa ni de sgrub pa'i rang gi ngo bo ma mthong ba yang rtogs pa med pa'i phyir ro // don byed pa don du gnyer ba rtogs pa dang ldan pa thams cad ni tshad ma'am /	79.3277264824625
arTa kriyA arTI hi sarvaH prekzAvAn pramANam apramANam vA anvezate	tshad ma ma yin pa tshol na /	63.068360139583724
na ca sAmAnyam sva lakzaNa pratipatteH UrDvam tad sAmarTya utpatra vikalpa vijQAna grAhyam kAQcid arTa kriyAm upakalpayati	spyi ni don byed cung zad kyang mi nus te / rang gi mtshan nyid rtogs pa'i 'og tu de'i mthu las skyes pa rnam par rtog pa can gyi rnam par shes pa'i gzung ba yin pas /	85.79389768825779
yaTA nIlam dRzwvA nIlam iti jQAne	dper na sngon po mthong nas sngon po'o mthong nas sngon po'o snyam pa'i rnam par shes pa la snang ba bzhin te /	78.23343139090683
tat eva hi nIla sva lakzaNam taTAviDa sADya arTa kriyA kAri	sngon po'i rang gi mtshan nyid de nyid de lta bus bsgrub par bya ba / don bya ba byed pa yin la /	88.0897447800154
tat ca tena AtmanA dRzwam eva AlocanA pratyayena	de yang de'i bdag nyid du mngon sum gyis mthong ba kho na yin no //	83.84637564097129
na ca tad sva lakzaNa grahaNa uttara kAla BAvinaH nIla vikalpasya vizayeNa nIla sADya arTa kriyA kriyate	de'i rang gi mtshan nyid gzung ba'i 'og tu 'byung ba sngon po rnam par rtog pa'i yul @239b gyis ni / sngon po don gyis bsgrub par bya ba'i don bya ba sgrub par mi byed de /	92.44311496222723
tasmAt anaDigata arTa vizayam pramANam iti api anaDigate sva lakzaNe iti viSezaNIyam	de lta bas na don ma rtogs pa'i yul can tshad ma yin zhes bya ba yang rang gi mtshan nyid ma rtogs pa zhes khyad par du bya'o //	85.96890541932123
aDigate tu sva lakzaNe tad sAmarTya janmA vikalpaH tad anukArI kAryataH tad vizaya tvAt smRtiH eva	rang gi mtshan nyid rtogs nas de'i mthu las skyes pa can rnam par rtog pa de dang mthun par byed pa ni bya ba'i sgo nas de'i yul can yin pa'i phyir dran pa kho na yin gyi /	92.43148467012614
na pramANam	tshad ma ni ma yin te /	85.90982932629792
anaDigata vastu rUpasya anaDigateH	dngos po'i ngo bo ma rtogs pa med pa'i phyir ro //	75.19133253097534
vastu aDizWAna tvAt pramANa vyavasTAyAH	tshad ma rnam par gzhag pa ni dngos po la brten pa can nyid yin pa'i phyir ro //	83.47487655294395
arTa kriyA yogya vizaya tvAt tad arTinAm pravRtteH	de'i don du 'jug pa ni don byed par rung ba'i yul can yin pa'i phyir ro //	92.19449915367241
arTa kriyA yogya lakzaNam hi vastu	dngos po ni don byed par rung ba'i mtshan nyid can yin pa'i phyir ro //	79.04059188659635
tatas pi vikalpAt vastuni eva tat aDyavasAyena puruzasya pravRtteH	rnam par rtog pa de las kyang de la lhag par chags pas / dngos po kho na la 'jug pa'i phyir ro //	82.81110218423201
pravRttO pratyakzeNa aBinna yogakzema tvAt	zhugs nas mngon dang rnam par rtog pa grub pa dang bde ba mi dad pa'i phyir ro //	74.54651717954813
pUrva pratyakza kzaNena aBinna yogakzema tvAt uttarezAm kvacid aprAmANya prasaFgaH iti ced  na	gal te mngon sum snga ma dang phyi ma rnams su 'ga' zhig la nye bar sbyor ba tha mi dad pa'i phyir ro // tshad ma nyid ma yin par thal bar 'gyur ro zhe na / ma yin te skad cig ma'i bye brag gis bsgrub par bya ba'i don du 'dod pa la grub pa dang /	79.35112389196946
kzaNa viSeza sADya arTa vAQcAyAm nAnA yoga kzema tvAt sADAraNe hi kArye na tezAm sAmarTya BedaH	bde ba tha dad pa'i phyir ro //	32.35158594736327
apara apara DUma pramita satri kRzwa agnizu iva anumAna jQAnAnAm agni mAtra sADye rTe	'bras bu thun mong ba zam gyi bsgrub par bya ba'i don la du ba gzhan dang gzhan gyis gzhal ba'i me nye ba bzhin no //	80.98909418797044
etena Darmi Darma liFga Adi vikalpasya pramANa pRzWa BAvinaH prAmANyam pratyuktam	'dis ni chos dang chos can dang rtags la sogs pa'i rnam par rtog pa tshad ma'i rjes la 'byung ba tshad ma nyid du bsal ba yin no //	87.87446550201382
anvaya niScayaH pi svaBAva hetO sADya Darmasya vastutas tad BAva tayA sADana Darma BAva mAtra anubanDa sidDiH	rjes su 'gro ba nges pa yang rang bzhin gyi gtan tshigs kyi ni bsgrub par bya ba'i chos dngos su na de'i ngo bo can nyid yin pas / sgrub pa'i chos kyi ngo bo tsam dang rjes su 'brel par grub pa yin no //	92.0674287535852
sA hi sADya viparyaye hetoH bADaka pramANa vRttiH yaTA sat tat kzaNikam eva	de ni bsgrub par bya ba las bzlog pa la gtan tshigs kyi gnod pa can gyi tshad ma 'jug pa yin te dper na gang yod pa de ni skad cig ma kho na yin no //	91.6787149586426
akzaNika tve rTa kriyA viroDAt tad lakzaNam vastu tvam hIyate	skad cig ma nyid ma yin na don byed pa dang 'gal ba'i phyir de'i mtshan nyid dngos po nyid nyams par 'gyur blta bu'o //	84.28151952696615
kArya hetO kArya kAraNa BAva sidDiH	'bras bu'i tshigs kyi rgyu dang 'bras bu'i ngo bo grub pa yin te /	89.08564629367835
yaTA idam asya upalamBe upalabDi lakzaNa prAptam anupalabDam upalaByate	'di lta ste 'di dmigs na dmigs pa'i @240a * // rig byar gyur pa sngon po mi dmigs pa 'di dmigs pa yin no //	86.20257969144845
satsu api anyezu hetuzu asya aBAve na Bavati iti yaH tad BAve BAvaH tad aBAve BAvaH ca pratyakza anupalamBa sADanaH kArya kAraNa BAvaH tasya s	rgyu gzhan dag yod kyang 'di med na med pa'i phyir / de yod na ni yod med na ni med bas / rgyu dang 'bras bu'i ngo bo ni mngon sum dang mi dmigs pa'i grub pa can yin te /	83.36384352186197
kArya kAraNa BAvaH eva hi arTa antarasya evam syAt yatra DUmaH tatra avaSyam agniH iti	de grub pa'o // de ltar na rgyu dang 'bras bu'i ngo bo ni don tha dad pa kho nar 'gyur la / gang na du ba yod pa de na gdon mi za bar me yod de /	95.98600899671695
