vEdya		10.0
prajQApAramitA hRdaya sUtram saMkzipta mAtRkA namaH sarvajQAya	@45a / /rgya gar skad du /bha ga wa ti pradzny'a p'a ra mi ta hri da ya / bod skad du / bcom ldan 'das ma shes rab kyi pha rol tu phyin pa'i snying po / bam po gcig go / bcom ldan 'das ma shes rab kyi pha rol tu phyin pa la phyag 'tshal lo // 'di skad bdag gis thos pa dus gcig na / bcom ldan 'das rgyal po'i khab bya rgod phung po'i ri la dge slong gi dge 'dun chen po dang / byang chub sems dpa'i dge 'dun chen po dang thabs gcig tu bzhugs te / de'i tshe bcom ldan 'das zab mo snang ba zhes bya ba'i chos kyi rnam grangs kyi ting nge 'dzin la snyoms par zhugs so //	13.617006632018109
Arya avalokita ISvara boDisattvaH gamBIrAyAm prajQApAramitAyAm caryAm caramANaH vyavalokayati sma	yang de'i tshe byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug shes rab kyi pha rol tu phyin pa zab mo spyod pa nyid la rnam par lta zhing /	87.6629797022505
paQca skanDAH tAn= ca svaBAva SUnyAn paSyati sma	phung po lnga po de dag la yang rang bzhin gyis stong par rnam par lta'o // de nas sangs rgyas kyi mthus / tshe dang ldan pa sh'a ri'i bus / byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug la 'di skad ces smras so // rigs kyi bu 'am / rigs kyi bu mo gang la la shes rab kyi pha rol tu phyin pa zab mo spyod pa spyad par 'dod pa des @45b ji ltar bslab par bya / de skad ces smras pa dang / byang chub sems dpa' sems dpa' chen po 'phags pa spyan ras gzigs dbang phyug gis che dang ldan ba sha radva ti'i bu la 'di skad ces smras so / sh'a ri'i bu / rigs kyi bu'am / rigs kyi bu mo gang la la shes rab kyi pha rol tu phyin pa zab mo spyod pa spyad par 'dod pa des 'di ltar rnam par blta bar bya ste; phung po lnga po de dag kyang rang bzhin gyis stong par rnam par yang dag par rjes su blta'o //	10.0
iha SAriputra rUpam SUnyatA	gzugs stong pa'o //	75.81541100301241
SUnyatA eva rUpam	stong pa nyid gzugs so //	93.28551454544068
rUpAt na pRTak SUnyatA SUnyatAyAH na pRTak rUpam yat rUpam sA SUnyatA yA SUnyatA tad rUpam	gzugs las stong pa nyid gzhan ma yin; stong pa nyid las kyang gzugs gzhan ma yin no //	63.17557658445161
evam eva vedanA saMjQA saMskAra vijQAnAni	de bzhin du tshor ba dang / 'du shes dang / 'du byed rnams dang / rnam par shes pa rnams stong pa'o // sh'a ri'i bu; de lta bas na /	84.67552745533209
iham SAriputra sarva DarmAH SUnyatA lakzaNAH anutpannAH anirudDAH amalAH na vimalAH na UnAH na paripUrNAH	chos thams cad stong pa nyid de / mtshan nyid med pa / ma skyes pa / ma 'gags pa / dri ma med pa / dri ma dang bral ba med pa / bri ba med pa / gang ba med pa'o; ;sh'a ri'i bu /	89.83655967894609
tasmAt SAriputra SUnyatAyAm na rUpam	de lta bas na / stong pa nyid la gzugs med /	72.66753703897649
