mahA pratisara avidyA viDi		10.0
namaH BagavatyE Arya mahA pratisarAyE natvA pratisarAm BaktyA sarva budDa aBinanditAm	@224b # // rgya gar skad du /a'arya ma h'a pra ti s'a r'a yee bidy'a bi dhi n'a ma / bod skad du / 'phags ma so sor 'brang ma chen mo'i rig pa'i cho ga zhes bya ba / 'phags ma so sor 'brang ma chen mo la phyag 'tshal lo // sangs rgyas thams cad mngon dga' ba'i // phyag 'tshal so sor 'brang ma bshad // sems can thams cad rnam 'byung ba'i //	59.41027700479786
viBUtyE sarva sattvAnAm tat cakram liKyate mayA	de yi 'khor lo bdag gis bri //	71.45334752400716
SuciH samAhitaH san balyAdikam dattvA nirmuzwi hasta pramANAm BUrja tvacam vastram vA samAdAya praTamam tAvat catur aFgula pramANamliKet tad maDye rDa indu bindu BUzitam hUMkAra azwaka vezwitam prEMkAram	gtsang ma mnyam par gzhag cing gtor ma la sogs byin la / bskum khru gang gi tshad kyi gro ga'am ras la sogs pa'i gzhi la / dang po re zhig sor bzhi'i tshad kyi rim pa gcig bri'o // de'i dbus su zla tshes thig les brgyan pa'i h'um brgyad kyis bskor ba'i pram yig go //	78.27177016563898
tad maDye mantram	de'i nang du sngags /	74.31559192566645
om maNiDari vajriNi mahA pratisare DArakasya rakzam SAnti puzwim kuru hUm  Paw  svAhA tatas bAhye rDa aFgula puwa dvayam tatra praTame puwe mantram om maNi iti pUrvakam eva	aom ma ni dha ri badzri ni ma h'a pra ti s'a re dha re kasyam raksham ku ru sh'anti pushtim ku ru h'um h'um phat phat sv'a h'a / de'i phyir sor phyed kyi rim pa gnyis la / de la dang po rim pa gcig gi sngags ni / aom ma ni zhes pa sngar gyi gcig go //	88.77362515855526
dvitIye taTA eva dviDA	gnyis ba ni de ltar rim par bya'o //	74.8519220881992
tatas bAhye tri aFgula puwam ekam	de'i phyi rol du sor gsum gyi rim pa gcig go //	69.38659083589594
tatra catur dikzu catur padma dale reKA dvitaya saMDO pUrva Adi diS krameNa mantram liKet	de la phyogs bzhir ri mo gnyis pa padma 'dab ma bzhi pa'i mdun la sogs pa'i phyogs kyi rim par ri mo gnyis kyi mtshams su sngags ni /	87.83345403720944
om vimale vipule jaya vare amRte DArakasya rakzAm kuru hUm  Paw  svAhA dakziNe	@225a * // aom bi ma le bi pu le dza ya ba re aa mri te dha ra raksha sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	87.11188159654873
om amRta vilokini garBa saMrakzaNi AkarzaNi DArakasya rakzAm SAnti puzwim kuru hUm  Paw  svAhA mpvu page paScime	g-yas su aom aa mri te bi lo ki ni garbha sam raksha ni a'a karsha ni dha ra ra ka sya raksha sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a / rgyab tu / aom bh'a ra bh'a ra / sam bh'a ra sam bh'a ra / aindr'i ya ba la bi sho dha ni dha ra ka sya raksham sh'antim pushtim ku ru h'um h'um phat phat sv'a h'a /	76.75333580549386
om Bara  saMBara  indriya bala viSoDani DArakasya rakzAm kuru hUm  Paw  ruru cale svAhA uttare om amRta vare vara vara pravara viSudDe DArakasya rakzAm SAnti puzwim kuru hUm  Paw  svAhA	g-yon du aom aa mri ta ba re ba ra ba ra pra ba ra bi shuddhe ra ka sya raksha sh'antim pushtim ku ru h'am h'um phat phat sv'a h'a /	59.30166538720941
dalAnAm maDye hUMkAra azwaka vezwita prEMkAra maDye maNiDarI ityAdi mantram liKet	'dab ma rnams kyi dbus su h'um yig brgyad kyis bskor ba'i pram yig gi nang du /	76.42309215025878
