aDyarDaSatikA prajQApAramitA namaH namaH sarva budDa boDisattveByaH		10.0
namaH BagavatyA Arya prajQApAramitAyE	@288a / /rgya gar skad du /a'arya pradzany'a pa ra mi ta na ya sha ta pa nytsa sha ti k'a // bod skad du / 'phags pa shes rab kyi pha rol tu phyin pa'i tshul brgya lnga bcu ba // bcom ldan 'das shes rab kyi pha rol tu phyin pa la phyag 'tshal lo //	49.12602598874124
aSp  evam mayA Srutam ekasmin samaye BagavAn sarva taTAgata vajra aDizWAna samaya jQAna viviDa viSeza samanvAgataH	'di skad bdag gis thos pa'i dus gcig na /bcom ldan 'das de bzhin gshegs pa thams cad kyis mkhyen pa'i bye brag rnam pa tha dad pa dang ldan pa / de bzhin gshegs pa rin po che thams cad kyi cod pan gyis /	87.45791459878498
sarva taTAgata ratna mukuwa trEDAtuka aBizeka prAptaH sarva taTAgata sarvajQa jQAna mahA yoga ISvaraH	khams gsum du dbang bcu rdzogs pa / de bzhin gshegs pa thams cad kyi ma / thams cad mkhyen pa'i ye shes dang ldan pa /	74.10229312567367
sarva taTAgata sarvamudrA samatA aDigataH viSva kArya karaNa tayA SezAn avaSeza sattva DAtu sarva ASA paripUri sarva karma kRn	rnal 'byor can chen po'i dbang phyug / de bzhin gshegs pa thams cad kyi phyag rgyas chos thams cad kyi mnyam pa nyid thugs su chud pa / sna tshogs kyi bya ba mdzad de ma lus pa na sems can gyi khams lus pa med pa thams cad kyi re ba thams cad yongs su bskang ba'i 'phrin las mdzad pa / thugs rje chen po rnam par snang mdzad chen po /	78.32205768861158
mahAvErocanaH SASvataH tri aDva samatA sTita sarva kAya vAc citta vajraH taTAgataH sarva taTAgata aDyuzita praSasta BUzite	rtag pa khams gsum @288b gyi mnyam pa nyid la bzhugs pa / sku dang / gsung dang / thugs thams cad rdo rje de bzhin gshegs pa / lha'i rgyal po gzhan 'phrul dbang byed kyi gnas // 'dod pa'i khams thams cad na /	89.71353447202091
mahA maNi ratna pratyupte vicitra varNa GaNwA avasakta mAruta udDUta pawta patAkA sragdAma cAmara hAra arDa hAra candra upaSoBite sarva kAma DAtu uparipara nirmita vaSavartinaH devarAjasya Bavane vijahAra	nor bu rin po che chen pos rab tu spras pa dang / ba dan kha dog sna tshogs dril bu brgyus pa rlung gis bskyod pa dang / me tog gi phreng ba dang / rnga ma dang / rgyan phreng dang / chun 'phyang dang / zla ba lta bus mdzes par byas pa // de bzhin gshegs pa thams cad bzhugs pa / shes pa bstod pa na /	83.45966526086663
aSp  azwABiH boDisattva kowIBiH sArDam tat yaTA vajrapANinA ca boDisattvena mahAsattvena avalokita ISvareNa ca boDisattvena mahAsattvena AkASa garBeNa ca boDisattvena mahAsattvena vajramuzwinA ca boDisattvena mahAsattvena maQju SriyA ca boDisattvena mahAsattvena saha citta utpAdita Darma cakra pravartinA ca boDisattvena mahAsattvena gagana gaQjena ca boDisattvena mahAsattvena sarvam Ara bala pramardinA ca boDisattvena mahAsattvena	byang chub sems dpa' bye ba phrag brgya dang thabs cig tu bzhugs pa la 'di lta ste / byang chub sems dpa' sems dpa' chen po lag na rdo rje dang / spyan ras gzigs dbang phyug dang / nam mkha'i snying po dang / rdo rje khu tshur dang / 'jam dpal dang / sems bskyed ma thag tu chos kyi 'khor lo bskor ba dang / nam mkha' mdzod dang / byang chub sems dpa' sems dpa' chen po bdud kyi stobs thams cad rab tu 'joms pa dang / de dag la sogs pa byang chub sems dpa' bye ba phrag brgya dang thabs cig ste /	39.136805844939104
aSp  evam pramuKABiH azwABiH boDisattva kowIBiH parivRtaH puraskRtaH Darmam deSayati sma AdO kalyANam maDye kalyANam paryavasAne kalyANam svarTam su vyaQjanam kevalam paripUrNam pariSudDam paryavadAtam sarva Darma viSudbrahmacaryam saMprakASayati sma	yongs su bskor cing mdun gyis bltas nas chos ston te /	10.0
aSp  yat uta sarva Darma svaBAva viSudDi muKam nama	shes rab kyi pha rol tu phyin pa'i tshul chos thams cad kyi ngo bo nyid rnam par dag pa'i sgo zhes bya ba / thog mar dge ba / bar du @289a *// dge ba / tha mar dge ba / don bzang po / tshig 'bru bzang po / ma 'dres pa / yongs su rdzogs pa / yongs su byang ba /	65.56537137616681
prajQApAramitA anayam deSayati sma tat yaTA  surata viSudDi padam etat yat uta boDisattva padam	yang dag par ston te / 'di ltar rab tu dga' ba rnam par dag pa'i gnas de ni /	61.80685450458684
rAga vANa viSudDi padam etat yat uta boDisattva padam	'di lta ste / byang chub sems pa'i gnas so // 'dod chags kyi mtha' rnam par dag pa'i gnas de ni //	78.40711533187284
dveza vahni viSudDi padam etat yat uta boDisattva padam	'di lta ste / byang chub sems dpa'i gnas so // reg pa rnam par dag pa'i gnas de ni /	77.60617390133345
sneha banDana viSudDi padam etat yat uta boDisattva padam sarva ESvarya ADipatyaviSudDi padam etat yat uta boDisattva padam	'di lta ste / byang chub sems dpa'i gnas so // sdug pa'i 'ching ba rnam par dag pa'i gnas so //	58.02022182549249
dRzwi viSudDi padam etat yat uta boDisattva padam rati viSudDi padam	lta ba rnam par dag pa'i gnas de ni / 'di lta ste / byang chub sems dpa'i gnas so // dga' ba rnam par dag pa'i gnas de ni //	77.39050966031564
etat yat uta boDisattva padam	'di lta ste / byang chub sems dpa'i gnas so //	88.01396434203438
tRzNA viSudDi padam etat yat uta boDisattva padam	sred pa rnam par dag pa'i gnas de ni // 'di lta ste / byang chub sems dpa'i gnas so //	81.06775167036986
garva viSudDi padam etat yat uta boDisattva padam	bsnyems pa rnam par dag pa'i gnas de ni 'di lta ste / byang chub sems dpa'i gnas so //	79.62834718276
