		10.0
Bava saFkrAnti sUtram namassarva budDa boDisattveByaH	@284a rgya gar skad du; a'arya bhe ba sam kr'anti n'a ma ma h'a y'a na s'u tra / bod skad du / 'phags pa srid pa 'pho ba zhes bya ba theg po'i mdo / sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	69.10524774625327
evam mayA Srutam	'di skad bdag gis thos pa dus gcig na /	80.5537645877936
ekasmin samaye BagavAn rAjagRhe viharati sma kalantaka nivAse veNu vane mahatA Bikzu saFaGena sArDam dvi Sata pacASadBiH BikzuBiH saboDisattva mahAsattvEH	bcom ldan 'das rgyal po'i khab na 'od ma'i tshal bya ga [?] lanta ka gnas pa na dge slong stong nyis brgya lnga @284b bcu'i dge slong gi dge 'dun chen po dang / byang chub sems dpa' sems dpa' chen po rab tu mang po dang thabs cig tu bzhugs te /	92.72361081286321
aTa BagavAn aneka Sata sahasra parivAra parivRtaH puratas valokya Darmam deSayati sma	de nas bcom ldan 'das 'khor brgya stong du mas yongs su bskor cing mdun gyis bltas nas chos ston to // tshangs par spyod pa / thog mar dge ba / bar du dge ba / tha mar dge ba / don bzang po // tshig 'bru bzang po / ma 'dres pa / yongs su rdzogs pa / yongs su dag pa /	79.72652043081536
AdO kalyANam maDye kalyANam avasAne kalyANam svarTam su vyajanam kevalam paripUrNam pariSudDam paryavadAtam brahmacaryam prakASay	yongs su byang ba yang dag par ston to //	10.0
tadA magaDa rAjaH SreNyaH vimvisAraH mahAtA rAja viBavena mahatA ca rAja balena rAja gRhAt mahA nagarAt nizkramya yena veNu vanam yena ctena upasaFakramIt upasaFakramya BagavataH pAdO SirasA aBivandya tris pradakziNIkRtya ekAnte atizWat	de'i tshe yul ma ga dha'i rgyal po bzo sbyangs gzugs can snying po rgyal po'i kha ba kyi grong khyer chen po nas byung ste / rgyal po'i 'byor pa chen po dang / rgyal po'i mthu chen pos phyir 'od ma'i tshal ga la ba dang / bcom ldan 'das ga la ba der song ste phyin nas bcom ldan 'das kyi zhabs la mgo bos phyag 'tshal te lan gsum bskor ba byas nas phyogs gcig tu 'dug go /	91.39603861784965
ekAnte sTitvA magaDa rAjaH SreNyaH bimbisAraH Bagavantam etat avocat	phyogs gcig tu 'dug nas yul ma ga dha'i rgyal po bzo sbyangs gzugs can snying pos bcom ldan 'das la 'di skad ces gsol to tu 'dug go / // bcom ldan 'das /	88.8663995162499
kaTam Bagavan kRtam karma saMcayam pratiruDya cira nirudDam maraNa kAle upasTitam manasaH BimuKIBavati	ji ltar na / las bgyis shing bsags pa 'gags nas yun ring du 'gags pa 'gum pa'i dus kyi tshe nye bar gnas shing yid la mngon du 'gyur lags /	84.57684512923275
sUnyezu sarva saMskArezu kaTam karmaNAm avipraNASaH sti	'du byed thams cad stong pa la ji ltar las rnams chab mi 'tshal bar gda'/	76.99927603633718
evam ukte BagavAn magaDa rAjam SreNyam bimbisAram etat avocat	de skad ces gsol pa dang / bcom @285a *// ldan 'das kyis yul ma ga dha'i rgyal po bzo sbyangs gzugs can snying po la 'di skad ces bka' stsal to // rgyal po chen po /	87.06064711977004
tat yaTA mahA rAja puruzaH suptaH svapne janapada kalyANyA striyA sArDam paricaret	'di lta ste / dper na / mi zhig nyal ba'i rmi lam na yul gyi bud med bzang mo dang lhan cig tu yongs su spyod pa rmis la /	85.81216621409664
sa Sayita vibudDaH janapada kalyANIm tAm striyam anusmaret	de nya la ba las sad nas yul gyi bud med bzang mo de dran na pa rmis la /	79.97723534738691
tat kim manyase mahA rAja svapne sA janapada kalyANI strI	/ rgyal po chen po / 'di ji snyam du sems / rmi lam gyi yul gyi bud med bzang mo de yod dam / gsol pa / bcom ldan 'das /	83.10545618498449
Aha na uhi idam Bagavan	de ni / ma mchis lags so //	75.1190704592952
BagavAn Aha	bcom ldan 'das kyis bka' stsal pa; rgyal po chen po /	94.6406210053642
