		10.0
paQcaviMSati sAhasrikA prajQApAramitA	@1b # // rgya gar skad du /panytsa bid sha ti sa ha sri ka pradzny'a p'a ra mi ta / bod skad du / shes rab kyi pha rol tu phyin pa stong phrag nyi shu lnga pa / bam po dang po / sangs rgyas dang [dd] byang chub sems dpa' thams cad la phyag 'tshal lo // nyan thos zhi ba tshol rnams kun shes nyid kyis nyer zhir khrid mdzad gang yin dang // 'gro la phan par byed rnams lam shes nyid kyis 'jig rten don sgrub mdzad pa gang // gang dang yang dag ldan pas thub rnams rnam pa kun ldan sna tshogs 'di gsungs pa // nyan thos byang chub sems dpa'i tshogs bcas sangs rgyas kyi ni yum de la phyag 'tshal // rgyal sras gang dag skye bo ma lus bsgral phyir byang chub tu ni yid byas dang // so sor byang chub rtogs nas gang dag slar yang mnyam med sgom par byed rnams dang // slob ma dang ni slob ma'i lam 'gro nyon mongs zil mnan 'gro ba gang yin pa // de dag thams cad dam pa'i chos mnyan phyir na rab dga'i yid kyis 'dir spyon cig / gang phyir dri ma mang pos dus 'di de @2a * // bzhin ma yin 'gro ba 'di yin zhing // lta ba mchog tu mi legs chags sdang man pa rab tu lhag gyur mi g-yo la // tshe yang ring po med dang mun pas dri bral snang ba bzang po dang ldan pas // the tshom yul min mdo 'di kye ma rnyed dka' bas na rig par bdag gis dbye //	10.0
evam mayA Srutam ekasmin samaye BagavAn rAjagRhe viharati sma gRDra kUte parvate	'di skad bdag gis thos pa dus gcig na / bcom ldan 'das rgyal po'i khab kyi ri bya rgod 'phungs pa na bzhugs te /	88.9197924501439
mahatA Bikzu saMGena sArDam paQca mAtrEH Bikzu sahasrEH sarvEH arhadBiH kzINa AsravEr	dge slong lnga stong tsam gyi dge slong gi dge 'dun chen po thams cad kyang dgra bcom pa / zag pa zad pa / nyon mongs pa med pa / dbang du gyur pa /	87.02191665898157
niHkleSEH vaSIBUtEH su vimukta cittEH su vimukta prajQEH AjAneyEH mahA nAgEH kRtakRtyEH	sems shin tu rnam par grol ba / shes rab shin tu rnam par grol ba / cang shes pa / glang po chen po / bya ba byas pa /	90.98720194283565
kRta karaNIyEH apahRta BArEH anuprApta svaka arTEH parikzINa Bava saMyojanEH samyak AjQA su vimukta cittEH	byed pa byas pa / khur bor ba / bdag gi don rab tu thob pa / srid par kun tu sbyor ba yongs su zad pa / yang dag par kun shes pas sems shin tu rnam par grol ba /	92.47144411340068
sarva cetaH vaSi parama pAramitA prAptEH paQca mAtrEH BikzunI SatEH upAsakEH upAsika aBiH	sems kyi dbang thams cad la pha rol tu phyin pa'i mchog thob pa rnams dang thabs cig go // gang zag gcig ma gtogs pa ni 'di ltar slob pa rgyun tu zhugs pa tshe dang ldan pa kun dga' bo'o // dge slong ma grags 'dzin dang / skye dgu'i bdag mo chen mo la sogs pa lnga brgya tsam dang / dge bsnyen ma dang / @2b dge bsnyen ma shin tu mang ba kun kyang chos mthong ba dag dang yang thabs cig go //	60.42223576013798
ca sArDam sarvEH dRzwa DarmEH aparimANEH ca boDisattva kowI niyuta Sata sahasrEH	byang chub sems dpa' sems dpa' chen po tshad med pa bye ba khrag khrig brgya stong dang yang thabs cig ste / thams cad kyang gzungs rab tu thob pa /	90.33692833342243
sArDam sarvEH DAraNI pratilabDEH SUnyatA vihAriBiH Animitta gocarEH praNiDAna akalpitEH	ting nge 'dzin rab tu thob pa / stong pa nyid kyi rnam par spyod pa / mtshan ma med pa'i spyod yul can / rtog pa med pa'i smon lam dang ldan pa /	77.70389318466187
kzAnti samatA pratilabDEH asaFga DAraNI pratilabDEH acyuta aBijQEH Adeya vacanEH	chos thams cad la mnyam pa nyid kyis bzod pa rab tu thob pa / chags pa med pa'i gzungs rab tu thob pa / mngon par shes pa shin tu ma nyams pa / mnyan par 'os pa'i tshig dang ldan pa / tshul 'chos pa med pa / kha gsag med pa /	76.04659102714403
akUhakEH alapakEH apagata jQAtra lABa cittEH nirAmiza Darma deSakEH gamBIra Darma kzAnti pAraFgatEH	grags pa dang / khe dang bkur sti'i sems med pa / zang zing med pa'i chos ston pa / chos zab mo'i bzod pa dam pa rtogs par khong du chud pa / mi 'jigs pa chen po thob pa /	81.32717458920922
