		10.0
nAgArjuna Bava saFkrAnti parikaTA namaH kumAra BUtAya maQju Sriye	@167b # // rgya gar skad du ; bh'a ba sam kr'an ta pa ri ka th'a / bod skad du / srid pa las 'das pa'i gtam / 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	76.863130729249
BAvAt na jAyate BAvaH na aBAvAt api jAyate	dngos med dngos las mi skye ste // dngos med las kyang skye ma yin //	93.82985111014622
BAvaH utpaddyate nityam BAbaH BrAntiH Ka puzpa vat sati Darme naBaH tulye Ka tulyam jAyate param	dngos po rtag tu skye ba ste // dngos 'khrul nam mkha'i me tog bzhin // mkha' dang 'dra ba'i chos yod na // gzhan ni mkha' dang 'dra ba skye //	86.13913412758517
pratItya sarva Ka samam BAvaH tasmAt aBAvavAn	brten nas thams cad mkha' dang 'dra // de nas srid pa med pa can //	68.52648589275962
sbaBAvataH karma na asti hetuH na asti Palam na ca	ngo bo nyid kyis las med cing // rgyu med 'bras bu yod ma yin //	85.06030002156047
na viddyate idam sarbam lokaH na asti na BaQjanam	'di dag thams cad med pa ste // 'jig rten pa med 'jig pa med //	85.77126843274377
anutpannaH ca yaH BAvaH param sa	ma skyes pa yi dngos po gang //	81.67374913923202
janayet kaTam	ji ltar gzhan zhig skyed par 'gyur //	66.03245014757724
lokaH praTamatas jAtaH kena api na hi nirmitaH	'jig rten dang por ma byung ste // 'ga' zhig gis kyang sprul pa min // zla ba seng ge'i grong khyer bzhin //	78.6837628534314
soma siMhapurI tulyaH lokaH Bramyati anarTake	'jig rten don med gyi na 'khyams //	72.97172147887093
lokaH vikalpat utpannaH vikalpaH citta saMBavaH	'jig rten rnam par rtog las 'byung // rnam rtog sems las yang dag 'byung ; / sems ni lus la brten pa ste //	83.44042129242803
cittam hi kAya ASrayakam tasmAt kAyaH vicAryate	de phyir lus ni rnam dpyad do //	68.71360158920288
rUpam SUnyam vedanA niHsvaBAvA saMjQA na Aste na asti saMskAra BAvaH	gzugs ni stong pa tshor ba rang bzhin med // 'du shes med de 'du byed yod ma yin //	79.77426882718235
BUtam hitvA citta cEtte ca nastas tasmAt kAyaH kalpa hIna svaBAvaH	'byung ba spangs nas sems dad sems byung med // de phyir lus ni rtog bral ngo bo yin //	88.7141647428784
citta na asti na DarmAH te na kAyaH na api DAtavaH	sems med chos rnams de dag med ; / lus med khams rnams yod ma yin // gnyis su med pa'i las 'di ni //	85.17008270460788
advayIkaraNam hi idam tattvam vidvadBiH ucyate	de nyid rig pa rnams gyis bstan //	74.03429344121147
anAlambam idam sarvam anAlambam praBAzitam	'di dag thams cad dmigs med par // gnyis su med par bstan pa yin //	85.01657954173078
kRtvA matim anAlambAm anAlambam samudDitam	blo ni dmigs pa med byas nas // dmigs pa med par 'byung bar 'gyur //	75.33921423454737
dAna SIla kzamA vIrya DyAna AdO su nizevite	sbyin dang tshul khrims bzod brtson 'grus ; / bsam gtan la sogs brten byas nas //	86.34295915906847
acireNa eva kAlena paramAm boDim Apsyati	yun mi ring ba'i dus kyis ni // byang chub dam pa thob par 'gyur //	82.41025389382528
upAya prajQayA usTitvA sattvAn= ca karuNApayet	thabs dang shes rab la gnas te // sems can rnams la brtse par bya // myur ba kho nar thams cad mkhyen //	78.09911999609812
sarva jQAnam SiGram eva lapsyate na hi saMSayaH	thob par 'gyur bar the tshom med //	73.10147598811558
nAma mAtram idam sarvam saMjQA mAtre pratizWitam	'di dag thams @168a * // cad ming tsam ste // 'du shes tsam la rab tu gnas // rjod par byed las tha dad pa'i //	77.82150152387565
na aBiDAnAt pRTak BUtam aBiDeyam na vidyate	brjod par bya ba yod ma yin //	71.3518480459849
anAmakAH sarva DarmAH nirAtmAnaH prakIrtitAH	chos rnams thams cad ming med de // bdag med par yang yongs su gsal //	83.33937676891576
ime DarmAH aBUtAH ca kalpanAyAH samudDitAH	yang dag min pa'i chos 'di dag / rnam par rtog bas kun nas bslang //	85.08369746704554
kalpanA sA api SUnyA iyam yayA SUnya iti kalpitAH	gang gis stong pa zhes brtags pa'i // rtog pa de yang 'dis stong ngo //	64.46759060927772
cakzu paSyati rUpANi tattva vaktrA yat ucyate	mig gis gzugs rnams mthong bar ni // de nyid gsungs pas gang bshad pa //	81.08911665936873
miTyA aBimAna lokasya sAMvRtam satyam Iritam	log par zhen pa'i 'jig rten la // kun rdzob bden par brjod pa yin // gang du tshogs bar mthong ba ni //	78.6476549657325
sAmagryA darSanam yatra prakASayati nAyakaH	'dren pas ston par byed pa yin //	74.48968812913606
prAha upacAra BUmim tAm parama arTasya budDimAn	blo dang ldan pas don dam gyi // nye bar brtags pa'i sa de gsungs //	68.7902293755963
na cakzuH prekzate rUpam manaH DarmAn nvetti ca	mig gis gzugs ni mi mthong ste // yid kyis chos rnams mi rig go //	82.31860974075951
etat tu param satyam lokasya vizayaH na yat	'jig rten pa yi yul min gang // 'di ni mchog tu bden pa'o //	75.47172552460496
cakzuH na asti na rUpaQca dRSyam na asti na manaskriyA	mig med gzugs kyang yod min zhing // snang ba yid la byed pa med //	79.12859438407806
cittam svapna samam BrAntiH sarvam na sat asat na ca	sems ni rmi lam bzhin du 'khrul // thams cad yod min med pa 'ang min //	84.42792452525299
	srid pa las 'das pa'i gtam slob dpon 'phags pa klu sgrub kyis mdzad pa rdzogs so /	84.42792452525299

