		10.0
citta utpAda saMvara viDi kramaH namaH maQju Sriye kumAra BUtAya	@245a #// rgya gar skad du /tsitta autp'a da samba ra bi dhi kra ma / bod skad du / sems bskyed pa dang sdom pa'i cho ga'i rim pa / 'jam dpal gzhon nur gyur pa la phyag 'tshal lo //	76.87609051806706
sarva durgatitaH hInam sarva AvaraNa varjitam	ngan song thams cad 'jig pa dang // sgrib pa thams cad las grol zhing //	80.33886107465193
boDi cittam namasyAmi sambudDa pada dAyakam	rdzogs sangs go 'phang stsol mdzad pa // byang chub sems la phyag 'tshal lo //	85.02213486961537
sambudDam ca api sat Darma boDisattva gaNAn api	rdzogs sangs rgyas dang dam pa'i chos // byang chub sems dpa'i tshogs la yang // de bzhin byang chub sems dpa' yi //	71.87583907739184
liKAmi boDisattvAnAm yaTAvat saMvara kramam	sdom pa'i rim pa bri bar bya //	65.71364844229913
tatra praTamam sarva budDa boDisattva vandanA pUjA Adi viDi pUrvakam	de la dang po sangs rgyas dang byang chub sems dpa' thams cad la phyag 'tshal ba dang / mchod pa'i cho ga la sogs pa sngon du song bas /	90.71971087037147
kalyANa mitre SAstR saMjQAm utpAdya evam aDyezitavyam yaTA pUrva taTAgata arhat samyaksambudDEH	dge ba'i bshes gnyen la ston pa'i 'du shes bskyed nas / 'di skad ces gsol ba gdab par bya ste /	76.28744089317588
mahA BUmi sTita boDisattvEH ca pUrvam anuttara samyaksamboDO citta utpAdaH kRtaH taTA evam nAmnaH mama api AcAryaH nuttara samyaksamboDO cittam utpAdayet iti tris vadet	ji ltar sngon gyi de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas rnams dang / byang chub sems dpa' sa chen po la bzhugs pa rnams kyis dang por bla na med pa yang dag par rdzogs pa'i byang chub tu thugs bskyed pa de bzhin du bdag ming 'di zhes bgyi ba yang slob dpon gyis bla na med pa yang dag par rdzogs pa'i byang chub tu sems bskyed du gsol zhes lan gsum gyi bar du brjod do //	75.21340104382284
evam aDyezya tri SaraNa gamanam samanvAharaH AcArya	de ltar gsol ba btab nas dkon mchog gsum la skyabs su 'gro ba ni / slob dpon dgongs su gsol /	76.47252045580257
aham evaMnAmA etad kAla praBRti yAvat boDimaNxam dvipadAnAm SrezWam budDam Bagavantam SaraNam gacCAmi samanvAharaH AcArya	bdag ming 'di zhes bgyi bas dus 'di nas bzung nas / ji srid byang chub snying po la mchis kyi bar du / rkang gnyis rnams kyi mchog sangs rgyas bcom ldan 'das rnams la skyabs su mchi'o // slob dpon dgongs su gsol /	87.89201659788239
aham evaMnAmA etad kAla praBRti yAvat boDimaNxam DarmANAm uttamam SAnta virAgam Darma SaraNam gacCAmi samanvAharaH AcArya	@245b bdag ming 'di zhes bgyi ba dus 'di nas bzung nas / ji srid byang chub snying po la mchis kyi bar du chos rnams kyi mchog zhi ba 'dod chags dang bral ba'i chog rnams la skyabs su mchi'o // slob dpon dgongs su gsol //	87.29679284301427
aham evaMnAmA etad kAla praBRti yAvat boDimaNxam gaNAnAm uttamam Arya boDisattva avEvartika boDisattva saMGam SaraNam gacCAmi iti tris va	bdag ming 'di zhes bgyi ba dus 'di nas bzung nas / ji srid byang chub snying po la mchis kyi bar du tshogs rnams kyi mchog 'phags pa byang chub sems dpa' phyir mi ldog pa'i byang chub sems dpa'i dge 'dun rnams la skyabs su mchi'o zhes lan gsum du brjod do //	86.93517115806884
