vajra vidAraNA DAraNI		10.0
AryavajravidAraNA nAma DAraNI om namaH BagavatyE Arya vajra vidAraNAyE	@285a rgya gar skad du / badzra bi dh'a ra na n'a ma dh'a ra n'i / bod skad du / rdo rje rnam par 'joms pa zhes bya ba'i gzungs / sangs rgyas dang / byang chub sems dpa' thams cad la phyag 'tshal lo //	77.92957301382856
evam mayA Srutam ekasmin samaye BagavAn vajrezu viharati sma	'di skad bdag gis thos pa dus gcig na / bcom ldan 'das rdo rje la bzhugs te /	83.6169400383393
sarva SarIram vajra mayam aDizWAya vajrapANiH ca budDa anuBAvena vajra samADim samApannaH	sangs rgyas kyis mthus lag na rdo rjes lus thams cad rdo rjer byin gyis brlabs nas rdo rje'i ting nge 'dzin la snyoms par zhugs so //	93.1863802914819
tatas vajrapANiH sarva budDa anuBAvena sarva budDa aDizWAnam sarva boDisattva aDizWAnaQca mahA kroDa samBUtam vajra sAram aBAzate sma acCedyam aBedyam satyam dRXam sTiram sarvatra apratihatam sarvatra aparAjitam sarva sattva vidrAvaNa karam	de nas lag na rdo rje sangs rgyas kyi mthu dang / sangs rgyas kyi byin gyi rlabs dang / byang chub sems dpa' thams cad kyi byin gyi rlabs kyis rdo rje khro bo las byung ba rdo rje snying pos rab tu smras te / mi thub pa / mi chod pa / mi shigs pa / bden pa / sra ba / brtan pa / thams cad du thogs pa med pa / thams cad du ma pham pa /	79.9402845334612
sarva sattva utsAdana karam sarva vidyA AcCedana karam sarva vidyA stamBana karam sarva karma viDvaMsana karam	sems can thams cad skrag par byed pa / sems can thams cad 'jil bar byed pa / rig @285b sngags thams cad gcod par byed pa /	81.97438848656805
sarva karma vidrAvaNa karam sarva graha utsAdana karam sarva graha vimokzaNa karam sarva BUta AkarzaNa karam	rig sngags thams cad gnon par byed pa / las thams cad 'joms par byed pa / gzhan gyi las thams cad 'jig par byed pa / gdon thams cad brlag par byed pa / gdon thams cad las thar par byed pa / 'byung po thams cad 'gugs par byed pa /	84.4338067044595
sarva BUta nigrahaNa karam sarva vidyA mantra karma parAyaNa karam asidDAnAm sidDa karam	'byung po thams cad tshar gcod pa / rig sngags kyi las thams cad byed du 'jug pa / ma grub pa rnams grub par byed pa /	87.38295674195908
sidDa anAQcA vinASana karam sarva kAma pradAna karam sarva sattvAnAm rakzaNa karam SAntikam	grub pa rnams chud mi za bar byed pa / 'dod pa thams cad rab tu sbyin pa / sems can thams cad srung ba / zhi ba / rgyas pa /	86.19037890398917
pOzwikam sarva sattva anAQca stamBana karam sarva sattvAnAm ca mohana karam imam mantram	sems can thams cad rangs par byed pa /	63.833745690841134
mahAvalam budDa anuBAvena yakzendraH vajrapANiH pratyaBAzat	rmugs par byed pa'i gsang sngags kyi mthu chen po 'di sangs rgyas kyi mthus lag na rdo rjes rab tu smras so // na mo ratna tra y'a ya / na ma shtsanda badzra p'a na ye / ma h'a yaksha se n'a pa ta ye / tadya th'a /	70.52815127333348
om namaH ratnatrayAya namaH caNxa vajrapANaye mahA yakza senApataye tat yaTA  om truwa truwa trowaya trowaya sPuwa sPuwa sPowaya sPowaya GurNa GurNa GurNA paya	aom tra ta tra ta / tro ta ya tro ta ya / sphu ta sphu ta / spho ta ya spho ta ya; gh'urn'a gh'urn'a / gh'urnn'a pa ya gh'urn'a pa ya / sarba satva na / bo dha ya bo dha ya /	72.69211772963699
GurNApaya sarva sattvAnAm viboDaya viboDaya samboDaya samboDaya Brama Brama saMBrAmaya saMBrAmaya sarva BUtAni kuwa kuwa saMkuwaya saMkuwaya sarva SatrUn Gawa	sam bo dha ya sam bo dha ya / bhra ma bhra ma / sam bhra ma ya sam bhra ma ya / sarba bh'u t'a ni / kutta kutta / sam kutta ya sam kutta ya; sarba sha tr'u / ghatta ghatta / sam ghatta ya / sam ghatta ya /	80.23805172599047
