		10.0
AryavimalakIrtinirdeSaH nAma mahAyAna sUtram budDa kzetra pariSudDi nidAnam namaH sarva atIta pratyutpanna anAgateByaH budDa boDi sattva Arya SrAvaka pratyekabudDeByaH	@270b / /rgya gar skad du /a'arya bi ma la k'irti ni rde sha n'a ma ma h'a y'a na s'u tra / bod skad du / 'phags pa dri ma med par grags pas bstan pa zhes bya ba theg pa chen po'i mdo / sangs rgyas dang / byang chub sems dpa' dang / 'phags pa nyan thos dang / rang sangs rgyas 'das pa dang / da ltar gyi dang / ma byon pa thams cad la phyag 'tshal lo // 'di skad bdag gis thos pa dus gcig na /	75.39711460767265
evam mayA Srutam eakasmin samaye BagavAn vESAlyAm viharati smaH Amra pAlI vane mahatA Bikzu saMGena sArDam azwABiH Bikzu sahasrEH	bcom ldan 'das yangs pa'i grong khyer na aa mra srung ba'i tshal na / dge slong brgyad stong gi dge slong gi dge 'dun chen po dang thabs gcig tu bzhugs te / thams cad kyang dgra bcom pa / zag pa zad pa / nyon mongs pa med pa / dbang dang ldan par gyur pa / sems shin tu rnam par grol ba /	85.48370013790056
sarvEH arhadBiH kzINa AsravEH niHkleSEH vaSIBUtEH su vimukta cittEH su vimukta prajQEH AjAneyEH mahA nAgEH	shes rab shin tu rnam par grol ba / cang shes pa / glang po chen po / bya ba byas pa /	78.51772194334733
kRtakRtyEH kRta karaNIyEH apahRta BArEH anuprApta svaka arTEH parikzINa Bava saMyojanEH	byed pa byas pa / khur bor ba / bdag gi don rjes su thob pa / srid par kun tu sbyor ba yongs su zad pa /	89.18295033599783
saByagAjQA su vimukta cittEH sarva cetaH vaSitA parama pAramitA prAptEH	yang dag pa'i shes pas sems shin tu rnam par grol ba / sems kyi dbang thams cad kyi dam pa'i pha rol tu son pa sha stag go /	88.05854096572922
dvAtriMSadA ca boDisattva sahastrEH sArDam aBijQAna aBijQAtEH boDisattvEH mahA aBijQA parikarma niryAtEH budDa aDizWAna aDizWitEH Darma nagara p	byang chub sems dpa' sum khri nyis stong dang yang thabs gcig ste / mngon par shes pa mngon par shes pa'i byang chub sems dpa' sems dpa' chen po mngon par @271a *// shes pa chen po yongs su sbyangs pa las nges par byung ba / sangs rgyas kyis byin gyi rlabs kyis byin gyis brlabs pa / chos kyi grong khyer srung ba /	85.70063666421657
sat Darma parigrAhakEH mahA siMhana AdiBiH daSa dikzu sugarjita nAdEH anaDyezitam sarva sattvAnAm	dam pa'i chos yongs su 'dzin pa / seng ge'i sgra chen po sgrogs pa / phyogs bcur sgra shin tu bsgrags pa / gsol ba ma btab par sems can thams cad kyi dge ba'i bshes gnyen du gyur pa /	88.01674852755345
kalyANa mitra BUtEH tri ratna gotra anAcCedya kAriBiH nibRta mAra pratyarTikEH sarva para pravAdI anaBiBUtEH	dkon mchog gsum gyi rigs rgyun mi 'chad par byed pa / bdud dang / phyir rgol ba bcom pa / pha rol gyi rgol ba thams cad kyis zil gyis mi non pa /	87.88896022483112
smRti budDi avaboDa samADi DAraNI pratiBAna sampannEH sarva AvaraNa paryutTAna vigatEH anAvaraNa vimokza	dran pa dang / blo gros dang / rtogs pa dang / ting nge 'dzin dang / gzungs dang / spobs pa phun sum tshogs pa / sgrib pa dang / kun nas ldang ba thams cad dang bral ba / sgrib pa med pa'i rnam par thar pa la gnas pa / spobs pa rgyun mi 'chad pa /	86.30057954331062
upasTitEH anAcCedya pratiBAnEH dAna dama niyama saMyama SIla kzAnti vIrya DyAna prajQA upAya kOSalya praNiDAna bala jQAna pAramitA niryAtEH anupala	sbyin pa dang / dul ba dang / mi 'gyur ba dang / yang dag par sdom pa dang / tshul khrims dang / bzod pa dang / brtson 'grus dang / bsam gtan dang / shes rab dang / thabs la mkhas pa dang / smon lam dang / stobs dang / ye shes kyi pha rol tu phyin pa las nges par byung ba / mi dmigs pa'i chos la bzod pa dang ldan pa / phyir mi ldog pa'i chos kyi 'khor lo skor ba /	76.48576929800444
sarva sattva indriya jQAna kuSalEH sarva parzadanaBiBUtasya bESAradyena bikrAmiBiH mahA puNya jQAna saMBAra saMcitavadBiH	mtshan nyid med pa'i phyir rgyas btab pa / sems can thams cad kyi dbang po shes pa la mkhas @271b pa; 'khor thams cad zil gyis mi non pa'i mi 'jigs pas rnam par gnon pa / bsod nams dang / ye shes kyi tshogs chen po bsags pa /	85.74091113617527
sarva lakzaNa anuvyaMjana alaMkRta kAyEH varizWa rUpa DAriBiH ca alaMkAra apagatEH sumerUnnata SiKara	mtshan dang / dpe byad bzang po thams cad kyis lus shin tu brgyan pa / gzugs dam pa 'dzin pa / rgyan dang bral ba /	82.56471294167629
iva yaSaH kIrti aByudgatEH vajra dRXa aDyASayena budDa Darma saMGe Bedya SradDA pratilabDEH Darma ratna raSmyA amRta vRzwim	ri rab kyi rtse mo mtho ba bzhin du snyan pa dang / grags pas mngon par 'phags pa / lhag pa'i bsam pa rdo rje ltar sra bas sangs rgyas dang / chos dang / dge 'dun la mi phyed pa'i dad pa rnyed pa / chos rin po che'i 'od zer las bdud rtsi'i char shin tu 'bebs pa /	84.47829626932734
