		10.0
vEdya BEzajya guru vEdUrya praBa rAja sUtram	@419a / /rgya gar skad du /a'arya bha ga b'a na bhee sha dzye gu ru bee d'urya pra bha sya p'urba pra ni dha na bi she sha bi st'a ra n'a ma ma h'a y'a na s'u tra / bod skad du / 'phags pa bcom ldan 'das sman gyi bla bee d'urya'i 'od kyi sngon gyi smon lam gyi khyad par rgyas pa zhes bya ba theg pa chen po'i mdo; ;sangs rgyas dang /	56.133930328524684
om namaH sarvajQAya namaH Bagavate BEzajya guru vEdUrya praBa rAjAya taTAgatAya	byang chub sems dpa' thams cad la phyag 'tshal lo //	75.46491307257872
evam mayA Srutam	'di skad bdag gis thos pa dus gcig na /	80.5537645877936
ekasmin samaye BagavAn janapada caryAm caramANaH nupUrveNa yena vESAlI mahA nagarI tena anuprAptaH BUt	bcom ldan 'das yul rgyu ba rgyu zhing yangs pa can du byon te /	70.08941537481907
tatra Kalu BagavAn vESAlyAm viharati sma vAdya svara vRkza mUle mahatA Bikzu saMGena	yangs pa can na rol mo'i sgra can gyi shing ljon pa'i drung na dge slong brgyad stong gi dge 'dun chen po dang thabs gcig tu bzhugs te /	84.18433985407478
sArDam azwaBiH bikzu sahasrEH zawtriMSadBiH ca boDisattva sahasrEH sArDam rAja amAtya brAhmaNa gRhapati saMhatyA deva nAga yakza ganDarva asura garuxa kinnara mahA uraga manuzya amanuzya parzadA ca parivRtaH puraskRtaH Darmam deSayati sma	byang chub sems dpa' sum khri drug stong dang yang thabs gcig tu rgyal po dang / blon po dang / bram ze dang / khyim bdag rnams dang / lha dang / lha ma yin dang / nam mkha' lding dang / mi 'am ci dang / lto 'phye chen po @419b rnams kyis yongs su bskor cing mdun gyis bltas te chos ston to //	80.44572408135559
aTa Kalu maQjuSrIH DarmarAja putraH budDa anuBAvena utTAya AsanAt ekaMsam uttarAsaFgam	de nas sangs rgyas kyi mthus chos kyi rgyal bu 'jam dpal stan las langs te /	83.74846529636885
kRtvA dakziNam jAnu maNxalam pRTivyAm pratizWApya yena BagavAn tena aQjalim praNamya	bla gos phrag pa gcig tu bgos nas pus mo g-yas pa'i lha nga sa la btsugs te / bcom ldan 'das gal ba de logs su thal mo sbyar ba btud nas bcom ldan 'das la 'di skad ces gsol to // gang thos pas sems can rnams kyi las kyi sgrib pa yongs su byang bar 'gyur ces gsol to // ba dang / slad ma'i tshe slad ma'i dus su dam pa'i chos ltar bcos pa 'byung ba na sems can de dag rjes su gzung ces gsol to // ba dang /	44.536874482196694
Bagavantam etat avocat  deSayatu Bagavan tezAm taTAgatAnAm nAmAni	ba'i slad du / de bzhin gshegs pa de dag gi mtshan dang ces gsol to // ba dang /	77.50174290565438
tezAm pUrva praNiDAna vistara viBaFgam vayam SrutvA sarva karma AvaraNAni viSoDayema paScime kAle paScime samaye sat Darma pratirUpake vartamAne sattvAnAm anugraham upAdAy	ba'i slad du / / sngon gyi smon lam khyad par rgyas pa bcom ldan 'das kyis bstan du gsol /	41.26597351091193
aTa BagavAn maQju Sriye kumAra BUtAya sADu kAram adAt  sADu sADu maQjuSrIH mahAkAruNikaH tvam maQjuSrIH	de nas bcom ldan 'das kyis 'jam dpal gzhon nur gyur pa la legs so zhes bya ba byin te / 'jam dpal legs so // legs so // 'jam dpal /	87.39714506191797
tvam aprameyAm karuNAm janayitvA samADa Isase nAnA karma AvaraNena AvRtAnAm sattvAnAm arTAya hitAya suKAya deva manuzyANAm ca hita arTAya	khyod kyis snying rje dpag tu med pa bskyed nas sems can las kyi sgrib pa sna tshogs kyis bsgribs pa rnams dang / lha dang / mi rnams kyi don dang / phan pa dang / bde ba'i phyir gsol ba 'debs pa ni legs so //	90.74216963530178
tena hi tvam maQjuSrIH SRNu	'jam dpal /	43.11478157476946
sADu ca suzWu ca manasi kuru BAzizye	de'i phyir legs par rab tu nyon la yid la zungs shig dang bshad do // 'jam dpal / gzhon nur gyur pas /	88.48754955597245
evam Bagavan	bcom ldan 'das /	60.10355806350708
iti maQjuSrIH kumAra BUtaH BagavataH pratyaSrOzIt	de bzhin no zhes gsol nas bcom ldan 'das kyi ltar nyan pa dang / bcom @420a *//	82.58074172486054
BagavAn tasya etat avocat	ldan 'das kyis nga la 'di skad ces bka' stsal to //	78.86713498246436
asti maQjuSrIH pUrvasmin diS BAge itas budDa kzetrAt daSagaFgA nadI vAlukA samAni budDa kzetrANi atikramya vEdUrya nirBAsA nAma lokaDAt	'jam dpal / shar phyogs logs su sangs rgyas kyi zhing 'di nas sangs rgyas kyi zhing gang+g'a'i klung bcu'i bye ma snyed 'das pa na / 'jig rten gyi khams bee d'urya'i snang ba zhes bya ba yod de /	91.88142338911089
tatra BEzajya guru vEdUrya praBaH nAma taTAgataH rhan samyaksaMbudDaH viharati vidyA caraNa saMpannaH	de na de bzhin gshegs pa dgra bcom pa yang dag par rdzogs pa'i sangs rgyas rig pa dang zhabs su ldan pa / bde bar gshegs pa 'jig rten mkhyen pa /	88.79515578676074
sugataH loka vid anuttaraH puruza damya sAraTiH ca SAstA devAnAm manuzyANAm ca budDaH BagavAn	skyes bu 'dul ba'i kha lo sgyur ba / bla na med pa / lha dang / mi rnams kyi ston pa /	84.35951990916641
tasya Kalu punar maQjuSrIH BagavataH BEzajya guru vEdUrya praBasya taTAgatasya pUrvam boDisattva cArikAm carataH imAni dvAdaSa mahA praBUvan	sangs rgyas bcom ldan 'das sman gyi bla bee d'urya'i 'od ces bya ba bzhugs so // 'jam dpal / bcom ldan 'das de bzhin gshegs pa sman gyi bla bee d'urya'i 'od de sngon byang chub sems dpa'i spyad pa spyod pa na smon lam chen po bcu gnyis po 'di dag btab bo //	85.5083571321694
katamAni dvAdaSa mahA praNiDAnAni	bcu gnyis gang zhe na / de'i smon lam chen po dang po ni /	88.74914513785264
praTamam tasya mahA praNiDAnam aBUt yadA aham anAgate Dvani anuttarAm samyaksaMboDim aBisaMbuDyeyam tadA mama SarIra praBayA aprameya asaMKyeya aparimANAH lokaDAtavaH BrAjeran tapyeran viroceran yaTA ca aham dvAtriMSadBiH mahApuruza lakzaNEH samanvAgataH aSItiBiH ca anuvyaQjanEH alaMkRta dehaH	gang gi tshe bdag ma 'ongs pa'i dus na bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par sangs rgyas pa de'i tshe bdag gi lus kyi 'od kyis 'jig rten gyi khams grangs med dpag tu med cing dpag gis mi lang ba dag lha ma me lhan ne lhang nger gyur cig / sems can thams cad skyes bu chen po'i mtshan sum cu rtsa gnyis dang / dpe byad bzang po brgyad cus legs par brgyan par gyur te /	74.89735141749921
taTA eva sarva sattvAH BaveyuH	bdag ci 'dra ba de bzhin du sems can thams cad kyang de 'dra bar gyur cig ces bta bo // @420b de'i smon lam chen po gnyis pa ni /	69.14952246264026
dvitIyam tasya mahA praNiDAnam aBUt  yadA aham anAgate Dvani anuttarAm samyaksaMboDim aBisaMbuDyeyam tadA boDi prAptasya ca me kAyaH anarGa vEdUrya maNiH iva antar bahis atyanta pariSudDaH vimala praBA saMpannaH syAt vipula kAyaH tad upamena SriyA tejasA ca pratyupasTitaH syAt tasya aMSu jAlAni ravi SaSi kara anatikrameyuH te ca ye kecid sattvAH lokaDAtO jAtAH ca	gang gi tshe bdag ma 'ongs pa'i dus na bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par sangs rgyas pa de'i tshe bdag byang chub thob pa ni lus nor bu rin po che bee d'urya ci 'dra bar de 'dra bar phyi nang shin tu yongs su dag pa dang / dri ma med la 'od gsal ba dang / kho lag yangs shing che ba dang / dpal dang / gzi brjid 'bar ba dang / les par gnas pa dang / nyi ma dang / zla ba bas lhag par 'od zer gyi dra ba rnams kyis legs par brgyan par gyur cig /	65.9049531380163
ye ca api puruzAH te tamisrAyAm ratrO= anDakAre nAnA diSam gacCeyuH sarva dikzu mama ABayAm spRzwAH kuSalAni ca karmANi kurvIran	de na sems can gang dag 'jig rten gyi bar dag tu skyes pa dag dang / gang dag yang mi'i 'jig rten 'di na mtshan mo mun pa mun nag gi nang na phyogs tha dad par 'gro ba de dag bdag gi 'od kyis phyogs dga' mgur 'gro bar gyur cig ;las rnams kyang byed par gyur cig ces btab bo //	83.3686762831474
tRtIyam tasya mahA praNiDAnam aBUt  BgsU vEdya	de'i smon lam chen po gsum pa ni /	65.6772454065435
yadA aham anAgate       tadA boDi prAptasya ca me ye sattvAH aprameya prajQA upAya bala ADAnena aparimANasya sattva DAtoH akzayAya upaBogAyasyuH	gang gi tshe bdag ma 'ongs pa'i dus na bla na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par sangs rgyas pa de'i tshe bdag byang chub thob pa na / bdag gi shes rab dang / thabs dpag tu med pas sems can gyi khams dpag gis mi lang pa dag longs spyod mi zad pa dang ldan par gyur te /	81.07438968166468
kasyacid sattvasya kenacid vEkalyam na syAt	su yang cis kyang brel ba med par gyur cig ces btab bo //	67.02309448677197
caturTam tasya mahA praNiDAnam aBUt  yadA aham anAgate    tadA boDi prAptaH ham ye kumArga pratipannAH sattvAH SrAvaka mArga pratipannA	de'i smon lam chen po bzhi pa ni / gang gi tshe bdag ma 'ongs pa'i dus na bla @421a *// na med pa yang dag par rdzogs pa'i byang chub mngon par rdzogs par sangs rgyas pa de'i tshe bdag byang chub thob pa na /	84.0820241536206
te sattvAH anuttare boDi mArge mahAyAne niyojayeran	sems can gang dag lam ngan par zhugs pa de dag byang chub kyi lam la dgod par bya'o // nyan thos kyi lam du zhugs pa dang / rang sangs rgyas kyi lam du zhugs pa de dag thams cad ni theg pa chen po la gzung bar bya'o zhes btab bo //	71.83780044430411
